Gene = Bdh2
Position 1878: 0.0018759741587027578
Position 878: 0.0018046650914114377
Position 8944: 0.0017359511109947831
Position 9341: 0.001682754444873279
Position 434: 0.0016518779761020236
Position 688: 0.0015380569185418544
Position 2004: 0.001430135460950739
Position 10492: 0.001387259108631147
Position 102: 0.0012046349131454408
Position 7995: 0.0011800306056434784
Position 2194: 0.001011626671500026
Position 1065: 0.0009050459351921202
Position 396: 0.0008712594948709526
Position 23064: 0.0008107839381344493
Position 1514: 0.0007570375324908217
Position 16647: 0.0006773536785681118
Position 1499: 0.0006704308342381582
Position 15835: 0.0006416506272327746
Position 3541: 0.0005639179763808897
Position 2074: 0.0005520551166941179
Position 4903: 0.0005508933192368617
Position 7154: 0.0005273703436919373
Position 1982: 0.0005223823951007373
Position 1836: 0.00043237818542609134
Position 665: 0.0004207228872515877
Position 598: 0.000386486852788012
Position 339: 0.0003751456411336721
Position 127: 0.000353727499568185
Position 1398: 0.00034856707511828934
Position 4879: 0.0003416121710289536
Position 2078: 0.0002935137468636583
Position 2305: 0.00025609525794158017
Position 711: 0.0002404412931585266
Position 766: 0.00021592969853379964
Position 9944: 0.00019443991234017186
Position 606: 0.0001837288094605838
Position 914: 0.0001715115873903117
Position 1354: 0.000165573639408356
Position 326: 0.00016357483489873168
Position 11596: 0.0001633616199017024
Position 4800: 0.00016041548684792776
Position 4827: 0.0001417515185367344
Position 4768: 0.00012592185446852502
Position 735: 9.346231122184003e-05
Position 1393: 8.948894032817548e-05
Position 963: 8.472915429077995e-05
Position 1960: 8.172679595670573e-05
Position 4825: 6.835663230420805e-05
Position 21244: 5.851406130611476e-05
Position 17110: 5.0158250672248715e-05
Position 129: 3.370891775159741e-05
Position 71: 3.17898487014698e-05
Position 1006: 2.8349261461694762e-05
Position 4490: 2.5461815905994635e-05
Position 457: 2.533894513745994e-05
Position 55: 2.4648421388849194e-05
Position 413: 2.4031266234552586e-05
Position 259: 2.1103341754312378e-05
Position 10301: 1.510025021497289e-05
Position 280: 1.291110344491614e-05
Position 201: 1.203291916148667e-05
Position 1166: 1.1860597351831772e-05
Position 198: 1.0759416396223247e-05
Position 419: 6.30532825278652e-06
Position 1160: 5.935733799789678e-06
Position 4451: 1.8532903456717477e-07
Position 442: 3.919736367150968e-08
Position 210: 3.208059144325825e-08
Position 208: 2.1888879855354463e-09
Position 235: 1.9642831356171373e-09
Position 292: 1.0489845091668526e-09
Position 265: 6.26879702361479e-10
Position 332: 4.0073916661744664e-10
Position 257: 3.712636806058734e-10
Position 320: 1.643719505978855e-10
Position 351: 4.582988103720684e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 7039: 0.9673594418872813
Position 9772: 0.9672589798140248
Position 14006: 0.8793267405653659
Position 15598: 0.8519560657441677
Position 2444: 0.8426651557331082
Position 8333: 0.7029125972116838
Position 4086: 0.6272135121329426
Position 7994: 0.6025349329414512
Position 4293: 0.5549061995158409
Position 12618: 0.4936398878769072
Position 20363: 0.4490525187473658
Position 19452: 0.4396401496966199
Position 22946: 0.42945641057273537
Position 21772: 0.3674386850782441
Position 1793: 0.3627253831874567
Position 20340: 0.3565677939761369
Position 4366: 0.31778679565499157
Position 8852: 0.2579410096023995
Position 3698: 0.2238110828296027
Position 1467: 0.21828263168987241
Position 14847: 0.18734601827107514
Position 9206: 0.16065209600275068
Position 15568: 0.14804347786879404
Position 21522: 0.13292352523693016
Position 11487: 0.11658257231919805
Position 10044: 0.1129933970713718
Position 21966: 0.10119930199423607
Position 5009: 0.08934923298096009
Position 4092: 0.07083880544605417
Position 13410: 0.07026403344268026
Position 3443: 0.06907075948662615
Position 7261: 0.06860520071002793
Position 11064: 0.06537213041176942
Position 1685: 0.06441113926680621
Position 3853: 0.0560202447574432
Position 10621: 0.049851208375094574
Position 4742: 0.042382422669304254
Position 13640: 0.04214815493015518
Position 17438: 0.042129632927056807
Position 14652: 0.03657185297351388
Position 11045: 0.03102470378026642
Position 3377: 0.027888301787815362
Position 20251: 0.025385419203907435
Position 5600: 0.024776573411389308
Position 7373: 0.024107643877285492
Position 11117: 0.02158924918679874
Position 20554: 0.02108190524397106
Position 804: 0.020842112357331882
Position 2471: 0.018768489340122117
Position 790: 0.01643373990412782
Position 8729: 0.015006120989430676
Position 20504: 0.014813042546428415
Position 6179: 0.014319618756248379
Position 9065: 0.01390276327293936
Position 11093: 0.013304531895876198
Position 3539: 0.013135001553331607
Position 14690: 0.011866293836437745
Position 7748: 0.011769882721650193
Position 7433: 0.011668572664638187
Position 22195: 0.011225312707940843
Position 2372: 0.011148731489706593
Position 13377: 0.010183437031751561
Position 12453: 0.009883891511892624
Position 10732: 0.009804386139934352
Position 22130: 0.009430524307400925
Position 13696: 0.009117998270681849
Position 10860: 0.008899333437558951
Position 765: 0.00867620834356166
Position 2280: 0.008594747921920665
Position 9189: 0.00808581526471823
Position 10806: 0.008037510805628036
Position 11325: 0.007970966108700616
Position 17827: 0.007714517554152178
Position 8030: 0.007422180767162252
Position 16606: 0.007246626700467159
Position 2636: 0.0071633411407487635
Position 1396: 0.007097414736359673
Position 18032: 0.007078731989948227
Position 2688: 0.006940020673444931
Position 2633: 0.006762729135530358
Position 4267: 0.006582745793210701
Position 5829: 0.006576943333158919
Position 18370: 0.00649790903670494
Position 11512: 0.006190626833944932
Position 1742: 0.006099270323642238
Position 12394: 0.006058454804594691
Position 19600: 0.005587434545163888
Position 10905: 0.005571156636959662
Position 13693: 0.005542958617051486
Position 8543: 0.0055167559235288115
Position 7973: 0.005143363762764647
Position 21143: 0.004983044348229175
Position 2996: 0.004854668493862031
Position 3410: 0.004662889370087021
Position 15819: 0.004649896623138957
Position 2853: 0.004561455019195158
Position 2304: 0.004557673128364047
Position 1695: 0.004406079356142236
Position 1266: 0.004235838811704186
Position 17209: 0.004165860321728072
Position 734: 0.004051931864644103
Position 3152: 0.003920726109972298
Position 2629: 0.0038320078880036616
Position 1393: 0.0036006197506663865
Position 2287: 0.0035942591540212405
Position 3123: 0.0035923418765094165
Position 21580: 0.0035655423120661348
Position 19596: 0.0034823488721647377
Position 22010: 0.0034753871404201416
Position 8742: 0.0034345651631845155
Position 2812: 0.003419156376073318
Position 1641: 0.0032714839103073867
Position 873: 0.0031006944621869478
Position 7622: 0.00309137405715651
Position 1611: 0.0030851721424601016
Position 8578: 0.003055093867831399
Position 5635: 0.0029672438623444173
Position 10005: 0.002950040237435954
Position 21284: 0.0028701801169953352
Position 3738: 0.0025623978101860377
Position 3382: 0.0023927602627793103
Position 8520: 0.002343849629442766
Position 2247: 0.0023027827105002075
Position 9251: 0.002275739560169072
Position 8513: 0.0022563786166534356
Position 22666: 0.0022460626313651555
Position 23161: 0.0022221568997242815
Position 20051: 0.0022192645984275617
Position 7398: 0.0021949997004473793
Position 290: 0.002185857843428327
Position 20606: 0.00204532442637923
Position 1158: 0.0020067703474820277
Position 20128: 0.0019729456507671835
Position 8070: 0.001778945852220621
Position 11280: 0.0017649330801543875
Position 1251: 0.0017595708865263938
Position 7689: 0.0017534476235640604
Position 20584: 0.0017331105880827855
Position 20603: 0.0016666645876963727
Position 8198: 0.0015686547666806394
Position 4192: 0.0015426998184718563
Position 9847: 0.0015290207221829305
Position 19893: 0.001479359018649538
Position 3314: 0.0014722968893507082
Position 16426: 0.0014462336203464954
Position 2163: 0.0013903281197486538
Position 8497: 0.001382840564030658
Position 16013: 0.0013792336167402469
Position 7642: 0.0013769501532418643
Position 7448: 0.0013180953254596853
Position 3355: 0.0013098648091036747
Position 5672: 0.0012985121904871546
Position 5616: 0.0012984055093544114
Position 4027: 0.0012720633459232823
Position 3741: 0.0012187238045192927
Position 3163: 0.0011707420496827683
Position 2661: 0.001166086955077047
Position 18259: 0.0010996586169651748
Position 1799: 0.001064469546074223
Position 17308: 0.0010302841672649367
Position 961: 0.0010148409422167694
Position 1039: 0.0009751876013952592
Position 16937: 0.0009066882493233093
Position 22902: 0.0008758547264275219
Position 16067: 0.0008706593601944946
Position 10334: 0.0008436622482918525
Position 846: 0.0008197041686442669
Position 1095: 0.0007754087426259172
Position 3335: 0.0007500366824487071
Position 2115: 0.000717177513108115
Position 15876: 0.000691423893191118
Position 1417: 0.0006732392472108826
Position 2031: 0.0006451383363470315
Position 3136: 0.0006289424391900398
Position 749: 0.0005758126764732397
Position 16493: 0.0005239049242100964
Position 1000: 0.0004937329619921677
Position 15786: 0.0004641313011815927
Position 1224: 0.0004408841887868061
Position 3171: 0.0004012146633243441
Position 815: 0.0003897226382019415
Position 1134: 0.0003894666019717066
Position 2087: 0.0003208658043781523
Position 15957: 0.00032017463349299125
Position 2176: 0.00031218098075895914
Position 17033: 0.0003031245280966897
Position 6808: 0.0002882244485778365
Position 1072: 0.0002826133814804201
Position 10229: 0.00022293530127208454
Position 8281: 0.00021247892363640984
Position 859: 0.00018906052771729733
Position 1304: 0.00016812951632856182
Position 17391: 0.00014823452098535573
Position 1420: 0.00014209219271766365
Position 10375: 0.0001380972099165423
Position 2408: 0.00013657002730930445
Position 10278: 0.00013558350986080084
Position 1433: 0.00013219189520889362
Position 4411: 0.0001256906330117992
Position 16445: 0.00010990783438856424
Position 1487: 0.00010751856186441138
Position 2870: 0.00010602383215831664
Position 2702: 0.00010485134857630126
Position 1435: 0.00010192934012115865
Position 912: 7.384673410513559e-05
Position 1840: 5.8284853901718146e-05
Position 1173: 4.367126386714982e-05
Position 1240: 4.358536551740997e-05
Position 1006: 3.996629725504635e-05
Position 1297: 3.89462450774446e-05
Position 1425: 3.084648431075141e-05
Position 235: 2.8022639498718503e-05
Position 2545: 2.62921820990275e-05
Position 587: 2.2504334593584444e-05
Position 292: 2.089314218848e-05
Position 372: 2.0413117052298683e-05
Position 1514: 1.8993239039820814e-05
Position 1077: 1.831251355521321e-05
Position 1326: 1.759238431224447e-05
Position 16025: 1.6658557391144713e-05
Position 1183: 1.649158944218484e-05
Position 9976: 1.6362698091130855e-05
Position 889: 1.5869355515761e-05
Position 10058: 1.4510117398763449e-05
Position 10387: 1.2723590241901892e-05
Position 571: 1.1698675928614186e-05
Position 922: 9.566526174815935e-06
Position 8826: 8.896399239404026e-06
Position 8802: 8.523863443616498e-06
Position 411: 8.24494083021129e-06
Position 1186: 5.771967460557704e-06
Position 16985: 4.800006789668941e-06
Position 1271: 3.887290289656632e-06
Position 7466: 3.483834863307671e-06
Position 1226: 3.377937204320986e-06
Position 1116: 3.1605807781162432e-06
Position 326: 2.5120452107365025e-06
Position 241: 2.320834274332494e-06
Position 1082: 2.107613672092407e-06
Position 1230: 2.0913136102337796e-06
Position 253: 1.8998168240678326e-06
Position 664: 1.86561220646837e-06
Position 1120: 1.7154654054814833e-06
Position 812: 1.250223857340045e-06
Position 687: 1.1403026557180388e-06
Position 396: 1.0888959999790662e-06
Position 582: 1.017554025628609e-06
Position 1588: 2.723607129836944e-07
Position 303: 1.475838566509878e-07
Position 431: 1.294951585174017e-07
Position 419: 9.874078803552842e-08
Position 309: 6.964579187043588e-08
Position 257: 5.807580576384621e-08
Position 593: 5.3044877084992087e-08
Position 1619: 3.45935020850722e-08
Position 976: 3.305710870600562e-08
Position 455: 2.3464094238314325e-08
Position 339: 2.1010392696207326e-08
Position 603: 9.975524907258055e-09
Position 597: 8.70520944250874e-09
Position 434: 8.686311616058361e-09
Position 466: 7.430199961161566e-09
Position 437: 7.35392588449106e-09
Position 673: 7.1168116491061044e-09
Position 16511: 4.878705690843393e-09
Position 403: 4.792172808786277e-09
Position 457: 4.743965874890651e-09
Position 313: 3.5161922139689075e-09
Position 927: 1.3622760333683008e-09
Position 613: 2.5057555559642134e-10
Position 883: 5.684926267198838e-11
