Gene = Iqch
Position 3090: 0.00025929297301885066
Position 183: 0.0002075699757572957
Position 292: 0.00014927680379350517
Position 443: 8.728518379748705e-05
Position 397: 7.43499173015393e-05
Position 783: 5.7322758143689156e-05
Position 906: 5.356816651502132e-05
Position 563: 4.9154035959195966e-05
Position 459: 4.560809923013618e-05
Position 592: 2.043222701321576e-05
Position 73: 1.195934074855939e-05
Position 56: 1.0304759271700505e-05
Position 924: 9.183720519015484e-06
Position 914: 8.026191992440586e-06
Position 356: 7.868779169979517e-06
Position 766: 7.682470494993585e-06
Position 261: 7.656553532250566e-06
Position 612: 6.806613388451272e-06
Position 8348: 4.3487516419481585e-06
Position 523: 3.9642129694493036e-06
Position 54: 3.2371383258124498e-06
Position 955: 2.3915761705470688e-06
Position 686: 1.3337838051886049e-06
Position 319: 8.129131529968563e-07
Position 918: 5.339805690814986e-07
Position 502: 5.03272582480858e-07
Position 8436: 4.275745327454297e-07
Position 1013: 1.3002212506173324e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 14051: 0.9684130577054075
Position 7624: 0.9348404025096362
Position 8225: 0.8845191040849026
Position 4919: 0.2974703459244657
Position 16043: 0.29407645880377886
Position 6643: 0.26327204927560555
Position 24002: 0.26163056519864547
Position 13835: 0.25066100482733505
Position 3013: 0.222644530258195
Position 16908: 0.17792613054698442
Position 17884: 0.16234556392501745
Position 3132: 0.13694104002978075
Position 2957: 0.12101205143707212
Position 15951: 0.12072305876066973
Position 4940: 0.11615496560771633
Position 21924: 0.1018601876916017
Position 9301: 0.08066074267843991
Position 9145: 0.0723777652338262
Position 1012: 0.060626265408970315
Position 13709: 0.054052091524623105
Position 4812: 0.05334611156336605
Position 3160: 0.04909098895273622
Position 14387: 0.04237590209893142
Position 9329: 0.04128726480167972
Position 15109: 0.03979952698910089
Position 9655: 0.03705877830490015
Position 14597: 0.02902604717330775
Position 3518: 0.02805789634962772
Position 3141: 0.027268881887354112
Position 18448: 0.026414499134074912
Position 19555: 0.02585903222626214
Position 14478: 0.02131642780936777
Position 16071: 0.020029674399104868
Position 18486: 0.019732672140687475
Position 19241: 0.018209737562771736
Position 6305: 0.016245116591230412
Position 17145: 0.015897793365266567
Position 14405: 0.014360137651451978
Position 3363: 0.013968615821823394
Position 17954: 0.013941251549310005
Position 2836: 0.012989325892241775
Position 6202: 0.011060029913742931
Position 3152: 0.010967666457965757
Position 15247: 0.010812680883498701
Position 16007: 0.010394047363368674
Position 7868: 0.010318643692858278
Position 6617: 0.009760750725945285
Position 16133: 0.007806383994962496
Position 15892: 0.007614118030657432
Position 3213: 0.00760167876836036
Position 16585: 0.0075240449196054
Position 9604: 0.00739235236908511
Position 19927: 0.007325685090076951
Position 9713: 0.005834337717704096
Position 16417: 0.005653492675243154
Position 8418: 0.005539075752550557
Position 2937: 0.005416638256549453
Position 2988: 0.005094905381075967
Position 3267: 0.005001470729551795
Position 8080: 0.0043859613970808
Position 3429: 0.004381328272052962
Position 7821: 0.004367603508288611
Position 14572: 0.004194898552956655
Position 4039: 0.004086572353456425
Position 20073: 0.0037399680116703107
Position 9315: 0.003303099290645723
Position 15347: 0.0032661034952628726
Position 4355: 0.0032648674929217636
Position 674: 0.002729937893188543
Position 2776: 0.002622966060661247
Position 1763: 0.0026059235099484225
Position 9024: 0.0024019582637536075
Position 2577: 0.0020734527430307844
Position 16272: 0.0020668935357306233
Position 8378: 0.0020602986670963273
Position 15303: 0.002003461614725642
Position 17636: 0.001979501043871482
Position 15488: 0.0018448256078960018
Position 9368: 0.0017668547173292355
Position 15776: 0.0016137358664202156
Position 1045: 0.0013805642293018747
Position 4045: 0.0013322971511295142
Position 872: 0.0012307691398460434
Position 502: 0.0010021609006114456
Position 8485: 0.000908381314876648
Position 342: 0.0008765040658794276
Position 9395: 0.000825707530548231
Position 3464: 0.0007300847136453997
Position 1048: 0.0007085195612252802
Position 2866: 0.0006666402429834424
Position 1665: 0.0006552497009164435
Position 8685: 0.000624372593206874
Position 15059: 0.0005106579118195288
Position 15069: 0.0004774831622983148
Position 14763: 0.0004473177749734526
Position 306: 0.0003260077517958425
Position 8917: 0.0003233606503365875
Position 414: 0.0002864874173903381
Position 1029: 0.000261519846382407
Position 452: 0.00026087241761591867
Position 1084: 0.00023959688166015825
Position 8592: 0.00023377838853107734
Position 4323: 0.0002241335580750927
Position 15008: 0.00020534226077869772
Position 3287: 0.0001927004869850793
Position 9033: 0.00018299642383817015
Position 222: 0.00017214761890114717
Position 807: 0.0001567551244896325
Position 1244: 0.00014749225636802071
Position 8261: 0.00014687684133284396
Position 528: 0.00013830501058892774
Position 12563: 0.00013294851984345333
Position 689: 0.0001323334216248275
Position 12234: 0.0001248348797332209
Position 10429: 0.0001217525405556548
Position 718: 0.00011218612610666312
Position 12215: 0.00010916571082546312
Position 549: 0.00010600932522892929
Position 13653: 0.00010134121161439568
Position 381: 9.985255794396985e-05
Position 449: 8.857465732499495e-05
Position 2371: 8.533368461756405e-05
Position 766: 8.430777079651844e-05
Position 1165: 8.326839769007135e-05
Position 271: 6.53462236351667e-05
Position 8779: 6.124626087761498e-05
Position 670: 5.607119852364113e-05
Position 1629: 5.5556822782029304e-05
Position 8562: 5.277317780936235e-05
Position 8445: 5.0802031214241436e-05
Position 537: 4.9984049662438734e-05
Position 1779: 4.375372870397004e-05
Position 8434: 4.3476062998874463e-05
Position 10690: 4.150026639096574e-05
Position 780: 2.612057934200689e-05
Position 1192: 2.3069974085356435e-05
Position 225: 2.205074626373734e-05
Position 385: 1.8067154108229262e-05
Position 10461: 1.5133000116319402e-05
Position 531: 1.4852709856031035e-05
Position 10055: 1.2282920036728264e-05
Position 8464: 1.1603962277170794e-05
