Gene = Lat
Position 1244: 0.00026670422859757965
Position 616: 0.0002608911622595131
Position 978: 0.00024795343625331616
Position 1437: 0.00020091730688530932
Position 4008: 0.00018547380698165247
Position 4012: 0.00013675018477886998
Position 4030: 0.00011909369684586197
Position 5343: 0.00011216704353915652
Position 854: 0.00011109285317614983
Position 341: 8.327112007054119e-05
Position 5097: 8.131874371445658e-05
Position 744: 8.107514866477977e-05
Position 5281: 7.253947758998822e-05
Position 129: 7.181186502355098e-05
Position 1242: 6.761713466821104e-05
Position 5352: 6.160295010049287e-05
Position 790: 5.098983662037766e-05
Position 858: 4.188210960059229e-05
Position 1367: 4.030156342440261e-05
Position 391: 3.707668681817846e-05
Position 1273: 3.7075902916756424e-05
Position 5091: 3.69655704142785e-05
Position 212: 3.549217366943688e-05
Position 1520: 3.27785008827398e-05
Position 608: 2.997675610665759e-05
Position 644: 2.886194626251937e-05
Position 5505: 2.55929493072334e-05
Position 472: 2.1221287288937867e-05
Position 1068: 2.068314539554157e-05
Position 379: 1.575979710315293e-05
Position 5530: 1.2161079832928199e-05
Position 47: 1.0676555998894156e-05
Position 597: 1.0447241175662618e-05
Position 525: 9.606036013739131e-06
Position 564: 9.36373232572233e-06
Position 5407: 7.4442284745908135e-06
Position 610: 4.96169938316054e-06
Position 620: 2.8633164203634987e-06
Position 252: 2.3601657245126875e-06
Position 618: 1.488110188837171e-06
Position 510: 1.3530488377131478e-06
Position 2084: 5.333587201976625e-07
Position 631: 4.868540986939803e-07
Position 545: 4.3762775778528266e-07
Position 1694: 2.7312595697156014e-07
Position 1663: 2.5571385435914563e-07
Position 1675: 1.4019350171404015e-07
Position 1604: 1.2426029199717475e-07
Position 1647: 1.1494457886480312e-07
Position 266: 9.513150544085825e-08
Position 1581: 5.966223057926076e-08
Position 1525: 4.334847949899794e-08
Position 1568: 3.361889303243338e-08
Position 1523: 2.3889172593721545e-08
Position 742: 1.0804419327139237e-08
Position 784: 7.565071857923812e-09
Position 5254: 4.70326378868555e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5073: 0.9774534043153472
Position 1427: 0.9567492954474053
Position 5233: 0.9346571004896539
Position 1563: 0.8264245345342123
Position 5492: 0.7624419344165675
Position 4862: 0.45970754423634874
Position 1170: 0.44483295875340906
Position 4912: 0.399509479288643
Position 697: 0.3867690996813739
Position 951: 0.38378204257554654
Position 1131: 0.3484354167214328
Position 4695: 0.34447475374799424
Position 564: 0.31453000952772336
Position 3845: 0.17774608233777553
Position 1318: 0.16810968969154919
Position 454: 0.15016287914509518
Position 863: 0.14391097280271845
Position 4603: 0.142913366623649
Position 1093: 0.14040224179900096
Position 897: 0.11273901986557101
Position 993: 0.06437506252148162
Position 5407: 0.06099566384501726
Position 5250: 0.04601334834253147
Position 679: 0.043232231616304
Position 642: 0.040647314710192575
Position 4443: 0.02734289922518987
Position 5569: 0.025708896582599918
Position 4422: 0.012915036871103482
Position 5611: 0.012000353793177798
Position 3991: 0.010381144131948428
Position 129: 0.010287127254925546
Position 283: 0.009884193656147502
Position 1222: 0.008947303210745234
Position 1626: 0.007230148060162649
Position 1133: 0.005686216953733678
Position 801: 0.005406396635081737
Position 1325: 0.00512727062853654
Position 577: 0.005075907527957077
Position 1433: 0.004760786507155646
Position 252: 0.0045950997428697744
Position 3684: 0.004589822820281792
Position 5498: 0.0045033462700466076
Position 1565: 0.004493606066165637
Position 4324: 0.004033829851892781
Position 5646: 0.003594848999008858
Position 1766: 0.0035905931270733982
Position 4285: 0.0033169549034359276
Position 1219: 0.0026744876827741793
Position 386: 0.0026161284010253025
Position 932: 0.002469523894666981
Position 4746: 0.0023806079888484236
Position 4143: 0.0023188176018590053
Position 4651: 0.0021507242488661075
Position 1143: 0.0021502452846861573
Position 243: 0.002106199981982324
Position 588: 0.002004178274652718
Position 272: 0.0019564725223729287
Position 1401: 0.0019271911459523442
Position 5669: 0.0015845019191744667
Position 510: 0.0014672656051082954
Position 5106: 0.0013807844732849272
Position 1581: 0.001310652962031429
Position 5414: 0.0012374904781092416
Position 1429: 0.0009468890473192804
Position 106: 0.0007728711174565486
Position 1173: 0.0007627255894076772
Position 5253: 0.0007534842923867291
Position 1584: 0.000698494800553593
Position 134: 0.0005977891668401958
Position 5383: 0.0005741254135991537
Position 709: 0.0005584137173950261
Position 1183: 0.0005471595460327057
Position 2193: 0.0005088180917858944
Position 196: 0.0004974721930837634
Position 5692: 0.0004851494828138241
Position 5673: 0.00047298325426318294
Position 1454: 0.00045229083596778273
Position 1015: 0.0004103752325219795
Position 2885: 0.00036646263133085377
Position 1019: 0.000356858295385267
Position 712: 0.0002782270399508206
Position 2098: 0.00021927733861461034
Position 920: 0.0001782290202910516
Position 293: 0.00016991701188343418
Position 3765: 0.0001570341424380987
Position 5538: 0.00013350737462446895
Position 2119: 0.00012942857167078995
Position 5080: 9.424101663284168e-05
Position 164: 7.577255603578833e-05
Position 592: 7.353644472102273e-05
Position 2160: 6.706819176631245e-05
Position 257: 6.180033867946612e-05
Position 1647: 4.7661350171490305e-05
Position 155: 4.377966635021225e-05
Position 597: 3.978829303878742e-05
Position 5540: 3.920104917351454e-05
Position 290: 3.788816132687661e-05
Position 260: 3.6233814381403544e-05
Position 138: 3.501445893935105e-05
Position 5209: 2.539253063074554e-05
Position 379: 2.1755796531903787e-05
Position 5260: 1.717953417226569e-05
Position 95: 1.389050357905438e-05
Position 1466: 1.2065505756023196e-05
Position 725: 7.846801498121118e-06
Position 1459: 7.203084245903095e-06
Position 147: 5.5473036168845605e-06
Position 811: 4.286522144506901e-06
Position 391: 3.615215897902777e-06
Position 140: 3.5789532817674332e-06
Position 303: 2.849055552119726e-06
Position 108: 2.474350295642735e-06
Position 742: 1.874845569488809e-06
Position 590: 1.749260607993882e-06
Position 398: 1.4575050222088455e-06
Position 203: 1.367539677711408e-06
Position 604: 3.3403940586287326e-07
Position 142: 2.574218771969168e-07
Position 5319: 2.511642745542027e-07
Position 1643: 1.5711832457195375e-08
