Gene = Fip1l1
Position 605: 0.0017462141007603869
Position 8577: 0.001634528414292441
Position 11664: 0.0015834969451457095
Position 11204: 0.0015708432448845702
Position 6563: 0.001558920874111899
Position 4670: 0.0015332735654543612
Position 1125: 0.001518274435760261
Position 9329: 0.0015014059842037102
Position 4641: 0.0014388526415411802
Position 8068: 0.0014320438641209012
Position 10785: 0.0013916255406996965
Position 28455: 0.0012691320327045436
Position 8278: 0.0011967766552543112
Position 27064: 0.00116738404429293
Position 22603: 0.0011444587063534895
Position 662: 0.0011012679526164089
Position 23328: 0.0010901814088156937
Position 26554: 0.0010210281985064068
Position 12128: 0.0009159119467380523
Position 5645: 0.0008724582720424272
Position 1580: 0.0008640602666961709
Position 7673: 0.0008385609083123864
Position 11299: 0.0008125113957429734
Position 12064: 0.0007771611726982476
Position 3817: 0.0007696243273226866
Position 1069: 0.0007553456412349482
Position 3348: 0.0006980997631532744
Position 11461: 0.0006870983314092363
Position 7513: 0.0006829968294387529
Position 22520: 0.0006481072565916334
Position 25625: 0.000634640658523905
Position 24657: 0.0006194710162278848
Position 26059: 0.0006013526634146009
Position 7652: 0.0005946477063692588
Position 5648: 0.0005596390811041119
Position 22409: 0.0005473773411719745
Position 12230: 0.0005315608214991147
Position 1306: 0.0005194909805494034
Position 5844: 0.0004844389318096544
Position 10806: 0.0004667394791474506
Position 665: 0.00045610232805325595
Position 10870: 0.000441465729485231
Position 7076: 0.00039428763923704004
Position 13010: 0.0003700526821815281
Position 27314: 0.0003610150713522982
Position 12322: 0.000326081891648208
Position 12633: 0.0003242740046634564
Position 12749: 0.0003085986106627253
Position 12259: 0.00026744377343803337
Position 25209: 0.00022087631730217163
Position 22878: 0.00021343996138052822
Position 12989: 0.00020447674744023735
Position 7363: 0.0001981425851269898
Position 5890: 0.00018680856461214816
Position 6611: 0.000142957607829538
Position 7200: 0.00013603915183391444
Position 12806: 0.00012793857635470392
Position 21994: 0.00011127560398112543
Position 7497: 0.00010878209451483354
Position 11229: 0.0001043982351407217
Position 10390: 0.00010287450893753734
Position 6369: 9.141646611322988e-05
Position 7156: 8.45496054185843e-05
Position 11535: 8.135328057535613e-05
Position 9861: 6.338813151074263e-05
Position 7760: 5.98629262329873e-05
Position 6413: 5.8860460200703055e-05
Position 893: 5.86349771334339e-05
Position 3464: 5.4043013714557346e-05
Position 11119: 4.9505967828798e-05
Position 6333: 4.925363433305557e-05
Position 3364: 4.808614622782235e-05
Position 7668: 3.379843591452336e-05
Position 785: 3.161751153775696e-05
Position 7104: 3.1417857271444656e-05
Position 772: 2.9336246671112337e-05
Position 1681: 2.7346110555928025e-05
Position 11041: 2.7052316194318244e-05
Position 7404: 2.5215218121263596e-05
Position 12182: 2.415287193824666e-05
Position 1041: 2.3485986251957807e-05
Position 11142: 2.1806979856106085e-05
Position 251: 1.8384953212647614e-05
Position 7185: 1.6139340920662607e-05
Position 1159: 1.6137421605403155e-05
Position 738: 1.4589914922661306e-05
Position 1447: 1.4244780355832136e-05
Position 580: 1.3714128412266695e-05
Position 1736: 1.0612101959584357e-05
Position 791: 1.02779259326878e-05
Position 268: 9.717432207656887e-06
Position 169: 8.830656777708215e-06
Position 6330: 8.379319070271278e-06
Position 490: 7.85857394390557e-06
Position 20597: 7.5238859380999115e-06
Position 1098: 7.328931950100373e-06
Position 1167: 7.0725277112403565e-06
Position 11688: 5.836889576266607e-06
Position 370: 3.9726572640912865e-06
Position 180: 2.7244627939607416e-06
Position 362: 2.33748855909356e-06
Position 14153: 1.951501971380562e-06
Position 8257: 1.8501654682524596e-06
Position 11726: 1.6254211606702758e-06
Position 14928: 1.4955302185471202e-06
Position 11794: 1.2003494333920886e-06
Position 376: 1.109842313145293e-06
Position 8421: 9.875250920912193e-07
Position 188: 9.868651920569324e-07
Position 6295: 9.755480433935998e-07
Position 6307: 7.655710534293624e-07
Position 6163: 5.139911846499008e-07
Position 425: 4.585378162154607e-07
Position 6144: 4.112837511402545e-07
Position 11437: 3.8619337033257445e-07
Position 816: 3.3743441588993607e-07
Position 11576: 3.3632301598123194e-07
Position 11771: 2.8022609220219383e-07
Position 14659: 2.600024956383522e-07
Position 6977: 2.4653375131808075e-07
Position 192: 2.0175750899705443e-07
Position 297: 1.9958052930076465e-07
Position 282: 7.237434294400989e-08
Position 11370: 5.551563526036678e-08
Position 190: 5.317179140983848e-08
Position 263: 5.2314648069714864e-08
Position 290: 4.659964417566106e-08
Position 299: 1.4777012993264596e-08
Position 13963: 1.2262440856117624e-08
Position 99: 7.47501833908626e-09
Position 385: 3.737748168124769e-09
Position 293: 2.8088390467942434e-09
Position 88: 3.6107850256002173e-10
Position 502: 1.113438892626121e-10
Position 493: 1.0604290752854428e-10
Position 11482: 3.895443902106638e-11
Position 106: 5.014681573188539e-13
