Gene = Ercc1
Position 2093: 0.0007801507405713176
Position 6093: 0.0007394251928750618
Position 466: 0.0007380211523952458
Position 5889: 0.0007164531521659596
Position 3691: 0.000698167814902162
Position 4275: 0.0006949582910165651
Position 4893: 0.0006842673284632084
Position 535: 0.0006820712618800076
Position 3665: 0.0006818343219132674
Position 10049: 0.0006763158279781405
Position 4773: 0.0006697650398124252
Position 9840: 0.0006306378870402435
Position 4936: 0.0006272594487317431
Position 11709: 0.0005994850385881564
Position 5795: 0.000599158140742405
Position 5640: 0.0005702459227702539
Position 8159: 0.0004909808448947529
Position 10740: 0.0004901052752779517
Position 418: 0.00048422356639750587
Position 7757: 0.00047506108896678244
Position 5008: 0.0004677079068850823
Position 10227: 0.0004514845368980442
Position 458: 0.0004373037170066378
Position 6287: 0.0004366358020410412
Position 5678: 0.000425933116479032
Position 3752: 0.00041721707321903706
Position 514: 0.00038016325735349256
Position 291: 0.0003687592698673453
Position 8355: 0.0003626980904659854
Position 451: 0.00035075151645097357
Position 4817: 0.00034069528706131576
Position 5232: 0.0003345680471252271
Position 855: 0.00031929537713080953
Position 4066: 0.00031490478441544234
Position 4070: 0.0003094705569882468
Position 3628: 0.0002753076307356003
Position 849: 0.00027355503034943567
Position 1858: 0.00026777434000747365
Position 5577: 0.0002505536394724878
Position 723: 0.0002489976349565286
Position 870: 0.00022523839340845498
Position 3773: 0.00022217230315429136
Position 4380: 0.000203428057377358
Position 7335: 0.0002017131936635356
Position 3800: 0.00019709504358670168
Position 540: 0.00019680931876409579
Position 3725: 0.000189859346893965
Position 413: 0.00018356051278396238
Position 7147: 0.00018129058112878246
Position 8129: 0.00016858657228297185
Position 4115: 0.0001684638255984631
Position 7207: 0.00016245559100967692
Position 263: 0.0001476535325130285
Position 8446: 0.0001335468204928476
Position 3639: 0.00013036677300061545
Position 8645: 0.00012168561182039164
Position 7970: 0.00012087380212872163
Position 8567: 0.00010700083052658862
Position 7338: 9.043990747231498e-05
Position 8622: 8.82074095433774e-05
Position 890: 8.784080579059495e-05
Position 5583: 8.62655971793722e-05
Position 6099: 8.606140304452708e-05
Position 8861: 8.012650231427597e-05
Position 5767: 7.893616875786306e-05
Position 4971: 7.045073062337589e-05
Position 5821: 6.437142750257812e-05
Position 314: 5.85140249583291e-05
Position 483: 5.123019336974968e-05
Position 4209: 4.030368651169684e-05
Position 529: 3.723240172120318e-05
Position 8455: 3.334033467128529e-05
Position 8367: 3.077713831750186e-05
Position 656: 2.6787745495384472e-05
Position 4179: 2.4966303052110494e-05
Position 4150: 2.248482385119076e-05
Position 563: 2.0958270798732327e-05
Position 254: 1.9181433979771717e-05
Position 447: 1.8996945607494494e-05
Position 628: 1.883273262619692e-05
Position 4230: 1.7862050778640135e-05
Position 631: 1.672864260803595e-05
Position 570: 1.5267955567890933e-05
Position 877: 1.2900773352948447e-05
Position 605: 1.1865030280917157e-05
Position 308: 8.739585467257983e-06
Position 5340: 8.387196600875112e-06
Position 609: 8.221028912434263e-06
Position 228: 8.172957087962996e-06
Position 4048: 7.607444512296802e-06
Position 251: 7.590882694289032e-06
Position 678: 7.233042606713531e-06
Position 556: 7.16532324395626e-06
Position 7862: 6.249544775952994e-06
Position 460: 5.757997135110159e-06
Position 9495: 4.592881090010568e-06
Position 338: 4.355034028157052e-06
Position 239: 3.414583167888346e-06
Position 326: 3.2812942186464782e-06
Position 3546: 3.2188188811521434e-06
Position 5111: 3.138325446040972e-06
Position 265: 3.0712333803824048e-06
Position 247: 2.9138302382272815e-06
Position 330: 2.555555305821516e-06
Position 7695: 2.21436098331061e-06
Position 1714: 2.1414064725399286e-06
Position 335: 1.8223603401337993e-06
Position 423: 1.7076436343747226e-06
Position 316: 1.641781817088907e-06
Position 915: 1.6090105929670656e-06
Position 4255: 1.5716679006313728e-06
Position 2496: 1.5437661204725985e-06
Position 8024: 1.5266355236201045e-06
Position 2492: 1.4925072682917427e-06
Position 2244: 1.4787127145993051e-06
Position 675: 1.4754298240520956e-06
Position 1688: 1.447767881415929e-06
Position 8005: 1.4221306233167231e-06
Position 8053: 1.4021533106877121e-06
Position 303: 1.2472271212574924e-06
Position 4127: 1.2026911001796244e-06
Position 3475: 9.996851080035975e-07
Position 9584: 8.055815254525597e-07
Position 7927: 7.45697801201152e-07
Position 7994: 7.200492128471055e-07
Position 8400: 6.456371788885986e-07
Position 8010: 5.794084330127964e-07
Position 8417: 5.669187530659296e-07
Position 8168: 5.086976931671776e-07
Position 919: 4.565613242900063e-07
Position 1552: 3.7438569064465395e-07
Position 9623: 2.9603541375056207e-07
Position 8243: 2.959136497604053e-07
Position 897: 2.593098840324663e-07
Position 6006: 2.454738083204735e-07
Position 9596: 1.3770325356366513e-07
Position 9471: 1.3311036919422788e-07
Position 1364: 6.314353903673712e-08
Position 770: 5.749033042255025e-08
Position 6166: 4.995646109017149e-08
Position 4025: 3.892304097895927e-08
Position 922: 3.6644595558411124e-08
Position 341: 3.229951615449866e-08
Position 118: 2.8831104991350072e-08
Position 6115: 2.8829972711961022e-08
Position 1005: 2.2790722839906236e-08
Position 174: 2.0962569041544784e-08
Position 937: 1.4637923422974621e-08
Position 6107: 1.1446557275691778e-08
Position 860: 1.122443578196563e-08
Position 180: 9.677279941819124e-09
Position 7614: 9.538250492743477e-09
Position 188: 8.240043838520872e-09
Position 130: 5.067423929064964e-09
Position 196: 3.5508811794379443e-09
Position 139: 2.4975717893888976e-09
Position 249: 2.076917763169973e-09
Position 205: 4.3562463142196136e-10
Position 147: 4.1566909909608504e-10
Position 149: 8.281572732142732e-11
Position 7444: 3.350506740105846e-11
