Gene = Arpin
Position 3573: 0.0011731968452507436
Position 797: 0.001048672296897489
Position 5688: 0.0009868445357088312
Position 1229: 0.0009560535486183733
Position 1267: 0.0009020167924082167
Position 4001: 0.0008827048099111064
Position 214: 0.0008651764821339928
Position 1037: 0.0008317303455530919
Position 5047: 0.00082643824128837
Position 3050: 0.0008183916155541805
Position 2594: 0.0008065269968695553
Position 7961: 0.0006526832520472058
Position 7785: 0.000647507402041151
Position 1259: 0.0006202542817643224
Position 7806: 0.0006051692034230245
Position 3243: 0.0006006115648197407
Position 1664: 0.0005723868874557036
Position 5593: 0.0005495334689666673
Position 8199: 0.00046621239343001846
Position 970: 0.00038950558038139903
Position 612: 0.0002865369070291379
Position 2569: 0.00026139228111437954
Position 230: 0.00021250269300366887
Position 1274: 0.00020990705202079878
Position 1390: 0.00020080066039280644
Position 77: 0.00019957049070010922
Position 3911: 0.0001874370320241002
Position 836: 0.00014852499249965655
Position 1021: 0.00013718294685673697
Position 1338: 0.00012000881167116491
Position 510: 8.966790655534858e-05
Position 811: 7.900125772336951e-05
Position 4841: 6.716809168257722e-05
Position 8667: 6.116333314409175e-05
Position 221: 5.4542028192847925e-05
Position 533: 4.054370634437368e-05
Position 434: 3.543730831356557e-05
Position 3708: 3.2418793881510566e-05
Position 492: 2.575783451302636e-05
Position 8231: 2.542956677237615e-05
Position 804: 2.0970607568422684e-05
Position 281: 2.0675009802067074e-05
Position 725: 1.7034541821093244e-05
Position 1055: 1.4786959319568689e-05
Position 542: 1.2024391874619496e-05
Position 23: 1.1852540129326044e-05
Position 1128: 1.106206007739779e-05
Position 157: 1.0525179423787685e-05
Position 1156: 1.0154922655337101e-05
Position 1005: 9.15957389064855e-06
Position 1124: 7.77069621876314e-06
Position 106: 6.931184502636748e-06
Position 48: 6.231345168493001e-06
Position 357: 5.960920769510845e-06
Position 291: 5.574587381177183e-06
Position 368: 5.0061720203902376e-06
Position 8235: 4.312934739188906e-06
Position 333: 4.208888507476637e-06
Position 284: 3.994971466897663e-06
Position 808: 3.831655253589088e-06
Position 248: 3.6108713252355087e-06
Position 1052: 2.500367580726593e-06
Position 958: 2.4480568162013803e-06
Position 437: 1.5226578646113694e-06
Position 540: 1.4620468746110487e-06
Position 403: 5.951341621951442e-07
Position 741: 1.642880228694942e-07
Position 6: 6.011876727671874e-08
Position 3712: 1.1484937946190105e-08
Position 570: 8.722093382354945e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7569: 0.9888438516207547
Position 3480: 0.969325415719654
Position 5653: 0.7562795285094559
Position 8508: 0.7339933482324092
Position 1422: 0.27498252583114413
Position 5336: 0.25858895272909616
Position 3272: 0.2324401936255343
Position 6980: 0.1199094485015717
Position 3289: 0.11842368524803189
Position 4955: 0.10576153862180021
Position 884: 0.09977821333240548
Position 3874: 0.08876234381674669
Position 9677: 0.08677879515031026
Position 9238: 0.07894573184333688
Position 3137: 0.07002120455971587
Position 3346: 0.06999736869022802
Position 5697: 0.05680594130135451
Position 5427: 0.056717223224793924
Position 1228: 0.04423465075118768
Position 8097: 0.035855389296056084
Position 6345: 0.03409455609682025
Position 7858: 0.032990455682836956
Position 2506: 0.029595312931143668
Position 6348: 0.027682185946235515
Position 8756: 0.026545409468837773
Position 5680: 0.026020898293685275
Position 1382: 0.025804922771600146
Position 9514: 0.02434309354760178
Position 9478: 0.020774205378546795
Position 3973: 0.02053404551789048
Position 6248: 0.01729177748013014
Position 758: 0.014264316432643625
Position 8276: 0.01337667777438857
Position 8169: 0.012659420346526933
Position 5174: 0.011980237904672626
Position 3406: 0.011547817646419573
Position 2554: 0.0111515838735694
Position 2947: 0.01096697415009782
Position 8040: 0.010493721987951104
Position 8218: 0.009745778670212198
Position 2568: 0.009352678010304415
Position 7187: 0.009112000004284327
Position 6040: 0.009020737362028148
Position 8229: 0.008838781518732203
Position 9112: 0.008830428858661005
Position 6772: 0.008537279810549817
Position 7650: 0.008533078419243936
Position 8934: 0.00793593545457489
Position 1288: 0.007782721388430083
Position 1399: 0.006933899593942755
Position 8868: 0.006851572368660271
Position 9027: 0.006654811534845587
Position 1366: 0.006313483560160385
Position 3401: 0.006238955985900421
Position 1513: 0.005971935596590089
Position 9359: 0.005870000919800875
Position 2458: 0.005663555325188789
Position 3033: 0.005482736807493329
Position 8417: 0.005213166007204742
Position 7271: 0.005015721167553165
Position 3930: 0.004968444846427404
Position 3092: 0.004961240270007316
Position 4926: 0.004872312735748958
Position 5447: 0.004567225501783685
Position 8534: 0.0043943864123085945
Position 3246: 0.004190476898539996
Position 8996: 0.004180088647918005
Position 8289: 0.0039934593915497375
Position 2528: 0.003860665830291805
Position 3067: 0.0036858626024047843
Position 611: 0.0035378386564380686
Position 5612: 0.0034889761938671202
Position 7222: 0.00336861668699878
Position 7919: 0.003094440219951204
Position 6084: 0.0030506904000510197
Position 2462: 0.0030017576042303444
Position 3300: 0.0028666793807830453
Position 8183: 0.0028581356034611243
Position 1197: 0.0027423626144549144
Position 7922: 0.0027004281802850815
Position 9040: 0.002463468977553681
Position 9887: 0.0024526879387026072
Position 6911: 0.002442906127157183
Position 6799: 0.0020616717074760775
Position 8476: 0.0020050171523833264
Position 3896: 0.0019218018930883417
Position 2477: 0.0019152965321322306
Position 1128: 0.0017695028061544549
Position 2511: 0.0016204386411576418
Position 1579: 0.0016134879187552178
Position 9974: 0.0016006825556772561
Position 3631: 0.0014768238208542075
Position 5500: 0.0012273782790663838
Position 3038: 0.0010054476693925893
Position 4031: 0.0009880624728640965
Position 1210: 0.0009371616516338911
Position 9728: 0.0009184996029217055
Position 3047: 0.0008620158780383723
Position 4840: 0.0008565033594830899
Position 1459: 0.0008134050792349575
Position 888: 0.0007676979070525426
Position 5038: 0.0006860325539884427
Position 304: 0.0006540996336324724
Position 3418: 0.0006227540107757347
Position 3883: 0.0006104814600087358
Position 9497: 0.0005918535013522856
Position 1368: 0.0005600558853742395
Position 588: 0.0005571899499833556
Position 8018: 0.0005423078646422516
Position 863: 0.00048718600926133087
Position 819: 0.00042860260860679597
Position 1266: 0.0004206472199713012
Position 5122: 0.00041814990892835276
Position 8198: 0.0003907304050879386
Position 1438: 0.0003785594398225821
Position 8188: 0.00037605031052094127
Position 773: 0.00036897078468235456
Position 5195: 0.00034957322616385733
Position 3531: 0.00034293965266042533
Position 274: 0.0003082056203576622
Position 8365: 0.00030324095111361476
Position 2987: 0.0002688272627485839
Position 1516: 0.00025228748230167914
Position 3977: 0.0001963279822886174
Position 1482: 0.000183796209371759
Position 1448: 0.00018207904383838692
Position 8139: 0.0001235191237801985
Position 6129: 0.00011982675198677302
Position 2263: 0.00011749874342590766
Position 3651: 0.00011592456381257461
Position 3910: 0.00010523770607264906
Position 5512: 8.436641172589555e-05
Position 954: 7.84412845585138e-05
Position 4759: 6.71680916825772e-05
Position 916: 5.662645824528982e-05
Position 596: 5.289649209160681e-05
Position 361: 4.2027039586443386e-05
Position 1154: 4.124575997054974e-05
Position 8741: 4.074508517767022e-05
Position 804: 4.0657407893385254e-05
Position 3753: 3.095162273089907e-05
Position 919: 2.9105600356215547e-05
Position 3947: 2.3186239294045453e-05
Position 860: 1.9150730335232782e-05
Position 132: 1.5599393474351206e-05
Position 711: 1.5257325278127008e-05
Position 667: 1.2366519530795512e-05
Position 3586: 7.545179889568929e-06
Position 6149: 7.5398817007331025e-06
Position 3905: 7.305989550800232e-06
Position 3552: 7.2985211091542065e-06
Position 153: 7.0007591355851774e-06
Position 3698: 5.294322486638408e-06
Position 641: 2.7953262306195506e-06
Position 431: 2.4592740724092256e-06
Position 3656: 2.3489514939200514e-06
Position 923: 1.3409051245263214e-06
Position 365: 1.203901002436377e-06
Position 1258: 8.745598208323755e-07
Position 205: 8.08371622498132e-07
Position 323: 7.331877592209041e-07
Position 1273: 7.122795316884081e-07
Position 828: 7.045496446095235e-07
Position 137: 5.070406274471774e-07
Position 545: 5.060525197792303e-07
Position 241: 3.8662371126252454e-07
Position 898: 3.3948728830743997e-07
Position 162: 3.382268986403867e-07
Position 437: 3.2975759864092805e-07
Position 503: 3.1546190048840206e-07
Position 96: 2.8067040244778504e-07
Position 119: 2.6914967785702136e-07
Position 392: 2.682636021707599e-07
Position 691: 1.6018475652714412e-07
Position 681: 1.1660426725697199e-07
Position 522: 1.0426420617765626e-07
Position 325: 6.700560918471444e-08
Position 243: 5.9378551318903005e-08
Position 637: 4.675148249697078e-08
Position 713: 1.4265878997138566e-09
