Gene = 1700064H15Rik
Position 3510: 0.002207078300315748
Position 622: 0.0021859496080979084
Position 4912: 0.0021635680266398043
Position 4244: 0.0020691533248695165
Position 8378: 0.0020235224185310287
Position 6466: 0.0019191008856588817
Position 2640: 0.0019031387669502947
Position 7791: 0.0018174103409252112
Position 629: 0.001554192341905618
Position 4582: 0.00154578671604445
Position 6171: 0.0013683108030026422
Position 6415: 0.0013191815477501627
Position 9347: 0.0011452139978183687
Position 7206: 0.001142857105788671
Position 6772: 0.0011115276382665082
Position 5146: 0.0010385175148918148
Position 4007: 0.000991876211052812
Position 3675: 0.0009770754338727205
Position 2423: 0.0009282335066841033
Position 5163: 0.0009171421516644007
Position 4062: 0.0008025374927264003
Position 5775: 0.0006927622913637606
Position 7503: 0.0006666754444801404
Position 4988: 0.0006639440641228761
Position 5857: 0.0006319216828030577
Position 8316: 0.0006314237214358055
Position 2947: 0.000622684366901149
Position 3022: 0.0005779559173534589
Position 7629: 0.0005717028989856845
Position 7290: 0.000558633375878125
Position 4949: 0.0005247124528624639
Position 1258: 0.0005148556222630181
Position 2785: 0.0004947519632924842
Position 1298: 0.0004935028978425206
Position 5911: 0.00046393766083812114
Position 307: 0.00045124091724854973
Position 5174: 0.0004497477977244936
Position 4066: 0.00044216749441633636
Position 6612: 0.00042961999457386614
Position 1829: 0.0003468106169841248
Position 2001: 0.00034518983114433064
Position 652: 0.000316270384495862
Position 1530: 0.0002947527932214247
Position 7108: 0.00029055834182919543
Position 5005: 0.0002823332368923726
Position 5196: 0.0002749396568156021
Position 816: 0.00021136441292879572
Position 2864: 0.0002030649886248266
Position 1643: 0.00019451464837308454
Position 3514: 0.00018809952392588944
Position 5894: 0.00017834289819766607
Position 369: 0.00014916829973446309
Position 4492: 0.0001344826281379166
Position 593: 0.00012756819460292627
Position 1646: 0.00011862238908018062
Position 2659: 0.0001157312328175093
Position 1040: 9.834633948522494e-05
Position 2394: 9.649718959155438e-05
Position 3007: 8.264041729877828e-05
Position 4513: 7.958270580684081e-05
Position 1129: 6.809552049704593e-05
Position 1199: 5.791897715513165e-05
Position 3047: 5.720410600357475e-05
Position 1089: 5.050503382567494e-05
Position 2842: 4.9156447199442904e-05
Position 3410: 4.664361057108839e-05
Position 3713: 4.6194296233122754e-05
Position 1859: 4.3950599400035836e-05
Position 969: 4.072194615293385e-05
Position 2889: 4.035512234227476e-05
Position 1237: 3.101092548794801e-05
Position 2825: 2.9338475015994383e-05
Position 1044: 2.9112107745798884e-05
Position 2267: 2.750226172809997e-05
Position 455: 2.7141179514881065e-05
Position 2701: 2.4611641084590455e-05
Position 917: 2.148703768551239e-05
Position 1111: 2.1081173318400417e-05
Position 2299: 2.0069104818625158e-05
Position 1263: 2.0020469061738772e-05
Position 1498: 1.7663181132572178e-05
Position 285: 1.7146787813162618e-05
Position 1507: 1.3341881313420344e-05
Position 238: 1.3233212112986587e-05
Position 526: 8.848431661253688e-06
Position 291: 8.598179417132736e-06
Position 975: 7.830854354567308e-06
Position 384: 7.638020009155598e-06
Position 244: 7.103472010011989e-06
Position 2389: 4.455208078898093e-06
Position 921: 4.183051004801432e-06
Position 1119: 4.123067336242525e-06
Position 1148: 3.864343816467842e-06
Position 1155: 3.417265791250815e-06
Position 483: 1.9022720468382285e-06
Position 1591: 1.8972306527096432e-06
Position 1315: 1.2916298275723818e-06
Position 1650: 1.1114547246209255e-06
Position 868: 1.016433057048668e-06
Position 1334: 9.756794833934301e-07
Position 1317: 9.218118168239968e-07
Position 1140: 9.088876655281493e-07
Position 1169: 8.388364714494345e-07
Position 491: 8.073131878902387e-07
Position 893: 6.949033759155301e-07
Position 1839: 6.668726667753477e-07
Position 503: 5.23058611296168e-07
Position 2282: 4.605018949990534e-07
Position 1059: 4.373393890017688e-07
Position 634: 3.5516682952547e-07
Position 1674: 3.4142620386561277e-07
Position 829: 3.026699614033544e-07
Position 687: 2.817189391510869e-07
Position 1093: 2.4264323642126225e-07
Position 875: 2.1505762049007004e-07
Position 1174: 9.798042603331494e-08
Position 746: 7.788296992307814e-08
Position 1096: 7.185766070257556e-08
Position 780: 6.054301523281233e-08
Position 407: 5.0533718698358916e-08
Position 631: 3.3966187686814526e-08
Position 1569: 2.8903044788577806e-08
Position 495: 2.2590443840602946e-08
Position 411: 5.112387461922988e-09
Position 425: 1.8905822351885625e-09
Position 390: 1.737091410581001e-09
Position 690: 1.3803251706580175e-09
Position 510: 1.3393459259771858e-09
Position 418: 9.32428310030268e-10
Position 312: 8.123083672408637e-10
Position 595: 7.991779603070318e-10
Position 520: 7.833277541631545e-10
Position 262: 7.428863312049766e-10
Position 321: 5.72043133596034e-10
Position 281: 4.0237343984645103e-10
