Gene = Map9
Position 1153: 0.0003293998453989637
Position 1164: 0.0002997317209972635
Position 176: 0.00029212047725111134
Position 4284: 0.00027008797967615744
Position 4971: 0.00025477618296654476
Position 1440: 0.00025451611399403794
Position 741: 0.00024249163454170562
Position 362: 0.00023564069512493162
Position 3813: 0.00021000108550279963
Position 915: 0.00020535882434469336
Position 267: 0.0001972479731278785
Position 5886: 0.00019561752466387868
Position 293: 0.0001429767697620647
Position 218: 0.00013513596853206676
Position 573: 0.0001142107716878278
Position 1487: 7.87553181561637e-05
Position 892: 6.901622991898575e-05
Position 933: 5.810902806037307e-05
Position 1700: 5.7762279081885355e-05
Position 867: 5.585396409184328e-05
Position 820: 4.508328066611414e-05
Position 1740: 4.0744848331065167e-05
Position 1507: 3.725277588059148e-05
Position 1299: 3.219081174379211e-05
Position 5879: 2.6854889677538825e-05
Position 1518: 2.2595438715823022e-05
Position 2716: 2.1462362158810176e-05
Position 648: 2.045624120462106e-05
Position 5869: 1.7836808721788606e-05
Position 674: 1.705094318071822e-05
Position 2852: 1.553663253215693e-05
Position 155: 1.3960448271113292e-05
Position 116: 1.337240383279978e-05
Position 425: 1.1817127994597455e-05
Position 508: 1.0720796692846947e-05
Position 187: 9.816531096630811e-06
Position 439: 8.364146866357505e-06
Position 2288: 7.3193637322071765e-06
Position 496: 7.208066895559241e-06
Position 31: 5.845471323364988e-06
Position 1933: 4.8210871307648e-06
Position 2278: 6.945473637075087e-07
Position 2243: 5.646362687283972e-07
Position 2094: 5.28551709519836e-07
Position 483: 5.036427235597124e-07
Position 247: 4.782735856245549e-07
Position 547: 3.8775873596167615e-07
Position 53: 3.6346086397875934e-07
Position 556: 2.513214562499514e-07
Position 1864: 1.656739783477291e-07
Position 240: 1.4160260037831118e-07
Position 579: 1.374815662916893e-07
Position 513: 1.2396036972457779e-07
Position 576: 1.1235570232878686e-07
Position 651: 9.366790798661115e-08
Position 640: 6.929701831743563e-08
Position 598: 6.394878891468319e-08
Position 600: 5.2940541124514015e-08
Position 625: 4.042295260540519e-08
Position 668: 3.5614135964248474e-08
Position 1400: 1.2557908134882667e-10
Position 1356: 1.1722789664159772e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1817: 0.9921634093054562
Position 5218: 0.6242697088204977
Position 8351: 0.5655362573571299
Position 13106: 0.5059503746728315
Position 961: 0.4395080957421395
Position 15133: 0.24567720126832543
Position 5384: 0.2206311992628334
Position 3543: 0.19657715107680462
Position 9674: 0.18100864073002254
Position 11805: 0.17309072037994094
Position 13769: 0.16285460747162805
Position 16035: 0.13553983999096897
Position 958: 0.12463871814810806
Position 902: 0.09971798077442492
Position 773: 0.08835240776947408
Position 933: 0.08478889282148794
Position 6269: 0.08199700967416655
Position 5343: 0.07633539291870424
Position 1215: 0.0673347493048781
Position 8993: 0.06476283583756479
Position 13783: 0.06041309543043794
Position 9333: 0.05593202384952492
Position 9721: 0.054480273316115053
Position 16320: 0.053523813713131016
Position 997: 0.047572769230233944
Position 5663: 0.042675543316253645
Position 10742: 0.04031398678665164
Position 2369: 0.03259104452046338
Position 5396: 0.031971358813066446
Position 10341: 0.027600014475945265
Position 17274: 0.026504341134979084
Position 17163: 0.0245153433240402
Position 5227: 0.023579719462460378
Position 5795: 0.019388082359575204
Position 6133: 0.018701003447683665
Position 9567: 0.01819204047320846
Position 12623: 0.017383846760383764
Position 10526: 0.017215723680709682
Position 5775: 0.01586184882815781
Position 1167: 0.014628390172238812
Position 5239: 0.014431155918005716
Position 6623: 0.013558095291352055
Position 10243: 0.013437991495287729
Position 1625: 0.013410288296694602
Position 5746: 0.01291169610996893
Position 1192: 0.012202288650404855
Position 6371: 0.010680281487468864
Position 9606: 0.009951648959607536
Position 10725: 0.00943058335210466
Position 8725: 0.00920915021434944
Position 6118: 0.009121569294819535
Position 6458: 0.008517471891215786
Position 15418: 0.008496769382926952
Position 10791: 0.008375561075945497
Position 1555: 0.008369526410122296
Position 1490: 0.006770925767214387
Position 6006: 0.006561956689232119
Position 969: 0.006529192269195497
Position 1600: 0.006394141499646119
Position 6420: 0.0062103760527996285
Position 6334: 0.005270778914177979
Position 6407: 0.00508478221936122
Position 562: 0.004643888785640986
Position 5801: 0.004582688792643869
Position 9938: 0.004476075504542235
Position 963: 0.0044385286933222795
Position 14101: 0.004037002664755305
Position 2405: 0.003990109434467117
Position 5829: 0.0035688497274349645
Position 13729: 0.0033446328215015466
Position 651: 0.003057024029756029
Position 8368: 0.003039264485291297
Position 3422: 0.0030141851046114666
Position 5347: 0.002817119578359299
Position 6348: 0.0027065199154676285
Position 1285: 0.002656531898354436
Position 5354: 0.0025254521294391296
Position 6148: 0.002164693198027056
Position 8691: 0.0021425919986178816
Position 1823: 0.0020433281387612144
Position 8518: 0.0019105214653907937
Position 10874: 0.0018262260214165155
Position 6084: 0.001753410669444335
Position 4527: 0.0017186254441642985
Position 1244: 0.0016863992038943824
Position 4872: 0.001678806219175073
Position 5251: 0.0016343600884062897
Position 668: 0.0016174799317689751
Position 4538: 0.0015909131120338588
Position 7786: 0.0015777323740994954
Position 5715: 0.0015210050367025622
Position 9059: 0.0014674178797373602
Position 6461: 0.0014451863862951248
Position 840: 0.0014205354050751261
Position 912: 0.0013798816374789185
Position 5637: 0.0013717075712544853
Position 10182: 0.0013690276699451177
Position 1799: 0.001315072293209449
Position 5321: 0.0012643154882904229
Position 1503: 0.001043028686541334
Position 5672: 0.0010406781224437547
Position 1157: 0.0009706319401759004
Position 3503: 0.000950015076474928
Position 4966: 0.0008733042114763839
Position 7527: 0.000836717268840914
Position 3580: 0.0008163125881570309
Position 99: 0.0007776509009706227
Position 343: 0.0007186612842055145
Position 183: 0.0006640192745871732
Position 9036: 0.0006112540559508317
Position 1603: 0.0005826888675080967
Position 7935: 0.0005633351145109206
Position 6155: 0.00046091583772126844
Position 1306: 0.0004583496099804685
Position 1019: 0.0004508016272258537
Position 307: 0.00044661214365978495
Position 3611: 0.00044149506491412304
Position 8189: 0.00043211245198262034
Position 1730: 0.0004314698547563328
Position 7577: 0.0004299622720713908
Position 5697: 0.00041028187083501675
Position 6051: 0.00036703079878772
Position 1755: 0.00036169125049671433
Position 5644: 0.00035197195188476905
Position 1394: 0.0003484278640097686
Position 4044: 0.0002700879796761575
Position 2262: 0.00026874509839200844
Position 5112: 0.00025875581621673005
Position 797: 0.0002498883600068736
Position 5861: 0.00024364028988915794
Position 914: 0.00022568225334337484
Position 2008: 0.00021500988994708833
Position 6550: 0.00020016298286276596
Position 2800: 0.0001993021332819012
Position 1511: 0.00019552334027749476
Position 2927: 0.00018522419791550305
Position 2831: 0.00018262100438889116
Position 1632: 0.00016671705273035598
Position 1562: 0.00016422779469008086
Position 1117: 0.00015885406268575776
Position 6546: 0.00015592348206986038
Position 7629: 0.00014758914156572992
Position 1467: 0.0001271211692553443
Position 815: 0.00012649190051526322
Position 7530: 0.00011980743167161845
Position 1954: 0.00010648729027864997
Position 1052: 0.00010418826141621279
Position 491: 0.00010338967524215048
Position 7636: 0.00010159346433979512
Position 3427: 9.458550156493182e-05
Position 7160: 8.402603958646674e-05
Position 2413: 7.486654237493298e-05
Position 2389: 6.629594920409095e-05
Position 317: 6.118896460607484e-05
Position 5130: 5.697478123186994e-05
Position 1315: 4.929808815502123e-05
Position 846: 4.562922332053789e-05
Position 1021: 4.115436496541668e-05
Position 5831: 3.4998955265860466e-05
Position 5717: 2.6888730444577515e-05
Position 1251: 2.4572716993257617e-05
Position 193: 2.4115839907367433e-05
Position 5721: 1.9881231625787796e-05
Position 1028: 1.8655725871355803e-05
Position 519: 1.7900227132923792e-05
Position 124: 1.3522962919132089e-05
Position 1842: 1.2539598553533873e-05
Position 677: 1.0531186192446884e-05
Position 2729: 1.0484575466811495e-05
Position 547: 9.921193949499522e-06
Position 2222: 9.867867787877322e-06
Position 2139: 8.898237597581228e-06
Position 2115: 5.4362636105886895e-06
Position 2465: 4.777932672878208e-06
Position 352: 4.266460489225933e-06
Position 6072: 3.2993068744891286e-06
Position 2599: 3.2613171178088434e-06
Position 2689: 2.869424839921564e-06
Position 2442: 2.6797891144582476e-06
Position 2507: 2.5074969505352383e-06
Position 4887: 1.7476369302644195e-06
Position 1891: 1.3697222230029013e-06
Position 1745: 1.3184648914788868e-06
Position 6008: 1.0479487057941268e-06
Position 617: 6.956791998995186e-07
Position 447: 6.715770222610838e-07
Position 227: 6.565866470890602e-07
Position 425: 6.411624342110378e-07
Position 252: 5.220455031261524e-07
Position 1851: 4.5091248487416777e-07
Position 1682: 4.2226211317486795e-07
Position 682: 3.402126478215163e-07
Position 2014: 3.370002043460689e-07
Position 2175: 2.347341668360921e-07
Position 2060: 1.8848558071001218e-07
Position 2030: 1.5497783612182537e-07
Position 405: 1.3238402357821373e-07
Position 2187: 9.397377506628924e-08
Position 213: 8.555833996379144e-08
Position 260: 7.872178662105161e-08
Position 132: 3.738578058023595e-08
Position 1136: 9.81147132238517e-10
Position 230: 3.006273136701987e-11
Position 168: 1.1344446329768383e-11
Position 432: 9.453722077210179e-12
Position 161: 5.367489111308578e-12
Position 163: 2.249793508812739e-12
