Gene = Pcf11
Position 22917: 0.00034454675576794686
Position 641: 0.0003078087574990842
Position 6477: 0.0003059882766367879
Position 6728: 0.00026321618385231123
Position 7694: 0.0002359667639721183
Position 6988: 0.0002208518755890797
Position 6951: 0.00019039594522988524
Position 18: 0.0001832945861309638
Position 1887: 0.00018054333331172075
Position 184: 0.00017450320843635442
Position 73: 0.00016775825816625324
Position 260: 0.00014682516303256675
Position 23515: 0.00013804304557079057
Position 369: 0.00013768556379939895
Position 23760: 0.00013428930922199323
Position 23780: 0.000129255865508568
Position 241: 0.00012648489573609728
Position 23534: 0.00011331072479613495
Position 6308: 0.00010931185117975966
Position 7017: 0.00010321053650971947
Position 195: 0.0001028187129419782
Position 1094: 8.812244570560779e-05
Position 77: 7.023632566502863e-05
Position 1229: 6.292308510540346e-05
Position 967: 6.277686163247287e-05
Position 6684: 6.110131954648706e-05
Position 6656: 5.890437761768264e-05
Position 258: 5.870526374851701e-05
Position 558: 5.491254741483885e-05
Position 23748: 5.2539082926901314e-05
Position 6688: 4.471492484489237e-05
Position 6959: 4.44830761266909e-05
Position 1418: 4.2081109607821957e-05
Position 163: 4.05244246122835e-05
Position 6747: 3.840894899045312e-05
Position 1249: 3.1280972379070294e-05
Position 914: 2.8928268305012913e-05
Position 1152: 2.687413192611134e-05
Position 382: 2.5724831699989674e-05
Position 1714: 2.1860967265460155e-05
Position 71: 2.1268447744874838e-05
Position 602: 2.0696645967447108e-05
Position 23493: 1.027489823515344e-05
Position 888: 1.0059835062587307e-05
Position 700: 9.553567750073207e-06
Position 1215: 9.45774165496021e-06
Position 814: 9.227238965569246e-06
Position 1481: 6.485158360172037e-06
Position 1445: 5.596937208018028e-06
Position 1451: 5.439629668590354e-06
Position 23739: 5.109189481601878e-06
Position 556: 2.3636965044717884e-06
Position 1651: 2.1430626193256574e-06
Position 6448: 5.45694772951735e-07
Position 22385: 5.003416859189698e-07
Position 6499: 4.502943013429519e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 23411: 0.9901466862916495
Position 20902: 0.9476073304582708
Position 10045: 0.9192503146043719
Position 5778: 0.8878563804587282
Position 21808: 0.8775807087702495
Position 4068: 0.8748876300527504
Position 6277: 0.8681317334315272
Position 22850: 0.8103281041270609
Position 8774: 0.7486244872133868
Position 12517: 0.7458429898454407
Position 11067: 0.6670164174309485
Position 16684: 0.6631072279246583
Position 23908: 0.5684745542092716
Position 20358: 0.5335203882187325
Position 9753: 0.47891028459574553
Position 7857: 0.3422132596706882
Position 25156: 0.2813464398113179
Position 17774: 0.2480463002000583
Position 12411: 0.22130012839748295
Position 736: 0.19759716452888176
Position 16670: 0.15650157075788543
Position 11334: 0.13800363813476993
Position 16705: 0.12773982473755016
Position 9642: 0.12169295874112038
Position 24981: 0.10577270199058163
Position 25188: 0.0961984035925183
Position 1975: 0.08889693002626128
Position 23609: 0.07784497188415467
Position 17819: 0.0708972245755137
Position 8057: 0.06579455494985749
Position 9669: 0.05942024117207667
Position 23636: 0.05674930640491191
Position 21351: 0.05641371315142518
Position 7968: 0.05339368720095674
Position 24812: 0.03920303358117659
Position 2910: 0.038269708816001474
Position 26035: 0.035720534075636065
Position 20925: 0.034695164780671604
Position 24600: 0.03226743678071326
Position 12419: 0.03133017818795529
Position 3621: 0.030144802333362298
Position 11117: 0.027593297228106696
Position 9795: 0.026046044946728682
Position 6305: 0.022664958930010203
Position 443: 0.01993376143110069
Position 21363: 0.019482540007882066
Position 24272: 0.019071560534678223
Position 11205: 0.018658001401437783
Position 5847: 0.018277040845797014
Position 25551: 0.01744101349234331
Position 24307: 0.01702878138190684
Position 10013: 0.016723652919923216
Position 6567: 0.01647553228542299
Position 21887: 0.016211431785269154
Position 10349: 0.015950404687634336
Position 25192: 0.015531512104783537
Position 23627: 0.015308597261134997
Position 26167: 0.014842608515123387
Position 8710: 0.014720210564614198
Position 26067: 0.014073542614515558
Position 21903: 0.01371002966050273
Position 23847: 0.01351881743322406
Position 24773: 0.013482371452698275
Position 23093: 0.013092408334889222
Position 24235: 0.012401665933842287
Position 10081: 0.012102883823109561
Position 2613: 0.011959470879645318
Position 22916: 0.01163707084425289
Position 16960: 0.011591131800448655
Position 21891: 0.011488264668482556
Position 7417: 0.011354721676209361
Position 22946: 0.01122091081350302
Position 21871: 0.010780981874787909
Position 24145: 0.009146459510983865
Position 21105: 0.008549768590794487
Position 16483: 0.007780880996651545
Position 26345: 0.007507947706970146
Position 4081: 0.007498757059687217
Position 21769: 0.007461684610757848
Position 21599: 0.007430431995962968
Position 411: 0.007144062678736075
Position 6259: 0.006978706250302266
Position 10298: 0.0069321856584280035
Position 2262: 0.006758743409313712
Position 24540: 0.0066249356846284765
Position 6321: 0.006052084600974423
Position 8530: 0.00598135462402299
Position 5870: 0.005960203136605108
Position 23703: 0.005628486324531493
Position 4048: 0.005164135491607572
Position 19729: 0.005147054196922354
Position 11154: 0.005059622078139637
Position 25411: 0.0047132127198117844
Position 11361: 0.004551520418894167
Position 20841: 0.004482705219696501
Position 382: 0.004392577408814166
Position 24830: 0.0042951078759210165
Position 2932: 0.0042563263804630685
Position 25890: 0.004068186116484227
Position 1868: 0.003997969314238225
Position 2009: 0.003926382223663895
Position 6358: 0.003702299342610689
Position 19017: 0.003550218846334616
Position 23043: 0.0033694300064889874
Position 21820: 0.0032448240176965247
Position 23361: 0.0031499727739266793
Position 6238: 0.0031255323015387548
Position 24564: 0.003118807249889848
Position 6136: 0.003117721104172972
Position 3599: 0.0031175046230908212
Position 8480: 0.0030965836380716914
Position 23792: 0.0030805991013033384
Position 16886: 0.002962660107344195
Position 21575: 0.002939712056305911
Position 11245: 0.002924774072750275
Position 24028: 0.002913867751195025
Position 6232: 0.002890833224319556
Position 11195: 0.0028566836716999314
Position 22575: 0.002840905595012387
Position 3845: 0.0028038526174564513
Position 21477: 0.0027564466383162138
Position 23413: 0.002756376248134863
Position 972: 0.0026104109273063767
Position 7637: 0.002591577347000872
Position 22127: 0.0025423281221983803
Position 6045: 0.002441650840776171
Position 19286: 0.0023825768780300184
Position 20904: 0.0023044921668176847
Position 2276: 0.002275071629191092
Position 24636: 0.002265889201719971
Position 6312: 0.0022083176516697707
Position 3398: 0.002146937480507119
Position 26089: 0.0020817502141402865
Position 23888: 0.0020149125013474963
Position 25557: 0.0018476897189159337
Position 23854: 0.0017383652111323078
Position 23430: 0.001550855960763747
Position 22776: 0.0015412393612148642
Position 23669: 0.0014641786094846973
Position 16421: 0.001429881598691933
Position 10458: 0.0014234493063486715
Position 22860: 0.001412068198543938
Position 2989: 0.0013870336887499802
Position 23101: 0.0013845046633639377
Position 2279: 0.0013747733403898913
Position 1329: 0.0013496085600737048
Position 5281: 0.0012184704635511874
Position 8646: 0.0011553130917426155
Position 191: 0.001088865520154864
Position 23659: 0.0010851354354329576
Position 6054: 0.001061916504293383
Position 8572: 0.0010528074364300503
Position 25130: 0.0010129126752156732
Position 209: 0.0009727296472193741
Position 2670: 0.0009520091093789346
Position 23732: 0.0008636367753048289
Position 8020: 0.0008274617763844508
Position 2656: 0.0008195648196922932
Position 5741: 0.000780890459655294
Position 21739: 0.0007618931536999399
Position 7861: 0.0006654795337756154
Position 995: 0.0006446568392284151
Position 10284: 0.0006383016711956422
Position 592: 0.0005931979895132646
Position 3485: 0.0005585462473860536
Position 3535: 0.0005584918753229747
Position 21219: 0.0005227607170376132
Position 25427: 0.0005191891663254903
Position 23297: 0.0005090507568979671
Position 10264: 0.0005052635147036646
Position 7592: 0.0004944338699263628
Position 2673: 0.0004837482007472645
Position 22740: 0.00047810027429493217
Position 684: 0.0004686480813345302
Position 10422: 0.00043513914761854886
Position 2860: 0.0004246968693274441
Position 10061: 0.0004058535779431456
Position 24668: 0.0003849311774014205
Position 395: 0.00035490865958548136
Position 22785: 0.00035310514588434756
Position 7164: 0.000334286643389474
Position 556: 0.00030625708288803356
Position 10244: 0.00030520227203572345
Position 10492: 0.00027108423167506454
Position 325: 0.0002627384416177489
Position 24277: 0.0002457882040546403
Position 1232: 0.00024033702286888634
Position 21934: 0.00021000149513471374
Position 1073: 0.00020877790846243182
Position 23444: 0.00018705162371378947
Position 22949: 0.00018452500063959634
Position 5640: 0.00014422144898637617
Position 24720: 0.00014015618355924441
Position 7534: 0.00013380410318006628
Position 23736: 0.00013210869577815347
Position 7683: 0.00010313080720871703
Position 1779: 9.871627052746638e-05
Position 21443: 9.66042526141319e-05
Position 7511: 6.360808422388934e-05
Position 23648: 6.359706168946875e-05
Position 469: 3.61861312702684e-05
Position 7202: 3.3645377859920254e-05
Position 320: 3.1390024200281776e-05
Position 448: 3.010682423676453e-05
Position 779: 2.5864613431158946e-05
Position 23466: 2.201913218437291e-05
Position 573: 2.1069774518607142e-05
Position 925: 1.9464156790660294e-05
Position 1174: 1.7205130712496046e-05
Position 1098: 1.6196439188987497e-05
Position 23257: 1.618311330923223e-05
Position 1548: 1.5170023985034274e-05
Position 23491: 1.4451066968801856e-05
Position 1836: 1.357697360697826e-05
Position 1027: 1.2854385956578111e-05
Position 1288: 9.052781276846978e-06
Position 524: 8.83839331354164e-06
Position 888: 7.65904019049266e-06
Position 472: 6.0704811362659556e-06
Position 2469: 5.975312026524943e-06
Position 238: 5.763386959647791e-06
Position 698: 5.386629195677872e-06
Position 23933: 4.6063775847713095e-06
Position 361: 4.436546668092469e-06
Position 232: 4.298732256460976e-06
Position 218: 4.186728473516888e-06
Position 1077: 2.8747418977917683e-06
Position 992: 2.8364065389873997e-06
Position 337: 2.2519347021139207e-06
Position 274: 2.142974961326253e-06
Position 23774: 2.065843188680353e-06
Position 203: 1.8866408922458979e-06
Position 451: 1.5179663198178944e-06
Position 322: 1.313383743747798e-06
Position 252: 1.1668625581994639e-06
Position 228: 9.870592008361298e-07
Position 490: 9.289960453036001e-07
Position 5508: 8.220566043095315e-07
Position 248: 5.078988986423935e-07
Position 298: 4.401154216696819e-07
Position 20630: 4.3743903120623496e-07
Position 562: 4.0593416799573843e-07
Position 7101: 2.791894374157204e-07
Position 7422: 2.7389472729667765e-07
Position 22278: 2.0900165110561012e-07
Position 265: 1.976259168096172e-07
Position 151: 1.9222998103556774e-07
Position 1591: 1.1631828614615924e-07
Position 691: 5.6450039070169184e-08
Position 680: 5.5425361201665496e-08
Position 661: 2.6251034094237698e-08
Position 1006: 7.792332815720351e-11
Position 987: 4.195562702834113e-11
Position 866: 5.687054976369944e-12
Position 831: 3.975097199624695e-12
Position 855: 3.3697738575783863e-12
