Gene = Dbr1
Position 289: 2.216001838226862e-05
Position 520: 2.172361151547071e-05
Position 6991: 1.9663079204745533e-05
Position 109: 1.8767433289503474e-05
Position 1530: 1.6691605212638407e-05
Position 545: 1.4891769343785417e-05
Position 353: 1.4304762619064424e-05
Position 7430: 1.393189555617843e-05
Position 569: 1.184579235860366e-05
Position 104: 1.1254819823553126e-05
Position 6941: 1.1021003490885042e-05
Position 1545: 1.0223700057998951e-05
Position 600: 9.91673885093405e-06
Position 358: 8.790867220586648e-06
Position 436: 8.622666951010453e-06
Position 621: 8.144246074790792e-06
Position 2671: 7.537204557667622e-06
Position 96: 6.3643763225552994e-06
Position 388: 6.2329876350789515e-06
Position 6614: 5.712998583694572e-06
Position 56: 5.568731381198132e-06
Position 6562: 4.770911950202686e-06
Position 1066: 4.542184993793592e-06
Position 673: 4.382328426328098e-06
Position 6852: 4.136141504689065e-06
Position 23: 4.13335358658596e-06
Position 6703: 4.08820662752627e-06
Position 136: 3.868591072913356e-06
Position 682: 3.1559459268188573e-06
Position 305: 3.1029405255654783e-06
Position 690: 3.008831786842443e-06
Position 555: 2.908097146362951e-06
Position 98: 2.6080027361688908e-06
Position 6827: 1.972726444676307e-06
Position 537: 1.7836235950523309e-06
Position 142: 1.7505331650301162e-06
Position 1011: 1.5173971981917158e-06
Position 557: 1.3223458373795497e-06
Position 7513: 6.49633923184031e-07
Position 7474: 4.3112520517781847e-07
Position 6668: 4.161784452848559e-07
Position 124: 3.9587276389253e-07
Position 58: 2.7203294016959e-07
Position 25: 1.918578589082053e-07
Position 392: 9.83896208323624e-08
Position 7217: 3.363222631504424e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6517: 0.9857380317205798
Position 6222: 0.8933867795963603
Position 7512: 0.6351112153542819
Position 776: 0.43155757894573804
Position 3557: 0.3606669326687359
Position 4445: 0.3446239256823405
Position 4339: 0.31942509779364836
Position 8048: 0.20137103772977888
Position 7853: 0.16787290238360997
Position 2595: 0.16396928603866212
Position 7040: 0.15097924772093996
Position 4448: 0.1462133374170005
Position 739: 0.1456460202748044
Position 2641: 0.1371188734200081
Position 2079: 0.07732872266034156
Position 6763: 0.057334960543442
Position 7995: 0.05349308949297584
Position 2468: 0.0417316539256347
Position 4309: 0.03133276124012293
Position 2592: 0.030400068285364724
Position 1419: 0.02899056462011518
Position 2435: 0.028395517304193936
Position 7473: 0.02751015047878847
Position 1601: 0.02648336375834987
Position 754: 0.023765572480963525
Position 7068: 0.020977892262245744
Position 1786: 0.02070575649823372
Position 7723: 0.020126359698133513
Position 4066: 0.019339611075828912
Position 1439: 0.013883221945688997
Position 7096: 0.013688872575852457
Position 6591: 0.013097945751948236
Position 7494: 0.009393953572827962
Position 2026: 0.008617339590723087
Position 7980: 0.008543304450321311
Position 7703: 0.008480360165047425
Position 7623: 0.007751668544283691
Position 7690: 0.007621739201870285
Position 1655: 0.007616573978135775
Position 6229: 0.007610625587629372
Position 4946: 0.006991045193078295
Position 1393: 0.006376373791312124
Position 1364: 0.006258499344349009
Position 7604: 0.006176518514151132
Position 8122: 0.006068163075751533
Position 4383: 0.005427611007410155
Position 6103: 0.005393199580332378
Position 460: 0.004871575510022013
Position 2494: 0.004111408950580191
Position 2142: 0.004106977300415875
Position 6120: 0.003565054380000765
Position 8280: 0.003308236284248216
Position 2103: 0.0029141048730252955
Position 8052: 0.00289316580748124
Position 3165: 0.0027388804370453907
Position 3597: 0.002637663237144849
Position 4817: 0.002607828875032879
Position 5012: 0.002603607148453174
Position 5972: 0.002601625022206286
Position 7307: 0.002478892998699484
Position 252: 0.002444634270114313
Position 7726: 0.002401647947735818
Position 7669: 0.002312201577834406
Position 4837: 0.0020974138717364432
Position 7656: 0.0019139155853330034
Position 7960: 0.0017801040954182382
Position 2085: 0.0017061307586742037
Position 8376: 0.0016899547666085748
Position 364: 0.0016257556051533062
Position 8631: 0.0015829180439374897
Position 5936: 0.0013413635703397064
Position 1892: 0.0013282918326024988
Position 3399: 0.0012747430896170565
Position 1341: 0.0010972526097588696
Position 6049: 0.0009964941770036167
Position 85: 0.0009579411603561224
Position 4873: 0.0009192462693928036
Position 3285: 0.0008890101227081737
Position 201: 0.0008531253010642431
Position 4879: 0.0008170112708390273
Position 7524: 0.0008129987721521702
Position 8355: 0.0007641828114253021
Position 2091: 0.000753352905662854
Position 2544: 0.0007486459720518676
Position 4845: 0.0007341153866155148
Position 6745: 0.0007253292308094139
Position 1522: 0.0007133976855538675
Position 8427: 0.000694667195885349
Position 3237: 0.0006075561823298435
Position 1810: 0.000592066959992598
Position 826: 0.0005082067312437346
Position 4022: 0.0004145080409866551
Position 6950: 0.0003795753614790214
Position 1427: 0.0003577248106035909
Position 379: 0.0003541804908317211
Position 6889: 0.0003537658531313994
Position 2113: 0.00034255548799960175
Position 654: 0.0003291966870880915
Position 1562: 0.0003128825632307073
Position 409: 0.0002484891959138373
Position 1956: 0.0002338809541406116
Position 1934: 0.00022052122179335782
Position 6770: 0.00021969518962916567
Position 6748: 0.00020632119658869528
Position 1494: 0.00018988245536984927
Position 1833: 0.0001790126863757955
Position 165: 0.00016316495233364246
Position 6524: 0.0001573645640411909
Position 134: 0.0001536480256106226
Position 798: 0.00015235354178569786
Position 5808: 0.0001507297045992303
Position 563: 0.000128635730605703
Position 1572: 0.00011040975847090581
Position 404: 0.00010821402851909261
Position 1253: 0.0001046862749661529
Position 1899: 9.979858277331743e-05
Position 5093: 8.286668110289136e-05
Position 6468: 6.874308484433651e-05
Position 698: 6.81173377984209e-05
Position 1421: 6.172308458087662e-05
Position 1447: 5.494013553731679e-05
Position 109: 5.0209275857741984e-05
Position 6560: 4.935754617464959e-05
Position 482: 4.8509983446386175e-05
Position 575: 4.7360147588466575e-05
Position 7450: 4.424824156324535e-05
Position 1551: 4.4033135308183274e-05
Position 3036: 4.334406690195492e-05
Position 506: 3.795839502591154e-05
Position 326: 2.462839518115687e-05
Position 790: 1.6965411072605295e-05
Position 636: 1.5197693481419605e-05
Position 1299: 1.1324217943107792e-05
Position 1275: 1.1044896089452902e-05
Position 1790: 9.578429824440799e-06
Position 2118: 8.754901036968793e-06
Position 901: 7.694326192380574e-06
Position 6543: 7.3383089490558185e-06
Position 7546: 7.032892872639014e-06
Position 1501: 7.023371174387882e-06
Position 174: 6.403696445651835e-06
Position 6526: 6.124504230190656e-06
Position 315: 4.387054305359116e-06
Position 2963: 4.07110038395965e-06
Position 6708: 3.2784596827741933e-06
Position 937: 3.2775573747342835e-06
Position 659: 2.4327742402902405e-06
Position 6812: 2.1292498988954403e-06
Position 479: 2.049435937021495e-06
Position 6644: 1.8853073493288964e-06
Position 1921: 1.5549309535389932e-06
Position 600: 1.5360930043841955e-06
Position 838: 1.5111955151548552e-06
Position 6777: 1.447932713965542e-06
Position 792: 1.1648798507733972e-06
Position 6805: 1.0044400649814773e-06
Position 488: 8.706141843037019e-07
Position 6781: 8.269029619934699e-07
Position 183: 8.084584734372255e-07
Position 6774: 7.940985542920899e-07
Position 300: 5.127398316187664e-07
Position 267: 3.0630402307799476e-07
Position 1109: 3.010351349393297e-07
Position 1063: 2.733555259423117e-07
Position 1279: 2.5283656379109844e-07
Position 331: 2.2265832094740111e-07
Position 520: 4.004075096204117e-08
Position 7312: 1.376607569026325e-08
Position 7101: 1.6819604012984303e-09
Position 6978: 8.199049010838356e-10
Position 856: 7.700371940640633e-13
