Gene = Arcn1
Position 7619: 0.9001465009429328
Position 10560: 0.8812531429202984
Position 22222: 0.8774276440128802
Position 23828: 0.7614333869162646
Position 15569: 0.7360711412844076
Position 16481: 0.6718864316020768
Position 8784: 0.6415739517068946
Position 14444: 0.43567815423349276
Position 15315: 0.37118829661752534
Position 3428: 0.28722842089639694
Position 11761: 0.2868991652846607
Position 10812: 0.26724333015923496
Position 8904: 0.2570150676711018
Position 12490: 0.2202630363699819
Position 22745: 0.13458535914456443
Position 10816: 0.11469556983745799
Position 3373: 0.10751767631522487
Position 18858: 0.1000158688714956
Position 25052: 0.06824088427069212
Position 4437: 0.06404562961859109
Position 20775: 0.059282040825188634
Position 10568: 0.05663732059181811
Position 12509: 0.05615455608862521
Position 1342: 0.05595255251706318
Position 18811: 0.05525227672624023
Position 17379: 0.053216510218290415
Position 12531: 0.04939373520521495
Position 16518: 0.043304375396887924
Position 393: 0.043165520300958125
Position 4265: 0.03933774410913625
Position 23566: 0.036120081614812505
Position 8589: 0.03458116704764646
Position 24330: 0.033230195481325414
Position 1763: 0.03231488665419555
Position 16968: 0.03030770744534308
Position 12338: 0.029920110126312394
Position 6719: 0.02982264723824239
Position 7676: 0.02451354536567351
Position 25122: 0.024323617741812603
Position 5466: 0.022585518248548347
Position 16462: 0.02208519785063284
Position 6702: 0.020336552549705338
Position 20204: 0.02010091884652155
Position 11836: 0.018814030040599276
Position 7770: 0.017899029955044256
Position 4819: 0.016625770282543046
Position 3349: 0.015995302387240864
Position 18936: 0.0158826063715034
Position 1819: 0.015202889152597373
Position 24041: 0.015005560684237218
Position 11431: 0.014736590761937859
Position 22700: 0.013998684875146088
Position 14741: 0.013303310398864704
Position 23534: 0.012878623269223705
Position 9526: 0.011882989387860478
Position 696: 0.010697036245508981
Position 25849: 0.010616189366618643
Position 14704: 0.01036330210240839
Position 9041: 0.009974722323318667
Position 6203: 0.009587718489190853
Position 18752: 0.009152538101938926
Position 1273: 0.008394229133924793
Position 5045: 0.008113807254548938
Position 5900: 0.00804812710164764
Position 3894: 0.007665016457666841
Position 25238: 0.0072401214508382794
Position 855: 0.006903549343458148
Position 11472: 0.006801291605793619
Position 15523: 0.006783554951743595
Position 1383: 0.006588591245844741
Position 15805: 0.006261777670385678
Position 11734: 0.006184742799687889
Position 6138: 0.005574257655943587
Position 14064: 0.005153611781554521
Position 519: 0.004837633493197621
Position 12579: 0.004782462597288834
Position 10861: 0.004253530327132002
Position 627: 0.004056134085132987
Position 763: 0.0037213127517103026
Position 16380: 0.003547652429836257
Position 1323: 0.0034160480086774386
Position 5946: 0.0033480433414497927
Position 588: 0.0032557245326511725
Position 1463: 0.003178739629267488
Position 10831: 0.002962768984482377
Position 9484: 0.0027066608237291284
Position 2021: 0.0026298660005547986
Position 4009: 0.002531493767998651
Position 12873: 0.0024814102591605783
Position 1576: 0.002356770506243272
Position 747: 0.0022821644285862474
Position 11364: 0.0022742677361211787
Position 10575: 0.002264172041077218
Position 4714: 0.0021666319380908173
Position 10601: 0.0021614811178096165
Position 10866: 0.0021508484077688546
Position 24748: 0.0018843938168424913
Position 3955: 0.0018729359331536894
Position 22585: 0.0018539820750890599
Position 11785: 0.0017446684577634712
Position 22389: 0.0016530310976392995
Position 22971: 0.0015373965943102494
Position 23324: 0.0014275343692291172
Position 11400: 0.001379852853700512
Position 1671: 0.001348655979038118
Position 10101: 0.0012415647270847623
Position 10053: 0.0009208660244824218
Position 3802: 0.0008957123541484197
Position 11199: 0.0008900094596343129
Position 1367: 0.0008894917591694715
Position 17848: 0.0008504535344436314
Position 9194: 0.0008484542153240928
Position 890: 0.0008259218933202886
Position 9428: 0.0007887832117591859
Position 3218: 0.0007609238592779971
Position 11315: 0.0007366087216667547
Position 1298: 0.0007107274377600199
Position 23018: 0.0007006919386163765
Position 9202: 0.0006635712025838602
Position 723: 0.0006101121094626603
Position 484: 0.000599763417837611
Position 10087: 0.0005994180864746416
Position 264: 0.0005781334598346082
Position 10197: 0.0005655796309615026
Position 9085: 0.0005449974844289649
Position 1469: 0.0005318181873104263
Position 835: 0.0005122872985676899
Position 23181: 0.000506651751313873
Position 839: 0.00045840824965591144
Position 20006: 0.0004295493246781573
Position 18875: 0.0004222329380655143
Position 10072: 0.00041334041704858284
Position 11504: 0.0003707844534923607
Position 10149: 0.0003569971424171482
Position 10965: 0.0003437899808400083
Position 602: 0.0003125107049637915
Position 631: 0.00031025684213053834
Position 9664: 0.00030164751042403685
Position 10163: 0.00028587490999056536
Position 13299: 0.0002403633866329742
Position 9135: 0.00022724266050340143
Position 10211: 0.00020961341762162352
Position 10685: 0.00020487605626841454
Position 20723: 0.0002003960606348487
Position 10918: 0.00019884432028209677
Position 10106: 0.00019846885549076496
Position 10427: 0.00017591894177122064
Position 19734: 0.00015708953788119706
Position 9661: 0.0001435939456687946
Position 9054: 0.00014290841846119952
Position 10364: 0.00013290820049519634
Position 10410: 0.00013088076531491107
Position 20945: 0.00011209661734676228
Position 3165: 0.00011174004520531887
Position 428: 9.758876953374429e-05
Position 1769: 8.596257839892873e-05
Position 10058: 8.032279234805638e-05
Position 19192: 7.647388695361723e-05
Position 3470: 6.690714277729655e-05
Position 9681: 5.9314130426094744e-05
Position 10301: 5.9211961387107143e-05
Position 1350: 5.7783477207033525e-05
Position 1447: 5.7277610603419735e-05
Position 1409: 5.378820695066529e-05
Position 10402: 5.3430795774858106e-05
Position 1101: 5.1201164390412835e-05
Position 4474: 5.071093018703865e-05
Position 10836: 5.010501387973098e-05
Position 18913: 4.41293073955327e-05
Position 17180: 4.1792033030260495e-05
Position 19246: 4.1358636249925744e-05
Position 798: 3.784619458784901e-05
Position 17658: 3.3165929918531743e-05
Position 10367: 3.2452295744694095e-05
Position 19366: 2.0623138751823997e-05
Position 10384: 1.7242016106631184e-05
Position 17748: 1.6913332237293184e-05
Position 1123: 1.5101645813112757e-05
Position 768: 1.0956302365866885e-05
Position 1117: 1.0796050308273074e-05
Position 17870: 1.032562176863107e-05
Position 1173: 1.0279473675946657e-05
Position 414: 8.180853807827576e-06
Position 291: 7.36276648275033e-06
Position 329: 5.5595911603557846e-06
Position 717: 5.4802348137747264e-06
Position 1032: 5.196173840945307e-06
Position 11809: 4.98827044277228e-06
Position 11779: 4.814517351860064e-06
Position 11815: 4.394217916258929e-06
Position 3617: 4.310120972663422e-06
Position 860: 3.6453233168629186e-06
Position 316: 3.1750856706473583e-06
Position 1057: 2.2627330531332797e-06
Position 875: 1.5669842128614953e-06
Position 641: 1.465388364488218e-06
Position 1526: 1.4376355124349833e-06
Position 568: 8.46967574134669e-07
Position 607: 6.043053794350882e-07
Position 285: 9.205010025803559e-08
Position 944: 7.254989079384118e-08
Position 436: 5.048728567521466e-08
Position 680: 5.018203201273213e-08
