Gene = Lactb2
Position 24266: 0.15773048703430562
Position 13075: 0.1352533833081552
Position 24868: 0.11495131024001835
Position 12985: 0.1070888607582512
Position 9593: 0.08901524011709526
Position 7625: 0.07625463610972934
Position 7686: 0.07323475252617376
Position 7410: 0.060345230509080604
Position 7986: 0.057081104894311216
Position 10279: 0.0516153223973108
Position 2896: 0.050607197276202456
Position 16491: 0.04369188876406793
Position 7248: 0.042530944872410985
Position 9525: 0.04125956237302295
Position 9933: 0.039473647931765644
Position 9056: 0.038465924701263775
Position 9988: 0.03576643772132394
Position 22957: 0.02749713590177972
Position 3054: 0.023202364639020583
Position 3658: 0.021646947795028026
Position 7610: 0.01873635580904825
Position 3501: 0.017455345481056813
Position 16044: 0.014504315341705164
Position 4910: 0.01420728123912057
Position 14969: 0.013824741727460543
Position 10324: 0.010986354619581022
Position 14381: 0.010536283939301658
Position 3207: 0.009460862464665641
Position 19250: 0.008720770560892672
Position 10120: 0.006769387794582466
Position 1841: 0.0064875387071164576
Position 6657: 0.0058530777361973305
Position 9935: 0.005514075488877456
Position 6283: 0.005484102409003164
Position 2996: 0.004104107508386111
Position 10081: 0.003666685993869196
Position 1428: 0.0035894559049030237
Position 6113: 0.0035177886840247275
Position 3556: 0.0031351015442421856
Position 750: 0.002544931984832598
Position 10285: 0.002448812720438672
Position 2512: 0.0021984592174775675
Position 3105: 0.0019443713606324918
Position 1459: 0.001814964840875074
Position 2442: 0.0017659536251076746
Position 2496: 0.0017422615570827507
Position 2491: 0.0015196395691418822
Position 11600: 0.0013474052528833938
Position 1856: 0.001182761559829886
Position 2596: 0.0011042431931449878
Position 15177: 0.0009317929965787868
Position 11424: 0.0009217161927406995
Position 2414: 0.0008141422905384714
Position 592: 0.0006775065200927401
Position 2341: 0.0004886197696209972
Position 11147: 0.0004796153439345902
Position 2538: 0.0004211267973789721
Position 2515: 0.00040061374428540644
Position 14157: 0.00031755267009083273
Position 11603: 0.0003017184167401669
Position 615: 0.0002695666626259566
Position 582: 0.0002470875643284835
Position 13285: 0.00022710138481454227
Position 13186: 0.00020848460443007445
Position 11082: 0.000197994884167041
Position 10735: 0.00016940449650986957
Position 10964: 0.00016225600107039285
Position 244: 0.00015028179007530658
Position 2969: 0.00013850763686067477
Position 12368: 0.00012941547517280057
Position 3018: 8.571894659930145e-05
Position 3296: 7.804986206629264e-05
Position 3327: 7.127014374106639e-05
Position 10445: 6.0711212166111233e-05
Position 10981: 6.026824379219763e-05
Position 1022: 5.08575341072292e-05
Position 9033: 2.0649145522257945e-05
Position 1063: 2.051358985891512e-05
Position 8461: 1.6873145350233337e-05
Position 4027: 1.3177031445131508e-05
Position 2404: 1.2520597292087857e-05
Position 2548: 9.480422739628351e-06
Position 8418: 8.409994049147128e-06
Position 1239: 8.092939210298487e-06
Position 1885: 7.303055574577025e-06
Position 1218: 6.450551047768192e-06
Position 416: 4.678801497606078e-06
Position 726: 4.545438807911337e-06
Position 5999: 3.838397157619199e-06
Position 595: 3.6930859339011003e-06
Position 1052: 2.2807333120864255e-06
Position 322: 2.219285447137376e-06
Position 2831: 1.8892960173670631e-06
Position 5917: 1.7851373948650332e-06
Position 1176: 1.5037429705058876e-06
Position 1606: 1.2454259227698324e-06
Position 460: 1.189038124038052e-06
Position 1316: 1.1565780619222903e-06
Position 364: 7.95419714719572e-07
Position 183: 7.656795597356463e-07
Position 2733: 6.536882507840076e-07
Position 640: 6.300335854485998e-07
Position 446: 3.5587060435696583e-07
Position 2098: 2.1895196668792733e-07
Position 538: 2.1150798648403101e-07
Position 560: 1.4231552971899338e-07
Position 515: 1.4198444539811013e-07
Position 1276: 1.3673986113724985e-07
Position 264: 1.2730052361864248e-07
Position 324: 1.2707726814225586e-07
Position 1036: 1.1801527209393415e-07
Position 217: 1.0904880563120085e-07
Position 113: 1.02294865811272e-07
Position 214: 8.830461412164947e-08
Position 943: 5.9005561530790194e-08
Position 3606: 5.1357082600320646e-08
Position 885: 4.3267417097623284e-08
Position 428: 4.014473712609861e-08
Position 597: 2.8602570955632104e-08
Position 466: 2.6072595776759664e-08
Position 626: 1.5826024717690245e-08
Position 602: 1.4242313364974638e-08
Position 462: 1.1860658412925618e-08
Position 307: 1.0077702034150392e-08
Position 549: 7.056225469080327e-09
Position 253: 6.4764137486675e-09
Position 469: 5.253763596802425e-09
Position 496: 4.947421987414875e-09
Position 235: 4.104099389482696e-09
Position 317: 2.787277704482389e-09
Position 480: 2.6250977397629063e-09
Position 125: 2.567833924067607e-09
Position 642: 1.8111537163329213e-09
Position 295: 1.7583468566755374e-09
Position 272: 1.5544128117001344e-09
Position 352: 7.614792853495872e-10
Position 337: 7.274684175792558e-10
