Gene = Nppc
Position 1175: 3.8922702911314315e-06
Position 1077: 3.726766400431068e-06
Position 1317: 3.679576402541748e-06
Position 101: 3.6455043625335855e-06
Position 1086: 3.4137785412664095e-06
Position 514: 3.0546683446865326e-06
Position 1235: 2.9390302425395638e-06
Position 710: 2.074779007671166e-06
Position 495: 1.8141589929809032e-06
Position 463: 1.7734126591566847e-06
Position 466: 1.5805644295353456e-06
Position 293: 1.535449368312609e-06
Position 534: 1.2101195807051642e-06
Position 1828: 1.0189255372806712e-06
Position 1181: 9.824826881139086e-07
Position 1601: 7.267028387264464e-07
Position 204: 6.308381282878221e-07
Position 222: 1.3112218741346414e-07
Position 281: 6.070919349998138e-08
Position 268: 1.2043951507778404e-08
Position 284: 7.24414275881321e-09
Position 1170: 1.9007174579709813e-09
Position 531: 1.0971172073547939e-09
Position 256: 2.824401972668574e-14
