Gene = Mmab
Position 336: 3.038515943410944e-08
Position 279: 3.036360969992747e-08
Position 622: 6.160621215918561e-09
Position 344: 3.837631842359786e-09
Position 1432: 6.896964744714489e-11
Position 1479: 3.5188337194785906e-11
Position 1320: 2.645324549445534e-11
Position 1391: 1.6178949925552673e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5445: 0.9454408892184046
Position 1237: 0.8699437618864242
Position 7516: 0.8581167456796107
Position 7252: 0.82496155851475
Position 6184: 0.7930851508179778
Position 10701: 0.6309798311297538
Position 8722: 0.5183523782111082
Position 12875: 0.3593036396357679
Position 10903: 0.24880207457118833
Position 5612: 0.22325645817209697
Position 9434: 0.0960650117264576
Position 5973: 0.074620673331795
Position 12428: 0.06930782096657565
Position 10931: 0.0667218763653568
Position 3000: 0.0484535505671501
Position 6937: 0.046134974275508604
Position 877: 0.04555672754149703
Position 11992: 0.04390195338654453
Position 12063: 0.04374699206803473
Position 7466: 0.04109354166745814
Position 10727: 0.037464620964177076
Position 4426: 0.03340649986332362
Position 4019: 0.032819237778890196
Position 6007: 0.03181062858775024
Position 1132: 0.029474781982728605
Position 6095: 0.029003824682031137
Position 852: 0.02650668888617903
Position 1196: 0.02557284898032038
Position 8741: 0.022418812845840547
Position 1163: 0.021782210994317954
Position 3935: 0.020975405674402477
Position 11527: 0.020242227698772913
Position 5466: 0.018522647357306108
Position 9706: 0.01759394955028646
Position 11933: 0.017455983270558174
Position 5455: 0.016986750893823885
Position 149: 0.015019451305358854
Position 6526: 0.014848203760158846
Position 9122: 0.013638728810069929
Position 11827: 0.013114996398636745
Position 4477: 0.012714172769667733
Position 8621: 0.012313260860513757
Position 12835: 0.012031588126209681
Position 5117: 0.011569684101406841
Position 11741: 0.010442116974899883
Position 6484: 0.01043828134837622
Position 12378: 0.010172845379276919
Position 894: 0.008461869990269733
Position 5182: 0.008442959992670909
Position 828: 0.008256428789632392
Position 11304: 0.006811459245502312
Position 12388: 0.006383942173037368
Position 12846: 0.006270224840559171
Position 7269: 0.006003327651020828
Position 6802: 0.00574305966918183
Position 5951: 0.005712584816047762
Position 7438: 0.005296991435515853
Position 1190: 0.005198272604712447
Position 6701: 0.005060715601446097
Position 8865: 0.005023332497867649
Position 12919: 0.004858857787661054
Position 6728: 0.00480706520059
Position 11704: 0.004554103690639114
Position 5019: 0.0042905101334959365
Position 4386: 0.004174133851672166
Position 3005: 0.003963281285866518
Position 1244: 0.003940371620574496
Position 5333: 0.003848993622497712
Position 974: 0.0038073585265948067
Position 727: 0.003733266116874271
Position 7955: 0.0037217913229292974
Position 9909: 0.003604341307464444
Position 7224: 0.0035064584767524193
Position 3956: 0.0031565999197261238
Position 3593: 0.003054684802196927
Position 4485: 0.0029846379487886393
Position 12787: 0.0029648240459410322
Position 10191: 0.0029060583011894757
Position 8099: 0.0028694695756078673
Position 9687: 0.0028286621708914633
Position 8045: 0.0026257785657488337
Position 5060: 0.002481153852509031
Position 1010: 0.0024667319447594215
Position 846: 0.0022801544803642735
Position 12888: 0.0022440561274338694
Position 656: 0.002148781028298824
Position 4352: 0.0017953279882424848
Position 12720: 0.0017620630622014169
Position 414: 0.0015957745576616565
Position 8414: 0.0015096509833533247
Position 1397: 0.0015065066376704873
Position 8131: 0.0015000835017616805
Position 1037: 0.001498184256462991
Position 9270: 0.0013022433647175246
Position 730: 0.001250318619902195
Position 4530: 0.0012270291552448302
Position 7354: 0.0011942336919764651
Position 9476: 0.0011823986854594135
Position 3062: 0.0010716387135752885
Position 3081: 0.0010714535353165205
Position 7468: 0.0010168081575914537
Position 2955: 0.000980487876020433
Position 8287: 0.0009780208050431554
Position 5782: 0.000908996781393231
Position 6860: 0.000902932612723415
Position 1451: 0.0008932710984927717
Position 5918: 0.0008495831533301758
Position 4657: 0.0008217192913181844
Position 3115: 0.0008183288620878982
Position 1138: 0.0008062419192020663
Position 7254: 0.000797161697520429
Position 9297: 0.0007039829668269504
Position 7857: 0.0006951101721917948
Position 4460: 0.0006558202846407719
Position 1061: 0.0006241607328797707
Position 1429: 0.0005834088663685306
Position 5221: 0.0005729014854851762
Position 7523: 0.0005668290068036629
Position 3901: 0.0005579612635613252
Position 1260: 0.0005329473854263419
Position 4087: 0.0005122267382717286
Position 8544: 0.00046817377249887314
Position 4749: 0.00043692689360120266
Position 1982: 0.00043655352554403625
Position 5265: 0.0004298284774715509
Position 6207: 0.0004225796778325002
Position 942: 0.00042037229084530316
Position 9441: 0.00038709510627454126
Position 10233: 0.00038590859064227827
Position 4744: 0.0003728407417916706
Position 6123: 0.0003694829966028053
Position 118: 0.00036822386979496006
Position 4601: 0.00036607675620612507
Position 2172: 0.00034712627847115007
Position 1416: 0.000342983817950428
Position 1156: 0.00032232502073684165
Position 553: 0.00032167982297474755
Position 6099: 0.0003085978755560663
Position 833: 0.00028634676467181495
Position 5615: 0.0002649469895600638
Position 6614: 0.0002641656319982328
Position 6826: 0.00026177090647022645
Position 4052: 0.00026100203333316227
Position 7925: 0.00026049455799493965
Position 5473: 0.00025226200504354604
Position 693: 0.0002478602561979723
Position 958: 0.000239733071003207
Position 5811: 0.00023115311474371453
Position 5980: 0.00022601191846660895
Position 754: 0.00021547236936338122
Position 891: 0.00021155417618843675
Position 5469: 0.00020863115464289644
Position 6566: 0.00019625920582899212
Position 6342: 0.0001950013155315299
Position 151: 0.00019035139744988654
Position 5340: 0.00018953805584096467
Position 931: 0.00016735246208113397
Position 3542: 0.0001537398558956186
Position 8068: 0.00013359609081729294
Position 127: 0.00013297233433105736
Position 164: 0.00013246631288575902
Position 8453: 0.00012666957555119111
Position 1516: 0.00012064300227744661
Position 3160: 0.00011936348367244074
Position 6841: 0.00011934931950724707
Position 400: 0.00011907186385603938
Position 6158: 0.00011722916436354223
Position 622: 0.00010891710547030855
Position 6738: 9.544563762500582e-05
Position 7273: 9.038768603704786e-05
Position 993: 8.750354073012244e-05
Position 6058: 8.230162248299746e-05
Position 12107: 7.63623675402354e-05
Position 397: 7.622310680937536e-05
Position 788: 7.539681351883646e-05
Position 599: 7.32105784013338e-05
Position 1134: 6.993666019073977e-05
Position 1140: 6.478978891447791e-05
Position 325: 6.219236342697278e-05
Position 1391: 6.114057455322271e-05
Position 1021: 6.004319750032661e-05
Position 856: 4.692371367205865e-05
Position 925: 4.412427993357833e-05
Position 1047: 3.870447014768047e-05
Position 1050: 3.857874647741425e-05
Position 936: 3.3295078328741705e-05
Position 3048: 2.552914555727685e-05
Position 997: 1.4689762027400924e-05
Position 580: 1.4478962989138072e-05
Position 793: 1.3213457465268573e-05
Position 631: 1.1333289598832052e-05
Position 1265: 1.1188951220190675e-05
Position 757: 1.1053151530858185e-05
Position 804: 1.1030178310594664e-05
Position 1171: 1.02723589908942e-05
Position 1034: 1.015144688248455e-05
Position 303: 9.871512933927172e-06
Position 801: 9.541041141764843e-06
Position 567: 9.122633800571645e-06
Position 1065: 8.173555437659279e-06
Position 1098: 8.090492111939066e-06
Position 1071: 7.029849975343714e-06
Position 6231: 6.637451125033653e-06
Position 223: 6.635654362459105e-06
Position 8667: 6.586390871608303e-06
Position 1286: 6.549513897555221e-06
Position 6511: 6.21319288834668e-06
Position 3022: 5.908615667369901e-06
Position 1143: 5.7445726143366016e-06
Position 4043: 5.614648463930326e-06
Position 492: 5.058086884266654e-06
Position 3188: 4.712282146070806e-06
Position 3978: 4.453436030010567e-06
Position 421: 3.954966196834444e-06
Position 1067: 3.3546284565507484e-06
Position 3845: 3.322731839804574e-06
Position 195: 2.7871787212709e-06
Position 220: 2.5098055708249124e-06
Position 1119: 2.1952462698701012e-06
Position 1088: 2.1403729882868796e-06
Position 1431: 1.8959674805034481e-06
Position 3147: 1.6614257606298774e-06
Position 506: 1.559006554687976e-06
Position 1378: 1.3492120057050202e-06
Position 6271: 1.2720054724870706e-06
Position 470: 1.1337312751344158e-06
Position 698: 9.623452771952378e-07
Position 2030: 8.521120802851458e-07
Position 1274: 8.317873334408381e-07
Position 2197: 6.928738489716058e-07
Position 1092: 5.655736552725427e-07
Position 1987: 4.775580143749309e-07
Position 807: 4.3351354212660734e-07
Position 6239: 3.579213109837336e-07
Position 460: 3.447341119529649e-07
Position 1953: 3.270875322685014e-07
Position 2044: 3.2279961645367375e-07
Position 2152: 2.5450359235598033e-07
Position 310: 2.30531943876666e-07
Position 1561: 1.8210196379634538e-07
Position 1620: 1.3055352544820027e-07
Position 2004: 1.2010975339287404e-07
Position 341: 1.1779832981089e-07
Position 305: 1.0271806203277543e-07
Position 174: 7.009623395532012e-08
Position 184: 5.248371464549602e-08
Position 355: 3.563132069735967e-08
Position 712: 1.3191924041037026e-08
Position 360: 1.2739886547139143e-08
Position 1293: 9.109429956219528e-09
Position 428: 4.725823454635251e-09
Position 336: 1.6174337404752843e-09
Position 448: 1.1859621722344703e-09
Position 351: 2.079158031110307e-10
Position 203: 1.2699919437490922e-11
Position 189: 1.3266670834728096e-12
Position 205: 1.0281950628983177e-12
