Gene = Ate1
Position 157: 0.00014946118192347301
Position 438: 0.00010712716963484883
Position 313: 0.00010617635855738147
Position 248: 8.119777094204398e-05
Position 3481: 8.097086376635973e-05
Position 616: 7.21481334571687e-05
Position 454: 7.199675029483553e-05
Position 464: 6.020770443276445e-05
Position 110: 5.979327043351072e-05
Position 12773: 5.3722019045123685e-05
Position 152: 4.8183112376654934e-05
Position 635: 4.445230248875839e-05
Position 270: 4.3288076480587356e-05
Position 1883: 3.8294909135538387e-05
Position 213: 2.8350121878685178e-05
Position 5046: 2.6138562893154454e-05
Position 3947: 2.474916322155691e-05
Position 91: 2.2053492520025174e-05
Position 1530: 2.081977418654354e-05
Position 486: 1.7353077119873657e-05
Position 315: 1.5904720870460135e-05
Position 436: 1.4105242338603301e-05
Position 1273: 1.2896157859293278e-05
Position 277: 1.0833934449077986e-05
Position 298: 7.15833271462856e-06
Position 579: 5.359477512057535e-06
Position 448: 5.2402610904044994e-06
Position 184: 3.34237203669611e-06
Position 46: 2.98150644962626e-06
Position 186: 1.8072595728836628e-06
Position 41: 1.2870341556221754e-06
Position 301: 8.404467630148084e-07
Position 49: 7.241501434080431e-07
Position 471: 3.668634585625022e-07
Position 488: 3.04100639575828e-07
Position 33: 1.138575159714064e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8665: 0.974021418999244
Position 11880: 0.9498941957423692
Position 10321: 0.8440511786346233
Position 5755: 0.6102538631030615
Position 14757: 0.564412445613799
Position 20758: 0.5540588122293585
Position 8856: 0.5516512694640228
Position 3300: 0.4130249577639643
Position 3411: 0.3058156459156555
Position 9520: 0.25006185837764827
Position 19461: 0.24904706963494014
Position 4911: 0.23113251264910895
Position 15729: 0.18978217797050642
Position 9625: 0.18818709052388677
Position 3235: 0.1552158808236495
Position 13468: 0.14401543557365676
Position 337: 0.11519944722893075
Position 11569: 0.08636222931146324
Position 1983: 0.06853331987442221
Position 5026: 0.06340059907460464
Position 7394: 0.06167178594167857
Position 14204: 0.046727426719817326
Position 15027: 0.04345390783100796
Position 5443: 0.03858390764599773
Position 1710: 0.03417015366875533
Position 20209: 0.029703253046128465
Position 726: 0.026315357374975833
Position 7941: 0.024147390098615742
Position 15087: 0.023235565619158075
Position 7844: 0.022395687971639537
Position 18369: 0.021675181630212783
Position 16082: 0.021296757503893916
Position 5043: 0.020500020517141452
Position 4694: 0.018524017331785242
Position 2418: 0.01772360948174463
Position 16203: 0.0169253807873308
Position 8681: 0.016181206949208198
Position 697: 0.015705421102684858
Position 6876: 0.015212202452864382
Position 6552: 0.014121945973726067
Position 1386: 0.013966735181071124
Position 11586: 0.013874029356810359
Position 9687: 0.012502497194824326
Position 9558: 0.012141585104613162
Position 2937: 0.011174873225722512
Position 12854: 0.011101935151143693
Position 12020: 0.010381454109756617
Position 2810: 0.010265215835725715
Position 2978: 0.010186360119095001
Position 3788: 0.009737778261446284
Position 12195: 0.009737360275535852
Position 2446: 0.008903702282620192
Position 12075: 0.008704353078554836
Position 19964: 0.008688248220125466
Position 1359: 0.008613291859137999
Position 2735: 0.008497905865147912
Position 2954: 0.008456676368421704
Position 5540: 0.008430486473265128
Position 9533: 0.007995719868856135
Position 11635: 0.007235304503586794
Position 11414: 0.007234327358981824
Position 3343: 0.006918374956224863
Position 10342: 0.00687887088182722
Position 11506: 0.006400877451580707
Position 1542: 0.005897913230047659
Position 13857: 0.005129254299275129
Position 565: 0.004993756129322475
Position 5758: 0.004931621497739044
Position 3751: 0.004364470412953612
Position 11038: 0.004301822934139643
Position 7257: 0.004068032596414797
Position 9044: 0.0038441276508963534
Position 5045: 0.003578409493346501
Position 8946: 0.0035663315897386375
Position 6038: 0.003562635202592821
Position 9658: 0.00350049141814256
Position 7798: 0.0033185103811977402
Position 1879: 0.0032779596478705896
Position 11742: 0.003260334823630872
Position 1436: 0.0031593603419941695
Position 2184: 0.0030961899037122284
Position 8909: 0.0028692087133199927
Position 5158: 0.002769217281772903
Position 811: 0.002752573797153768
Position 16807: 0.00247232611494298
Position 12526: 0.0024678732550610337
Position 9199: 0.002421428304419235
Position 2769: 0.002310635007752504
Position 17728: 0.0020896055737327575
Position 832: 0.001863791644639031
Position 1400: 0.0018607046384376581
Position 2017: 0.0017995956277652497
Position 731: 0.0017263697271157888
Position 441: 0.0016312762541189365
Position 3185: 0.0016076086726370894
Position 12259: 0.0015760088313696826
Position 1862: 0.001469485553000062
Position 10286: 0.0013494292441281453
Position 4965: 0.00134554809359719
Position 11016: 0.0013279381554335775
Position 9092: 0.0012959842491825514
Position 1514: 0.001197152664504993
Position 10415: 0.0010917840653884958
Position 10207: 0.0010148287258260177
Position 627: 0.0010026159486583874
Position 9086: 0.0009871804603058482
Position 774: 0.0009754090652379239
Position 3246: 0.0009641994097456016
Position 5807: 0.0009198995420756788
Position 11048: 0.0008987984233360678
Position 2298: 0.0008437544805633819
Position 12637: 0.0008338932692818717
Position 2116: 0.0008139884341399922
Position 1731: 0.0007464617944143105
Position 2286: 0.0006868801592552441
Position 3058: 0.0006588380838946608
Position 845: 0.0006134681727165624
Position 818: 0.0005780580169915816
Position 2598: 0.0005346026018224805
Position 11092: 0.000525582569078617
Position 416: 0.0005207859321709061
Position 2847: 0.0004676807432119762
Position 12530: 0.0004559722639031901
Position 12288: 0.0004126173880789055
Position 1618: 0.00040261454174503195
Position 9946: 0.00038742459739076184
Position 2460: 0.0003843910378921602
Position 1897: 0.0003649085739656433
Position 789: 0.00031077468981595456
Position 3694: 0.0003064042738819347
Position 12579: 0.0002686370659261336
Position 748: 0.00026580664509970884
Position 1679: 0.0002442415295878412
Position 8491: 0.00021152743656163004
Position 3137: 8.921970684076038e-05
Position 8862: 7.823917825923752e-05
Position 1599: 4.970932678837202e-05
Position 1693: 4.8507704812324824e-05
Position 1298: 4.411533172987717e-05
Position 10383: 3.697521013618692e-05
Position 678: 2.3630774222148048e-05
Position 1712: 2.1117751497763467e-05
Position 6579: 1.868731104282963e-05
Position 1674: 1.838162546027531e-05
Position 486: 1.6208793703307472e-05
Position 603: 1.296984037622674e-05
Position 925: 9.190535620738993e-06
Position 5897: 9.123468354684702e-06
Position 352: 8.972846055056172e-06
Position 1330: 8.831434426015356e-06
Position 1571: 5.278120494259373e-06
Position 891: 4.16422541982503e-06
Position 634: 2.792262748563577e-06
Position 750: 1.4376197284920192e-06
Position 421: 1.1200686964065909e-06
Position 360: 1.1126402324563214e-06
Position 482: 8.924767145748974e-07
Position 306: 6.139434079175965e-07
Position 443: 4.831064459529103e-07
Position 286: 4.608468860547551e-07
Position 912: 3.600005606903391e-07
Position 308: 1.4872490543642439e-07
Position 9416: 1.1336758052183598e-07
Position 184: 5.893013004778913e-08
Position 514: 2.777728722278853e-08
Position 364: 1.6544341703782545e-08
Position 296: 1.382295377442519e-08
Position 383: 1.1663101581085077e-08
Position 268: 5.408820152844559e-10
Position 155: 5.326105943373637e-10
Position 147: 1.8994586233798843e-10
Position 172: 1.75080877199075e-10
Position 372: 1.5661345491794311e-10
Position 233: 1.2417772572505284e-10
Position 205: 6.527226790002707e-11
Position 199: 4.842771066339652e-11
Position 166: 3.539170222566129e-11
