Gene = Msantd1
Position 4017: 3.7125089806163092e-06
Position 1133: 3.5670156484049507e-06
Position 785: 3.560486101774113e-06
Position 391: 3.01420316961955e-06
Position 353: 2.9233575774122573e-06
Position 339: 2.5046802053783307e-06
Position 2457: 1.4245747674929602e-06
Position 584: 1.3283940973358949e-06
Position 848: 1.32278845171179e-06
Position 1234: 1.1811442147625356e-06
Position 675: 1.1668496240385605e-06
Position 196: 7.728014406874067e-07
Position 241: 3.7069498512363163e-07
Position 522: 3.496520685019289e-07
Position 908: 2.975392856351202e-07
Position 844: 2.952346098258417e-07
Position 262: 2.13648374347811e-07
Position 384: 1.238555313858914e-07
Position 443: 1.1963305318147972e-07
Position 1141: 9.466779570843174e-08
Position 593: 8.242792488680642e-08
Position 198: 7.831939107459808e-08
Position 828: 7.341034733151062e-08
Position 862: 7.109485860358057e-08
Position 851: 7.0812628112293e-08
Position 193: 5.952809825877022e-08
Position 324: 5.8842577200156195e-08
Position 201: 4.7100369524713684e-08
Position 475: 2.9077822001533772e-08
Position 272: 2.7127033719795955e-08
