Gene = Pmf1
Position 200: 2.7541516592733772e-05
Position 1714: 1.2666977873555044e-05
Position 312: 1.1701827641380294e-05
Position 3117: 7.23394048004445e-06
Position 1436: 6.124400944630281e-06
Position 1135: 5.5916628453069656e-06
Position 3137: 5.2025237079152406e-06
Position 428: 4.851673973841079e-06
Position 504: 2.784897238070531e-06
Position 258: 1.7679801933049807e-06
Position 798: 1.6560029693167717e-06
Position 162: 1.559253725864809e-06
Position 275: 7.492211715011143e-07
Position 324: 3.3181268051713493e-07
Position 138: 1.8923207008733063e-07
Position 644: 1.665633709933846e-07
Position 11: 1.31975607130267e-07
Position 364: 7.3754542679231e-08
Position 441: 6.4420849843293e-08
Position 346: 4.6248795816590157e-08
Position 90: 6.634385638361484e-11
Position 214: 4.229469387815625e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10514: 0.9685285505041847
Position 5771: 0.8307117666243081
Position 14230: 0.8150399748369469
Position 11095: 0.6952864412824439
Position 15946: 0.5406075026267315
Position 15760: 0.2828074096059303
Position 14483: 0.20245028787817088
Position 9829: 0.13810706215477225
Position 10714: 0.11599834208434225
Position 6988: 0.11140403654834269
Position 8052: 0.0836205008626235
Position 14520: 0.08160796542422992
Position 14291: 0.06737372867016098
Position 14523: 0.06658683134947548
Position 15327: 0.06584151616154335
Position 14555: 0.05199496723646084
Position 8091: 0.05035324133605185
Position 8027: 0.04167278606820795
Position 2054: 0.03475118317857173
Position 14297: 0.031521621729331754
Position 15438: 0.03123785393755604
Position 6787: 0.024445078008248727
Position 7940: 0.023203658460020603
Position 2124: 0.02281660893557059
Position 2722: 0.021832408469867448
Position 9745: 0.0209883048061967
Position 7996: 0.018863082502808336
Position 3926: 0.01811031216137316
Position 5767: 0.01704138638296664
Position 7716: 0.016403426589656843
Position 14489: 0.014302029405978477
Position 10803: 0.014210903777142141
Position 5786: 0.013903897936028038
Position 14610: 0.01383832924274174
Position 6726: 0.013165564425963236
Position 1861: 0.011035794106611945
Position 2104: 0.010572886188379989
Position 7880: 0.01033466596622538
Position 15892: 0.010262911960735472
Position 14774: 0.009589811001681459
Position 11465: 0.00955720028191134
Position 2157: 0.008265393109271832
Position 2703: 0.00816504035635311
Position 11428: 0.007214340974719337
Position 1589: 0.007155454824107652
Position 5629: 0.006968754055231395
Position 1762: 0.006797948028473294
Position 15018: 0.0067182436491679855
Position 11393: 0.006639954656523417
Position 14819: 0.00653201560727569
Position 14451: 0.0064957544154649
Position 2059: 0.0063913562855599125
Position 15228: 0.0061233081033353265
Position 2963: 0.00576434978349576
Position 10940: 0.004877404511666211
Position 11504: 0.004843529480348848
Position 15135: 0.004784696812821089
Position 14582: 0.00464217729407991
Position 15207: 0.004500420353097587
Position 8342: 0.004386127523497231
Position 15919: 0.004169085159518228
Position 1959: 0.004151939454281329
Position 709: 0.003935145131137926
Position 11098: 0.0038286739091938264
Position 3956: 0.003789552270932084
Position 12414: 0.0035578258810858173
Position 4623: 0.002896057195780385
Position 3557: 0.0027351718986780528
Position 8317: 0.0023761881756073737
Position 12793: 0.002318030895120353
Position 2667: 0.002278284649142545
Position 1566: 0.0021182573251853735
Position 4575: 0.00211341404315338
Position 6677: 0.002073083732169956
Position 12486: 0.0020463209293185448
Position 3703: 0.0017564381355047846
Position 3864: 0.0016879030009067238
Position 2837: 0.0016640002272319053
Position 3634: 0.0014786222329863723
Position 8371: 0.0013909574050936476
Position 13580: 0.0013779355161171213
Position 3788: 0.0013732546644155937
Position 5836: 0.0013653323870590293
Position 5571: 0.001360454872279614
Position 15095: 0.0013071296631865879
Position 11435: 0.001264971640541387
Position 2984: 0.001227645033530556
Position 11038: 0.001197890794095568
Position 14186: 0.0011511735937904037
Position 11451: 0.0010594212515258816
Position 1609: 0.0010329082553002563
Position 15271: 0.0010212139225577205
Position 639: 0.0009955101669017778
Position 3080: 0.0009746934728952773
Position 14617: 0.0009671215953246574
Position 14738: 0.0008978668404890538
Position 11343: 0.0008622991282488905
Position 11061: 0.0007508098422658207
Position 12241: 0.0007371899536513147
Position 11914: 0.0006193204787232731
Position 1593: 0.0005705965333114628
Position 2129: 0.0005335813074017168
Position 13246: 0.0005250004670737678
Position 1483: 0.0004954180333649282
Position 10993: 0.0004450879816588041
Position 11291: 0.0004218101364698648
Position 3061: 0.00032042852672198394
Position 2889: 0.00029209630806802876
Position 1653: 0.0002903965723543403
Position 3100: 0.0002736572485844304
Position 10675: 0.0002722043664410252
Position 2467: 0.00026436527844859867
Position 12066: 0.00021416621716918689
Position 1346: 0.00018309502813105912
Position 13255: 0.00018262423862275116
Position 5957: 0.00015855428971202272
Position 763: 0.00014731371963509212
Position 12297: 0.00013486430816227006
Position 12705: 0.00013476909771518907
Position 115: 0.00010794048600314131
Position 11759: 8.429493479328917e-05
Position 9296: 7.76446286646277e-05
Position 595: 3.4329708885002086e-05
Position 1675: 2.4094293878155968e-05
Position 425: 2.3641724240709457e-05
Position 96: 2.2796080492742253e-05
Position 1625: 2.0203246919438126e-05
Position 1311: 1.9705644865910805e-05
Position 1794: 1.631861059438199e-05
Position 1619: 1.4344666175693883e-05
Position 1904: 1.3491432061656275e-05
Position 1282: 1.2565811631770396e-05
Position 6356: 1.2563485149724193e-05
Position 1490: 9.460380564829088e-06
Position 1333: 8.934613209086817e-06
Position 553: 8.710617714822582e-06
Position 1918: 8.585291788805039e-06
Position 7116: 8.38789411054416e-06
Position 1352: 8.083130079967938e-06
Position 373: 7.460877863363242e-06
Position 2015: 7.435203965691637e-06
Position 877: 7.370053107623034e-06
Position 2143: 6.807686910409213e-06
Position 2092: 6.784759253182349e-06
Position 1424: 6.384616857082163e-06
Position 1400: 5.7806052461007715e-06
Position 886: 5.166519606367025e-06
Position 6202: 5.091211933812187e-06
Position 283: 4.996217788880367e-06
Position 718: 4.730586550662437e-06
Position 444: 4.409619503929068e-06
Position 1074: 3.698745769009228e-06
Position 6145: 3.5810390441297695e-06
Position 1867: 3.189713822632437e-06
Position 155: 2.380152675786278e-06
Position 4432: 2.313394283541969e-06
Position 4476: 2.296893286150176e-06
Position 549: 1.9743064612626903e-06
Position 617: 1.949283187616063e-06
Position 4086: 1.8288071580871725e-06
Position 566: 1.718087625123725e-06
Position 1512: 1.7028790413271082e-06
Position 141: 1.6089177286315597e-06
Position 1988: 1.4637925549593916e-06
Position 919: 1.0102093597707526e-06
Position 824: 9.625758474900116e-07
Position 682: 9.176919206193382e-07
Position 1029: 7.900150967269197e-07
Position 665: 7.593331417260546e-07
Position 3397: 7.526750050245768e-07
Position 3327: 7.486353540586491e-07
Position 138: 7.189051464080927e-07
Position 158: 5.829965126493469e-07
Position 2927: 5.370266527385355e-07
Position 3117: 4.906505728115595e-07
Position 1036: 4.6501669773674815e-07
Position 220: 3.2820586169751974e-07
Position 958: 2.697594196609797e-07
Position 253: 1.2907615416573644e-07
Position 975: 1.2218021772548165e-07
Position 1101: 6.82639195454485e-08
Position 1078: 6.381111362806187e-08
Position 963: 6.195580435607361e-08
Position 397: 5.353762386570152e-08
Position 403: 5.331272906666835e-08
Position 427: 4.068774104384876e-08
