Gene = Haus3
Position 7590: 0.0009974331452856945
Position 7725: 0.0009573143355204335
Position 574: 0.0009197826296678399
Position 7658: 0.0009086539509127822
Position 7012: 0.0009062290242684509
Position 7370: 0.0008656478426648541
Position 7480: 0.0008619409291738366
Position 9554: 0.0008102581114992637
Position 513: 0.0007236710125787897
Position 10751: 0.0007091098331115061
Position 4360: 0.0006887062758149103
Position 10057: 0.0006798732659523505
Position 3286: 0.0006702435204496878
Position 8468: 0.0006646544698824576
Position 189: 0.0006585620479897747
Position 3313: 0.0006545923868783051
Position 7389: 0.0006435820730379786
Position 9647: 0.0006138523597073104
Position 13572: 0.0006134621190134815
Position 8299: 0.0006100134224616816
Position 9422: 0.0005882228254747244
Position 10579: 0.0005749795548462623
Position 13733: 0.000535055672697637
Position 8795: 0.0005309264044128677
Position 9053: 0.000521687872786275
Position 9598: 0.0005207387692296599
Position 7145: 0.0004906589433444406
Position 1200: 0.0004797592016246085
Position 8949: 0.000470627231523683
Position 12595: 0.00044480102569246566
Position 3352: 0.00043558776872050335
Position 11392: 0.0004164434473712227
Position 6414: 0.000387113106646726
Position 6567: 0.0003827619739045479
Position 6627: 0.000378406008750357
Position 910: 0.00036403584344188493
Position 12562: 0.00034620975739080767
Position 1611: 0.00034230917388740155
Position 225: 0.0003292214233034044
Position 6956: 0.00031493262897688276
Position 7437: 0.00031149980747061595
Position 12900: 0.0003068888299025257
Position 10921: 0.00030397123427424865
Position 7878: 0.00027692926741383405
Position 1083: 0.0002763743721092643
Position 2542: 0.00027424541846565986
Position 10526: 0.00027142984125886477
Position 8451: 0.00025072402019241856
Position 7615: 0.00024384428213201442
Position 5795: 0.0002378152167806206
Position 8673: 0.00022837837507854011
Position 11135: 0.00022205197447667456
Position 7799: 0.00022205020883075087
Position 1605: 0.00021436271282799341
Position 8711: 0.00020713903370423405
Position 2351: 0.00020586994035449823
Position 7168: 0.00020499480938931472
Position 6446: 0.00019078862395135546
Position 11950: 0.0001872002586071091
Position 11340: 0.00018104510068555423
Position 11319: 0.00016944296841176471
Position 752: 0.00016240295645541497
Position 11395: 0.00016159200137747055
Position 8329: 0.00015607830076920648
Position 7017: 0.00015239857285892616
Position 10387: 0.0001415471589613541
Position 890: 0.00013597718847698292
Position 10704: 0.00013193871138021218
Position 400: 0.00012019002663220863
Position 11203: 0.00011988578726778698
Position 10918: 0.00011540257820934887
Position 413: 0.00011388315684701783
Position 6551: 9.880045792134019e-05
Position 9960: 9.777488766390132e-05
Position 9828: 9.450502371318797e-05
Position 7864: 9.423030343876952e-05
Position 6119: 9.252558476921876e-05
Position 7056: 9.177706685819021e-05
Position 9722: 8.910222385753613e-05
Position 1543: 8.410430690358151e-05
Position 7417: 8.272622426390961e-05
Position 8267: 7.616246453695386e-05
Position 1268: 7.482041349790178e-05
Position 10461: 7.224675372342148e-05
Position 309: 7.071100390915994e-05
Position 8369: 6.792494524403369e-05
Position 502: 5.809380839062444e-05
Position 6343: 5.417080524934016e-05
Position 8916: 5.260649840880428e-05
Position 2638: 5.029726038556128e-05
Position 6214: 4.750939350540184e-05
Position 8407: 4.49256505643076e-05
Position 209: 4.4187629131337056e-05
Position 2721: 4.312292267105762e-05
Position 448: 4.3060831397270064e-05
Position 8624: 3.7925764065041265e-05
Position 1162: 3.5150330915504e-05
Position 7947: 3.363972999098928e-05
Position 1483: 3.173259170508115e-05
Position 8308: 3.139272048556421e-05
Position 8517: 3.117409148956585e-05
Position 7962: 3.0065383751422493e-05
Position 8184: 2.9554877952400293e-05
Position 6788: 2.8039505063846123e-05
Position 8382: 2.7867312154127307e-05
Position 8004: 2.5515576441605907e-05
Position 500: 2.3466255890607805e-05
Position 7173: 2.265232343075592e-05
Position 2539: 2.2468570934240378e-05
Position 2490: 2.2466433812265344e-05
Position 1289: 2.209104925878494e-05
Position 8394: 2.190036439620797e-05
Position 2373: 2.163302978704371e-05
Position 783: 2.0064790036705194e-05
Position 6874: 1.906398316236804e-05
Position 6774: 1.6071600298204787e-05
Position 7179: 1.599913789789215e-05
Position 7047: 1.3860249531102945e-05
Position 515: 1.3619542439854496e-05
Position 1776: 1.3478377187774961e-05
Position 1827: 1.3135860569051304e-05
Position 262: 1.3115584164566955e-05
Position 264: 1.2401071551354909e-05
Position 6311: 9.986114195223612e-06
Position 6713: 9.297488051550584e-06
Position 1714: 8.078183822090577e-06
Position 3297: 7.035236146017638e-06
Position 2298: 6.178815377510501e-06
Position 6055: 5.731118399609876e-06
Position 3199: 5.411160739376146e-06
Position 5798: 5.274801590315932e-06
Position 211: 1.1414443959042282e-06
Position 1175: 9.164299883009152e-07
Position 250: 6.045171954758131e-07
Position 343: 4.347243140666709e-07
Position 3238: 1.9665069289729244e-07
Position 142: 1.0455322204993093e-07
Position 5639: 6.721314022069286e-08
Position 137: 6.601930026990744e-08
Position 244: 3.936330835306488e-08
Position 456: 3.8679030328130546e-08
Position 276: 3.5093118543017344e-08
Position 359: 1.0795038250843739e-08
Position 153: 7.784313541581944e-09
Position 199: 7.575989832393302e-09
Position 737: 7.728377918723193e-11
Position 695: 6.137694069619591e-11
Position 726: 2.3809708923594176e-11
Position 704: 9.166357159708077e-12
