Gene = 4930579G24Rik
Position 1730: 0.0004122691912850277
Position 1967: 0.00036533588224159185
Position 508: 0.0003484664809642425
Position 1951: 0.00034812875102593465
Position 1870: 0.00031939874129363686
Position 2593: 0.0003030294861343464
Position 2439: 0.00028182536260628406
Position 684: 0.0002579282148346284
Position 257: 0.00024129432403657933
Position 222: 0.00023865873393894674
Position 194: 0.00023367249296673488
Position 1038: 0.00023259797298634007
Position 426: 0.0002151514913618134
Position 348: 0.00019881183177952478
Position 641: 0.00018461717733085975
Position 906: 0.0001442077695230554
Position 2458: 0.0001212589927641111
Position 541: 0.00010817471897884009
Position 477: 8.248982265435214e-05
Position 1396: 6.146646038994097e-05
Position 1549: 4.8923826585476836e-05
Position 2792: 4.281237990127817e-05
Position 1167: 3.9889289190673094e-05
Position 268: 3.7004566823027154e-05
Position 975: 3.437501528935203e-05
Position 225: 2.8495521167397813e-05
Position 1150: 1.6317511829585845e-05
Position 115: 1.4455489677227464e-05
Position 1301: 1.3906682288764195e-05
Position 1171: 1.2023608840817484e-05
Position 1204: 1.150243318605746e-05
Position 1230: 1.0620500316986516e-05
Position 908: 9.574749539102487e-06
Position 646: 8.406984977350634e-06
Position 253: 7.71916864735853e-06
Position 621: 2.8929778844323115e-06
Position 198: 1.6580805053807068e-06
Position 262: 1.505897109625135e-06
Position 219: 8.155089776842787e-07
Position 952: 6.895656106506653e-07
Position 1048: 6.445223752805769e-07
Position 546: 5.992015813695497e-07
Position 609: 5.034732852345859e-07
Position 275: 1.204231133685546e-07
Position 762: 9.850672205913372e-08
Position 628: 7.514014285950623e-08
Position 459: 6.30097521447878e-08
Position 651: 6.154867026646838e-08
Position 601: 6.154471934396528e-08
Position 552: 4.2706906125025984e-08
Position 656: 1.0813256600050155e-08
Position 354: 1.0353408180296319e-08
Position 343: 7.607728721193032e-11
Position 313: 2.7914023562415023e-11
Position 301: 2.350744819065647e-11
Position 303: 7.518828499749436e-12
Position 317: 7.180340750340609e-12
Position 282: 4.265155879387649e-12
