Gene = Opa3
Position 1441: 0.00041922618698980095
Position 3242: 0.0004136795107826623
Position 6575: 0.00038517089575023695
Position 805: 0.00031598424041691934
Position 728: 0.00029590243796455147
Position 4995: 0.00029455917810693204
Position 849: 0.0002621690726084225
Position 1468: 0.0002529593892844145
Position 691: 0.00024666643508851945
Position 4888: 0.00023187081006951067
Position 299: 0.00022089738868889507
Position 914: 0.00021758736216122255
Position 6680: 0.00020351457834748212
Position 2631: 0.0001690414712162741
Position 1679: 0.0001473380526811139
Position 2386: 0.0001468790443304402
Position 1899: 0.00014231629666763097
Position 1490: 0.00013788804186681613
Position 5380: 0.00013287717611015244
Position 6746: 0.00011162140196962201
Position 1213: 0.00010906349134494526
Position 2104: 9.497702710736287e-05
Position 1178: 9.160235313135446e-05
Position 645: 8.8285391642458e-05
Position 5909: 8.606227639396318e-05
Position 209: 8.386464827830319e-05
Position 1032: 8.135650650136399e-05
Position 777: 7.500319099383454e-05
Position 2135: 6.8886675475101e-05
Position 3045: 5.925556452742774e-05
Position 5557: 5.894003678167343e-05
Position 192: 5.8923423962483255e-05
Position 5488: 5.435500470325807e-05
Position 1618: 5.254581869624345e-05
Position 2716: 4.9382827378079375e-05
Position 138: 4.866002491412601e-05
Position 2609: 4.455629042698161e-05
Position 2707: 4.321984876395527e-05
Position 167: 3.6781477114650115e-05
Position 858: 2.515394259682351e-05
Position 4935: 2.2014710303753643e-05
Position 4533: 1.7397335718737227e-05
Position 3208: 1.4649546180232318e-05
Position 1952: 1.3436752315632611e-05
Position 244: 1.3389084098155538e-05
Position 2016: 1.2006286576884986e-05
Position 994: 6.701789766168312e-06
Position 2177: 6.338380017823203e-06
Position 1999: 5.942608381008044e-06
Position 2636: 3.846523098442895e-06
Position 2601: 3.7780822220112494e-06
Position 739: 3.401989017941192e-06
Position 1029: 3.330037647285476e-06
Position 712: 3.154005028233709e-06
Position 498: 3.081450333477248e-06
Position 2579: 2.3336844395830443e-06
Position 1202: 2.3184466245251793e-06
Position 1638: 1.8453661183316999e-06
Position 358: 1.5106785370854772e-06
Position 1742: 1.1971067804138846e-06
Position 4746: 9.907658828279135e-07
Position 2396: 6.678227867021777e-07
Position 381: 5.692321990424024e-07
Position 1303: 5.573806840643619e-07
Position 580: 5.12877390518319e-07
Position 1253: 4.669713613345564e-07
Position 1013: 4.1324458023140993e-07
Position 505: 3.943443622595757e-07
Position 1064: 3.6597704170421415e-07
Position 304: 3.2941820617631123e-07
Position 624: 3.1160908507039446e-07
Position 918: 2.8506316665079085e-07
Position 456: 2.4867523109122607e-07
Position 698: 2.426790560608985e-07
Position 95: 2.3229200412967075e-07
Position 545: 2.3112570916232492e-07
Position 633: 2.1585341338046145e-07
Position 413: 2.0969611694074372e-07
Position 410: 1.8276148946408507e-07
Position 724: 1.7966631295277753e-07
Position 693: 1.2698285087691294e-07
Position 2509: 1.1697022464229909e-07
Position 874: 1.1386632476083973e-07
Position 606: 1.1330705674573765e-07
Position 249: 1.1308572766339508e-07
Position 443: 8.550164591739837e-08
Position 1853: 8.322201305722616e-08
Position 213: 7.365269113166143e-08
Position 527: 6.776678314762315e-08
Position 552: 5.195287052283707e-08
Position 463: 3.3713087961835746e-08
Position 548: 3.006289429069182e-08
Position 1225: 2.8275640014461396e-08
Position 1034: 2.5573037642041066e-08
Position 1277: 2.4536484279306485e-08
Position 419: 2.420883039196775e-08
Position 1255: 2.3015013276478174e-08
Position 568: 2.0568860152640398e-08
Position 171: 1.9831531030618356e-08
Position 417: 1.7250460049457347e-08
Position 275: 1.6567695138369633e-08
Position 1776: 5.879077057801843e-09
Position 1494: 5.1109055731157755e-09
Position 422: 2.4454557378418746e-09
Position 571: 4.277595524846647e-10
Position 511: 2.99895594842424e-10
Position 534: 2.764444609124321e-10
Position 468: 2.193554000688678e-10
Position 108: 1.5490379710590103e-10
Position 383: 1.1500958881419731e-10
Position 267: 9.801454099184822e-11
Position 595: 8.242852458743862e-11
Position 470: 6.395148829039693e-11
Position 222: 6.154519852376198e-11
Position 935: 7.824317319098505e-12
Position 1351: 7.502194926923616e-12
Position 925: 5.836642075197544e-12
Position 518: 8.368607450928707e-13
Position 426: 2.3164890641575036e-13
Position 366: 2.052474995764282e-13
