Gene = Shfl
Position 5087: 0.0021063544954285775
Position 4770: 0.0019698684742283077
Position 2826: 0.001957208621124765
Position 1119: 0.0019205167574664534
Position 161: 0.001908314010800106
Position 557: 0.001839013506767043
Position 197: 0.001786460720953962
Position 4804: 0.0017349784624457031
Position 876: 0.001500794886984619
Position 171: 0.0013091912558113666
Position 5640: 0.0012968717136443337
Position 3995: 0.0012180171655257002
Position 720: 0.0011570335090480889
Position 5090: 0.0010895965321615266
Position 693: 0.0010777822514569182
Position 4949: 0.0010051462322082242
Position 1948: 0.000979022982690468
Position 2664: 0.0009025380034364998
Position 629: 0.0007654287585459088
Position 4243: 0.000760929343140533
Position 4279: 0.0007595322261930889
Position 5607: 0.0007255709274881639
Position 5562: 0.0006945745383200202
Position 1034: 0.0006823544300151414
Position 2354: 0.0005922864491678163
Position 5285: 0.0005631516763612073
Position 1116: 0.0005432856998712749
Position 2143: 0.0005424254634213651
Position 747: 0.0004736806332660108
Position 666: 0.00045461924911553914
Position 4295: 0.00040635013040828973
Position 201: 0.00040605726024420583
Position 2797: 0.0003937731943468542
Position 2927: 0.0003931167351030501
Position 474: 0.00038942122528061256
Position 704: 0.0003766223566194871
Position 4033: 0.00036801360542525186
Position 4312: 0.0003635696094968095
Position 744: 0.00034804734232012525
Position 2946: 0.0003402953219697279
Position 4071: 0.0003143899005550841
Position 5239: 0.0002645634513078154
Position 5315: 0.0002594801211952937
Position 4946: 0.0002535107403421409
Position 5093: 0.0002390450257948329
Position 4265: 0.00022238659125992444
Position 1237: 0.00022022117456312702
Position 235: 0.00021700332342684388
Position 186: 0.00021566406790045922
Position 868: 0.00020643226582604335
Position 938: 0.00020593876782121461
Position 2697: 0.0001899866365753298
Position 2564: 0.00018660488912095144
Position 1448: 0.00018239020819502225
Position 513: 0.00015648286964815725
Position 764: 0.00015609972961074566
Position 571: 0.00015100222548752588
Position 1234: 0.00014917157001082066
Position 751: 0.00014292199600389753
Position 2420: 0.00014175379222109149
Position 3877: 0.0001390039624482917
Position 282: 0.00013833704246323382
Position 3830: 0.00013421357460500585
Position 3085: 0.0001316383249275338
Position 539: 0.00011656230870754343
Position 696: 0.00010595229810192713
Position 768: 0.00010372616147300019
Position 4092: 0.00010231062770457225
Position 2118: 0.0001009865434674868
Position 4397: 9.71346612436828e-05
Position 614: 9.524100671754227e-05
Position 3364: 9.045863801652195e-05
Position 972: 8.733549021190067e-05
Position 698: 8.528381370440856e-05
Position 2344: 7.662758400172904e-05
Position 1588: 7.474572624935754e-05
Position 1667: 6.771616313021131e-05
Position 1011: 6.239395446557623e-05
Position 131: 6.222573300096405e-05
Position 496: 6.201181264753515e-05
Position 2152: 6.108175756024676e-05
Position 717: 5.9683375733538e-05
Position 619: 5.417211171449106e-05
Position 607: 4.910283435050283e-05
Position 253: 4.623087524544103e-05
Position 4402: 3.974702770023392e-05
Position 257: 3.8207406624479065e-05
Position 1133: 3.4142792693324486e-05
Position 776: 2.886974008259321e-05
Position 4978: 2.7983232230953156e-05
Position 600: 2.546342914470816e-05
Position 2387: 2.5077709280155287e-05
Position 4012: 2.4098995380743164e-05
Position 385: 1.7522628790411797e-05
Position 733: 1.5056783405319258e-05
Position 2309: 1.4800104890675649e-05
Position 2209: 1.1518711770714768e-05
Position 2332: 1.1233657951173898e-05
Position 603: 1.1077975605655814e-05
Position 2312: 9.890774150673918e-06
Position 5028: 8.375163546356783e-06
Position 4359: 8.306797829867416e-06
Position 595: 3.382543744743904e-06
Position 188: 3.154145316516213e-06
Position 396: 1.3568217783411947e-06
Position 969: 1.3427076250949125e-06
Position 2667: 5.866281505938108e-07
Position 1061: 4.2243391741156794e-07
Position 327: 2.8383079025912445e-07
Position 303: 2.2726073085906054e-07
Position 1420: 1.0755346808533717e-07
Position 2693: 1.008292925767856e-07
Position 298: 9.070841443006404e-08
Position 2699: 4.7681167545750474e-08
Position 2740: 4.665873287018698e-08
Position 294: 4.492935398482413e-08
Position 103: 3.669306660011139e-08
Position 2791: 3.450379118153794e-08
Position 976: 2.9197557471768455e-08
Position 984: 2.3391065235543996e-08
Position 2874: 1.951621243230315e-08
Position 790: 1.811972034030201e-08
Position 820: 1.0264417355372146e-08
Position 992: 4.971218079228399e-09
Position 987: 3.97615419111927e-09
Position 1064: 3.276942417244842e-09
Position 1241: 3.1544379894983444e-09
Position 1038: 1.0689049345966757e-09
Position 116: 1.0525605776068723e-11
Position 402: 7.62255321104348e-12
Position 417: 2.760977689692849e-12
Position 82: 1.5486583179518616e-13
Position 95: 8.657974592812032e-14
Position 73: 2.6760313861592882e-14
Position 404: 9.797373756779071e-15
Position 409: 8.55046997457509e-15
Position 113: 7.588566229176508e-15
