Gene = Slx1b
Position 4053: 0.00020413602710280806
Position 745: 0.00019994655523963582
Position 4175: 0.00019698699133785275
Position 665: 0.00019573902808413368
Position 521: 0.00018541099495961733
Position 2219: 0.0001728765402427918
Position 1655: 0.000137008963106944
Position 2337: 0.00011216155521333314
Position 1112: 0.00010400157535268251
Position 374: 0.00010125158135941701
Position 100: 8.925829032265375e-05
Position 2075: 7.933155985422556e-05
Position 533: 7.465273923084126e-05
Position 1066: 7.402007492393659e-05
Position 1307: 7.355365431612336e-05
Position 52: 7.02067942972131e-05
Position 1688: 6.898002057819169e-05
Position 4036: 5.529752125437642e-05
Position 1155: 5.389606398438804e-05
Position 1125: 5.041001198723599e-05
Position 1548: 4.809103146950425e-05
Position 215: 2.518948009646032e-06
Position 314: 2.0728203719211786e-06
Position 1167: 8.606578942995037e-07
Position 259: 7.443301001646873e-07
Position 290: 4.2177471624288326e-07
Position 217: 3.609279300387002e-07
Position 971: 2.3169894912322393e-07
Position 277: 1.9313391163163295e-07
Position 442: 1.6035145043679416e-07
Position 424: 8.375188687074715e-08
Position 759: 5.3495523364199856e-08
Position 376: 3.184854404734782e-08
Position 265: 2.7276468947795456e-08
Position 1391: 2.6574990502599746e-08
Position 857: 1.652843374092305e-08
Position 510: 1.2529057147439886e-08
Position 932: 1.0885255898037962e-08
Position 1026: 9.868855883285417e-09
Position 477: 6.1621529955923615e-09
Position 888: 4.8462136075690974e-09
Position 484: 4.100875638561823e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4128: 0.6922035477413717
Position 3960: 0.6282832268808591
Position 2423: 0.5096782200369762
Position 2979: 0.46392917878036183
Position 3728: 0.4333583550209569
Position 3124: 0.4274182287274468
Position 3361: 0.2935962234779748
Position 3775: 0.25363054819792774
Position 2885: 0.23066832088446404
Position 4199: 0.11030374627435093
Position 3686: 0.10101010473438259
Position 4267: 0.09033240164773094
Position 3549: 0.09017764786770698
Position 5988: 0.07160393228987644
Position 5755: 0.06550630262324382
Position 5841: 0.06531519501606224
Position 2707: 0.05966106087269198
Position 3314: 0.05398785348061689
Position 2547: 0.05098638198506481
Position 4447: 0.042049421433455324
Position 4664: 0.041470614693115485
Position 2711: 0.032664711906270065
Position 4943: 0.031964735881879584
Position 4346: 0.03092733103371301
Position 3383: 0.02653131134525867
Position 237: 0.025575451268298684
Position 3368: 0.02544826604625635
Position 2837: 0.020616028921507948
Position 2938: 0.019142970929590407
Position 6126: 0.01788874925557553
Position 4602: 0.01696013805950899
Position 3798: 0.016462497422977982
Position 4629: 0.016274320089890187
Position 5441: 0.013793867589751103
Position 466: 0.011331401714651274
Position 171: 0.010125213887260795
Position 4097: 0.00961198523716314
Position 4652: 0.008559617134990021
Position 2639: 0.008484227381125607
Position 4584: 0.008209129666067128
Position 5666: 0.007340561248618534
Position 5517: 0.007298133494902459
Position 5382: 0.006809052118636564
Position 1089: 0.0065959302745442604
Position 3879: 0.006087771203559789
Position 5155: 0.005047975588513861
Position 2931: 0.004511719275291745
Position 3463: 0.004387939722408882
Position 5854: 0.004385189274122322
Position 1015: 0.004349665350795604
Position 4832: 0.004227249330595208
Position 4887: 0.004179759583618296
Position 3152: 0.0036747000328583132
Position 2676: 0.0034935117521537984
Position 3192: 0.0034723327982731796
Position 2393: 0.003355832330457025
Position 2816: 0.003140146155475016
Position 2781: 0.0030111010912163587
Position 969: 0.00213395489553567
Position 5495: 0.001841828412531295
Position 961: 0.0018336562632107205
Position 3840: 0.0016021019294765921
Position 4570: 0.0014820491655408322
Position 869: 0.0014106796434438075
Position 3701: 0.001371510731429562
Position 2769: 0.0012148446158109462
Position 3735: 0.0011583223547648562
Position 1507: 0.0011106332516664197
Position 4486: 0.0010551451625418473
Position 3967: 0.001026949550157523
Position 2178: 0.0010099285472412118
Position 3856: 0.0009182008318390496
Position 3891: 0.0008679313167282885
Position 1873: 0.0008675515140855317
Position 2549: 0.0008226580223870915
Position 1764: 0.000819391667189361
Position 2844: 0.000811456941098428
Position 3196: 0.0007752371782822787
Position 2718: 0.0007659718451868056
Position 2742: 0.0007483095265190248
Position 3422: 0.0007357229250449296
Position 1687: 0.000597599793227551
Position 1711: 0.0005209441573612415
Position 2160: 0.0005084054467782802
Position 6305: 0.0004928348554701653
Position 2433: 0.0004887531616624366
Position 2500: 0.0004638596193477479
Position 1791: 0.0004573194332066717
Position 2126: 0.00045640153308650023
Position 821: 0.0004502463493018849
Position 3531: 0.0004180652400082872
Position 4838: 0.0004058989679201206
Position 1829: 0.0004023731883355247
Position 3812: 0.000391953699058289
Position 2582: 0.0003880353463531171
Position 4269: 0.0003715781160295062
Position 2753: 0.00037050060179550623
Position 4494: 0.0003414330633102964
Position 2511: 0.0003276540070985586
Position 193: 0.00029291532316494374
Position 2460: 0.0002908867278474307
Position 175: 0.00027619428891284645
Position 2774: 0.00026734566506107966
Position 780: 0.0002535153957145679
Position 1460: 0.00021529087543802766
Position 2308: 0.0002034997968362737
Position 3626: 0.00019572629644904577
Position 1183: 0.00019109184539313096
Position 3085: 0.00018691050668532194
Position 2687: 0.00017909169940154168
Position 629: 0.00017169038519006114
Position 3803: 0.00015511398076636357
Position 884: 0.00013097147097878515
Position 1842: 0.0001045366555826947
Position 502: 9.483117114645005e-05
Position 836: 7.732104526103357e-05
Position 3632: 7.288591179995694e-05
Position 1933: 7.106299343534174e-05
Position 132: 5.476339193849853e-05
Position 845: 4.704215260918974e-05
Position 1583: 4.5639865801718196e-05
Position 4209: 4.4836248850555426e-05
Position 1541: 4.473656316355504e-05
Position 2144: 4.349218584896148e-05
Position 3555: 3.3057664568746854e-05
Position 1878: 2.400755725746537e-05
Position 1529: 1.6210107938174765e-05
Position 1806: 1.4724267060125353e-05
Position 744: 1.1634154567425769e-05
Position 325: 1.0924982361547381e-05
Position 197: 9.54375929928871e-06
Position 1008: 9.360592257436933e-06
Position 2334: 6.000243714416855e-06
Position 816: 1.8611371667964785e-08
Position 1365: 1.7490943284266017e-08
Position 757: 1.6243321014220163e-08
Position 321: 1.1600887917487323e-08
Position 788: 9.71419188459857e-09
Position 949: 9.215259659657489e-09
Position 508: 8.90745880587943e-09
Position 125: 8.24927820265252e-09
Position 637: 6.519727546078625e-09
Position 91: 6.009687091584615e-09
Position 504: 4.907406339153087e-09
Position 100: 4.349674228352361e-09
Position 1024: 3.7614148862586015e-09
Position 114: 3.304218856163734e-09
Position 139: 2.2628707416247073e-09
Position 848: 2.2317230913469347e-09
Position 928: 2.1865339080133096e-09
Position 1258: 1.9941492658494997e-09
Position 826: 1.884281328934247e-09
Position 923: 9.803297232813565e-10
Position 344: 7.174962687008439e-10
Position 925: 6.089112134363938e-10
Position 713: 5.880142232446626e-10
Position 520: 3.4152990117933216e-10
Position 604: 4.307471727779057e-11
Position 331: 3.17142041585413e-11
Position 352: 2.3514757072409288e-11
Position 513: 2.3455846431257707e-11
Position 599: 4.869668446207311e-12
Position 388: 4.0671608198315585e-12
Position 484: 2.4518075174653067e-12
Position 367: 2.4488170989872644e-12
Position 516: 1.9890443835750905e-12
Position 364: 1.0568704057283293e-12
