Gene = Palb2
Position 4680: 0.2615424978328412
Position 4502: 0.24095883532524318
Position 7533: 0.22310604846894516
Position 317: 0.19820606645211397
Position 7793: 0.18337154892423654
Position 3189: 0.1762892971572758
Position 7940: 0.0793723877626943
Position 7396: 0.07520758428042928
Position 11859: 0.06482559777507542
Position 4765: 0.056543082993393015
Position 10009: 0.05034075005282329
Position 10940: 0.046963473432647514
Position 4203: 0.03618019574110895
Position 11008: 0.03546325077996886
Position 9985: 0.03452235277370864
Position 11049: 0.026536330163192616
Position 4067: 0.02582619571113849
Position 11698: 0.02430155622834064
Position 4331: 0.024120340218186962
Position 22471: 0.021798315044760288
Position 4686: 0.01890222487259575
Position 8493: 0.016851944075417034
Position 3819: 0.01546335618004692
Position 2825: 0.012025947616600093
Position 759: 0.011016403666731258
Position 11234: 0.010269129953453346
Position 2415: 0.009296949214464539
Position 3370: 0.0086254716071171
Position 2691: 0.008229856301651453
Position 8285: 0.008066069003538005
Position 8963: 0.007997500138821894
Position 8303: 0.007828085819033576
Position 8402: 0.007234604016191549
Position 4300: 0.006938086362617022
Position 873: 0.006557394223769685
Position 4148: 0.006464416717489257
Position 8631: 0.006023792366397292
Position 10479: 0.00598510368504699
Position 21175: 0.005856481869904311
Position 10474: 0.005826021024237215
Position 3468: 0.005588826995323726
Position 6375: 0.005233192272590299
Position 9149: 0.004937283056987236
Position 4689: 0.004836359265762366
Position 1133: 0.004065144407281462
Position 10582: 0.0039262825414835825
Position 4517: 0.0037404383554603855
Position 132: 0.003640179839358982
Position 300: 0.0036334168388241195
Position 4622: 0.003365864726989024
Position 9117: 0.003299497042947412
Position 617: 0.003177979151275706
Position 3049: 0.0031231847486850647
Position 3218: 0.0027518155745791216
Position 9807: 0.0027220287945179836
Position 1998: 0.0026274022709908123
Position 2949: 0.0025847516745724254
Position 1237: 0.002307561870129436
Position 9967: 0.002170955390794575
Position 545: 0.0018579421607278351
Position 2988: 0.001579516256832834
Position 9461: 0.0014671229713126132
Position 2697: 0.0014383381540138168
Position 1860: 0.00136817676633477
Position 5938: 0.0011303323955490694
Position 8216: 0.0010680370497560363
Position 3117: 0.001019835329545005
Position 15590: 0.0008924350362749245
Position 1538: 0.0008762183116239753
Position 14470: 0.0008116575052087475
Position 16474: 0.0007286409590508197
Position 17233: 0.0006737532296366398
Position 5841: 0.0006372642340342838
Position 6008: 0.0006171358333876773
Position 2508: 0.0005986642943472173
Position 139: 0.0005188914043395513
Position 3401: 0.0005077895148265004
Position 1914: 0.0004883363465521206
Position 4353: 0.00045185590046226256
Position 1797: 0.0004429797084700664
Position 4031: 0.00043548915225009925
Position 1182: 0.0003981770012696088
Position 4211: 0.00039716286010008935
Position 2760: 0.00038087862874475295
Position 12097: 0.0003656849438657842
Position 4263: 0.00035220955530186035
Position 784: 0.0003290740693257964
Position 830: 0.00031436661726203636
Position 296: 0.00030728989511484984
Position 2978: 0.0003055829667205516
Position 564: 0.00029696525232571577
Position 9619: 0.00029594549070872684
Position 2588: 0.0002837076661482922
Position 2661: 0.000277848878837226
Position 2359: 0.00025499532721745186
Position 2490: 0.00024396391166356529
Position 1863: 0.00022364446934220573
Position 2971: 0.00021645577523250298
Position 18939: 0.00020619471430562692
Position 14603: 0.00020131656571665367
Position 2804: 0.00019949140251704386
Position 2514: 0.00018165586610702613
Position 2461: 0.000170815754957986
Position 2728: 0.00016613240645179563
Position 12396: 0.0001587231631503508
Position 2563: 0.00015501923143217762
Position 9751: 0.00015001146453561342
Position 638: 0.0001491094608605729
Position 9653: 0.00014620968221564672
Position 13132: 0.00013878905367802516
Position 330: 0.0001312632428862807
Position 5456: 0.00012082194835508248
Position 3242: 0.00011918152385768669
Position 1571: 0.00011712625820924349
Position 3272: 0.00011334856867825963
Position 1013: 0.00011208077527704105
Position 12216: 9.244350355466557e-05
Position 5405: 8.717973633250426e-05
Position 3250: 8.575782856766702e-05
Position 14427: 7.401489228117126e-05
Position 11989: 7.01622239661971e-05
Position 2248: 6.997383757707458e-05
Position 4010: 6.995340839348621e-05
Position 5598: 6.868125532937405e-05
Position 2282: 6.727380046228771e-05
Position 12062: 5.8253693613433866e-05
Position 12680: 5.7093765910844e-05
Position 1221: 5.568789999025101e-05
Position 15064: 5.54081550386881e-05
Position 3619: 5.263664679046263e-05
Position 102: 4.8807427079986036e-05
Position 765: 4.488681690012104e-05
Position 1676: 4.4250155708493176e-05
Position 510: 3.446535610840402e-05
Position 10790: 3.132106828078928e-05
Position 15187: 2.5827806483126146e-05
Position 12950: 2.5798670229522353e-05
Position 12979: 2.4498170328502552e-05
Position 3940: 2.4039581950411523e-05
Position 14767: 2.213693036805308e-05
Position 12295: 2.1014088142491873e-05
Position 3476: 1.971704743137357e-05
Position 9095: 1.5827017128467935e-05
Position 12712: 1.4143652050822916e-05
Position 9250: 6.978183384106723e-06
Position 146: 6.758989198122733e-06
Position 12558: 6.424112691219896e-06
Position 3885: 6.293554534233417e-06
Position 10626: 4.866918348162229e-06
Position 10259: 3.9662075284634715e-06
Position 8689: 2.500127841483877e-06
Position 9716: 8.989569044029699e-07
Position 2495: 5.946021748646385e-07
Position 1293: 4.905702278393431e-07
Position 436: 3.5440524309993036e-07
Position 9280: 3.357742466342019e-07
Position 1956: 2.8914998661659575e-07
Position 1149: 2.5328746374413747e-07
Position 398: 1.973000315883504e-07
Position 903: 1.55922411008588e-07
Position 4582: 1.5496244196831122e-07
Position 925: 1.5294349541729445e-07
Position 1881: 1.4487066329753713e-07
Position 1088: 1.3438964380104946e-07
Position 364: 1.2189042030712653e-07
Position 1813: 1.1875758477507196e-07
Position 1262: 1.1538979072448586e-07
Position 725: 1.0403594176497188e-07
Position 282: 9.271933779553609e-08
Position 698: 7.276494493046611e-08
Position 418: 5.9599591707381146e-08
Position 185: 5.8062200947587655e-08
Position 580: 5.3886101259810164e-08
Position 9624: 4.108995110151719e-08
Position 327: 3.3695792790857205e-08
Position 106: 3.2037442387010015e-08
Position 883: 1.696371151615739e-08
Position 577: 1.6512171440855692e-08
Position 1249: 6.400457026536808e-09
Position 1152: 4.839910122891633e-09
Position 187: 4.826998931602347e-09
Position 376: 4.49800996123653e-09
Position 1101: 4.4504116791732654e-09
Position 207: 3.878442287030821e-09
Position 199: 1.1702796454884386e-09
Position 338: 6.67600384217424e-10
Position 343: 4.419823678612526e-10
Position 220: 3.387219563208724e-10
Position 263: 2.9871466511976314e-11
Position 226: 2.4428207743502193e-11
Position 381: 1.9921571268169854e-11
Position 217: 1.7463712210005006e-12
Position 245: 6.264984571238584e-13
