Gene = Leng1
Position 4977: 0.012470958823238672
Position 1781: 0.012186406812175438
Position 1648: 0.01072266705081564
Position 1785: 0.010536224038557501
Position 413: 0.009525464956283708
Position 4938: 0.008793186210622634
Position 2085: 0.008581190297069765
Position 2002: 0.00831348638531367
Position 2767: 0.007978539056259027
Position 5407: 0.007543628842569059
Position 410: 0.007428827741104098
Position 5041: 0.007423940842901818
Position 4654: 0.0069925067654251025
Position 3476: 0.006380048309641596
Position 1207: 0.005503071282101499
Position 4062: 0.005415792511924781
Position 5572: 0.005264521422388435
Position 1171: 0.005082464383669611
Position 722: 0.004917591578519353
Position 4181: 0.004620217553019972
Position 2248: 0.004185508541954792
Position 4678: 0.003952517592590373
Position 5022: 0.003951379857212326
Position 5232: 0.0037546255292507827
Position 2945: 0.0037058656650182137
Position 2940: 0.0032842994907415174
Position 4493: 0.002706063033714941
Position 4968: 0.0026765558626199635
Position 2917: 0.0025664584176208734
Position 2597: 0.002417688753909671
Position 4951: 0.0023053045153674447
Position 1680: 0.0022379224106926035
Position 2981: 0.002079506227133452
Position 2524: 0.001929333855231553
Position 3646: 0.0015750952038688852
Position 5245: 0.0014951497961422817
Position 5465: 0.0014109136839270354
Position 415: 0.001344197568483246
Position 1421: 0.0013330792178386074
Position 5273: 0.0012660028387405891
Position 1824: 0.0012334723010236498
Position 5490: 0.0009626465244056479
Position 2860: 0.0008550182660566866
Position 1800: 0.0008549811672636023
Position 4675: 0.0008475497563025071
Position 5375: 0.0008398739754090848
Position 4717: 0.0008192941405422555
Position 4820: 0.0008134621152770912
Position 3370: 0.000808687463291499
Position 1361: 0.0007881934023172021
Position 1720: 0.0007755423260476717
Position 5479: 0.0007363613524459731
Position 3192: 0.0007026310159832416
Position 2818: 0.0006655765629929324
Position 1846: 0.0006577140814416633
Position 2623: 0.0006548081807509045
Position 2989: 0.0005216153459444598
Position 2024: 0.0005143604980011084
Position 289: 0.00046760591274712425
Position 371: 0.0004621162135236108
Position 5176: 0.00040526884225958865
Position 349: 0.0004048165919557236
Position 5128: 0.00040320460583442993
Position 4909: 0.0003806452208383268
Position 434: 0.00037990335519637027
Position 5053: 0.00037013967613601644
Position 4013: 0.0003683769804793075
Position 4642: 0.00035262224149208086
Position 2358: 0.00033057115868631424
Position 5101: 0.00032864835607369523
Position 2006: 0.0003136342446469195
Position 2363: 0.00030421588623335747
Position 1221: 0.00029806312413684967
Position 808: 0.00029295843306508695
Position 1685: 0.0002794123491340943
Position 307: 0.00025769600844308604
Position 5523: 0.0002521090569883648
Position 3036: 0.000232644266703638
Position 1054: 0.00022926878190300017
Position 4033: 0.00022051446957957165
Position 3756: 0.00021461677704124663
Position 1145: 0.0002081378751082549
Position 1653: 0.00020138174719097802
Position 3386: 0.0002007794786160978
Position 1626: 0.0001970998971983919
Position 1464: 0.00018295358499807572
Position 3962: 0.00018033696816076663
Position 3661: 0.00017356878862770343
Position 260: 0.00015993733906825676
Position 470: 0.0001578881401846421
Position 2445: 0.0001564262538203887
Position 2820: 0.00014659747053716557
Position 3724: 0.00013687023146749628
Position 1503: 0.00013676679472437244
Position 377: 0.00013434188259761327
Position 2983: 0.00011420562304178996
Position 328: 0.00011271008095603339
Position 464: 0.00011043652398764425
Position 967: 0.00010999815705708165
Position 2884: 0.00010937046065271705
Position 1117: 0.00010426747923917459
Position 2039: 0.00010396361077876335
Position 1227: 9.620573295207213e-05
Position 2010: 8.739000458922058e-05
Position 1724: 8.673903658070573e-05
Position 2463: 8.271205922339056e-05
Position 647: 8.073965335319103e-05
Position 781: 7.47469721059098e-05
Position 2730: 7.158335266456653e-05
Position 2045: 7.07618605032809e-05
Position 2042: 6.635254747528238e-05
Position 2459: 6.632746821690645e-05
Position 357: 5.906382634649897e-05
Position 2378: 5.7936710583389996e-05
Position 265: 5.4622930829446555e-05
Position 1223: 5.442916465488768e-05
Position 1557: 5.270999517167876e-05
Position 390: 4.5493437180804924e-05
Position 2089: 4.064065893080226e-05
Position 2717: 4.0615149050551866e-05
Position 4498: 3.985344811308915e-05
Position 1269: 3.913450311281149e-05
Position 1886: 3.905691652304578e-05
Position 635: 3.102486999702298e-05
Position 2294: 2.7507309529815156e-05
Position 1245: 2.6968310298053264e-05
Position 1007: 2.276125215989084e-05
Position 359: 2.0362944523486888e-05
Position 1029: 1.9021297711090646e-05
Position 485: 1.6941140295156937e-05
Position 1179: 1.6471425943455893e-05
Position 4519: 1.608038957599204e-05
Position 1477: 1.496238344225965e-05
Position 935: 1.4826045065087982e-05
Position 215: 1.4501589862646951e-05
Position 857: 1.4104928775762683e-05
Position 1848: 1.3864528974651706e-05
Position 2431: 1.2240431586475533e-05
Position 338: 1.214304163121589e-05
Position 303: 1.1512899618393273e-05
Position 2426: 1.0840100354318264e-05
Position 491: 1.0222671951070703e-05
Position 2383: 1.0144966162173508e-05
Position 488: 8.350081422573146e-06
Position 4401: 4.3049980914306885e-06
Position 2862: 2.1742007788272754e-06
Position 4167: 2.060288651951557e-06
Position 4995: 1.6747896149906114e-06
Position 794: 1.0655756689649874e-06
Position 667: 9.439254307436333e-07
Position 2959: 6.719958661277897e-07
Position 3233: 4.6812465074381586e-07
Position 1217: 4.181726945579888e-07
Position 1259: 3.9571672979511337e-07
Position 3199: 3.8582078595302884e-07
Position 1240: 3.6330179624344217e-07
Position 2335: 3.169961181852241e-07
Position 479: 3.1137216382899795e-07
Position 1100: 3.1126386974826404e-07
Position 482: 2.930911091652713e-07
Position 4369: 2.926327589764156e-07
Position 3138: 2.8987364435484314e-07
Position 2342: 2.7269132581072565e-07
Position 2276: 1.8891965387773907e-07
Position 4204: 1.8577509167196166e-07
Position 2231: 1.5207565745466684e-07
Position 674: 1.2845443087338125e-07
Position 4348: 1.272385944978291e-07
Position 2217: 1.1982979919156655e-07
Position 4360: 9.876279751596546e-08
Position 843: 7.58420187615668e-08
Position 4141: 6.410645126655321e-08
Position 3413: 6.3875078682641e-08
Position 147: 6.307022726418282e-08
Position 978: 5.675693542698314e-08
Position 3440: 4.1654819658426784e-08
Position 518: 4.119926461990599e-08
Position 871: 2.7909314434483227e-08
Position 3009: 2.5215003185056333e-08
Position 522: 2.2790545992121733e-08
Position 2867: 2.2681117465558697e-08
Position 864: 1.844191706522919e-08
Position 861: 1.8400348251329533e-08
Position 736: 1.7218214787678716e-08
Position 106: 1.0636058862431049e-08
Position 177: 8.990618662393746e-09
Position 676: 7.715503002769884e-09
Position 241: 7.105610275721492e-09
Position 940: 2.509207929664223e-09
Position 1080: 2.3147875895008877e-09
Position 524: 1.2881398033048413e-09
Position 153: 9.836166425287644e-10
Position 233: 8.459185464578295e-10
Position 200: 8.072355346439617e-10
Position 497: 5.463773679390125e-10
Position 562: 5.133450086437421e-10
Position 545: 3.3167541965780335e-10
Position 192: 2.7727740288176056e-10
Position 124: 1.559925400398315e-10
Position 174: 9.70604306632957e-11
