Gene = Fpgt
Position 364: 3.38406742797842e-05
Position 9: 3.363340411598442e-05
Position 275: 2.9683283731353198e-05
Position 932: 2.8648512124484754e-05
Position 580: 2.6564121735898155e-05
Position 1593: 2.654300734108956e-05
Position 921: 2.3793753266630075e-05
Position 1289: 2.0878183391791556e-05
Position 361: 2.038626465101845e-05
Position 26: 1.5667669278310304e-05
Position 473: 1.3541127768340126e-05
Position 52: 1.348280066963619e-05
Position 1146: 1.2720743134528332e-05
Position 1312: 1.0049050055520001e-05
Position 1246: 8.887537744895821e-06
Position 40: 1.1168848669042464e-06
Position 19: 8.934890181108105e-07
Position 28: 1.8326367206488118e-07
Position 789: 9.374802424944987e-08
Position 756: 6.397253759549321e-10
Position 367: 2.860348701570322e-10
Position 794: 2.6922065095026067e-10
Position 375: 9.672544565549056e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1844: 0.6609251898575382
Position 5333: 0.535623968554078
Position 3198: 0.28099169245857786
Position 5625: 0.16892977725354213
Position 6491: 0.15289892678985534
Position 7077: 0.13740862049983443
Position 1500: 0.09043278175788275
Position 2489: 0.08912085169430838
Position 2615: 0.08423352533312085
Position 1160: 0.0708058854241077
Position 3605: 0.06522227095117697
Position 394: 0.05145656229902391
Position 2524: 0.046176718763876225
Position 6903: 0.044969183585091846
Position 6357: 0.03395607713516242
Position 6054: 0.02981188451891479
Position 5280: 0.027509496854731454
Position 4396: 0.027205068784166158
Position 3160: 0.02514009968824398
Position 6682: 0.02503083127396226
Position 4200: 0.021919954948949077
Position 5203: 0.017371056424228367
Position 3461: 0.015659572024023318
Position 4547: 0.015625772358720327
Position 3893: 0.015270475450989654
Position 5300: 0.014327562439246612
Position 3035: 0.01306031178131016
Position 2390: 0.01180817994858167
Position 2686: 0.011101219367604937
Position 7901: 0.010761976726008583
Position 7151: 0.009434619178589641
Position 1284: 0.00892487071851055
Position 6108: 0.008742169213775035
Position 2647: 0.008225502726948504
Position 5885: 0.007571821477204926
Position 2661: 0.006264858131141991
Position 3560: 0.00528259681842496
Position 5743: 0.004618512299595294
Position 3504: 0.0041343868485558145
Position 4611: 0.004113133908563816
Position 6204: 0.003856962435342737
Position 865: 0.0037225061944789425
Position 1119: 0.0035724242337722848
Position 2257: 0.0032470953413664618
Position 214: 0.0028505336434608494
Position 5655: 0.002421687078876935
Position 1781: 0.0024205584536558166
Position 5908: 0.0023990503843849577
Position 2711: 0.0020017602787199954
Position 1163: 0.001744596266252192
Position 3350: 0.0016993731997546428
Position 1129: 0.0016647526431683647
Position 4659: 0.0015185043206942645
Position 5258: 0.0015062705698144676
Position 4512: 0.0014112801321531825
Position 330: 0.0012488670263002333
Position 2090: 0.0012465289608968103
Position 1091: 0.0011461465498536273
Position 4019: 0.0011299114111338372
Position 5801: 0.0011230628112134677
Position 2201: 0.0010761771791066947
Position 1991: 0.0010287087541944997
Position 272: 0.0010034002609774413
Position 1048: 0.0009828497595143842
Position 1892: 0.0008706114476238401
Position 1859: 0.0008253261476440873
Position 909: 0.0007348126818860464
Position 1453: 0.0006349125536354006
Position 833: 0.0006192176046332458
Position 5492: 0.0005831416635135652
Position 868: 0.0005288628209208045
Position 1021: 0.000524115150987561
Position 1895: 0.00046343304812557803
Position 1144: 0.0004521319211921948
Position 1066: 0.00043431688589162115
Position 1429: 0.00042978810784563554
Position 3869: 0.00042519714737337044
Position 261: 0.000398338465436237
Position 171: 0.0003063244445584127
Position 1383: 0.0002827455456333162
Position 1865: 0.00025726663535524967
Position 1364: 0.00024538514813126266
Position 2135: 0.00022784412851231724
Position 2849: 0.00020800272577851773
Position 5680: 0.00018694691559443115
Position 1409: 0.0001668035466456826
Position 1192: 0.00016581010861445913
Position 1196: 0.00016410869330305626
Position 2575: 0.0001360981144295355
Position 352: 0.00010981103342566161
Position 2794: 0.00010838522569866542
Position 733: 9.269696819224222e-05
Position 1511: 9.021051651560549e-05
Position 1909: 8.848052864751246e-05
Position 1289: 8.120088889295327e-05
Position 279: 8.011326332965943e-05
Position 547: 6.938251516264294e-05
Position 2761: 6.699440224099438e-05
Position 354: 6.602163205247282e-05
Position 1649: 6.495220287254909e-05
Position 1025: 6.367320614617203e-05
Position 957: 5.077206415125929e-05
Position 1516: 4.6343095855191284e-05
Position 1097: 4.560346861366048e-05
Position 887: 4.41990204126398e-05
Position 286: 4.029993299215155e-05
Position 1220: 4.0287596432495524e-05
Position 1764: 3.9003260572601906e-05
Position 838: 3.836864471442922e-05
Position 650: 3.711858206939876e-05
Position 361: 3.450974695562158e-05
Position 1732: 3.2243704665686814e-05
Position 1578: 3.1679526349282294e-05
Position 336: 3.1062628680309514e-05
Position 1050: 2.8866742339496275e-05
Position 1168: 2.0911987516654062e-05
Position 917: 1.7054219131139605e-05
Position 219: 1.6603602004137282e-05
Position 339: 1.5464915163377933e-05
Position 1146: 1.4172227789641808e-05
Position 442: 7.4291089524852415e-06
Position 1930: 6.670713298508516e-06
Position 872: 1.8049161262318485e-06
Position 1106: 7.513761035389779e-07
Position 982: 6.66649148098164e-07
Position 364: 5.92479799186182e-07
Position 1198: 5.635494564836966e-07
Position 283: 5.625400772586721e-07
Position 289: 5.158347414474511e-07
Position 1072: 5.007967434941795e-07
Position 986: 4.774283265100919e-07
Position 485: 3.868912185678247e-07
Position 1906: 2.824201965617116e-07
Position 87: 2.3096168640833494e-07
Position 473: 2.05767887920711e-07
Position 756: 1.7730957743058334e-07
Position 311: 1.5666800231475135e-07
Position 293: 1.4173352626898912e-07
Position 1550: 7.467540095515091e-08
Position 1607: 5.963960640789784e-08
Position 1063: 3.807537501575621e-08
Position 145: 1.8136545784839026e-08
Position 223: 1.1713291852943003e-08
Position 159: 1.0863728036859926e-08
Position 147: 6.686702645307528e-09
Position 572: 3.541111629774917e-09
Position 104: 3.018947097068183e-09
Position 777: 2.3870019554000165e-09
Position 102: 2.0244371768791033e-09
Position 97: 9.735413540568107e-10
Position 295: 8.435938394222636e-10
Position 735: 7.358796380707505e-10
Position 112: 3.1250997746704967e-10
Position 123: 8.731487545229058e-11
