Gene = Mttp
Position 12054: 0.010682971751475756
Position 28205: 0.010657694361345215
Position 37601: 0.010240905048211395
Position 23043: 0.010229538976003597
Position 15941: 0.010204746265649453
Position 23683: 0.009930777206700474
Position 7085: 0.009903411821039067
Position 21650: 0.009876609019696742
Position 15195: 0.009480951417681514
Position 28667: 0.009384546142670529
Position 26616: 0.009363608590879929
Position 25425: 0.00932560863794182
Position 16447: 0.009192656190380859
Position 7100: 0.009188928965456112
Position 15280: 0.00877571457790621
Position 27378: 0.008761818029594092
Position 13956: 0.008271636080517095
Position 28856: 0.007713796163138127
Position 15652: 0.007697693423424334
Position 6163: 0.007398329988999702
Position 5867: 0.007360418869091156
Position 21546: 0.007040568398829729
Position 6901: 0.006932998594538806
Position 22831: 0.00693083895116057
Position 5978: 0.006862927243491069
Position 12606: 0.006835594751623253
Position 37849: 0.0065854724694127415
Position 2607: 0.006486089209444422
Position 17256: 0.006186103129616957
Position 17483: 0.0060383223511997165
Position 18755: 0.005926679116256344
Position 7163: 0.005671172398103787
Position 452: 0.005284211195755062
Position 16402: 0.0051603635833518844
Position 27614: 0.004909553844869457
Position 8108: 0.004785989145421177
Position 17220: 0.004748413635464069
Position 18133: 0.004670213488653544
Position 18030: 0.004646215765124895
Position 18097: 0.004629074373451479
Position 6594: 0.004436759131539802
Position 16619: 0.004428127871249953
Position 17011: 0.0043005648618248205
Position 3817: 0.004290151337660606
Position 23664: 0.004273621968141085
Position 28680: 0.004248996477142371
Position 19559: 0.004221194641516414
Position 21484: 0.004120593353673819
Position 26592: 0.004105716844333629
Position 5402: 0.004025778731818722
Position 9418: 0.0039278753503694565
Position 16664: 0.0034807773101329627
Position 18789: 0.003293348943091641
Position 17583: 0.0032804793765029423
Position 6085: 0.003151428138001051
Position 5780: 0.0031331389664330414
Position 21498: 0.0031023480787481152
Position 2367: 0.0029726129171234873
Position 7080: 0.0029633427566470127
Position 5258: 0.0029537086018057153
Position 27300: 0.0029505794358460347
Position 7480: 0.002906140233928904
Position 25465: 0.002837075286115245
Position 22622: 0.002754079122179137
Position 3994: 0.0026337363991089345
Position 6231: 0.002570033031865039
Position 13257: 0.0024962325078151794
Position 17115: 0.0023967712736658047
Position 9092: 0.002360082764622244
Position 497: 0.002341186943411385
Position 18851: 0.002282576107761665
Position 15870: 0.0021842980667824852
Position 19828: 0.0021151413813274207
Position 22675: 0.002087911841402566
Position 26677: 0.002082900458671047
Position 15249: 0.002038749151000462
Position 8680: 0.002022212767917753
Position 5365: 0.002009832686154467
Position 19540: 0.00197984963224621
Position 17565: 0.0019714610031485594
Position 15747: 0.0018840691407049615
Position 1438: 0.0018782655982474057
Position 29138: 0.0018549995172372487
Position 4110: 0.0017949645878784215
Position 19113: 0.001783781118120681
Position 5039: 0.0017480648581467105
Position 20116: 0.0017017444231966885
Position 16208: 0.0016434103614931465
Position 21980: 0.0016256114441856762
Position 7103: 0.0015880945910308147
Position 6636: 0.001586462702648055
Position 25124: 0.0015530198629700792
Position 7199: 0.0015307211474369395
Position 9856: 0.0015127525594712393
Position 19588: 0.0014967506482840137
Position 24018: 0.0014745600429903795
Position 618: 0.0014436517087324829
Position 1368: 0.0014320105882642074
Position 15962: 0.0013717503186633279
Position 17643: 0.0013643790437110484
Position 19627: 0.0013625233556097207
Position 30207: 0.0013532535605908459
Position 28514: 0.0013116656350001617
Position 19651: 0.0013089571834224022
Position 17488: 0.0013085386054616874
Position 9136: 0.0012109927671139578
Position 4060: 0.0012027624805193986
Position 6852: 0.0011936859786321938
Position 26603: 0.0011804959447350835
Position 28664: 0.001155406716836883
Position 6621: 0.0011553185599671094
Position 6661: 0.0011171633437079371
Position 5315: 0.001108978998069439
Position 17966: 0.00104639253678648
Position 22391: 0.0010412374004948775
Position 20090: 0.0010230985744474079
Position 32955: 0.0009083888656055831
Position 3863: 0.0009009779280100713
Position 3696: 0.0009008238008713892
Position 3789: 0.0008986445296741611
Position 19582: 0.0008932122789981092
Position 16775: 0.0008733340436435941
Position 28493: 0.0008632357726684666
Position 25390: 0.0008625394564342181
Position 32850: 0.000858154495934563
Position 16881: 0.0008509736821957952
Position 3653: 0.0008139947326921944
Position 19518: 0.0008096229277103151
Position 3387: 0.000800165703388584
Position 15744: 0.000794172799668755
Position 16467: 0.0007914109069105127
Position 18007: 0.0007877409147436402
Position 30058: 0.0007837293069828898
Position 16719: 0.0007465960628685309
Position 24156: 0.0007297986508065087
Position 7452: 0.00069356016573404
Position 3335: 0.0006911832775535773
Position 29733: 0.0006553351469038302
Position 15906: 0.0006440228611779988
Position 15865: 0.0006393468701305473
Position 27161: 0.0006209056788819289
Position 15826: 0.0005974322783756356
Position 3572: 0.0005938928796746151
Position 16681: 0.0005928352500319487
Position 4277: 0.0005833236755509198
Position 27692: 0.0005502025223284957
Position 15599: 0.0005425717564669887
Position 4330: 0.0005355148895726082
Position 4041: 0.0005339896604533923
Position 735: 0.0004902894410944489
Position 22860: 0.00049017529386254
Position 8132: 0.0004897611705115084
Position 20271: 0.00048694441830485864
Position 19094: 0.00048259958334003215
Position 19869: 0.00047080706106660664
Position 20228: 0.0004678973926674395
Position 15167: 0.0004665666302203534
Position 28505: 0.00046554561873284923
Position 3853: 0.0004634167121881095
Position 856: 0.0004561223804019452
Position 1334: 0.0004371356103881774
Position 388: 0.0004331522566124128
Position 4484: 0.00040196701242739866
Position 332: 0.00039495306192267486
Position 19164: 0.00038555271724901815
Position 30224: 0.00038474584854512764
Position 3931: 0.0003714421454280325
Position 7680: 0.0003713464552802935
Position 4297: 0.0003451365872037146
Position 15769: 0.00032410454488267313
Position 1492: 0.00031051670318495833
Position 1440: 0.00029738434341208586
Position 3971: 0.0002951912461916869
Position 2703: 0.0002909768063270845
Position 29487: 0.0002572240820492883
Position 28436: 0.00021625106703860328
Position 460: 0.00020838938705725293
Position 7872: 0.00020785149518414553
Position 1444: 0.00019763108172702356
Position 405: 0.00019240364440254002
Position 335: 0.00018365877647029817
Position 29380: 0.00017300753987801296
Position 15076: 0.0001680390568846832
Position 29873: 0.00016687493306389995
Position 1463: 0.00016679999379069362
Position 399: 0.00016497211516492915
Position 1349: 0.0001612196776357413
Position 15099: 0.00015613616904828017
Position 2660: 0.0001531546417085559
Position 15523: 0.00015182935147493726
Position 20185: 0.00015059721127102347
Position 2615: 0.00015002319087239587
Position 256: 0.00014363369792642317
Position 26296: 0.00014195436674779838
Position 1468: 0.00013866283529997536
Position 2301: 0.00012391708077761577
Position 19915: 0.00011810086598394971
Position 2201: 0.00010809116285217259
Position 385: 0.00010666686627175326
Position 573: 0.00010577452021888555
Position 2374: 0.0001047518312818736
Position 15668: 0.00010225778925052479
Position 519: 0.00010184219361158335
Position 221: 9.774718360118776e-05
Position 881: 9.481065872255527e-05
Position 2448: 9.43446637950669e-05
Position 16129: 9.23606668112126e-05
Position 974: 8.627334690763937e-05
Position 15467: 8.606037995196979e-05
Position 425: 8.264040146255567e-05
Position 421: 7.654189865166957e-05
Position 19663: 7.635063455418002e-05
Position 28704: 7.474913432665372e-05
Position 7695: 6.449418778857229e-05
Position 622: 5.698651540417516e-05
Position 567: 5.1536223715845175e-05
Position 21247: 4.775535551615879e-05
Position 27990: 4.3233822319723624e-05
Position 15317: 3.9229892824504405e-05
Position 15090: 3.4373981704591084e-05
Position 29419: 3.279388818269717e-05
Position 21137: 2.9132921471143724e-05
Position 15722: 2.9050666443126065e-05
Position 27212: 2.32120723155532e-05
Position 9062: 2.2295358759266465e-05
Position 9754: 1.993553315102792e-05
Position 26514: 1.5686634285194865e-05
Position 6395: 1.1074278297014056e-05
Position 27085: 9.997415454671965e-06
Position 7754: 9.951894786807055e-06
Position 8795: 9.909806058873141e-06
Position 8887: 8.940462353571931e-06
Position 7318: 7.218553690923466e-06
Position 28885: 7.1211292126176395e-06
Position 24247: 6.895555612707909e-06
Position 19848: 6.055333238733246e-06
Position 19304: 5.151398429886539e-06
Position 17050: 4.393576639030894e-06
Position 4552: 3.4215848065811626e-06
Position 7989: 3.036289268990678e-06
Position 772: 2.66560397175093e-06
Position 16923: 2.5966684106549035e-06
Position 525: 2.304580552233158e-06
Position 18609: 2.0626848659514444e-06
Position 906: 2.0125432883278675e-06
Position 28909: 1.9674490281743973e-06
Position 19891: 1.915948958363084e-06
Position 957: 1.68907142839149e-06
Position 1482: 1.4425295995648624e-06
Position 19878: 1.2938587226344586e-06
Position 2265: 1.2846202603132203e-06
Position 2663: 1.220245948683962e-06
Position 2131: 1.1185969725637987e-06
Position 27037: 9.267298091133007e-07
Position 528: 7.359739630330482e-07
Position 19837: 7.28955370327744e-07
Position 337: 5.816448581287633e-07
Position 20047: 5.534059602190519e-07
Position 223: 4.424706494457617e-07
Position 706: 3.967468149539109e-07
Position 550: 3.78052249612998e-07
Position 20025: 3.7286394863671826e-07
Position 625: 3.481727432541519e-07
Position 546: 2.692281897205644e-07
Position 463: 2.619136116123782e-07
Position 19807: 2.4935253240016866e-07
Position 1014: 2.2381213261193506e-07
Position 998: 2.1034022553293906e-07
Position 275: 1.6376817098978976e-07
Position 783: 1.5490106827773565e-07
Position 802: 1.3941575466081613e-07
Position 279: 1.2609008724881896e-07
Position 423: 1.1635643714693582e-07
Position 19941: 7.780032772266433e-08
Position 302: 6.881098138027707e-08
Position 715: 6.573987654047983e-08
Position 19325: 5.2917264722798924e-08
Position 286: 4.5046490768796355e-08
Position 19984: 4.282271435045391e-08
Position 19343: 3.738060629509379e-08
Position 640: 2.176938131442344e-08
Position 20207: 9.885446143599312e-09
Position 28596: 9.117855427433997e-09
Position 8073: 7.034352986215458e-09
Position 8157: 5.965943672901125e-09
Position 8208: 4.3953149855095635e-09
Position 19467: 4.082589956350996e-09
Position 19128: 8.061357628735186e-10
