Gene = Spg20
Position 21336: 0.11534318169039644
Position 24441: 0.10441739564846705
Position 14790: 0.10052405133919064
Position 4875: 0.0894844737910741
Position 14709: 0.08498507810634529
Position 17014: 0.07190154961226487
Position 19830: 0.06670994444312026
Position 576: 0.0648619340695182
Position 18588: 0.0631633535073767
Position 3373: 0.06235618265999333
Position 19585: 0.055738321374226574
Position 3412: 0.05098664975377225
Position 19632: 0.04144538441072295
Position 23886: 0.04009640562808689
Position 10338: 0.03335452799170702
Position 5879: 0.025610400831263244
Position 17618: 0.025294090129300534
Position 19059: 0.02149318423525662
Position 20915: 0.02114232108474103
Position 17401: 0.020568187507246958
Position 20129: 0.020150898099735158
Position 19685: 0.01917233908990027
Position 20770: 0.018311971336140855
Position 10532: 0.017139408462689347
Position 19653: 0.017025327452981298
Position 358: 0.01476110036514437
Position 2607: 0.011349857639304784
Position 21087: 0.010779063307413728
Position 15969: 0.01045196317552303
Position 19025: 0.009619259280186705
Position 651: 0.00882586363226022
Position 15139: 0.008346063677158058
Position 18315: 0.007772632655306253
Position 19279: 0.007522781802993536
Position 16949: 0.007383554658261955
Position 5991: 0.007326462008240508
Position 18792: 0.006851322527511772
Position 16411: 0.0067478792216013024
Position 16456: 0.006064982790465674
Position 20240: 0.005690282182894986
Position 5371: 0.004488972253587196
Position 1656: 0.004385232100882997
Position 19384: 0.00410916051661845
Position 17161: 0.0034615069695276453
Position 14820: 0.0033739733482830987
Position 17062: 0.0029477703750577654
Position 10160: 0.0027156936016965497
Position 15225: 0.002578830418312452
Position 19083: 0.002539668259028795
Position 17041: 0.0015644389371482197
Position 16563: 0.0013894967575052797
Position 16612: 0.0013873288396432145
Position 1844: 0.0010663595610176603
Position 1994: 0.0010172510761684282
Position 18172: 0.0009513196506343517
Position 16785: 0.0007991376420597574
Position 2778: 0.0005497040360576455
Position 405: 0.0004716645140567754
Position 4422: 0.00043394493028808557
Position 972: 0.00037120627404879007
Position 3991: 0.000352786469022529
Position 1080: 0.00028790397814559707
Position 4030: 0.00028074204594158734
Position 2095: 0.00027402005456887647
Position 1914: 0.00018420847772955846
Position 3934: 0.00013505570320009635
Position 251: 0.00011054608251858906
Position 1706: 0.00010653016558399018
Position 222: 9.799401881031654e-05
Position 1741: 9.254362050280236e-05
Position 1857: 7.976894126103958e-05
Position 282: 7.037433125471138e-05
Position 1788: 5.776608498988771e-05
Position 2653: 5.083848149410679e-05
Position 1230: 4.532474158950355e-05
Position 1099: 3.966207878766367e-05
Position 869: 3.6903735182938286e-05
Position 316: 3.565337076652659e-05
Position 3614: 2.4985965842322623e-05
Position 3286: 1.731713761365875e-05
Position 16730: 1.473048716432078e-05
Position 823: 1.1649262773051626e-05
Position 286: 1.1176860072180374e-05
Position 11288: 8.332464321902793e-06
Position 383: 1.0679723730443136e-06
Position 293: 8.31368363855427e-07
Position 6706: 6.745065713545756e-07
Position 3703: 3.72879645369593e-07
Position 373: 2.0731802128611097e-07
Position 390: 1.663959307960658e-07
Position 198: 1.5629575961066193e-07
Position 320: 1.3187155139953468e-07
Position 296: 1.229070149688638e-07
Position 269: 1.0058415261353346e-07
Position 267: 5.338042147435588e-08
Position 1064: 5.066105013627391e-08
Position 3128: 3.441805167613431e-08
Position 109: 2.9327300894599566e-08
Position 1661: 2.8019006392794122e-08
Position 173: 2.6011337364725087e-08
Position 1609: 2.449866026111125e-08
Position 1149: 2.387780224029011e-08
Position 328: 2.2740717367460297e-08
Position 306: 5.334696926426253e-09
Position 664: 1.3063279764831031e-09
Position 658: 1.2291421609095612e-09
Position 682: 2.8913413212959816e-10
Position 331: 4.2707935596990644e-11
Position 763: 1.7665096341613834e-14
