Gene = Dap3
Position 27545: 0.005692645685813275
Position 15462: 0.005650875545297177
Position 19738: 0.005488535861470943
Position 25529: 0.0051760256922203885
Position 25480: 0.00512310790412084
Position 26922: 0.002447620725641907
Position 25228: 0.002339122882072279
Position 433: 0.0017644214716304892
Position 21267: 0.0015460259912651836
Position 25394: 0.001461306913795183
Position 21381: 0.0014467035146086388
Position 24516: 0.001362441094688384
Position 17003: 0.0009941453100496317
Position 25812: 0.0009602295433789825
Position 25710: 0.0009124599369811876
Position 22840: 0.0008744842474105154
Position 454: 0.0006544380767724758
Position 287: 0.0005736047633958138
Position 492: 0.00023631381284854378
Position 252: 0.00021275496024227394
Position 524: 0.00020117761107004206
Position 18181: 0.00014325060432292513
Position 22403: 0.00013933188645084401
Position 20705: 1.5727955184804062e-05
Position 15722: 9.620778103192998e-06
Position 17600: 8.13316344731344e-06
Position 15922: 7.723399059381003e-06
Position 14415: 4.612043716443765e-06
Position 14430: 3.0200827591055703e-06
Position 14450: 1.29031732962396e-06
Position 6387: 5.730135963459507e-08
Position 4067: 3.908197125870107e-08
Position 810: 3.6645195097337606e-08
Position 4836: 2.3649574591116302e-08
Position 6781: 1.861377118532391e-08
Position 3523: 1.5897245401462418e-08
Position 1057: 7.022881312148192e-09
Position 2014: 4.891440663176109e-09
Position 1680: 3.4893733904510574e-09
Position 1557: 3.1994891640929547e-09
Position 2495: 2.8114677701896918e-09
Position 3157: 2.719910435437234e-09
Position 1119: 2.2980300080073786e-09
Position 2586: 2.083654003090525e-09
Position 623: 2.0387593127552473e-09
Position 5328: 1.9265594131104023e-09
Position 1470: 1.6905122869956065e-09
Position 1972: 1.5602362578341035e-09
Position 1781: 1.5028449508901924e-09
Position 1192: 1.0269744700738197e-09
Position 839: 8.283396884823101e-10
Position 1353: 7.706139702914742e-10
Position 657: 5.167488436365083e-10
Position 2071: 4.810316761675409e-10
Position 6798: 2.5625208972528026e-10
Position 2112: 8.588233968323083e-11
Position 737: 2.512591652608399e-11
Position 1994: 2.2147568514029472e-11
Position 3325: 2.201147323529159e-11
Position 619: 1.22218639697981e-11
Position 753: 8.8779109938528e-12
Position 343: 4.5783121399674415e-12
Position 527: 3.3098172811841595e-12
Position 289: 2.105262742403627e-12
Position 671: 1.1029502278067785e-12
Position 521: 9.74770404652234e-13
Position 759: 9.115089790719426e-13
Position 533: 7.462098647629404e-13
Position 293: 5.772638073086585e-13
Position 639: 5.654875676468959e-13
Position 257: 4.016816968919346e-13
Position 235: 3.6212449967805897e-13
Position 659: 2.4315829786467624e-13
Position 892: 1.735344262284796e-13
Position 850: 1.1238866730144774e-13
Position 306: 1.065937830747401e-13
Position 699: 1.0281109723225204e-13
Position 298: 8.196635929292504e-14
Position 631: 7.801064294900589e-14
Position 867: 6.584181197634206e-14
Position 636: 6.553183850043269e-14
Position 232: 3.886966595485915e-14
Position 132: 2.5859738734535474e-16
