Gene = Brca2
Position 141: 0.003994520652896125
Position 134: 0.003950810928741939
Position 2005: 0.0037582428130150053
Position 8443: 0.0035801205198617413
Position 6339: 0.0033894286590669272
Position 5188: 0.0033544250888384993
Position 5068: 0.0032466910165948413
Position 1850: 0.0031708877933510253
Position 3742: 0.0031091997423303764
Position 137: 0.002969731381837728
Position 14939: 0.0027898580099235014
Position 6952: 0.0027436900268565986
Position 13162: 0.002675939946849402
Position 17307: 0.0026441370582067007
Position 2247: 0.002545491717896446
Position 16231: 0.002524978111949324
Position 1639: 0.0024923964446542765
Position 18304: 0.002437887913038096
Position 2490: 0.0024184353754255665
Position 11255: 0.002411868960421281
Position 1551: 0.0023510054938231007
Position 14803: 0.00211103451084135
Position 1275: 0.00210813489623343
Position 8475: 0.0020476395853015732
Position 9995: 0.0020443575062656333
Position 184: 0.0020433835676315626
Position 3399: 0.0020240490844641123
Position 7171: 0.0020090960649287322
Position 16143: 0.0019984715970050265
Position 3518: 0.0019683775264021713
Position 4760: 0.001953592614493483
Position 12626: 0.0019185084109771466
Position 8214: 0.0018421844587324463
Position 4351: 0.001803852426644045
Position 3922: 0.0017197004806551329
Position 1719: 0.0016649281341158586
Position 167: 0.0016207666908365408
Position 1832: 0.0016151786941557649
Position 320: 0.0015952920698467637
Position 5474: 0.0015914594824582256
Position 13072: 0.001559540294363395
Position 8610: 0.0015158546839469857
Position 4704: 0.0014913713380945938
Position 377: 0.0013904903239331436
Position 2453: 0.0013827373974156327
Position 12345: 0.0013031493392989123
Position 10201: 0.0012960523807717345
Position 2098: 0.0012908256832032737
Position 1954: 0.0011933388487760219
Position 8919: 0.0011533695561287938
Position 6127: 0.0011452047486342608
Position 2042: 0.0011425721445981615
Position 4252: 0.0011299153448052343
Position 8872: 0.001058155916087892
Position 2410: 0.0010304508158569836
Position 6845: 0.000980959569266991
Position 7148: 0.0009271914316391234
Position 1878: 0.0009256440445460201
Position 4785: 0.000921552390897736
Position 4629: 0.000917962686481811
Position 1666: 0.0009132354629241584
Position 380: 0.0008265982117765079
Position 17338: 0.0006184116370497444
Position 9908: 0.0006127530369868114
Position 15834: 0.0005802411402030588
Position 2157: 0.0005634211409927144
Position 9574: 0.0005615871420554017
Position 9961: 0.0005206680923857675
Position 2189: 0.0004964708980387349
Position 13605: 0.0004458560492318193
Position 4000: 0.0004349245509787094
Position 3975: 0.0004140010787725066
Position 13189: 0.0003998740804575342
Position 4106: 0.000353307509252579
Position 13928: 0.00034744560675949133
Position 8857: 0.0002703288637270388
Position 13194: 0.00025105792773680546
Position 13024: 0.00023573923558741527
Position 13167: 0.00021757425602415928
Position 1114: 0.00021486156722243482
Position 429: 0.00019545969178194644
Position 1406: 0.00018579687088778437
Position 1261: 0.00018450766494625833
Position 12980: 0.0001805357174145489
Position 291: 0.00017028060394389305
Position 1620: 0.00016258849722124814
Position 961: 0.00016080826981858617
Position 1696: 0.0001433938074703323
Position 503: 0.0001308789578632447
Position 1214: 0.00012162086217401591
Position 9226: 0.00010906424568804497
Position 510: 9.663639983638262e-05
Position 453: 8.799204683631836e-05
Position 1116: 8.725454227284172e-05
Position 400: 8.709034200615336e-05
Position 9772: 8.524682547388355e-05
Position 1423: 7.937670215578819e-05
Position 12129: 7.44177181401061e-05
Position 13551: 6.646308011447783e-05
Position 249: 6.097090141051738e-05
Position 395: 6.006793164510097e-05
Position 204: 5.5187113010707534e-05
Position 979: 4.79318558882955e-05
Position 221: 3.820748029173176e-05
Position 602: 2.7890717240786256e-05
Position 630: 2.4671096268448387e-05
Position 1021: 2.2110699337438274e-05
Position 10041: 2.1837296317479134e-05
Position 1075: 2.058881848359076e-05
Position 1310: 2.019921680453633e-05
Position 882: 2.0058488710153333e-05
Position 988: 1.9783242922767975e-05
Position 1072: 1.616116042875318e-05
Position 9666: 1.3013327820088653e-05
Position 520: 1.1535178358470609e-05
Position 1110: 9.615178501909514e-06
Position 942: 8.037968154403092e-06
Position 771: 7.417429554038623e-06
Position 3906: 6.976465385291113e-06
Position 909: 6.592620501897578e-06
Position 104: 5.904584486279635e-06
Position 757: 5.035013833331491e-06
Position 577: 4.863983583774446e-06
Position 900: 4.34620715354712e-06
Position 798: 3.96708717721529e-06
Position 1171: 3.470969168060204e-06
Position 1684: 2.937677917347886e-06
Position 905: 2.7185888456627785e-06
Position 1120: 2.4783545962904483e-06
Position 566: 2.368648930275287e-06
Position 558: 1.917352498613744e-06
Position 4178: 1.5577069071211525e-06
Position 982: 9.89518859349252e-07
Position 853: 9.748028099409622e-07
Position 1129: 8.799261343120251e-07
Position 605: 5.800313673037733e-08
Position 922: 4.578018030403944e-08
Position 716: 2.8266945798660672e-08
Position 721: 1.6345846218313713e-08
Position 223: 1.2650673322617544e-08
Position 233: 1.1455063277214103e-08
Position 112: 3.1696027585578927e-09
Position 803: 2.2939139471028107e-09
Position 773: 2.2361172617562874e-09
Position 777: 2.040409371622264e-09
Position 460: 1.1552275648670071e-10
