Gene = Sepsecs
Position 1972: 0.0003847505354234313
Position 490: 0.00038219443229186385
Position 13700: 0.00030779553991670794
Position 324: 0.0002951926637698561
Position 3268: 0.0002864076060006588
Position 5120: 0.00027905708846924396
Position 5286: 0.00025564254239612085
Position 5070: 0.00022952084761991044
Position 956: 0.00021843061650586053
Position 1409: 0.00020777660816001452
Position 56: 0.00018579658861741727
Position 3755: 0.00016359286148591004
Position 2134: 0.0001523095492161589
Position 2016: 0.00014821410612275896
Position 449: 0.00012968299302728057
Position 13878: 0.00011945916878339582
Position 465: 0.00011471249230189744
Position 156: 0.00011176483429463183
Position 158: 0.00010441899090957652
Position 432: 9.988753659641917e-05
Position 22864: 9.034224918299627e-05
Position 193: 8.127163320502387e-05
Position 5716: 7.111609862211732e-05
Position 211: 6.381927298509385e-05
Position 528: 6.105698117786956e-05
Position 337: 4.498529051065503e-05
Position 509: 3.66813433151153e-05
Position 385: 2.7795539759401038e-05
Position 469: 2.5278060153338664e-05
Position 14013: 2.0067955286962357e-05
Position 8: 1.7253210053331905e-05
Position 22877: 1.4849088408434412e-05
Position 13819: 1.146115127364976e-05
Position 363: 1.0366876654896928e-05
Position 23375: 7.490012576587949e-06
Position 3: 4.5840895005377316e-06
Position 17: 4.3741133044447255e-06
Position 205: 3.3506691835911698e-06
Position 472: 2.9937074462086076e-06
Position 22597: 2.774272606701346e-06
Position 22852: 2.3540913978356785e-06
Position 897: 1.8410760178390282e-06
Position 22818: 1.7406610755867275e-06
Position 23214: 1.5164001567627872e-06
Position 22848: 1.506174867196047e-06
Position 1078: 4.884153695264757e-07
Position 752: 3.4478050876513194e-07
Position 963: 3.4316002587226097e-07
Position 686: 1.6176321673235975e-07
Position 660: 2.865814272247634e-08
Position 594: 1.2556286557162527e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13602: 0.9986915380782801
Position 22016: 0.9746013240664545
Position 4313: 0.9451455534829901
Position 22501: 0.9386842302759715
Position 11795: 0.8370591884672715
Position 3601: 0.7504172414354334
Position 654: 0.6352216654742505
Position 13352: 0.6064322125392624
Position 5386: 0.5635034858458321
Position 25600: 0.5367686467596181
Position 8975: 0.4001845713164048
Position 21874: 0.33773745145984635
Position 12030: 0.2759256767227893
Position 21801: 0.1828494444046296
Position 8814: 0.1727263694179599
Position 28675: 0.13953011846372262
Position 25668: 0.1380085286672734
Position 28873: 0.11883375925638003
Position 28104: 0.0980675012002956
Position 22734: 0.09506090060021387
Position 4647: 0.09476303954709446
Position 5407: 0.09426160642279499
Position 28581: 0.08996718822864473
Position 12911: 0.08389028409978641
Position 23688: 0.07974990241438659
Position 26022: 0.0777779083683468
Position 22279: 0.07706678096998597
Position 24542: 0.06268602203993723
Position 24935: 0.05384613120873192
Position 22668: 0.04381280705319755
Position 2931: 0.04250664156449001
Position 12981: 0.04040332480728952
Position 13253: 0.031066150461902826
Position 22467: 0.03002046359682168
Position 24261: 0.029338216833697642
Position 24470: 0.02650141059649625
Position 11716: 0.02480717429718828
Position 4343: 0.024664546768751395
Position 7543: 0.023372008411644697
Position 12423: 0.02289960400362705
Position 18594: 0.022714602860436615
Position 14099: 0.017194681719708706
Position 12290: 0.017124428713560513
Position 3253: 0.01690444480573775
Position 24358: 0.01591613747966161
Position 6975: 0.01500089239046624
Position 12111: 0.01351838507450522
Position 3129: 0.013506560085274582
Position 12269: 0.011472678919386801
Position 12454: 0.011439603695532645
Position 23256: 0.01123813360703003
Position 24792: 0.01021937118919827
Position 29248: 0.00928758036246672
Position 24948: 0.008191843870522244
Position 25122: 0.007959241891392039
Position 15781: 0.00787553617994307
Position 16738: 0.007722297897613974
Position 5422: 0.007410861995011581
Position 24995: 0.006251502535187815
Position 22456: 0.00568919768076879
Position 2367: 0.005560360994253886
Position 1358: 0.004913407325980112
Position 14194: 0.0049016297122264525
Position 21605: 0.004788476562899654
Position 25924: 0.004563171608760499
Position 3224: 0.004362153199997184
Position 23609: 0.004324529645627889
Position 25299: 0.004201966129530336
Position 2168: 0.004029415730002732
Position 16716: 0.004025345717902933
Position 23281: 0.003853637339594863
Position 4325: 0.003806291648661712
Position 22223: 0.003804380984305411
Position 1214: 0.003759301435764476
Position 22905: 0.0036587841670629394
Position 660: 0.0035133320544593906
Position 15851: 0.003370436971465095
Position 25431: 0.003263767142358865
Position 28353: 0.0032037878098766927
Position 3332: 0.0031624327794964884
Position 23134: 0.003011862828948782
Position 24737: 0.0030037312564708788
Position 4658: 0.0028243768044554514
Position 7203: 0.002783028642922887
Position 25909: 0.002753107863891513
Position 4269: 0.0027104361750413188
Position 718: 0.002627318106310267
Position 5440: 0.0026012121143208894
Position 28181: 0.002555806353297421
Position 25488: 0.0024329245885044903
Position 22395: 0.0023599713346198624
Position 4332: 0.0023262584617315405
Position 605: 0.0022997215092274118
Position 4053: 0.00227309375199613
Position 1445: 0.002251478479663066
Position 7517: 0.0021923974943132032
Position 5365: 0.0021815375325897725
Position 12248: 0.0020915063054627015
Position 23104: 0.002001385792233014
Position 16694: 0.00197469761168409
Position 520: 0.001956623155403404
Position 22864: 0.0019130140767304182
Position 4719: 0.0018888094149237197
Position 29594: 0.0018700676254728252
Position 711: 0.0016901920338381025
Position 22574: 0.0016605618837508057
Position 24419: 0.0016346562937208022
Position 5512: 0.001632773168853131
Position 4588: 0.001575476843833035
Position 1371: 0.0015312158073817088
Position 4618: 0.0015044003997069808
Position 5637: 0.001473346248795419
Position 7548: 0.0014512278530018265
Position 3934: 0.001313840070441119
Position 1060: 0.0013082291637629094
Position 13629: 0.001255425111004072
Position 1057: 0.001205390318437889
Position 22957: 0.0011363803514840645
Position 5654: 0.0011220643433396114
Position 2015: 0.0010437133232148515
Position 23079: 0.001035382800624504
Position 4701: 0.0009718765490895933
Position 1471: 0.0009618948933272424
Position 3454: 0.000934746621832024
Position 1106: 0.0007515233626225159
Position 2429: 0.0007481843640511827
Position 24565: 0.0007150079095158794
Position 6947: 0.0006696820655677706
Position 3469: 0.0006506524324132689
Position 15802: 0.0006491014648539826
Position 23815: 0.0006439255922075328
Position 24169: 0.0006426645114324138
Position 5598: 0.0006155568490163919
Position 1863: 0.0004928809418313027
Position 22515: 0.0004766112645172532
Position 25357: 0.00047404626379469414
Position 3948: 0.0004737829027033873
Position 432: 0.000450890058174851
Position 22783: 0.0004484335056010559
Position 24613: 0.0004346703021361822
Position 6405: 0.00041417214999931004
Position 24237: 0.0003921807363317418
Position 3017: 0.0003682099767327179
Position 2466: 0.0003533668745697955
Position 25701: 0.0003508366042730923
Position 5660: 0.0003394855844982314
Position 24231: 0.0003298075870795937
Position 3100: 0.0003125986985956057
Position 397: 0.00030690695517791085
Position 4401: 0.0003016146368387775
Position 4978: 0.00030064765870998177
Position 5169: 0.00028371880514502554
Position 553: 0.0002829591148603077
Position 1963: 0.00027651629018909653
Position 23963: 0.0002657678861334183
Position 1378: 0.0002608411204629722
Position 23219: 0.0002598190814525135
Position 23152: 0.00025256879983853714
Position 2799: 0.00023883742790862584
Position 4762: 0.0002227143073090364
Position 575: 0.00021173531241484666
Position 5015: 0.00020793027737917242
Position 3415: 0.00019144258364927849
Position 1408: 0.00018886479386922206
Position 4597: 0.00018844154179462413
Position 465: 0.00018515051796754993
Position 346: 0.00018204486272463673
Position 22551: 0.00017611591312373886
Position 4472: 0.0001738770760816198
Position 7199: 0.0001718679793184992
Position 14233: 0.00016977632430593278
Position 3139: 0.00015890974971397042
Position 809: 0.00015284941860049426
Position 7231: 0.00012362695367750676
Position 2881: 0.00011545034110023179
Position 1516: 0.00010867428420097434
Position 4729: 0.00010507394186302293
Position 4737: 0.00010444363394012841
Position 2884: 9.251593768629302e-05
Position 6229: 8.5538707342568e-05
Position 23158: 7.655448301053994e-05
Position 6113: 7.4296520577819e-05
Position 6325: 6.6253581769794e-05
Position 764: 6.29132963040411e-05
Position 4161: 6.042758731478915e-05
Position 23214: 4.4986724167090306e-05
Position 23101: 3.579734651089711e-05
Position 1236: 3.3841989610657096e-05
Position 337: 2.8469219141463684e-05
Position 248: 2.592067219029821e-05
Position 13877: 2.0067955286962384e-05
Position 284: 1.8151440861725218e-05
Position 472: 1.7992854033513264e-05
Position 16899: 1.7189069352534336e-05
Position 7284: 1.6983771338136466e-05
Position 6863: 1.2233987325994236e-05
Position 416: 1.0758491126205923e-05
Position 5348: 8.383011726703368e-06
Position 449: 6.461704582855487e-06
Position 4095: 6.054766971474635e-06
Position 13823: 5.2657390617289154e-06
Position 363: 5.1472847476772965e-06
Position 381: 3.987639046590118e-06
Position 356: 3.82857152755511e-06
Position 22241: 3.7947488427330255e-06
Position 217: 3.610663699706499e-06
Position 266: 2.9218849299323976e-06
Position 545: 2.300546579912523e-06
Position 211: 1.5384389742930534e-06
Position 202: 1.5211645248046478e-06
Position 13793: 1.493810343097529e-06
Position 5469: 1.196901025450935e-06
Position 324: 1.071496130414394e-06
Position 1158: 1.0616313829584706e-06
Position 5528: 1.0092933126784447e-06
Position 6076: 7.728155853971004e-07
Position 14109: 7.255135210544132e-07
Position 1991: 7.254521069861123e-07
Position 929: 5.507180839946049e-07
Position 22789: 4.868069911436709e-07
Position 22881: 4.782848210458177e-07
Position 686: 4.3187402343619317e-07
Position 480: 4.13082901825996e-07
Position 1216: 3.997856278230273e-07
Position 584: 3.9199402279449153e-07
Position 5323: 2.9700559110718215e-07
Position 1133: 2.6878428020038747e-07
Position 667: 1.9625419120258676e-07
Position 133: 1.9512216958279996e-07
Position 22746: 1.8319915021818032e-07
Position 3654: 1.7954791334420493e-07
Position 728: 1.4186353450696387e-07
Position 128: 1.4043129414813675e-07
Position 918: 1.336945137063758e-07
Position 6902: 1.2908761708970871e-07
Position 1163: 1.1856061536274733e-07
Position 599: 9.263362604395761e-08
Position 1021: 7.194073064133729e-08
Position 1568: 5.0148395934338794e-08
Position 1519: 4.589632464625702e-08
Position 1477: 4.4862735097761e-08
Position 769: 3.703722214319237e-08
Position 1194: 3.2229989288351315e-08
Position 968: 1.792797072881687e-08
Position 760: 1.3787406474415825e-08
Position 775: 1.7213673982669725e-09
