Gene = Dcps
Position 608: 8.633458531556954e-05
Position 596: 7.593021883350606e-05
Position 7114: 7.536753683539177e-05
Position 1159: 6.465836091412422e-05
Position 1620: 6.294244729074406e-05
Position 5275: 6.182212587151451e-05
Position 6286: 5.877538449843919e-05
Position 6863: 4.00461656264727e-05
Position 6861: 2.9077794696463725e-05
Position 402: 2.3857490036837106e-05
Position 6829: 1.8650949165780836e-05
Position 6814: 1.6760643805048934e-05
Position 694: 7.849942863089123e-06
Position 341: 3.082126570081977e-06
Position 44: 2.212721280088817e-06
Position 183: 2.1374873688761618e-06
Position 3: 1.467164975594349e-06
Position 404: 8.844361673315703e-07
Position 378: 8.692189851247792e-07
Position 62: 4.017101819071552e-07
Position 8: 3.9245984565311103e-07
Position 339: 2.0184673799091652e-07
Position 333: 1.8768751246031527e-07
Position 927: 9.215965883572961e-08
Position 441: 1.7935362242648586e-08
Position 951: 7.3808797558215025e-09
Position 929: 6.754544227490161e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4809: 0.991322159838957
Position 14195: 0.8968665312086328
Position 1683: 0.470365383319407
Position 19362: 0.41471003756169034
Position 18287: 0.39794806492386225
Position 10137: 0.15843723364665788
Position 21943: 0.12990370584089256
Position 18497: 0.10981100719975985
Position 6673: 0.09522861514279066
Position 1723: 0.09236535076909945
Position 6787: 0.06054111569910706
Position 9848: 0.06018052878194181
Position 12721: 0.05494461888473736
Position 15882: 0.05450529415056648
Position 9992: 0.04998540715373125
Position 6935: 0.046165818242143414
Position 10006: 0.04036788599146437
Position 6700: 0.038299710814362876
Position 4078: 0.03457444651184746
Position 8092: 0.03203918581974555
Position 8108: 0.026712081244940573
Position 498: 0.014239913718933121
Position 6975: 0.014221179968816517
Position 1726: 0.013485798307668146
Position 1841: 0.013254393201893606
Position 8029: 0.011533697684473855
Position 1688: 0.01146433553001739
Position 6938: 0.011208828175380391
Position 15721: 0.011002537864818605
Position 15001: 0.010875624738420561
Position 9862: 0.009954359807633838
Position 3141: 0.009440253019333635
Position 14879: 0.009400929426924862
Position 17341: 0.007939215792356104
Position 4027: 0.006974272680369725
Position 5992: 0.006469173239654162
Position 4082: 0.006184957938848077
Position 232: 0.005860927565243783
Position 5830: 0.005357866192652172
Position 1391: 0.0050081243154147664
Position 2556: 0.004710418566252007
Position 2388: 0.0043035353690265
Position 7224: 0.004242796260882341
Position 1779: 0.004187910372206588
Position 11436: 0.004138823863081498
Position 3792: 0.004114078951437026
Position 15222: 0.004100616348291813
Position 6001: 0.004078643865223971
Position 3833: 0.003618566950117734
Position 2353: 0.003526655227664093
Position 4973: 0.003521113016206407
Position 13343: 0.0032978048384837274
Position 3862: 0.003071544319403006
Position 3664: 0.0030114506746552086
Position 2559: 0.002987923018390567
Position 4158: 0.0028264120526265216
Position 4741: 0.002703067841547331
Position 14970: 0.0026042878356233976
Position 3308: 0.002520949053777744
Position 1820: 0.0025047492263449832
Position 14459: 0.0023413111627225364
Position 3997: 0.00231319167922381
Position 15091: 0.0022667968934375967
Position 6044: 0.0022120682120309186
Position 14437: 0.0021883282709730945
Position 4127: 0.002027027681290339
Position 4949: 0.0020183529708643127
Position 4878: 0.0020161600607797024
Position 14655: 0.0016397189724607904
Position 7276: 0.0016075612683919534
Position 4634: 0.0015209491235357608
Position 12823: 0.0014808552006315367
Position 4101: 0.0013254476712278138
Position 1529: 0.0012713136829990345
Position 3488: 0.0012602231835049937
Position 1558: 0.0012203120301150455
Position 4581: 0.0010945828560798034
Position 1597: 0.001084305670773311
Position 1879: 0.000932170511322179
Position 3049: 0.000835521072758699
Position 2635: 0.000664368684146546
Position 3468: 0.0006494041429185532
Position 571: 0.0006181724731144872
Position 3820: 0.0005248555339620413
Position 11462: 0.0004989282823595813
Position 4250: 0.00044897998473255734
Position 290: 0.00044681912068029865
Position 819: 0.00044363473905544964
Position 1047: 0.00041605821199898506
Position 9677: 0.0003912012978329277
Position 3890: 0.00038897556593161126
Position 5394: 0.0003591372326729397
Position 1555: 0.0003587409950980359
Position 10844: 0.00034097204216666945
Position 12560: 0.00032692152171325716
Position 6308: 0.00030552520396424243
Position 1218: 0.0002785733971151109
Position 1271: 0.00027794964560989675
Position 2572: 0.00027764350031632363
Position 3733: 0.0002648162078308388
Position 1291: 0.00026467273545888653
Position 3529: 0.00022099537644758302
Position 5848: 0.00020773962943412537
Position 7204: 0.00020137417857317422
Position 8052: 0.0001778490389907384
Position 540: 0.00015898036892302033
Position 5081: 0.00015248038265600508
Position 11906: 0.0001509723548604568
Position 2914: 0.00014868616560574744
Position 4759: 0.00014094908086999155
Position 6258: 0.00014050975130442604
Position 5123: 0.00010936234908277007
Position 6133: 0.00010678747724964502
Position 6751: 9.792599715836961e-05
Position 7713: 9.729575962364439e-05
Position 9824: 7.168312883419739e-05
Position 1505: 7.161162052865551e-05
Position 5720: 6.474576154085516e-05
Position 5236: 6.061805819117152e-05
Position 5192: 5.611990689835217e-05
Position 6164: 5.4982289805869816e-05
Position 8291: 5.493135494954109e-05
Position 165: 5.037290751530836e-05
Position 160: 4.395587028094248e-05
Position 6485: 4.225148506258776e-05
Position 830: 4.06912146328122e-05
Position 143: 4.061330772506095e-05
Position 167: 3.8518215593899524e-05
Position 6544: 3.6050877547928864e-05
Position 504: 3.5707697245237765e-05
Position 1436: 3.532875889456821e-05
Position 134: 3.1622651849613535e-05
Position 8940: 3.1324155446444494e-05
Position 7264: 3.094363452220422e-05
Position 141: 2.9752424581798233e-05
Position 378: 2.768031958383705e-05
Position 150: 2.577050985772039e-05
Position 5669: 2.2621063495142753e-05
Position 6587: 2.254141220689643e-05
Position 322: 2.2523970353849556e-05
Position 1515: 2.2470347695523154e-05
Position 1186: 2.1573987882048667e-05
Position 91: 2.095165611050277e-05
Position 6185: 2.0875138409940677e-05
Position 1126: 2.0091467515958497e-05
Position 7513: 2.00169605131485e-05
Position 87: 1.973851123008364e-05
Position 722: 1.847663278500775e-05
Position 173: 1.5605092280717173e-05
Position 665: 1.3392214213409607e-05
Position 1100: 1.3160709735551172e-05
Position 827: 1.2972482638450898e-05
Position 5640: 1.2721544555609563e-05
Position 7340: 1.2542159640702734e-05
Position 348: 1.2103999153790719e-05
Position 7291: 1.1381881347313182e-05
Position 1359: 9.766836969357965e-06
Position 6363: 9.298406104657814e-06
Position 345: 9.204836348745195e-06
Position 234: 8.032868316289536e-06
Position 180: 7.201620895302375e-06
Position 6375: 6.61958889119572e-06
Position 4638: 6.5299810283445005e-06
Position 177: 6.200944378217802e-06
Position 787: 6.014325592790786e-06
Position 1129: 5.821609935879767e-06
Position 903: 4.997883222212851e-06
Position 333: 3.546545213415794e-06
Position 1849: 1.4595929227945594e-06
Position 2682: 9.307955234149168e-07
Position 3204: 6.187803216768435e-07
Position 1614: 2.3419800940692736e-07
