Gene = Cd3eap
Position 2028: 0.013065856129467071
Position 1723: 0.01282619768798145
Position 1787: 0.01231010324257989
Position 2254: 0.011536280922075794
Position 2206: 0.011155955871253608
Position 1046: 0.011004631295133432
Position 2997: 0.010103745164112245
Position 2380: 0.004943676299061146
Position 514: 0.004847787733331962
Position 850: 0.0046056136979603915
Position 1969: 0.004119573279014856
Position 2137: 0.0037740186087829816
Position 2812: 0.003591225723134819
Position 689: 0.0034909031059926618
Position 3154: 0.0029275162345439184
Position 1598: 0.002328147902078541
Position 790: 0.0022945382766126747
Position 529: 0.0022364348575909195
Position 3261: 0.00206092944885955
Position 326: 0.001965908151009036
Position 889: 0.0015053205855115454
Position 1059: 0.0012681611936382466
Position 2000: 0.0010068220391475139
Position 2099: 0.0009840784483843125
Position 1557: 0.0009761661986717448
Position 1710: 0.0009523733882328854
Position 1966: 0.0009498807065048835
Position 336: 0.0009448088143077882
Position 1820: 0.0009284291105801643
Position 1406: 0.0008841263061843748
Position 1069: 0.0007674443959253904
Position 1371: 0.0007269029870329267
Position 544: 0.0007084188544478813
Position 924: 0.0006224596975803787
Position 1003: 0.0006224502652647381
Position 580: 0.0006111429351156235
Position 1554: 0.0005856751896788027
Position 3098: 0.0004912751950096
Position 2506: 0.0003993381097997288
Position 297: 0.0003615917212718919
Position 1349: 0.0003608792102446326
Position 2200: 0.0003385232051773929
Position 2946: 0.0003266703142844962
Position 702: 0.00032324121125658665
Position 2435: 0.0003168484697946303
Position 3393: 0.00030883394505608575
Position 3183: 0.0003051767480879173
Position 2339: 0.0002808010815790783
Position 2139: 0.0002482105425416001
Position 467: 0.00024812116351383785
Position 2633: 0.0002427917164172588
Position 638: 0.00022175338939209898
Position 1088: 0.00019117414362723514
Position 816: 0.0001908467855155982
Position 819: 0.00018129493230946718
Position 1104: 0.00016231161415668162
Position 1862: 0.0001615926491490124
Position 1510: 0.00015544798880848612
Position 558: 0.00014849041206636574
Position 1870: 0.0001269647521226395
Position 287: 0.00011506284416382939
Position 220: 9.018841275933051e-05
Position 487: 8.924755078964563e-05
Position 1424: 7.001995228117282e-05
Position 860: 6.492789087371068e-05
Position 615: 4.540378810875278e-05
Position 1281: 3.461672860637227e-05
Position 582: 2.9593510920126352e-05
Position 1166: 1.5956328083233443e-05
Position 1564: 1.515508821756315e-05
Position 564: 1.2891746964324437e-05
Position 1531: 1.1906913877078288e-05
Position 1434: 1.0079279307528625e-05
Position 584: 8.64739260227755e-06
Position 510: 8.345351461764903e-06
Position 1528: 8.082602201198692e-06
Position 1950: 7.444261988615874e-06
Position 1600: 6.937040661395865e-06
Position 1295: 6.287609903768274e-06
Position 720: 6.014037662401188e-06
Position 1214: 5.655630289256067e-06
Position 1129: 4.648296280719723e-06
Position 375: 4.640044347207711e-06
Position 1324: 4.3039803421856364e-06
Position 1210: 4.182000917701067e-06
Position 203: 4.008488971320502e-06
Position 479: 3.8702442900511466e-06
Position 1194: 3.73066246034376e-06
Position 1571: 3.5456015324581034e-06
Position 1238: 2.8209062631696704e-06
Position 342: 2.0797486238948226e-06
Position 546: 1.8263144755126723e-06
Position 516: 1.6558101589535313e-06
Position 449: 1.5823662525479482e-06
Position 348: 1.0780759104613644e-06
Position 201: 1.0564959334234613e-06
Position 366: 9.53578017918518e-07
Position 1948: 8.430191234830827e-07
Position 792: 6.626549065124965e-07
Position 560: 5.896179229217875e-07
Position 736: 5.517065935967541e-07
Position 877: 4.468678715468242e-07
Position 149: 2.348241783669781e-07
Position 1378: 1.70114461377013e-07
Position 86: 6.091553239342326e-08
Position 1305: 4.6926409446839096e-08
Position 1330: 2.3567515914401905e-08
Position 94: 2.084948782476648e-08
Position 124: 1.4645781302213008e-08
Position 181: 6.775183001241461e-09
Position 152: 4.298432924303451e-09
Position 118: 3.2674991177871297e-09
Position 163: 2.0761469931363547e-09
Position 1604: 3.396934864804354e-10
Position 103: 3.068838817468398e-10
Position 136: 2.1150665547433353e-10
Position 1667: 1.8227335724384201e-10
Position 98: 1.4647975518923932e-10
Position 408: 6.105896253660494e-11
Position 451: 3.385067635591942e-13
