Gene = Suco
Position 5590: 0.0008082300169541908
Position 1072: 0.0007484282241925388
Position 5415: 0.0007187974562056202
Position 2849: 0.0005488010704627606
Position 3512: 0.00046195040346883715
Position 3282: 0.0004045477581458419
Position 4557: 0.00038343681654031184
Position 3947: 0.0003542727174816199
Position 3857: 0.00029447721421773504
Position 4080: 0.00026094991506170193
Position 4308: 0.0002605607845326991
Position 2397: 0.00025517573874391794
Position 914: 0.0002211776458489472
Position 2451: 0.0002140303265301805
Position 3113: 0.00019363707299933084
Position 2311: 0.00017718889189303078
Position 3491: 0.00017511039682779897
Position 3197: 0.00015635857395935774
Position 1930: 0.0001556792954374556
Position 290: 0.00013936322980030703
Position 1668: 0.00012678852903366954
Position 2028: 0.00011432681837550652
Position 2661: 0.00010583200852470483
Position 1744: 9.053200055684699e-05
Position 2180: 7.627192186797916e-05
Position 1196: 7.349915306893376e-05
Position 532: 6.515526742638655e-05
Position 1855: 5.8452231870931135e-05
Position 498: 5.657222705556442e-05
Position 1541: 5.069253494437859e-05
Position 1098: 4.405992595680187e-05
Position 509: 4.404110827822114e-05
Position 254: 2.80124533497884e-05
Position 2230: 2.738458687589761e-05
Position 2158: 2.405253474895694e-05
Position 367: 1.566812922920009e-05
Position 560: 7.821309006997062e-06
Position 634: 6.246714636002901e-06
Position 554: 6.0852306136310164e-06
Position 650: 3.62996553547651e-06
Position 563: 1.673815715891193e-06
Position 724: 1.6642901285357126e-06
Position 767: 8.667470722325192e-07
Position 643: 6.458262330705311e-07
Position 728: 5.758273467115112e-07
Position 674: 5.1424577577006e-07
Position 986: 4.368651959318888e-07
Position 1078: 3.6903091337979464e-07
Position 654: 3.190866057072254e-07
Position 717: 2.9138211593773054e-07
Position 182: 2.629620122480152e-07
Position 297: 1.5748983995585785e-07
Position 1075: 1.314260127237449e-07
Position 300: 7.253328819919211e-08
Position 303: 4.7817538035514414e-08
Position 572: 4.0767987345629416e-08
Position 309: 1.6903065004171905e-08
Position 270: 9.495956224533344e-09
Position 159: 8.050155188159933e-09
Position 658: 7.13680999045277e-09
Position 777: 2.906320675197323e-10
Position 306: 1.0962601755239587e-12
Position 315: 7.387002126740488e-13
Position 416: 2.228757641298073e-13
