Gene = Dalrd3
Position 368: 0.018940240075848352
Position 1625: 0.010506172866184852
Position 1512: 0.01004425102767336
Position 1466: 0.009756190246417648
Position 2203: 0.009295913904048434
Position 2709: 0.008566138299570062
Position 2573: 0.007729904048551259
Position 525: 0.007312855630220157
Position 468: 0.007040520090691873
Position 2147: 0.006877449711542831
Position 2282: 0.006068295925294405
Position 1257: 0.005048271071737033
Position 2691: 0.004730144248818925
Position 1481: 0.0037116151698050855
Position 1519: 0.0035548480617311495
Position 1037: 0.0031661466888002372
Position 1326: 0.0030947454644401546
Position 1414: 0.003085619419738596
Position 1420: 0.0027598525240271677
Position 1183: 0.002407458089571387
Position 1440: 0.002321381344011667
Position 1437: 0.0022181380720970624
Position 1383: 0.002198340524446856
Position 768: 0.0021980116314171097
Position 2743: 0.002145376324084192
Position 2480: 0.0019459720045929617
Position 853: 0.001810237374814708
Position 1287: 0.0015904675075134
Position 1878: 0.001356849000305233
Position 1633: 0.0013502876665710763
Position 1524: 0.0012804739748106678
Position 650: 0.0012353552478935716
Position 694: 0.0011076747376186891
Position 1502: 0.0010839076109648337
Position 825: 0.0009826937072260674
Position 1014: 0.0008916971996339257
Position 2527: 0.0008597176206990497
Position 1171: 0.0008492136863325618
Position 1211: 0.0007280692958215022
Position 1732: 0.0007267864865327631
Position 506: 0.0006720224467055971
Position 2096: 0.0006676109481430776
Position 911: 0.0005998474110861433
Position 2200: 0.000596571442383061
Position 1448: 0.0004296143402565706
Position 1230: 0.00036217789594759366
Position 870: 0.00032707927347809583
Position 2357: 0.0003214428985728839
Position 2306: 0.00031269843491911904
Position 2172: 0.00030104980644466567
Position 1671: 0.0002909871789378403
Position 1349: 0.0002594450060512277
Position 1452: 0.00024633444950777255
Position 2408: 0.00021748735016485302
Position 2544: 0.00021476125303697955
Position 1742: 0.0001938500117733665
Position 1284: 0.00017137769385994523
Position 1997: 0.00016590622624793738
Position 932: 0.00015211207890167608
Position 1820: 0.00014308193121269168
Position 270: 0.00013598917267974124
Position 1758: 0.00012023853729902727
Position 537: 0.00011805959762187752
Position 770: 9.95453843378548e-05
Position 2466: 9.104777396796438e-05
Position 450: 8.652487293637347e-05
Position 2617: 8.566868658415586e-05
Position 1773: 8.185515553157053e-05
Position 2382: 7.578350162141975e-05
Position 1661: 7.153017080138247e-05
Position 1351: 6.661031967070049e-05
Position 2814: 5.807343903803196e-05
Position 660: 4.898726732411378e-05
Position 1219: 4.611437485831144e-05
Position 1046: 4.2214121063360494e-05
Position 2845: 3.537978919848412e-05
Position 829: 3.5177131206697503e-05
Position 502: 3.43408880078397e-05
Position 312: 2.487752493716612e-05
Position 1136: 1.9773233383691718e-05
Position 1239: 1.9229930821645963e-05
Position 1951: 1.7013147788481737e-05
Position 1065: 1.5127002741935533e-05
Position 1301: 1.2485033189105554e-05
Position 2353: 1.1825136984659164e-05
Position 158: 1.1682975070584719e-05
Position 1912: 9.064574877178936e-06
Position 791: 8.245602236960538e-06
Position 1972: 6.624299655632108e-06
Position 272: 4.031542443366071e-06
Position 611: 3.9119574759912395e-06
Position 168: 3.6993281086610328e-06
Position 108: 2.6736122515887673e-06
Position 1221: 1.325380022061412e-06
Position 1080: 1.156578988885443e-06
Position 139: 7.488214855499586e-07
Position 564: 3.901363177863506e-07
Position 82: 1.9943221867483118e-07
Position 179: 8.710322838466802e-08
Position 218: 3.881408108223381e-08
Position 76: 3.8193804724097856e-08
Position 616: 3.2525134458491395e-08
Position 638: 2.6157461093931883e-08
Position 189: 1.7964415681742952e-08
Position 656: 1.6161909167006628e-08
Position 92: 1.0308530848867085e-08
Position 97: 8.883688462765122e-09
Position 577: 4.166569493656748e-09
