Gene = Ngrn
Position 3175: 5.588947148490096e-05
Position 1387: 5.45664352870583e-05
Position 479: 5.140871355642913e-05
Position 969: 5.043113384343114e-05
Position 1146: 4.715662077631064e-05
Position 1411: 4.1307504838243105e-05
Position 319: 3.9943392545643946e-05
Position 1134: 3.9768806556902005e-05
Position 393: 3.895938181668707e-05
Position 683: 2.8760544333616436e-05
Position 1008: 2.5361341586158756e-05
Position 532: 2.4000186295722274e-05
Position 3581: 2.3101441899683266e-05
Position 998: 2.180041353198314e-05
Position 1367: 2.133768875150705e-05
Position 1406: 2.124095872912953e-05
Position 3583: 2.0253006991864435e-05
Position 937: 1.9701305692083537e-05
Position 1970: 1.409938281854965e-05
Position 2086: 1.4077015811548823e-05
Position 922: 1.3720231917553898e-05
Position 145: 1.3286150324227192e-05
Position 1054: 1.1557227952745623e-05
Position 456: 1.09544561123964e-05
Position 1067: 8.569970254293635e-06
Position 3204: 7.520876901739378e-06
Position 983: 5.682897523535693e-06
Position 152: 5.566202966498294e-06
Position 176: 4.73356020632426e-06
Position 947: 4.301724722667931e-06
Position 914: 4.080097283677118e-06
Position 3057: 3.934998676044274e-06
Position 509: 3.811954048561879e-06
Position 3246: 3.7899209791448544e-06
Position 3543: 3.204255439527991e-06
Position 3548: 3.1335215741833228e-06
Position 182: 2.2855229405785207e-06
Position 418: 2.1472084753709012e-06
Position 3633: 1.860822788096301e-06
Position 355: 1.7665598234547714e-06
Position 3665: 1.0282741714580862e-06
Position 185: 9.688202195898891e-07
Position 516: 7.196248505493958e-07
Position 663: 4.407749276031503e-07
Position 3626: 4.033769400388766e-07
Position 197: 3.5277730966662027e-07
Position 362: 3.3963701784394347e-07
Position 956: 2.5168091163790243e-07
Position 3667: 2.244346198402111e-07
Position 987: 2.0433664125665867e-07
Position 3770: 1.8779542544046637e-07
Position 523: 1.7744549782039878e-07
Position 3008: 1.352781940346129e-07
Position 711: 5.773760536517227e-08
Position 420: 2.7078655079750772e-08
Position 700: 1.9899184406221918e-08
Position 234: 1.3220586219381275e-08
Position 191: 3.6067452811288698e-09
Position 1491: 3.098003823283391e-09
Position 1276: 2.133059879601508e-09
Position 764: 1.0169414436968604e-09
Position 227: 4.2021410099377886e-11
Position 245: 3.925504907646249e-11
Position 206: 2.0566867859851495e-12
Position 200: 7.49089600686031e-13
