Gene = Tfpt
Position 4413: 0.0011253683926881228
Position 1569: 0.000983376006781647
Position 5624: 0.0009046793512881939
Position 564: 0.000902326694773673
Position 1782: 0.0008292385467435281
Position 633: 0.0004899312699827215
Position 872: 0.0003809110987029809
Position 5248: 0.00031300873490886633
Position 462: 0.000310294072709243
Position 9462: 0.0002877958528997135
Position 532: 0.0002648196240284734
Position 5296: 0.0001311124222093683
Position 337: 0.00012015417210760146
Position 989: 9.490418988261915e-05
Position 867: 9.230060545822463e-05
Position 544: 8.82794937692127e-05
Position 614: 7.419279228147637e-05
Position 422: 7.246691087356145e-05
Position 1489: 6.677436489802963e-05
Position 1213: 6.313634552964693e-05
Position 682: 5.698293077225741e-05
Position 444: 5.543469008913004e-05
Position 352: 4.9373707453205016e-05
Position 231: 3.587635490332982e-05
Position 1507: 2.0984073085624478e-05
Position 229: 1.995538440539631e-05
Position 387: 1.969417004018035e-05
Position 221: 1.9006591393564725e-05
Position 530: 1.7128906736228215e-05
Position 932: 1.417580841668641e-05
Position 579: 1.1195550138472531e-05
Position 293: 9.702792887471155e-06
Position 12: 9.49973689503125e-06
Position 417: 4.914857892970993e-06
Position 81: 4.517117359873984e-06
Position 30: 2.8986207151131e-07
Position 498: 2.533115464816832e-07
Position 668: 2.5290755815090097e-07
Position 5: 2.308618919566393e-07
Position 684: 1.9964344070810887e-07
Position 37: 2.959845180305133e-08
Position 43: 1.2316377626651449e-08
Position 256: 6.831111294914572e-09
Position 315: 1.7176365108445064e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5214: 0.9973771366827278
Position 9409: 0.9272515729599472
Position 8751: 0.7406056850169278
Position 797: 0.47564510012603883
Position 940: 0.3394232190915725
Position 8989: 0.20058265287887275
Position 1648: 0.18751557060095383
Position 5880: 0.18368151127601515
Position 9216: 0.17472911132677213
Position 8900: 0.14585272042774372
Position 5865: 0.14253550129254441
Position 8937: 0.1100496372251765
Position 5390: 0.1082381912698633
Position 5848: 0.10822378095955025
Position 8712: 0.06227953656815601
Position 5665: 0.057724236768624565
Position 1568: 0.051018756812807216
Position 886: 0.04881457461063112
Position 1744: 0.04697226880092547
Position 2894: 0.046743957265465395
Position 2987: 0.03870486187825441
Position 3613: 0.030875655956158966
Position 5796: 0.02468713879323253
Position 7774: 0.02185131039991122
Position 5741: 0.02163944853928881
Position 7862: 0.0137247426995337
Position 7090: 0.011916789678229704
Position 1467: 0.010689625632323058
Position 6118: 0.009817464763823846
Position 5520: 0.00980116592876275
Position 9006: 0.009583555176028179
Position 3122: 0.007698714323543023
Position 3384: 0.007164633925219508
Position 6962: 0.007131983962231898
Position 1403: 0.0067804848509023736
Position 8592: 0.00576462105796335
Position 9443: 0.0053455806852477075
Position 1579: 0.005178318381690417
Position 8618: 0.005060984472314022
Position 8656: 0.004670390550395712
Position 3025: 0.004522051887829094
Position 9548: 0.004507396336748732
Position 3832: 0.004417980377985981
Position 3047: 0.004306816213017066
Position 3458: 0.004304264495834141
Position 6054: 0.004078456163457691
Position 4287: 0.003550499523803669
Position 6063: 0.003391527445021323
Position 2724: 0.00335540339922286
Position 7739: 0.0032700009806971835
Position 5912: 0.0028427288753468333
Position 1672: 0.0028275424250331885
Position 238: 0.002498937439560056
Position 6005: 0.002147452601220876
Position 7778: 0.002077510955368502
Position 583: 0.0020020308304912224
Position 1659: 0.0019026341958157463
Position 8843: 0.001856538129571906
Position 5690: 0.0018336466732132319
Position 5897: 0.00173872401157862
Position 9415: 0.0016898031350810014
Position 4412: 0.0016400254489461223
Position 1981: 0.001587367592857441
Position 2696: 0.0014563671063832246
Position 221: 0.0013845267302879413
Position 3341: 0.0009965548588297133
Position 305: 0.0009527731143747687
Position 5128: 0.0009257173129868532
Position 5517: 0.0008919593777605304
Position 3542: 0.0007187944454004954
Position 7559: 0.0006702288003448563
Position 5948: 0.0006687440316815239
Position 8922: 0.0006536183788138525
Position 3143: 0.0006180258244600893
Position 290: 0.00052194717783056
Position 399: 0.0005212732617030211
Position 1695: 0.0004224743388850505
Position 2655: 0.0004137542837250005
Position 374: 0.00036398210309175394
Position 1685: 0.00035124152284953544
Position 961: 0.000344664250033155
Position 5804: 0.0003119346984335725
Position 5571: 0.0002833948568450824
Position 6519: 0.0002829602371945582
Position 6281: 0.0002732196434146209
Position 1617: 0.0002523463761375127
Position 1988: 0.00023520480471871222
Position 6745: 0.00017875242983410232
Position 5591: 0.000176189208136995
Position 390: 0.0001390573576084077
Position 955: 0.0001370832529346317
Position 986: 0.0001335630153540079
Position 823: 0.00012185041703199546
Position 650: 0.00011643626657795916
Position 5080: 0.00011623723778514717
Position 808: 0.00011239289781178584
Position 450: 0.00010574318405705221
Position 6714: 9.71905663438359e-05
Position 5707: 9.55083148070128e-05
Position 717: 8.765783604153065e-05
Position 307: 8.704885828377867e-05
Position 1505: 8.077282218782663e-05
Position 5522: 7.940840492844318e-05
Position 283: 7.044403998138975e-05
Position 5414: 6.976236767273015e-05
Position 478: 5.767658184639478e-05
Position 422: 5.508044746315954e-05
Position 841: 5.2631731910354004e-05
Position 5577: 3.5526296389111894e-05
Position 771: 3.550494095734222e-05
Position 458: 3.518680268529184e-05
Position 1477: 3.209229009542414e-05
Position 514: 2.908576105012986e-05
Position 2729: 2.8891743751393137e-05
Position 1097: 2.415310105751433e-05
Position 736: 2.3751068346615595e-05
Position 832: 2.2449114403244417e-05
Position 462: 2.19820380785987e-05
Position 1789: 1.9459294658355866e-05
Position 544: 1.7019560835822977e-05
Position 758: 1.2938862196640788e-05
Position 890: 1.269957680555838e-05
Position 199: 1.1934640311426371e-05
Position 137: 1.1151265376606582e-05
Position 1352: 1.114004824612522e-05
Position 1013: 1.1138814073906062e-05
Position 1782: 1.0553528464831224e-05
Position 267: 1.0500212169648034e-05
Position 4917: 9.668411481557049e-06
Position 520: 9.623621126657936e-06
Position 101: 9.446245689682368e-06
Position 900: 8.850694159831722e-06
Position 1337: 8.737761083541418e-06
Position 904: 7.734249683116963e-06
Position 324: 7.689967158728108e-06
Position 2010: 7.165080286880745e-06
Position 413: 6.841059668824699e-06
Position 614: 6.578054445751482e-06
Position 590: 6.328900265939386e-06
Position 5970: 6.234211808538272e-06
Position 1553: 6.1521594122238665e-06
Position 1407: 5.818656789974914e-06
Position 516: 5.5285503840448355e-06
Position 557: 4.887320480008173e-06
Position 204: 4.8056392147437385e-06
Position 847: 4.722398263389368e-06
Position 748: 4.660775544122097e-06
Position 1543: 4.372253007726834e-06
Position 1256: 4.28601553297027e-06
Position 2075: 4.164619309534086e-06
Position 252: 4.094530636772872e-06
Position 562: 4.0723993673663605e-06
Position 764: 3.4493084229232058e-06
Position 256: 3.2119728174151163e-06
Position 1623: 2.76779302308163e-06
Position 1056: 2.7133271722381423e-06
Position 1444: 1.7111719922177864e-06
Position 6056: 1.1663372596794654e-06
Position 195: 9.372188102051301e-07
Position 825: 5.204042850247569e-07
Position 657: 4.2559104958286077e-07
Position 97: 4.0328494446127004e-07
Position 703: 7.904847275105755e-08
Position 1602: 4.6172251510484995e-08
Position 1769: 4.2065865281269255e-08
Position 660: 2.3706616860854578e-08
Position 5421: 2.1573443311953453e-08
