Gene = Treh
Position 8246: 0.0023644235170478737
Position 4617: 0.002328250379145601
Position 11797: 0.0023033867327210767
Position 12361: 0.0022334563708880867
Position 4698: 0.002126936240252562
Position 12404: 0.002122149248893417
Position 9675: 0.0021010730054046023
Position 9998: 0.0019970388886058122
Position 10090: 0.0019394036542261061
Position 4085: 0.0018519278956330462
Position 8908: 0.0017582885374125027
Position 8468: 0.0017231436927175193
Position 8053: 0.0017205447723492783
Position 2231: 0.0016706440545603838
Position 1769: 0.0015542830777658537
Position 12421: 0.0015448640206212976
Position 8510: 0.0014907600451150877
Position 11539: 0.0014826822267679691
Position 4395: 0.0014784426807692096
Position 12831: 0.0014174876967589219
Position 8502: 0.0013813805015075395
Position 3294: 0.0013272399943606136
Position 8675: 0.0012996618696110762
Position 2185: 0.001220377852826999
Position 8475: 0.0011846517209999055
Position 12355: 0.0010926601528205532
Position 9562: 0.0009479366256261003
Position 506: 0.0009325406489808612
Position 540: 0.00082842283753115
Position 2385: 0.0007573307063686174
Position 1896: 0.000738294344347995
Position 524: 0.0007146496549914943
Position 9596: 0.0007062474291868494
Position 12562: 0.0006474335081780732
Position 12091: 0.0006144987767682369
Position 8106: 0.0006009648224310195
Position 1797: 0.0005703383398186928
Position 12609: 0.0005350554902230302
Position 11274: 0.0005077033234175067
Position 9688: 0.0005051158947003422
Position 1851: 0.0004958631904669428
Position 11318: 0.00048683041305528605
Position 10494: 0.00046823184168595167
Position 9452: 0.00045910231533474055
Position 12748: 0.0004474516416379178
Position 2401: 0.00043803173721855093
Position 8291: 0.00042718261180429897
Position 1914: 0.00037470482606324554
Position 8142: 0.0003465643875206104
Position 8083: 0.0003390953345241677
Position 10982: 0.000296323342207057
Position 1194: 0.0002755040862578254
Position 12229: 0.00023404174926999936
Position 12222: 0.00020248654266827234
Position 8154: 0.00019686951199686387
Position 348: 0.0001559610082233941
Position 8856: 0.00013272962813297326
Position 9271: 0.00011951086500055721
Position 647: 9.623694767660129e-05
Position 187: 9.446677680636905e-05
Position 1738: 9.183786223332405e-05
Position 1844: 7.71723839552862e-05
Position 1971: 6.934463953280419e-05
Position 411: 6.550117002486158e-05
Position 551: 6.494971915390878e-05
Position 1115: 5.2670648855402725e-05
Position 1351: 4.949964448581688e-05
Position 1337: 4.681733124146798e-05
Position 1348: 4.668077974909359e-05
Position 291: 4.53079239992682e-05
Position 8324: 4.4981157887141934e-05
Position 779: 4.0605365763623594e-05
Position 441: 3.999702623831917e-05
Position 1334: 3.960838653116258e-05
Position 10721: 3.9424480862256976e-05
Position 1806: 3.6970993018730544e-05
Position 644: 3.589480729667139e-05
Position 1819: 3.461135592254688e-05
Position 1274: 3.0847532783999e-05
Position 383: 3.081315449368735e-05
Position 819: 2.8709178431403207e-05
Position 1001: 2.6057621462659523e-05
Position 311: 2.008709272002994e-05
Position 1057: 1.941331738400447e-05
Position 1217: 1.851027176527343e-05
Position 665: 1.5443583513982726e-05
Position 1289: 1.2339758917904618e-05
Position 1298: 9.613284460817878e-06
Position 466: 9.067866859737912e-06
Position 8327: 6.953152202928016e-06
Position 471: 4.478910022622151e-06
Position 12601: 4.345789917051945e-06
Position 1036: 4.214328929769106e-06
Position 851: 3.4935149596627785e-06
Position 195: 3.4452637502859425e-06
Position 916: 3.005718228881844e-06
Position 848: 1.7730835514690216e-06
Position 274: 1.50624093355809e-06
Position 1054: 1.473008992095966e-06
Position 8489: 9.963332001422387e-07
Position 8671: 6.412704491617469e-07
Position 287: 4.28817102298769e-07
Position 181: 4.2854001357669205e-07
Position 226: 4.0207134017527805e-07
Position 8625: 3.9466716110708773e-07
Position 8451: 3.474430259079954e-07
Position 218: 2.0302423804237438e-07
Position 204: 1.7159011950565183e-07
Position 8393: 7.677054060803517e-08
Position 207: 3.7157939275842657e-08
Position 232: 3.5991314195874445e-08
Position 350: 3.306886332758814e-08
Position 211: 1.608670582685635e-08
Position 235: 1.3150062246973935e-08
Position 380: 1.2320763104837733e-08
Position 197: 1.1001297065347706e-08
Position 358: 3.4517355289426813e-09
Position 366: 2.999673044213276e-09
Position 425: 2.372092963796897e-09
Position 363: 2.181457416455727e-09
Position 420: 9.79109263756785e-10
Position 659: 5.920281001299229e-10
Position 732: 3.747575877149855e-10
Position 782: 3.119280062600451e-10
Position 142: 2.5593423554351687e-10
Position 854: 1.9880027488968255e-10
