Gene = Tmppe
Position 282: 1.8347394545988556e-06
Position 308: 1.3585267447444308e-06
Position 604: 1.2400924993646547e-06
Position 491: 1.1897745568703294e-06
Position 559: 1.1719805526536305e-06
Position 648: 1.043852428686466e-06
Position 519: 9.003648378405328e-07
Position 289: 6.4788088930815e-07
Position 3265: 5.830140538483155e-07
Position 230: 5.063043605919127e-07
Position 298: 4.885448595885215e-07
Position 2555: 4.785594817221133e-07
Position 447: 4.130184003465827e-07
Position 217: 3.706678933592037e-07
Position 210: 3.6950962405617215e-07
Position 489: 2.8962665767142934e-07
Position 1168: 2.782207838362934e-07
Position 1198: 1.5484593177135902e-07
Position 169: 7.486935266563678e-08
Position 219: 6.82027358520781e-08
Position 452: 6.796930266037876e-08
Position 1216: 2.7968986929580903e-08
Position 1175: 6.32961423394088e-10
Position 225: 1.9220032617441786e-12
