Gene = Psenen
Position 584: 3.924961433056019e-05
Position 259: 3.859713801185866e-05
Position 1001: 3.147994670947228e-05
Position 1325: 3.1226689665030504e-05
Position 663: 3.1109763216760194e-05
Position 983: 2.8699471366794478e-05
Position 159: 2.8229728371201342e-05
Position 573: 2.63526715756031e-05
Position 1065: 2.6058798494756193e-05
Position 705: 2.5931313450140633e-05
Position 577: 2.5777587253467464e-05
Position 896: 1.838114155676295e-05
Position 960: 1.7822629151250967e-05
Position 656: 1.2960754966288448e-05
Position 928: 1.2372988412189863e-05
Position 625: 1.1628480141556897e-05
Position 510: 9.002521186271549e-06
Position 396: 8.66244415372682e-06
Position 764: 6.975053799298672e-06
Position 1025: 5.549268871305545e-06
Position 714: 5.426152800293256e-06
Position 670: 5.300154177809707e-06
Position 591: 4.7090277251203674e-06
Position 600: 3.1702998168027138e-06
Position 901: 3.140893958877878e-06
Position 219: 2.5408841093082894e-06
Position 636: 2.5325419085691603e-06
Position 512: 2.4005162592499153e-06
Position 167: 2.2127507925367254e-06
Position 417: 1.8968607991604223e-06
Position 759: 1.8038110219958004e-06
Position 435: 4.7242310393113307e-07
Position 659: 2.0274451584873688e-07
Position 89: 1.409416008579309e-07
Position 92: 1.3100566644016862e-07
Position 171: 1.2531150471207207e-07
Position 411: 9.792761133163613e-08
Position 106: 9.266795838001696e-08
Position 522: 9.104953599787584e-08
Position 480: 8.920655099732613e-08
Position 95: 7.626002697951563e-08
Position 642: 7.101127868282547e-08
Position 588: 6.832306859848189e-08
Position 248: 6.794619979314139e-08
Position 677: 6.064221715109465e-08
Position 464: 5.969708895935203e-08
Position 570: 4.3864793576493654e-08
Position 675: 4.058325849823956e-08
Position 223: 3.2814957070462893e-08
Position 174: 2.9373596551548322e-08
Position 201: 1.5059714473185012e-08
Position 199: 4.1732179366001914e-09
Position 76: 1.4099738801383356e-09
Position 227: 3.0586476089450135e-10
Position 414: 3.054795802317996e-10
Position 194: 2.443694747863267e-10
Position 450: 5.595475882429615e-11
Position 489: 2.05794330634627e-11
Position 495: 1.1044575004802607e-15
