Gene = Tada1
Position 2359: 0.004618341883447687
Position 11581: 0.0041122313390175545
Position 5904: 0.003712213796844759
Position 5559: 0.003531984794178649
Position 3677: 0.003461596398703812
Position 2680: 0.0034567548727227654
Position 2896: 0.0034466689581089597
Position 2533: 0.003367279578583042
Position 13145: 0.0033582876332548463
Position 4480: 0.0032999741862289747
Position 12155: 0.0032552166277069264
Position 12733: 0.003143419260876376
Position 6543: 0.003073402431610589
Position 13628: 0.0030307104925366294
Position 1529: 0.0030094481289823106
Position 14369: 0.00295619485186282
Position 1692: 0.0029124550133238355
Position 11290: 0.0028523045783064
Position 446: 0.0027569694596710314
Position 3213: 0.00253255538023037
Position 13858: 0.0024833818507805166
Position 14393: 0.0022499982262719417
Position 13250: 0.002212118522910475
Position 1505: 0.002154488471248402
Position 13343: 0.002126967736845984
Position 2390: 0.0021126718169262337
Position 14118: 0.002054679581927057
Position 1704: 0.002014973262357998
Position 1401: 0.00196042884456541
Position 2255: 0.0019158786104475
Position 3749: 0.001898424357650337
Position 12152: 0.0018832341401188615
Position 13306: 0.0018351412119078747
Position 14341: 0.0018123766113605367
Position 1014: 0.0017145229214822122
Position 4377: 0.0016128129106188567
Position 13003: 0.0015552292632799157
Position 13895: 0.0015168514051051502
Position 1318: 0.0014546159247626693
Position 6118: 0.0014280347668808478
Position 5874: 0.0013157398085733255
Position 1496: 0.0012831498363845082
Position 2559: 0.0011476593648918605
Position 13109: 0.001140671541421276
Position 2146: 0.0009790642290625753
Position 675: 0.0009275562786131031
Position 1473: 0.0007954707352107704
Position 12667: 0.0006975049390817089
Position 14046: 0.0006917578285728892
Position 13922: 0.0006635758150238029
Position 1614: 0.0006379847043448467
Position 12856: 0.0005646354880075812
Position 12952: 0.0005406554259443743
Position 1718: 0.000430621379624781
Position 4539: 0.0004179980628805029
Position 690: 0.000363956428553889
Position 11907: 0.0003409950628489854
Position 4492: 0.0003408649323546135
Position 1414: 0.00030747596163421164
Position 697: 0.00030472673299502694
Position 1071: 0.00030419092847885383
Position 1011: 0.000282099933240033
Position 1456: 0.00022706969251053293
Position 4546: 0.0002023682839094666
Position 3661: 0.00019071763206432172
Position 1046: 0.00017151773214848365
Position 5385: 0.00015737648761549015
Position 3448: 0.0001559803059631783
Position 1327: 0.00015246002895701313
Position 4100: 0.00012007695409684833
Position 777: 0.00011925547402529869
Position 3233: 0.0001159836649182314
Position 293: 0.00011437021328171246
Position 11958: 9.36912905787469e-05
Position 669: 7.61982838392637e-05
Position 3651: 7.505722747269968e-05
Position 1337: 7.098915172027288e-05
Position 1292: 6.669463948327236e-05
Position 3346: 6.267411162215842e-05
Position 3365: 5.913475221812648e-05
Position 3788: 5.74229420061707e-05
Position 1308: 4.7738895599769045e-05
Position 3048: 4.6636336104181195e-05
Position 1357: 4.361749921427378e-05
Position 430: 3.989173376073698e-05
Position 11686: 3.9229475056512045e-05
Position 11662: 3.640557964280696e-05
Position 4499: 3.54245368753299e-05
Position 2036: 2.773069813717755e-05
Position 908: 2.686237489672769e-05
Position 824: 2.661445119407164e-05
Position 1065: 2.4652060005092316e-05
Position 3986: 2.3437394769482314e-05
Position 1068: 2.2891764641826573e-05
Position 1233: 2.1264137353381993e-05
Position 1059: 1.7709235339688112e-05
Position 2061: 1.7287650935569998e-05
Position 1128: 1.7110412489110167e-05
Position 3499: 1.6771831881591352e-05
Position 657: 1.637256256402477e-05
Position 3618: 1.4499658437727858e-05
Position 810: 1.1875685709636473e-05
Position 332: 1.0290996453380813e-05
Position 1732: 6.021607916996983e-06
Position 2134: 3.388145847386471e-06
Position 10889: 2.822741399619427e-06
Position 2562: 2.7222087939257867e-06
Position 852: 1.6501367559549897e-06
Position 1034: 1.2487468224508418e-06
Position 529: 7.790943997173868e-07
Position 326: 7.559600056639987e-07
Position 733: 9.915903620495614e-08
Position 785: 7.4271052978213e-08
Position 727: 7.4264698338809e-08
Position 800: 6.794090246037338e-08
Position 841: 5.880959182108174e-08
Position 538: 4.264909127863606e-08
Position 592: 3.305983343012828e-08
Position 701: 1.5624641139384794e-08
Position 600: 1.2523976898084026e-08
Position 618: 1.1778781224703377e-08
Position 380: 1.160871796499097e-09
Position 322: 7.236319718408862e-10
Position 399: 6.555400461147344e-10
Position 336: 6.110679846615641e-10
Position 224: 2.4467652166305255e-10
Position 123: 2.1312787945473736e-10
Position 118: 1.5553357177785473e-10
Position 344: 1.0648811862925857e-10
Position 128: 8.384784247539425e-11
Position 153: 8.168030369075842e-11
Position 103: 5.452497835071875e-11
Position 589: 5.4306972961585915e-11
Position 133: 4.638173254290496e-11
Position 138: 4.531529402534548e-11
Position 108: 4.0071491434068744e-11
Position 356: 3.4018088964052305e-11
Position 98: 3.2798911783677844e-11
Position 113: 3.0508190927223224e-11
Position 386: 2.831468908338943e-11
Position 173: 2.0810804184825733e-11
Position 158: 1.8702098787519994e-11
Position 148: 1.5933811728485758e-11
Position 384: 1.4665580342368395e-11
Position 611: 1.3791038644265913e-11
Position 341: 6.392834323782242e-12
Position 178: 5.5898129202732594e-12
Position 352: 2.931505733445874e-12
