Gene = Acbd6
Position 2707: 0.015207459334019721
Position 7946: 0.014104857318561547
Position 2561: 0.013680649986955413
Position 17301: 0.012069873751022735
Position 17325: 0.011807836815499687
Position 1744: 0.0107759684400993
Position 18012: 0.010196625882098413
Position 872: 0.009907209622277265
Position 13427: 0.009901178473817798
Position 462: 0.00941047680032236
Position 11062: 0.008510470763718166
Position 11493: 0.00848475306429973
Position 16145: 0.008294996269062873
Position 6992: 0.007825782461420561
Position 8341: 0.007169239038707284
Position 12867: 0.007072818881988165
Position 4483: 0.006249800633250891
Position 2617: 0.005743613826444171
Position 12979: 0.005630317180463813
Position 8896: 0.00535348035161875
Position 241: 0.005263643781110078
Position 15319: 0.005226907780659677
Position 6859: 0.004988647881255962
Position 7975: 0.0038366604268712623
Position 7759: 0.0037716791118920143
Position 559: 0.0036877374927126805
Position 15229: 0.0036824188138110782
Position 12263: 0.003615482368724575
Position 9297: 0.0035540796179838385
Position 437: 0.0035381328355508094
Position 3536: 0.0034350068336902995
Position 2816: 0.0033998154359857705
Position 8285: 0.003197051890551602
Position 12796: 0.003134185338412276
Position 6764: 0.0027982275520864078
Position 14195: 0.002590008036640587
Position 626: 0.002568310074863652
Position 8327: 0.002510526509903602
Position 13025: 0.0024192312380100587
Position 8362: 0.002370132657214346
Position 11984: 0.0023249872654262146
Position 1122: 0.0023066785151497136
Position 6909: 0.002277006078648605
Position 689: 0.0019416631438217132
Position 6324: 0.0019108880723245018
Position 285: 0.001859394388627136
Position 11350: 0.001677059710447259
Position 99: 0.0016631522298164116
Position 727: 0.001653149082209363
Position 620: 0.0015670259916660538
Position 9645: 0.0014823965377935208
Position 10520: 0.0014167990404421755
Position 13522: 0.0011876313666008898
Position 659: 0.0011124911874561957
Position 1863: 0.0010629931450449421
Position 10601: 0.0010273820311540282
Position 10464: 0.0009276525090477134
Position 6767: 0.0008968969305970151
Position 6729: 0.0008864868143090333
Position 9941: 0.0008673380054375279
Position 10213: 0.0008235697100848639
Position 1171: 0.0007590772504857704
Position 1201: 0.0007062863051771261
Position 9780: 0.0005983262547935286
Position 11725: 0.0005182507277802347
Position 574: 0.0005015029843757754
Position 502: 0.00045169704996609797
Position 13760: 0.0004314747516833709
Position 9279: 0.000415145229580791
Position 9651: 0.0003322897619697629
Position 9623: 0.0003187996395996099
Position 144: 0.000300925810357651
Position 982: 0.00027535585264210706
Position 9905: 0.0002510240732405796
Position 490: 0.00023062209475003607
Position 678: 0.00021936441763741643
Position 1018: 0.00018594663399905233
Position 375: 0.0001591920230986305
Position 10406: 0.0001499623514544788
Position 9970: 6.064787912574066e-05
Position 295: 5.6947642961454445e-05
Position 10052: 5.615664761252947e-05
Position 11362: 4.80395988066011e-05
Position 406: 2.241740693900892e-05
Position 205: 1.377998634537493e-05
Position 410: 1.2855753141210878e-05
Position 9826: 1.2600746129138567e-05
Position 637: 9.287799559508269e-06
Position 656: 8.720967478681544e-06
Position 152: 8.041572887770842e-06
Position 510: 6.03781954032031e-06
Position 387: 4.72981528039347e-06
Position 312: 4.652192627119586e-06
Position 332: 4.1758484903846455e-06
Position 693: 3.3996912267341416e-06
Position 647: 2.842032867619012e-06
Position 1137: 2.8338901319039734e-06
Position 149: 2.0916989471550705e-06
Position 734: 1.5643521727003e-06
Position 788: 1.3562193107386254e-06
Position 326: 4.725650276286844e-07
Position 1021: 4.3140373626367973e-07
Position 791: 3.1148046620607933e-07
Position 9797: 1.4680641204539023e-07
Position 381: 7.747916128735291e-08
Position 347: 4.737159858536775e-08
Position 398: 2.4593709330561794e-09
