Gene = Cenpc1
Position 88: 0.00011133204860500423
Position 34060: 5.679131891909242e-05
Position 50367: 5.4987221098506576e-05
Position 493: 4.2991663084618804e-05
Position 424: 3.647943130010779e-05
Position 329: 3.386628090711383e-05
Position 115: 3.1128855963121045e-05
Position 34152: 3.074687024015371e-05
Position 151: 2.962397310662625e-05
Position 35550: 2.8432624846383383e-05
Position 402: 2.638163437010374e-05
Position 429: 2.2237293088230437e-05
Position 260: 2.1873617109989332e-05
Position 290: 1.8344800765442208e-05
Position 302: 1.340454762010755e-05
Position 52: 1.335073193463112e-05
Position 502: 1.0092402296950248e-05
Position 526: 8.4581292340519e-06
Position 113: 4.293119291278631e-06
Position 97: 4.167775984625244e-06
Position 196: 4.081991196073521e-06
Position 225: 2.4235837601366873e-06
Position 59: 1.9851634222447114e-06
Position 47409: 1.8208309626465185e-06
Position 520: 1.5522609639556858e-06
Position 409: 8.833428569331617e-07
Position 545: 7.296041780196765e-07
Position 487: 6.138585811634976e-07
Position 485: 1.80998225567605e-07
Position 445: 4.5169833305230205e-08
Position 215: 3.0507142185727963e-08
Position 513: 1.655553629636621e-08
Position 849: 1.5183725847136586e-09
Position 418: 1.3612791746734997e-10
Position 246: 4.193378026763487e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 29993: 0.9999037235170405
Position 13341: 0.9998497270247491
Position 31871: 0.997134417805287
Position 20081: 0.9961131099493717
Position 43099: 0.987319320950295
Position 44631: 0.9704293750836571
Position 47098: 0.921086580051459
Position 17899: 0.9005431831348388
Position 33111: 0.8698094586342395
Position 7336: 0.7682836828825063
Position 3535: 0.6714621382871601
Position 19002: 0.6179000286675662
Position 49226: 0.5282861859166009
Position 52072: 0.4788651646259293
Position 4686: 0.4298467890373837
Position 53255: 0.32292785834139154
Position 36392: 0.2679160347789753
Position 18781: 0.15309082020553044
Position 16683: 0.14506551136754606
Position 41607: 0.13854235168371265
Position 46830: 0.13030571085979806
Position 5240: 0.12424925995353679
Position 51159: 0.12363836839562
Position 32914: 0.12045448325874178
Position 53019: 0.117412583767026
Position 7255: 0.09827443747554879
Position 18712: 0.09224174413301663
Position 53044: 0.08758655842867605
Position 4943: 0.07453376660297352
Position 19007: 0.07348519728423614
Position 5289: 0.05908708569838395
Position 44975: 0.05735890021337053
Position 47081: 0.056926456698827836
Position 49818: 0.05514688943469371
Position 44344: 0.050051713478075334
Position 5314: 0.048529476820686986
Position 617: 0.04850864225781309
Position 4747: 0.04803878180385513
Position 9201: 0.04508187281466907
Position 46570: 0.044015619101651714
Position 48033: 0.03788173726567514
Position 46758: 0.03607908735006917
Position 3259: 0.035935766275472486
Position 52163: 0.03557566327727989
Position 7642: 0.03510623222996304
Position 10600: 0.034992331556539524
Position 1622: 0.03492138971203491
Position 44283: 0.03362989696769475
Position 599: 0.03260498310405859
Position 5029: 0.031239074822155027
Position 50664: 0.03036193756501575
Position 52532: 0.02991044183962497
Position 45898: 0.02667220564275174
Position 3519: 0.026622371194667455
Position 19974: 0.02520075095238511
Position 7617: 0.024633172031685115
Position 17924: 0.023978622738360426
Position 48077: 0.022775847910022115
Position 6435: 0.021887517521454573
Position 6431: 0.020814697932042263
Position 7726: 0.02057108485294464
Position 45837: 0.020483581928485265
Position 19100: 0.019029405577976295
Position 17906: 0.017716844146859447
Position 43803: 0.017375258765479677
Position 14597: 0.017125372280389826
Position 17930: 0.016137098233691617
Position 3377: 0.01450462241249811
Position 4145: 0.014407945260244056
Position 44667: 0.012347253808966644
Position 46477: 0.012325957812256337
Position 49032: 0.011526115176605786
Position 47477: 0.011350195424475254
Position 3835: 0.010842469499890732
Position 12221: 0.010429452297469263
Position 16506: 0.009604060851900173
Position 32918: 0.009359610756537007
Position 51937: 0.009221085069157881
Position 46811: 0.008894354285355906
Position 15888: 0.008762803573227503
Position 5377: 0.008519491398825919
Position 15730: 0.00821679573767492
Position 43956: 0.00815625993853518
Position 52923: 0.007793157663525922
Position 4775: 0.007040696333625595
Position 2099: 0.006702128237568976
Position 4178: 0.006622893616018178
Position 7513: 0.006545700319634545
Position 50612: 0.006346269897158691
Position 4707: 0.0063274988545882664
Position 51375: 0.006192404805715702
Position 50091: 0.006185671559983906
Position 3481: 0.005699892919300912
Position 47148: 0.005605275133439205
Position 48798: 0.005470675123906156
Position 50347: 0.005033563793185864
Position 2046: 0.005006812081137478
Position 48620: 0.004841519474830615
Position 16540: 0.004717166492512204
Position 46609: 0.004692383065137765
Position 51301: 0.0045802007921352545
Position 50331: 0.004539199427914643
Position 4843: 0.004448136787417481
Position 45621: 0.004408134693923235
Position 51232: 0.004101155918616389
Position 45113: 0.004090707469460277
Position 45130: 0.004074138906395577
Position 36232: 0.003977359032379452
Position 18153: 0.0037216153433944485
Position 34518: 0.0036783060329064576
Position 49334: 0.003576736953577991
Position 47360: 0.003526775383764521
Position 2473: 0.003296152812187672
Position 46727: 0.0031016235840607316
Position 43394: 0.0030414825008309825
Position 45757: 0.0030015383635232304
Position 49458: 0.0029569391842209267
Position 19418: 0.002884065675618686
Position 46514: 0.002786832788155571
Position 47945: 0.002705487358314611
Position 44410: 0.0026499058524163672
Position 46772: 0.0026144766197180006
Position 52442: 0.002597007538956345
Position 52280: 0.002354051506692111
Position 47100: 0.0023103155848175016
Position 2416: 0.002212101607435498
Position 44155: 0.0021776685015781083
Position 50818: 0.0020695601698561914
Position 50243: 0.002067702763620999
Position 18187: 0.002014391805829455
Position 43273: 0.0020034204716182073
Position 52720: 0.0019162276832685391
Position 45858: 0.0018643950871383673
Position 48111: 0.0018342543898740794
Position 50003: 0.0018212402851222245
Position 52757: 0.0018193663142089212
Position 48678: 0.0017855519531383799
Position 51432: 0.001782523131995251
Position 44596: 0.001763918374946935
Position 19463: 0.0017605174449350943
Position 52338: 0.001745531559412683
Position 52305: 0.001627720713349725
Position 43842: 0.0015576834024743436
Position 1014: 0.001483253614844408
Position 52205: 0.0014148721950279584
Position 2442: 0.0013970193784874083
Position 50902: 0.001271259456584263
Position 47420: 0.0012054510332989061
Position 47557: 0.0011918208949595374
Position 50499: 0.0011414295878134852
Position 47573: 0.0011293915411375423
Position 1276: 0.0011288514578110325
Position 37747: 0.001068093906726862
Position 208: 0.0010184400312242686
Position 2346: 0.001015817993883203
Position 48488: 0.0009478309038640997
Position 44580: 0.0008026329536322372
Position 47937: 0.0007962867328993771
Position 46054: 0.0007658704007093293
Position 1341: 0.0007036226886243306
Position 49419: 0.0006842468599084972
Position 45695: 0.0006708879756718247
Position 49060: 0.0006605055349689506
Position 51348: 0.0006594824391690284
Position 37472: 0.0006481492053119193
Position 2419: 0.0006368138838466402
Position 49190: 0.0006075878331670887
Position 45014: 0.0005890791557516997
Position 1216: 0.0005800636972814239
Position 1317: 0.0005660751943441023
Position 574: 0.0005528921804768949
Position 47106: 0.0005236853373631507
Position 48484: 0.0004560555518949884
Position 49063: 0.00043903641027875586
Position 33313: 0.00043782161877387314
Position 39456: 0.0004248198575390967
Position 2170: 0.00040170608855082227
Position 2846: 0.0003461813178532326
Position 48083: 0.0003028535157275607
Position 3211: 0.0002917768538719907
Position 47051: 0.0002862475607491293
Position 3292: 0.0002810975559846818
Position 3579: 0.0002704945237239346
Position 2054: 0.0002649253303906432
Position 37697: 0.0002530454124436942
Position 47978: 0.000246359587162296
Position 37349: 0.00021957808643749361
Position 47950: 0.00021781752483429628
Position 2890: 0.00020745603732821042
Position 48202: 0.00020043255907289145
Position 942: 0.00017567436510914654
Position 47836: 0.00017057218309745654
Position 48319: 0.00016936241337650208
Position 464: 0.00016713234073468828
Position 456: 0.00016109938722518057
Position 1017: 0.00014500780622225335
Position 1695: 0.00013805340073932737
Position 1171: 0.00013444347236215185
Position 496: 0.00013311669595769324
Position 1929: 0.00012365442104648588
Position 49153: 0.00012223180548065338
Position 49267: 0.00011836923070592663
Position 2080: 0.00011553730570979899
Position 1160: 0.00010269852007127839
Position 33272: 0.00010035907013497368
Position 476: 9.825863739433078e-05
Position 46948: 9.164429170962634e-05
Position 47481: 9.025205169361109e-05
Position 34573: 9.017233155244079e-05
Position 48529: 8.71045780009773e-05
Position 4110: 7.58807015524406e-05
Position 985: 7.308594282807922e-05
Position 4789: 7.065856771948934e-05
Position 3874: 6.495623553465613e-05
Position 225: 6.301605572827583e-05
Position 772: 6.251005538713774e-05
Position 47579: 6.068878840439109e-05
Position 4071: 4.838432494393834e-05
Position 33951: 3.7439520175139004e-05
Position 34007: 3.01770636839375e-05
Position 35344: 1.8247958188905732e-05
Position 33346: 1.4677950001730225e-05
Position 33911: 1.3974132205902149e-05
Position 33398: 1.370109848591851e-05
Position 45926: 1.1592919655763593e-05
Position 45329: 1.1217837487340927e-05
Position 35513: 1.018466665747767e-05
Position 34107: 5.947473094267563e-06
Position 44536: 5.065143519058039e-06
Position 1569: 4.816966466030866e-06
Position 33275: 3.8088591712077974e-06
Position 981: 1.8154555386048547e-06
Position 1356: 1.6225121003507972e-07
Position 849: 8.216016941046516e-08
Position 47386: 8.080366793083427e-08
Position 892: 6.110701610226583e-08
Position 647: 4.909950415839911e-08
Position 651: 4.883712071885685e-08
Position 1058: 4.8030434274253585e-08
Position 576: 4.493736588458815e-08
Position 707: 4.235195646745467e-08
Position 743: 3.685113677061524e-08
Position 889: 2.6219045771398797e-08
Position 260: 1.2352457101320383e-09
Position 134: 9.63980641788141e-10
Position 409: 8.599237292901685e-10
Position 113: 2.842666903414256e-10
Position 533: 2.570316966905676e-10
Position 120: 1.8791725403444997e-10
Position 502: 1.6422885383474408e-10
Position 398: 8.247713811011986e-11
Position 911: 6.94728750583556e-11
Position 387: 6.620783865856247e-11
Position 368: 3.399923608147154e-11
Position 349: 1.5201919132720734e-11
Position 377: 3.0331370390712203e-12
Position 358: 1.2498056859976106e-12
