Gene = Ppp1r13l
Position 7595: 0.002813425960733459
Position 10130: 0.001989917937852858
Position 16420: 0.001826025617952015
Position 7730: 0.001816927530277703
Position 10464: 0.0017891448773607328
Position 8888: 0.0016828905959642908
Position 804: 0.0016457382650175917
Position 9027: 0.0015242125583846587
Position 14574: 0.001498728866699455
Position 14436: 0.0014957462766979888
Position 9474: 0.0014658064701154883
Position 16977: 0.001429266004088729
Position 8075: 0.0013671925323297503
Position 8684: 0.0012611879015828724
Position 9758: 0.0011055781595746784
Position 4381: 0.0010372452603140269
Position 9053: 0.0009274028427066897
Position 7580: 0.0007630653803070442
Position 7589: 0.0007211017441071673
Position 569: 0.0007148449731259296
Position 495: 0.0007111650877021091
Position 7847: 0.0005400084394104837
Position 868: 0.0005025539148009456
Position 14416: 0.0004286825994347788
Position 79: 0.00036035144552519087
Position 503: 0.00035225334010178426
Position 590: 0.00026650641208736067
Position 9080: 0.00025391532612705777
Position 633: 0.00016514224103731214
Position 14424: 0.00013997766268360036
Position 244: 0.00013622011228898962
Position 9229: 0.00012867237381794825
Position 8729: 0.0001285414415216583
Position 123: 0.00011214196909461197
Position 14173: 0.00011204913096716739
Position 275: 0.00010631230940495326
Position 187: 9.92226454044069e-05
Position 819: 9.848832310185306e-05
Position 9498: 8.953912237626714e-05
Position 9481: 7.654524061589886e-05
Position 14377: 7.642813144061353e-05
Position 14455: 7.482594453309428e-05
Position 105: 6.922529757135143e-05
Position 297: 6.724958619100895e-05
Position 14973: 6.139442869777993e-05
Position 9276: 6.123662132337457e-05
Position 9246: 5.522716869883596e-05
Position 202: 5.385587996579523e-05
Position 9789: 4.52915701741488e-05
Position 549: 4.4103877917787134e-05
Position 10751: 4.2329632533501394e-05
Position 11456: 4.040655259677833e-05
Position 393: 3.910385245007652e-05
Position 807: 3.4984514455219137e-05
Position 8850: 3.4829415487853366e-05
Position 9059: 3.447704779479898e-05
Position 588: 3.0125979839136664e-05
Position 447: 2.969427371731377e-05
Position 382: 2.8636923374014943e-05
Position 767: 2.7875372084075058e-05
Position 313: 2.1778007991505912e-05
Position 922: 1.9182771142696614e-05
Position 14330: 1.914460440323835e-05
Position 7916: 1.8848746551406035e-05
Position 9494: 1.624181309460575e-05
Position 294: 1.408791790950266e-05
Position 7782: 1.1656058048277553e-05
Position 612: 1.1593128305438133e-05
Position 573: 1.0336144720202267e-05
Position 7632: 1.0140501289881507e-05
Position 536: 9.594653446203028e-06
Position 7713: 8.226724618942014e-06
Position 15811: 7.996358781108878e-06
Position 14463: 7.79582746138053e-06
Position 1051: 7.153280223205092e-06
Position 10030: 7.045464216902703e-06
Position 2278: 6.625415803009833e-06
Position 9504: 5.535489426102471e-06
Position 459: 4.9298882124830096e-06
Position 705: 4.71759664568855e-06
Position 990: 3.8328821855247465e-06
Position 14347: 3.655737425559019e-06
Position 10459: 2.8342352949128112e-06
Position 11863: 1.3617806891841002e-06
Position 9838: 1.021189927809699e-06
Position 9502: 1.0198545065215996e-06
Position 14689: 7.899313322051629e-07
Position 14523: 4.901649877334021e-07
Position 9785: 4.610346683108272e-07
Position 200: 9.290323145428121e-08
Position 323: 5.349017895173695e-08
Position 151: 4.689698516612766e-08
Position 14601: 2.2303177564209938e-08
Position 372: 1.8887209835789997e-08
Position 14730: 1.816162075511929e-08
Position 14692: 1.0887655919614933e-08
Position 400: 4.68481449047839e-09
Position 387: 3.2870696863792484e-09
Position 374: 2.021425315184387e-09
Position 14212: 1.145407769988543e-09
Position 24: 7.315273746771128e-10
Position 406: 6.634583387819131e-10
Position 9719: 8.971417533497789e-12
Position 421: 7.170443338764991e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14268: 0.9982973148732698
Position 14033: 0.9950592134672499
Position 9172: 0.9831489457577127
Position 7500: 0.9346701109914658
Position 14508: 0.8372423621060786
Position 9349: 0.8340195458566463
Position 16271: 0.7817201405759941
Position 7325: 0.7440898702680401
Position 8763: 0.610782316295736
Position 909: 0.34666029497747664
Position 10360: 0.27415494717206257
Position 8980: 0.2339975168976918
Position 8724: 0.22556697608020237
Position 8961: 0.2216508669931641
Position 9007: 0.19030684310302914
Position 14558: 0.1560689422274111
Position 10324: 0.11896359086725315
Position 9988: 0.11752898821247451
Position 15735: 0.11628112019662215
Position 12109: 0.1125771325758769
Position 983: 0.09486313165717652
Position 16750: 0.08977713754776416
Position 3356: 0.08074533013314034
Position 5709: 0.08065361501739608
Position 9390: 0.07864599124182023
Position 7329: 0.07815883958886266
Position 17161: 0.07036698014824366
Position 8708: 0.06504062530968978
Position 12127: 0.06286072977613019
Position 8577: 0.054072546949466685
Position 10330: 0.05153335457600927
Position 10094: 0.04895831103517449
Position 10222: 0.04447733957927312
Position 4300: 0.040519844711374396
Position 8976: 0.0386180822567625
Position 6253: 0.036526593274963305
Position 10300: 0.03646533398828875
Position 3430: 0.035531730646490206
Position 10119: 0.033301410005027635
Position 11707: 0.03036370276803274
Position 11973: 0.027255694566868723
Position 16761: 0.027202709402593322
Position 7532: 0.027147641895023604
Position 15779: 0.026213213807885938
Position 10158: 0.025912376408592692
Position 10312: 0.023390650773715008
Position 8947: 0.021758674729114604
Position 14853: 0.01838910071069148
Position 10286: 0.01826042913835728
Position 16332: 0.017595751713370668
Position 697: 0.017351848314392817
Position 11819: 0.0168133157280701
Position 10203: 0.01544982198739425
Position 17304: 0.01495570796240574
Position 11988: 0.014077326546193304
Position 3401: 0.013852159400517705
Position 9816: 0.013786678277277984
Position 7221: 0.013751601522235625
Position 4276: 0.01358823903772108
Position 7176: 0.013547425405401362
Position 8777: 0.012752949409356519
Position 15559: 0.012205165588162474
Position 17164: 0.012081561051072625
Position 13491: 0.011278325238656925
Position 15928: 0.010680689309857605
Position 14793: 0.009772127034942155
Position 11924: 0.009611923594952016
Position 6335: 0.00919446240424447
Position 2239: 0.008724699447860315
Position 9194: 0.00810632086298034
Position 7514: 0.007770185449764171
Position 9019: 0.007733691851085509
Position 13689: 0.007348336014580919
Position 15501: 0.006938636259430735
Position 4570: 0.006879158243908297
Position 16697: 0.006146066366421041
Position 8939: 0.006034811310977431
Position 16890: 0.00591695591989406
Position 8780: 0.005433794745748413
Position 1021: 0.005089362852917091
Position 14601: 0.005077189360882926
Position 6436: 0.005039674076853197
Position 676: 0.004846529784686355
Position 15967: 0.004783783221663702
Position 16597: 0.004724173183460688
Position 3305: 0.0046734850393365095
Position 16145: 0.00457922393252531
Position 16862: 0.004399105820193556
Position 12138: 0.004241129464362143
Position 3325: 0.004118259589139723
Position 16661: 0.004025031469183118
Position 17003: 0.003959869609502687
Position 15750: 0.0036820233610308263
Position 11367: 0.0035755599662050065
Position 15299: 0.003567640155310267
Position 10050: 0.0030560109427734297
Position 14982: 0.0030521643866712293
Position 10165: 0.0029266283601614694
Position 8923: 0.0028692911257790147
Position 946: 0.002855519141816993
Position 17183: 0.0027671684547740274
Position 17199: 0.0027470384621684726
Position 17202: 0.002687566142871939
Position 4518: 0.002663606568821306
Position 14972: 0.002609233606980462
Position 418: 0.002479692415714506
Position 9204: 0.002440322179161712
Position 1239: 0.0023076460209948226
Position 2160: 0.002262316024641787
Position 6040: 0.00204425126370882
Position 3978: 0.0019743196957890397
Position 3225: 0.0019011933301172838
Position 10068: 0.0017693679885032306
Position 13973: 0.0016941431550036858
Position 3352: 0.001640851612341683
Position 11828: 0.0015445330889882255
Position 3473: 0.00149078181528038
Position 8804: 0.00147698885038302
Position 1178: 0.001309693474127666
Position 15344: 0.0012768069073956553
Position 6006: 0.0012382916764549197
Position 5933: 0.0012251059941278928
Position 14282: 0.0011597266208880682
Position 470: 0.001021682341479382
Position 15130: 0.0009668025010857255
Position 5984: 0.0009648320589798711
Position 2164: 0.000900053861916924
Position 7847: 0.0008746212010122158
Position 8952: 0.0008399513037478463
Position 8484: 0.0008288854180691737
Position 1228: 0.000814124744605793
Position 929: 0.0008088979987505818
Position 9661: 0.0007487742468912235
Position 16033: 0.0007368043950712418
Position 10366: 0.0007317061675079506
Position 16190: 0.0007276796680078168
Position 871: 0.0007219361317071081
Position 8621: 0.0006494800129614874
Position 4304: 0.0006378147886331804
Position 11299: 0.0005998277976495849
Position 3358: 0.0005758667595728739
Position 4459: 0.0005367884947688182
Position 2183: 0.0005223507334926243
Position 7797: 0.0005042898618160263
Position 3488: 0.0004958260862354639
Position 8624: 0.00046088719039677755
Position 8785: 0.0004405235187066811
Position 4255: 0.00043774428382128977
Position 15649: 0.0004279555940164055
Position 828: 0.00042054073718039123
Position 3276: 0.0004149319582191953
Position 15307: 0.000409917089518147
Position 8419: 0.00040938168463025386
Position 1000: 0.00039345231786234346
Position 723: 0.00039328273085138647
Position 8324: 0.00038058815411391787
Position 856: 0.00036785105362231247
Position 15802: 0.0003659807953121097
Position 9133: 0.000363571515898693
Position 3182: 0.0003595044487204454
Position 14787: 0.0003540691404614436
Position 9518: 0.00034289369856913313
Position 14824: 0.0003265023889165233
Position 9124: 0.0002926905973539549
Position 14989: 0.0002705480297750458
Position 10044: 0.00025645904089994153
Position 7954: 0.0002505807900905102
Position 14286: 0.0002348470567202889
Position 9232: 0.0002207269018569213
Position 1377: 0.00018765912564969354
Position 629: 0.00018734391781013147
Position 10186: 0.00017194741443789054
Position 16337: 0.00015406751566783347
Position 581: 0.00015311109325503208
Position 8824: 0.00013977637966883973
Position 7692: 0.000125516129977845
Position 8452: 0.0001185573579135672
Position 10027: 0.00011202567282674497
Position 294: 0.00010705484080283619
Position 10126: 0.0001058633106189147
Position 709: 9.719726385687354e-05
Position 494: 9.650145500541151e-05
Position 742: 9.028478482442462e-05
Position 13800: 8.460303625465957e-05
Position 9255: 8.319262028236192e-05
Position 14295: 8.161933111106481e-05
Position 380: 7.976432591850568e-05
Position 728: 7.116269963739837e-05
Position 14298: 6.98983852809467e-05
Position 755: 6.761931088743749e-05
Position 1071: 6.738699104427289e-05
Position 15507: 6.47446466106062e-05
Position 15012: 6.138921695883934e-05
Position 9088: 5.3028409363089035e-05
Position 803: 5.275737191288548e-05
Position 13654: 4.413174299892172e-05
Position 14233: 3.970535601907817e-05
Position 11253: 3.253209952306706e-05
Position 263: 3.147946466324434e-05
Position 2263: 3.0854112587637265e-05
Position 7949: 2.687233613429478e-05
Position 10650: 2.424259793921796e-05
Position 7988: 2.406245657199936e-05
Position 9410: 2.3232283890905857e-05
Position 2216: 2.2177895529486136e-05
Position 9404: 2.1217715858926048e-05
Position 950: 2.011292842311713e-05
Position 14036: 1.8750141766903784e-05
Position 9869: 1.859658914178183e-05
Position 480: 1.8208299785187162e-05
Position 725: 1.75384453913562e-05
Position 10103: 1.721047350649465e-05
Position 1252: 1.381177098301592e-05
Position 10622: 1.3331273581698772e-05
Position 745: 1.2244427077880351e-05
Position 9665: 1.1755612791988895e-05
Position 442: 1.1260587816133658e-05
Position 14393: 1.1165741425065152e-05
Position 848: 1.0195191712925698e-05
Position 584: 9.717241668866968e-06
Position 15061: 9.106475848689471e-06
Position 911: 8.988466382684204e-06
Position 9856: 8.938736430218264e-06
Position 10002: 7.641135894828548e-06
Position 372: 7.444994698247243e-06
Position 9706: 7.43550513605578e-06
Position 15045: 7.376761233464826e-06
Position 649: 7.311456079470466e-06
Position 7919: 6.442755206561641e-06
Position 547: 6.248634478312156e-06
Position 15099: 5.544429104365797e-06
Position 9736: 5.437757866647821e-06
Position 633: 5.417089098463192e-06
Position 392: 4.816200010671268e-06
Position 10737: 4.755761012584646e-06
Position 1267: 3.982328466192011e-06
Position 432: 3.978581573193972e-06
Position 9640: 3.695254672325423e-06
Position 526: 3.250709140131165e-06
Position 9681: 3.230991463594595e-06
Position 9541: 2.4720187445705216e-06
Position 9690: 1.3542951795734107e-06
Position 640: 1.338293615854863e-06
Position 14675: 1.3073993868526224e-06
Position 761: 1.2160230780281634e-06
Position 9408: 1.1449344641179342e-06
Position 1078: 7.303990760334448e-07
Position 235: 6.031216334035685e-07
Position 187: 5.929291490672488e-07
Position 512: 5.774649532002762e-07
Position 3104: 4.532120703401729e-07
Position 819: 4.177277025786392e-07
Position 1073: 2.521801182930993e-07
Position 1314: 2.4846659893177933e-07
Position 919: 1.5681693393913268e-07
Position 9413: 1.5342304114628953e-07
Position 14654: 1.4165658889123433e-07
Position 9434: 1.4120631217678718e-07
Position 232: 1.2534523165894018e-07
Position 840: 1.0607149337915905e-07
Position 835: 7.02939912228072e-08
Position 14626: 4.989675109797901e-08
Position 1174: 4.651693211336787e-08
Position 14644: 1.4739608404950961e-08
Position 9406: 4.680669542258485e-09
