Gene = Asb17
Sorted 3' Splice Sites (High to Low Probability):
Position 434: 0.898040832270396
Position 6449: 0.6179016037696385
Position 9125: 0.43675266854506944
Position 6552: 0.22917972089995814
Position 6011: 0.14914656055075087
Position 6221: 0.13155928240032586
Position 1508: 0.12496321158846982
Position 629: 0.11446970956880949
Position 5693: 0.10270262384870986
Position 8034: 0.10197219392022418
Position 5737: 0.08257734587962806
Position 439: 0.07594245461494947
Position 9357: 0.07459950064047045
Position 1285: 0.07084120926179835
Position 5545: 0.07010727720007341
Position 1480: 0.06948628853284619
Position 8005: 0.06736875273543251
Position 984: 0.02732158469552357
Position 4636: 0.025935135726684138
Position 10175: 0.025867194780082887
Position 4461: 0.019274978839045456
Position 5506: 0.018272193012670763
Position 2044: 0.014893712894262145
Position 9686: 0.01452407294222579
Position 474: 0.01335010240549546
Position 8690: 0.012696793760369496
Position 1533: 0.012517824410390762
Position 9226: 0.011732612371965885
Position 905: 0.010234885662653756
Position 6099: 0.009990723861088284
Position 8581: 0.009907354856479362
Position 1449: 0.009161991225294685
Position 1057: 0.008598956045277889
Position 1028: 0.007823508630468295
Position 4418: 0.007519327884880306
Position 7943: 0.007014575357895672
Position 2020: 0.006639756566880865
Position 8694: 0.005885092148736993
Position 6809: 0.005840603625077965
Position 9521: 0.005516169087239882
Position 10446: 0.004801574588504286
Position 1982: 0.004786194687854286
Position 663: 0.004587145340028153
Position 10378: 0.004522225942708345
Position 1012: 0.004231113307327581
Position 8392: 0.004156615571639174
Position 10336: 0.004116184013403185
Position 3355: 0.0039187851652727635
Position 10039: 0.0038079640978845985
Position 1087: 0.0036152969219351576
Position 3215: 0.0034186550664481946
Position 8618: 0.003209573987147663
Position 1378: 0.003116625451297797
Position 471: 0.003103412827394605
Position 2059: 0.002839054873875889
Position 3076: 0.00260645012780716
Position 1033: 0.0025953315641795006
Position 7171: 0.002499240527314926
Position 8159: 0.0024905145745679987
Position 1703: 0.002154503845491477
Position 9131: 0.0021438741972911153
Position 4182: 0.0021406237357831153
Position 8875: 0.002125875971349563
Position 1374: 0.002072397289962613
Position 841: 0.0019589945289798963
Position 8650: 0.0019069070468807792
Position 920: 0.0018935234857464628
Position 4118: 0.0017765417747667486
Position 8601: 0.001724016798392334
Position 8490: 0.001704902166859898
Position 387: 0.001681640332970982
Position 1924: 0.0016525309211341166
Position 2143: 0.0015446540614637947
Position 2432: 0.0012945444525284578
Position 2726: 0.0012912030342178073
Position 3264: 0.0010696736584198847
Position 884: 0.0009786477896651586
Position 7360: 0.0009229863135155059
Position 7174: 0.0008690351639425086
Position 7192: 0.0008572189169234216
Position 1496: 0.0008227616312064328
Position 2657: 0.0008131238865074736
Position 7806: 0.0007997533743871212
Position 7125: 0.000679688364053283
Position 1194: 0.0006371804241060664
Position 969: 0.000608640267718313
Position 7249: 0.0005828516997173297
Position 1453: 0.0005340310193600332
Position 6360: 0.0004693890483152423
Position 4268: 0.00036736957678053055
Position 5216: 0.00034572134318696073
Position 990: 0.00028785697179508686
Position 1486: 0.0002863154493091157
Position 643: 0.00024588976888910045
Position 5091: 0.0002405823212897015
Position 963: 0.00023978721140228884
Position 2254: 0.00023098902703357923
Position 1742: 0.0002123408037504626
Position 4873: 0.00019866120813851325
Position 2693: 0.00019000717465236138
Position 1640: 0.00018776204180473422
Position 710: 0.00018687680081653685
Position 2168: 0.00016492751286317702
Position 879: 0.0001470408242352757
Position 4350: 0.0001316843644969995
Position 2290: 0.0001261253785005087
Position 771: 0.00012131137835924142
Position 668: 0.00011272023705926561
Position 791: 0.0001114747850458956
Position 1160: 0.00010049632296930779
Position 1093: 9.45947416600695e-05
Position 3383: 7.87804693572191e-05
Position 704: 6.900476771093706e-05
Position 756: 6.129267135566259e-05
Position 260: 5.818364995913399e-05
Position 480: 5.591582988162413e-05
Position 3171: 5.579415079576326e-05
Position 2093: 3.668437984080996e-05
Position 1230: 3.267478835819755e-05
Position 1099: 2.7828847950627054e-05
Position 758: 2.5077410680017317e-05
Position 1395: 2.2672055948087762e-05
Position 269: 1.9725666954474262e-05
Position 222: 1.2330514741403131e-05
Position 827: 1.163566892885344e-05
Position 1359: 1.0694868442184454e-05
Position 1335: 8.310705139766583e-06
Position 1123: 7.478491085815416e-06
Position 493: 7.441452242476811e-06
Position 677: 4.6563983026255414e-06
Position 355: 4.360988876010697e-06
Position 590: 2.5770218599549723e-06
Position 198: 1.7332184426080172e-06
Position 497: 1.4920178502568903e-06
Position 818: 1.3583444219958917e-06
Position 170: 1.2591125980305687e-06
Position 153: 1.1409043527510079e-06
Position 167: 8.545108935428449e-07
Position 118: 4.878711668250706e-07
Position 202: 4.3031219927333814e-07
Position 500: 4.137132018148926e-07
Position 545: 2.882458991014408e-07
Position 351: 2.2282836601013276e-07
Position 121: 1.5427982599498724e-07
Position 506: 9.47529604650867e-08
Position 808: 7.331981845758784e-08
Position 207: 2.530642597665285e-08
Position 290: 1.7696867432958926e-08
Position 547: 1.5488703794208305e-08
Position 524: 5.9206655315315035e-09
Position 549: 2.640883968083081e-09
Position 1096: 2.2935791557021067e-09
Position 598: 2.1460839797496646e-09
Position 585: 4.967995253460518e-10
Position 551: 4.159951303115507e-12
Position 571: 3.740915314238977e-12
