Gene = Marc2
Position 459: 1.6009358911219442e-05
Position 417: 1.5705722218152168e-05
Position 618: 1.4660092006206427e-05
Position 27364: 1.3388823209656168e-05
Position 1688: 1.3271762757695984e-05
Position 276: 1.3140863306052967e-05
Position 1008: 1.3019560331829606e-05
Position 27611: 1.141894356185062e-05
Position 1077: 1.1184053312609757e-05
Position 194: 1.017812750523611e-05
Position 492: 8.964673328675482e-06
Position 1473: 7.937256351594746e-06
Position 1765: 6.559903142881751e-06
Position 594: 5.297596791863698e-06
Position 26628: 5.129822047089143e-06
Position 175: 4.3867760876328906e-06
Position 136: 4.086744302677047e-06
Position 234: 3.165256796756927e-06
Position 822: 2.907618260508394e-06
Position 160: 2.8269003853003736e-06
Position 185: 1.8786036724985541e-06
Position 34: 1.5744680690182479e-06
Position 14020: 1.3936513062126483e-06
Position 26888: 1.3401893108989924e-06
Position 26925: 1.327185094072687e-06
Position 120: 7.820593476822076e-07
Position 274: 5.639652767676626e-07
Position 630: 4.44956459535815e-07
Position 294: 4.167120188079332e-07
Position 648: 3.551012005873941e-07
Position 652: 3.215732059407653e-07
Position 59: 2.823940963707791e-07
Position 612: 2.0254344704754933e-07
Position 68: 5.076672904334823e-08
Position 415: 4.908689545587697e-08
Position 282: 2.1509746243322172e-08
Position 448: 9.90982219100092e-09
Position 317: 3.630551148168151e-09
Position 57: 1.0855916226780561e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4453: 0.9912006420452965
Position 26533: 0.9889672410480337
Position 11852: 0.9880997864735976
Position 23330: 0.9470169301596472
Position 23474: 0.901568846735879
Position 13164: 0.8406879508326575
Position 13624: 0.5006647755668043
Position 25955: 0.48684608420949477
Position 21200: 0.35240956015173097
Position 26080: 0.322048174919702
Position 9242: 0.29852903883027737
Position 28336: 0.2712725597370952
Position 12090: 0.2613603706474845
Position 3331: 0.25152005804530436
Position 6828: 0.2417918365933282
Position 27714: 0.238562551221511
Position 7889: 0.11633894837459743
Position 13207: 0.11464406387741811
Position 2136: 0.10620485401175664
Position 31997: 0.10141891668622961
Position 7511: 0.08112324879996087
Position 15436: 0.06687551322579258
Position 6857: 0.06519619037721285
Position 13560: 0.062110169130029
Position 24976: 0.05903495350092261
Position 29138: 0.05623673863350876
Position 26829: 0.050249910140817186
Position 4250: 0.050006430890944725
Position 3022: 0.04936877854791488
Position 939: 0.0485301440389246
Position 27689: 0.04670370696881295
Position 23491: 0.046546473822150394
Position 3855: 0.039705922010475805
Position 1788: 0.038993712331022605
Position 32568: 0.0385956712874483
Position 31516: 0.03806558808334113
Position 6595: 0.03392884109697379
Position 18512: 0.032391939853171646
Position 28458: 0.031810209850509336
Position 32572: 0.029515356306602975
Position 13476: 0.02719469621948452
Position 29793: 0.025180025343297264
Position 3648: 0.024709920714237436
Position 4691: 0.022602209815321732
Position 3690: 0.022377309669171758
Position 30786: 0.022301287488306648
Position 30751: 0.021234729057729287
Position 6522: 0.02105508318436565
Position 3372: 0.018603602901961953
Position 28773: 0.018362559325716128
Position 924: 0.01714559916213294
Position 6568: 0.016436298482721493
Position 31221: 0.016275860871235795
Position 415: 0.016111960438627393
Position 12261: 0.01592114736927727
Position 9317: 0.01574963791464921
Position 30821: 0.01573175488608666
Position 29931: 0.0156270578524088
Position 2110: 0.01555141605853415
Position 15522: 0.01482078962745835
Position 32004: 0.014001875826174239
Position 29218: 0.013991845075065443
Position 335: 0.01352436510112636
Position 28477: 0.013500317094001296
Position 31291: 0.013132443869501501
Position 31131: 0.013018840268459586
Position 25935: 0.012900080761171282
Position 32361: 0.012820700223885251
Position 1347: 0.012640742881015155
Position 13504: 0.01221824141468295
Position 25363: 0.012186652770688616
Position 31026: 0.012092345359337885
Position 31571: 0.012049458601271915
Position 6701: 0.01173960575753482
Position 1809: 0.01133347291400356
Position 1840: 0.011089245714339188
Position 31256: 0.010719340134406915
Position 25393: 0.009973710912050477
Position 31061: 0.009786106285572641
Position 28704: 0.009699707464774074
Position 31096: 0.009492219602284314
Position 23696: 0.009441391243547299
Position 31166: 0.00932320260674578
Position 758: 0.009137559963410816
Position 30476: 0.008888603245896017
Position 6480: 0.008522734366502699
Position 4225: 0.00819240201350656
Position 26414: 0.008173197116201436
Position 13265: 0.008107397183454641
Position 30701: 0.007864832137098824
Position 30251: 0.0078121679727126605
Position 12326: 0.007538259607111382
Position 4502: 0.007527881345736158
Position 12210: 0.00728434658186342
Position 30511: 0.007110945446383099
Position 31411: 0.006993796131785007
Position 7380: 0.006837021054895996
Position 3399: 0.0064611947364343735
Position 7472: 0.006243841785991442
Position 30286: 0.0060806895021391395
Position 31186: 0.006006165353621777
Position 30201: 0.005982571898696761
Position 3392: 0.0059712683691361184
Position 5440: 0.0058676000033426115
Position 2173: 0.005817526991947184
Position 28455: 0.005781051280287662
Position 28494: 0.005698621785152487
Position 28525: 0.0056677804679038345
Position 25072: 0.005424503094189925
Position 13168: 0.00537980243560099
Position 1002: 0.005052736042623258
Position 31591: 0.004851840184055352
Position 30926: 0.004677497174571688
Position 27896: 0.004614033437024766
Position 26296: 0.004494420723217839
Position 12659: 0.004476157825174294
Position 27014: 0.004092167921177653
Position 2689: 0.0037626861430748474
Position 7758: 0.0037175887921778172
Position 26267: 0.003710817604272036
Position 3520: 0.0037054750627621424
Position 2086: 0.0032096241839036747
Position 13528: 0.0029833543866810163
Position 31536: 0.002839938377561913
Position 28431: 0.002779461707002333
Position 28029: 0.0026437642774032174
Position 28931: 0.0025662221266411784
Position 527: 0.0024142302067534723
Position 3908: 0.0023928615894185535
Position 12752: 0.0023689344994246957
Position 30856: 0.0022177722227668265
Position 28163: 0.002172544047315973
Position 26511: 0.002011053217322739
Position 27604: 0.0019195567168754668
Position 2170: 0.0019031480246213934
Position 710: 0.0018400692104723964
Position 13232: 0.0018284326143784856
Position 27555: 0.0017953215270766802
Position 3709: 0.0017892904187342812
Position 2142: 0.0017654398210140752
Position 26837: 0.0017570220088643036
Position 947: 0.0017269856255590719
Position 325: 0.0016496758273428249
Position 912: 0.0015320627659308336
Position 31361: 0.0015258402606418997
Position 31326: 0.0015018309500229082
Position 2038: 0.0014240322565402905
Position 27181: 0.001392414524008881
Position 15440: 0.001336427504028009
Position 294: 0.0011672329590154211
Position 433: 0.001117378518809137
Position 6337: 0.0010644935160649034
Position 3071: 0.0010628415409499317
Position 30891: 0.0010427061302005528
Position 2150: 0.000884032213788229
Position 981: 0.0008526337204659847
Position 14518: 0.0006972345108476649
Position 14464: 0.0006623406557534511
Position 31611: 0.0005941648304004006
Position 29733: 0.0005803353209241073
Position 3593: 0.0005747789366462398
Position 421: 0.0005668183333175529
Position 1298: 0.0005188993687687681
Position 28639: 0.0003172936642081177
Position 3037: 0.00027270191547813463
Position 28049: 0.00026208055828875825
Position 28015: 0.0002492982970514954
Position 27905: 0.00023142690738745328
Position 28382: 0.00016709242470221158
Position 27010: 0.00012788068862522033
Position 5239: 0.00011367359525988375
Position 2766: 0.00010250826566471569
Position 3018: 0.00010150033732555979
Position 14512: 5.8655946938355074e-05
Position 27117: 5.690827474570664e-05
Position 13432: 5.473996464326071e-05
Position 14560: 5.4402393711758e-05
Position 448: 5.157639104154773e-05
Position 1392: 4.3371476971900116e-05
Position 28348: 3.9696988529339075e-05
Position 27029: 2.8747831151855034e-05
Position 1286: 2.4654293514981568e-05
Position 27091: 1.8346044019722997e-05
Position 1305: 1.8316835974336158e-05
Position 682: 1.700075034255921e-05
Position 810: 1.6964953460519456e-05
Position 13645: 1.5611436460507927e-05
Position 2769: 1.4615339340424507e-05
Position 971: 1.3070629364275197e-05
Position 5156: 1.1034442238607147e-05
Position 1559: 9.32596752139617e-06
Position 27169: 9.269368975180459e-06
Position 26938: 9.122911907714397e-06
Position 1614: 7.679245013934704e-06
Position 1155: 7.456144371665157e-06
Position 1577: 6.6113345104048425e-06
Position 718: 4.146754124624575e-06
Position 1166: 3.902649117412565e-06
Position 469: 2.6629243001717203e-06
Position 1127: 2.5660348419736823e-06
Position 288: 2.499674681151829e-06
Position 1676: 2.329694304823082e-06
Position 26248: 2.312555798917984e-06
Position 1316: 2.137485165886495e-06
Position 345: 1.8944789455601698e-06
Position 1327: 1.8417384808316766e-06
Position 1179: 1.4421810026456011e-06
Position 837: 8.441654222100907e-07
Position 796: 8.27599094379642e-07
Position 261: 8.204057762645337e-07
Position 1271: 7.415580424454183e-07
Position 13946: 6.138737001163143e-07
Position 480: 5.930152389219097e-07
Position 382: 4.909155340390228e-07
Position 386: 4.1042037029376634e-07
Position 213: 3.8625641854839724e-07
Position 1135: 3.0176376394116506e-07
Position 1184: 2.847080487825044e-07
Position 765: 2.379936597875016e-07
Position 13880: 2.242473221058596e-07
Position 476: 1.777022352283205e-07
Position 1028: 1.680114424898587e-07
Position 13907: 1.2245531610848176e-07
Position 178: 1.1943444535683482e-07
Position 506: 9.485417286868508e-08
Position 13920: 8.723133792552114e-08
Position 114: 8.318894614444655e-08
Position 240: 7.906334876676578e-08
Position 13734: 7.636405239681765e-08
Position 463: 6.877906961862373e-08
Position 13887: 6.002630264048541e-08
Position 27249: 5.7333799935504236e-08
Position 219: 5.621590970619047e-08
Position 13933: 5.364536670010539e-08
Position 222: 4.94337035476872e-08
Position 13653: 4.3481293051697374e-08
Position 13391: 3.9546603779933994e-08
Position 13420: 3.916382403236906e-08
Position 26841: 3.58590747196503e-08
Position 674: 2.748976875700923e-08
Position 13943: 1.8697733333668857e-08
Position 531: 9.400282633512493e-09
Position 270: 3.166076545071558e-09
Position 1031: 2.5822318811768554e-10
Position 13400: 1.0525235832615278e-10
Position 589: 2.051714992988324e-11
