Gene = Myocos
Position 1678: 0.008173412107477407
Position 6598: 0.0065515857125823945
Position 1056: 0.006186082550031845
Position 4195: 0.0057998864310746774
Position 3623: 0.0048297794732388545
Position 3058: 0.004333226627489212
Position 3571: 0.004071182523275744
Position 814: 0.003949790011988435
Position 869: 0.003551540397805258
Position 5086: 0.0033522527409488787
Position 1888: 0.003183159850045149
Position 8594: 0.0031605662690975577
Position 4095: 0.0030377532962645505
Position 6453: 0.0026995649285480074
Position 2133: 0.002588535644578831
Position 3888: 0.002270694552191824
Position 396: 0.0022368909265411507
Position 268: 0.002201888207930071
Position 1265: 0.0018307255783726756
Position 649: 0.0015200654981119247
Position 671: 0.0014204994858318118
Position 1358: 0.0013919399856937946
Position 271: 0.001299277085940492
Position 1100: 0.0011343857979038935
Position 4598: 0.0008556320253541826
Position 1130: 0.0006161097383988907
Position 1722: 0.0005373699597348102
Position 5707: 0.0005040792166332885
Position 1321: 0.00046288998515313845
Position 325: 0.00044575275402900644
Position 1319: 0.00042443169186199404
Position 1029: 0.0004164803901634286
Position 2177: 0.00037117885670368597
Position 2727: 0.00033556065921295727
Position 5211: 0.00029045158920860893
Position 2148: 0.0002797710342258422
Position 1214: 0.000273128538134656
Position 1084: 0.0002725233671686381
Position 4266: 0.0002655760370022661
Position 2839: 0.00026554939836781894
Position 351: 0.0002503028486269337
Position 1089: 0.00024004588949426826
Position 2957: 0.00023211437941724101
Position 3071: 0.00022502911267795593
Position 2436: 0.00022475342274824047
Position 2583: 0.00021931513119973403
Position 302: 0.00021883250852247415
Position 412: 0.0002150092053998464
Position 691: 0.00020690558084801678
Position 2981: 0.00019592572637697772
Position 1371: 0.0001934969914337886
Position 1352: 0.00018982063122165017
Position 1670: 0.00017134597721196577
Position 2242: 0.0001527775465325035
Position 2201: 0.0001321227705567525
Position 2961: 0.00012833548210186406
Position 1926: 0.00011480975762682752
Position 1970: 0.00011102217903912536
Position 1259: 9.866991605962071e-05
Position 158: 9.859278756054192e-05
Position 240: 9.46114168364022e-05
Position 1327: 9.347565601467731e-05
Position 3173: 8.915619516104841e-05
Position 501: 8.314619816370624e-05
Position 530: 8.298978057852844e-05
Position 377: 6.702459958460286e-05
Position 1454: 5.627780077765701e-05
Position 1256: 5.605841064289822e-05
Position 2753: 4.9088498353182406e-05
Position 400: 3.8760358814248673e-05
Position 574: 2.8234027912887602e-05
Position 342: 2.192987822835169e-05
Position 943: 2.153644879723589e-05
Position 993: 2.0420608708472242e-05
Position 1118: 1.962308261642933e-05
Position 334: 1.6154452117429942e-05
Position 488: 1.2867595988022794e-05
Position 3473: 4.859952141853655e-06
Position 1702: 1.2559339391480716e-06
Position 485: 9.629050755399977e-07
Position 596: 4.866554811264543e-07
Position 518: 4.098364252490518e-07
Position 331: 3.900480502935584e-07
Position 285: 1.4980123986580944e-07
Position 155: 1.2875276166092056e-07
Position 687: 1.1795462265236641e-07
Position 551: 1.1283652096151772e-07
Position 1742: 4.117557278155566e-08
Position 214: 3.360364589519232e-08
Position 120: 2.915147867371668e-08
Position 110: 2.7243744546883828e-08
Position 125: 7.821739866948761e-09
Position 218: 6.057990000557961e-09
Position 221: 5.544427127119299e-09
Position 165: 3.8802823561124334e-09
Position 178: 1.2049067595595716e-09
Position 226: 2.980985641357718e-10
Position 133: 1.169226773619865e-10
Position 173: 8.96868655005802e-11
