Gene = Olfr643
Position 12126: 0.01121695349505032
Position 9754: 0.01082397847194302
Position 3690: 0.010355364934037253
Position 1706: 0.010256258253771416
Position 5092: 0.010090542779609845
Position 7253: 0.009582870932367097
Position 7936: 0.0090160338261673
Position 4753: 0.008767188747119452
Position 11643: 0.008664150031940232
Position 12072: 0.007645955933814497
Position 7575: 0.007104574241035427
Position 9112: 0.007001103357774175
Position 2860: 0.006595773006859045
Position 7424: 0.005609226438066365
Position 5114: 0.005450549711342661
Position 11073: 0.0053703793341209494
Position 3753: 0.0049619649697039275
Position 5889: 0.004818726202991582
Position 9132: 0.0035907864949440856
Position 10205: 0.0035408048244719675
Position 5159: 0.0033990168716856732
Position 10365: 0.0031339268674005546
Position 8825: 0.003131670271592969
Position 8845: 0.0030238100577103027
Position 4184: 0.002791583329738322
Position 3044: 0.002647574430235272
Position 9634: 0.0024644765028072227
Position 1863: 0.002268377147485645
Position 9509: 0.0022615526614172985
Position 9185: 0.00209149182244378
Position 362: 0.0019017427179877223
Position 5274: 0.0017676813110823306
Position 8842: 0.0017630404528080571
Position 1159: 0.001757722068566177
Position 1306: 0.0014725139849185546
Position 3451: 0.0013921744189371366
Position 6925: 0.0013813568975372084
Position 5358: 0.001219838677007678
Position 5547: 0.0012119172862725613
Position 1681: 0.0012085523972983922
Position 7939: 0.0011429121085395596
Position 7110: 0.001085120384986242
Position 7618: 0.0009855067234840287
Position 4013: 0.0009761882836344551
Position 3285: 0.0009626942155587611
Position 3608: 0.0008840874911960742
Position 3948: 0.0008246671299668005
Position 8234: 0.0007555972953608612
Position 5444: 0.0007501698663101049
Position 3989: 0.000730759717229441
Position 2540: 0.0007268437477919357
Position 3422: 0.0007225287974316527
Position 1735: 0.0007132764211532269
Position 4296: 0.0007073456015699796
Position 8120: 0.0007051317323658523
Position 3725: 0.0006587986521487094
Position 4771: 0.000561330493481052
Position 7885: 0.0005521842145578608
Position 5987: 0.0005391119041781717
Position 3051: 0.000531994077709334
Position 4998: 0.0005301581566322717
Position 2454: 0.0005095563460561064
Position 462: 0.0004764192180699057
Position 4704: 0.00038258083464050605
Position 4482: 0.00037924143765521957
Position 3022: 0.00036719971429870153
Position 3106: 0.0003499387594656438
Position 6455: 0.00034574655762328226
Position 2350: 0.000334840328411049
Position 1661: 0.00032973671452278156
Position 3272: 0.00031596512247414733
Position 3239: 0.0003144532318265664
Position 1804: 0.0002984615216347671
Position 1720: 0.00028246153736622397
Position 1463: 0.00028109766370389735
Position 5961: 0.00027581716502865435
Position 4279: 0.00027106784877741695
Position 3499: 0.00026713743037042997
Position 5908: 0.0002554134917055567
Position 4429: 0.00022928755702600513
Position 2718: 0.00021225321256345748
Position 3255: 0.00019745305947070047
Position 5937: 0.00018836616079668608
Position 186: 0.0001773552263069601
Position 1491: 0.0001647118836463755
Position 727: 0.00016185315094975345
Position 662: 0.00015123986764789156
Position 3403: 0.0001480987430243945
Position 169: 0.00014804898691484495
Position 308: 0.00013097731561745142
Position 563: 0.00012637754367469194
Position 2676: 0.00011709607682755385
Position 3874: 0.00010999692593743573
Position 3242: 0.00010994958313130046
Position 2576: 0.00010891193223785957
Position 2323: 9.665083475318643e-05
Position 347: 9.561664466844875e-05
Position 1324: 9.097087708437372e-05
Position 4440: 8.847615839945636e-05
Position 1802: 8.767088063676481e-05
Position 2038: 8.145155289067038e-05
Position 815: 6.330200518410386e-05
Position 587: 6.32679755084119e-05
Position 2142: 6.288716012629765e-05
Position 2110: 5.999551308374667e-05
Position 4730: 5.802934772499148e-05
Position 3019: 5.7374346268811574e-05
Position 1234: 5.4640272576380885e-05
Position 1570: 5.3369642261510356e-05
Position 2001: 5.2664000664693224e-05
Position 2895: 5.232898619245789e-05
Position 1959: 5.195899328488441e-05
Position 1065: 4.650662676463432e-05
Position 2918: 4.427665698750668e-05
Position 2592: 4.1602134886477245e-05
Position 3624: 4.0773288346687955e-05
Position 3799: 3.832110392075403e-05
Position 1743: 3.722610389071583e-05
Position 3102: 3.273886282237801e-05
Position 502: 2.915645358536755e-05
Position 2272: 2.9127325773304435e-05
Position 1264: 2.8305454747686384e-05
Position 621: 2.640028109112767e-05
Position 549: 2.5610546188540295e-05
Position 131: 2.1979859372701165e-05
Position 1556: 1.9288208077616412e-05
Position 831: 1.873335536921788e-05
Position 602: 1.4638457769818204e-05
Position 371: 8.06036069561577e-06
Position 188: 7.777354196058956e-06
Position 1921: 1.1241337986864854e-06
Position 3071: 8.79114533168809e-07
Position 3066: 6.592384233418648e-07
Position 214: 2.6553720483552103e-07
Position 158: 1.5196378908749443e-07
Position 219: 1.4265954569726966e-07
Position 1624: 1.0847443472112291e-07
Position 145: 9.405786946632694e-08
Position 204: 7.209161981219369e-08
Position 135: 3.9417066643447397e-08
Position 258: 3.201365549445719e-08
Position 1553: 2.7619402722095832e-08
Position 242: 2.2323939282394983e-08
Position 682: 2.133287831793086e-08
Position 1480: 1.9172123947877336e-08
Position 1867: 1.6851843020362984e-08
Position 754: 1.0844286846419028e-08
Position 670: 7.954157960022403e-09
Position 804: 7.503773114057201e-09
Position 221: 6.9199752213471175e-09
Position 2320: 6.272946664508317e-09
Position 237: 6.1722594760296415e-09
Position 2296: 5.905047448238871e-09
Position 2399: 3.223729594657306e-09
Position 233: 2.5922227001385093e-09
Position 264: 2.1806847873657507e-09
Position 262: 2.0519332793476458e-09
Position 267: 1.8893524249843438e-09
Position 642: 5.675789550988688e-10
Position 740: 5.675366082771671e-10
Position 121: 3.9446631765103446e-10
Position 105: 2.490402905585447e-10
Position 119: 2.4130014224496135e-10
