Gene = Fbxl12
Position 1117: 0.0002824616132493703
Position 2097: 0.0002729566251455673
Position 848: 0.0002709530740648052
Position 4809: 0.0002655225647111791
Position 308: 0.0002602394836657238
Position 2969: 0.0002334254778086489
Position 463: 0.00022489200572895255
Position 4548: 0.0001919697203747816
Position 2914: 0.00017405572913760614
Position 4711: 0.00017369787475291152
Position 2941: 0.00017212084617567347
Position 410: 0.00015525532046712574
Position 1084: 0.0001510056914368697
Position 1757: 0.0001498286817508033
Position 1722: 0.0001423840846782401
Position 1974: 0.00014200039308885217
Position 807: 0.00010610336640577792
Position 526: 0.00010464750167477285
Position 1937: 0.00010259938228867297
Position 330: 9.846889841323856e-05
Position 796: 8.973479711150692e-05
Position 745: 7.689815870928791e-05
Position 293: 7.307159194175537e-05
Position 348: 6.05407917183481e-05
Position 758: 5.8278831929079804e-05
Position 658: 4.1471972031414936e-05
Position 1373: 3.515698145525656e-05
Position 1463: 3.4866152675943687e-05
Position 1152: 3.3119233605597004e-05
Position 1353: 2.9327740492876322e-05
Position 315: 1.01452114886004e-05
Position 4652: 9.776282060334847e-06
Position 547: 8.883497596104001e-06
Position 235: 7.826836226200904e-06
Position 3749: 5.6975861293857365e-06
Position 3529: 5.621151763253173e-06
Position 3391: 5.1739136042032036e-06
Position 3808: 5.078712910582592e-06
Position 3444: 2.269474175201189e-06
Position 346: 1.7051522068587377e-06
Position 3161: 1.5033661231998544e-06
Position 102: 3.557873069992328e-07
Position 112: 1.9846761125940974e-07
Position 2349: 1.55685788584227e-07
Position 84: 1.4641382183972214e-07
Position 556: 1.2759839465933114e-07
Position 425: 1.2717566961738253e-07
Position 120: 1.1806988399678509e-07
Position 182: 1.0337477487448475e-07
Position 423: 1.0313975471526087e-07
Position 146: 9.156700847034549e-08
Position 150: 7.818495256537741e-08
Position 240: 7.195143079865204e-08
Position 2217: 6.180026235277728e-08
Position 2315: 5.858610964437186e-08
Position 2300: 4.51766800204449e-08
Position 486: 3.4694205591592826e-08
Position 472: 3.169497319917266e-08
Position 474: 1.8402901332752252e-08
Position 206: 5.501185492813955e-09
Position 664: 5.2608286892343195e-09
Position 890: 5.213679637682557e-09
Position 484: 2.778738755506403e-09
Position 198: 1.4209721509900657e-10
Position 581: 1.8752714913763797e-11
Position 587: 1.504187090290894e-11
