Gene = 1110004F10Rik
Position 8724: 8.576318370624577e-05
Position 53: 8.509265193645985e-05
Position 617: 6.856217759056312e-05
Position 406: 5.0419766321055026e-05
Position 282: 4.5935509905284954e-05
Position 461: 4.57889854397847e-05
Position 100: 4.2908712874735916e-05
Position 753: 4.255376551484603e-05
Position 14: 3.684514061838735e-05
Position 4653: 3.415074998739723e-05
Position 329: 3.2281968070087896e-05
Position 129: 2.954114133433541e-05
Position 127: 2.3571007609821842e-05
Position 61: 1.54485858755143e-05
Position 107: 8.655530674050377e-06
Position 10911: 3.073461526071801e-06
Position 3569: 2.931775189188753e-06
Position 525: 1.8479916984919337e-06
Position 537: 8.711197653291696e-07
Position 1518: 6.274773416385797e-07
Position 519: 3.5565493019886515e-07
Position 568: 5.705813670330511e-08
Position 1800: 7.23269206283807e-12
Position 1069: 1.375083720983063e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8642: 0.914349152270842
Position 10890: 0.6233216098157893
Position 6138: 0.5726895355191298
Position 11421: 0.473296363013292
Position 10910: 0.3299557778573722
Position 9909: 0.24199099971829813
Position 9893: 0.18029263133084977
Position 347: 0.1696334313500579
Position 788: 0.11626558449250524
Position 2667: 0.11057995911627047
Position 6106: 0.038082563914492
Position 11879: 0.032942071562777606
Position 8478: 0.032583859237291166
Position 9918: 0.030358211646880948
Position 8670: 0.026327119866744266
Position 5821: 0.026187113396300928
Position 832: 0.02094637970645979
Position 9745: 0.01983124999185884
Position 11457: 0.019153313898535893
Position 7156: 0.017962075861012432
Position 11304: 0.016516901056403948
Position 9262: 0.01458436830961146
Position 615: 0.014518463039189898
Position 9742: 0.012342248188990336
Position 2131: 0.012085909162777499
Position 8529: 0.011317465958294531
Position 9608: 0.00969599482747912
Position 2448: 0.007304384318799728
Position 10333: 0.0064085930745640665
Position 10385: 0.006230639003709046
Position 509: 0.005357228604062245
Position 11843: 0.004549555999473192
Position 660: 0.004313548650114207
Position 5914: 0.004194074602658398
Position 9763: 0.003900897769732071
Position 11554: 0.0033875131883260613
Position 2726: 0.0030264900635145623
Position 10410: 0.0029602832809627537
Position 2637: 0.002764212300225866
Position 757: 0.00262798009927502
Position 10236: 0.0021719563303980146
Position 2697: 0.0020538255459547736
Position 11596: 0.0020357001124792
Position 10540: 0.0018554164512959233
Position 11625: 0.0015462661178192755
Position 11243: 0.0014738550077981474
Position 11387: 0.0014637930014668162
Position 11800: 0.0010407923936890248
Position 10914: 0.000964578532382572
Position 11551: 0.0007931367575736324
Position 897: 0.0007925140856759773
Position 11330: 0.0007710169100708082
Position 11694: 0.000611484948182614
Position 596: 0.0005835631694826251
Position 10015: 0.0005567421008471237
Position 10528: 0.0005152783636826071
Position 850: 0.0005039240778297768
Position 11643: 0.00048714485146511327
Position 10144: 0.00046162381934868296
Position 9098: 0.0004557930574996677
Position 2091: 0.00038669200217939295
Position 11067: 0.0003436128602666717
Position 11265: 0.00033589333083903534
Position 8818: 0.0003201034005349918
Position 500: 0.0002728346379513012
Position 2402: 0.0002558187357956535
Position 9055: 0.00023062271886853343
Position 796: 0.00022808675353590423
Position 9065: 0.00020833905031121547
Position 10512: 0.00016683406107747308
Position 8851: 0.00014460249606306456
Position 11585: 0.00013778773091425482
Position 2386: 9.354766953037545e-05
Position 2171: 6.92034794305028e-05
Position 10140: 6.693744722725505e-05
Position 4460: 5.433745478365688e-05
Position 1772: 5.1682900836007356e-05
Position 148: 4.775375304919358e-05
Position 9494: 4.145871247575657e-05
Position 514: 3.695829254156083e-05
Position 6737: 3.648765545169691e-05
Position 2045: 2.635258453187067e-05
Position 156: 1.853297433073527e-05
Position 488: 1.7199726006454362e-05
Position 573: 1.5262661218995614e-05
Position 356: 1.3093111968726362e-05
Position 525: 1.1761292881797048e-05
Position 9641: 1.1164905948864293e-05
Position 397: 4.991195676869167e-06
Position 662: 4.496610796729447e-06
Position 250: 4.035660563475805e-06
Position 385: 3.477893053404772e-06
Position 411: 2.79062413176856e-06
Position 415: 2.3640540418039054e-06
Position 179: 2.013037533469872e-06
Position 3520: 2.001456446686733e-06
Position 311: 1.87753286159046e-06
Position 307: 1.7969086892040248e-06
Position 364: 1.5985072340792906e-06
Position 207: 1.4793013837061142e-06
Position 429: 1.4016470658761412e-06
Position 113: 1.399930342119723e-06
Position 3324: 9.303187425020207e-07
Position 674: 9.049903412185539e-07
Position 680: 8.65330135883557e-07
Position 298: 8.552170272613999e-07
Position 690: 7.758037485981693e-07
Position 694: 5.335560216533689e-07
Position 1143: 4.6728409126807296e-07
Position 446: 3.2571745361185124e-07
Position 116: 1.9981580672771595e-07
Position 324: 3.047690669855124e-08
Position 374: 1.701967675684019e-08
Position 295: 1.5314183761351203e-08
Position 280: 1.3327347518898356e-08
Position 379: 1.1887877848503114e-08
Position 256: 9.847608615926067e-09
Position 271: 4.1582147193314695e-09
Position 366: 3.4312313062144234e-09
Position 291: 2.4353053400908255e-09
Position 1367: 3.3847441824487872e-12
Position 1379: 1.2338468742328621e-12
Position 1562: 1.1625781081348427e-12
Position 1596: 9.178566308951235e-13
Position 1573: 9.065408693219341e-13
Position 1488: 4.393720101654743e-13
Position 1683: 3.8405437715405093e-13
Position 1330: 2.3094099921825186e-13
Position 1700: 2.026914777103093e-13
Position 1665: 1.9804460387028207e-13
