Gene = Srsf11
Position 7227: 0.00038765571885658785
Position 17742: 0.0003363818544334053
Position 8020: 0.00031188759609456363
Position 23184: 0.00030990096993578327
Position 20294: 0.00030854176127010117
Position 21607: 0.00025874921416639405
Position 24439: 0.0002528167049501808
Position 19140: 0.0002427172684356426
Position 23836: 0.00023984354178878192
Position 1462: 0.0002061818824504869
Position 529: 0.00018333758730076208
Position 19329: 0.00015005714651150824
Position 19551: 0.00014805691845012404
Position 388: 0.00013926196804097952
Position 19051: 0.00012778727018595312
Position 1024: 0.00010835213897080666
Position 293: 0.00010777275285387238
Position 18927: 9.137767000161983e-05
Position 438: 6.705351879411435e-05
Position 1086: 6.142341359454437e-05
Position 332: 5.96940315695791e-05
Position 613: 5.799078969566077e-05
Position 1233: 5.29926881465609e-05
Position 1446: 5.27835555426823e-05
Position 288: 5.173977786962277e-05
Position 743: 5.09303782665145e-05
Position 18915: 4.912268662538957e-05
Position 1562: 4.473973516228152e-05
Position 1637: 4.281570177032442e-05
Position 1505: 3.963544719942271e-05
Position 1158: 3.894553953032988e-05
Position 1485: 3.864287996778099e-05
Position 149: 3.7024201376917105e-05
Position 1646: 3.450413544716227e-05
Position 884: 3.254687588212571e-05
Position 24522: 2.5690093394891026e-05
Position 988: 2.4133106096333583e-05
Position 1272: 2.222377727519101e-05
Position 24348: 1.856015512307615e-05
Position 2087: 1.63652269153096e-05
Position 24362: 9.9957259006721e-06
Position 740: 9.329352860913623e-06
Position 775: 9.173442552325957e-06
Position 20287: 8.176002158271796e-06
Position 1190: 7.721550350078664e-06
Position 1466: 7.054395191042255e-06
Position 732: 6.992018208652035e-06
Position 896: 6.6274060185254474e-06
Position 1623: 5.9425231469896845e-06
Position 549: 5.762155393969809e-06
Position 24313: 5.285633424847527e-06
Position 24305: 4.938634323489836e-06
Position 1096: 4.638876354551554e-06
Position 1814: 4.524147913703993e-06
Position 1045: 4.275195802517655e-06
Position 24259: 4.189437092297633e-06
Position 814: 4.082616747094342e-06
Position 20322: 3.889356461786843e-06
Position 1198: 3.7204493398001466e-06
Position 442: 3.2622466156099544e-06
Position 965: 3.1960806384815963e-06
Position 842: 3.061844544230836e-06
Position 24324: 6.543282633878616e-07
Position 82: 1.1317920388325132e-08
Position 132: 1.4427909932807094e-09
Position 187: 1.3685688369418491e-09
Position 155: 9.044281949922685e-10
Position 225: 8.339129148458672e-10
Position 255: 3.7101421731034694e-10
Position 36: 3.1007801299357615e-10
Position 23888: 2.7040987374958965e-10
Position 233: 1.710616470445984e-10
Position 39: 1.2297658026562353e-10
Position 212: 6.75160087815549e-11
Position 499: 1.8462689405386065e-11
Position 385: 1.2090036251829835e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 20185: 0.9948408078393514
Position 22597: 0.9800687287536389
Position 24190: 0.9749860519951464
Position 13279: 0.9553821192370706
Position 18747: 0.9321987084296699
Position 14586: 0.9038792534987103
Position 17199: 0.8940406609994246
Position 4572: 0.8212517029143133
Position 24438: 0.7974983068804556
Position 23763: 0.7510443111946692
Position 17440: 0.6492285315129133
Position 12407: 0.5404325944465799
Position 9780: 0.49891239358260314
Position 1723: 0.4006103237883931
Position 13688: 0.38684069882016003
Position 17035: 0.34388942500347575
Position 13653: 0.22200516603176676
Position 9823: 0.20004620153564193
Position 21459: 0.11805763699878752
Position 21600: 0.10746357862150102
Position 8780: 0.08873077990137576
Position 6736: 0.08680833392646561
Position 25758: 0.07962605321381017
Position 12186: 0.0780210837233717
Position 10698: 0.07464212804538782
Position 24435: 0.07461960947055618
Position 6765: 0.06945048800942939
Position 3860: 0.06495612906060823
Position 17235: 0.05990072938843691
Position 23737: 0.05867151661905783
Position 21620: 0.055881284442073284
Position 15029: 0.05548658207490745
Position 18722: 0.054196262985276834
Position 5092: 0.05063863603053385
Position 15213: 0.04514200278203645
Position 22136: 0.038173802259940534
Position 5051: 0.034507522605606786
Position 3318: 0.03400076501122493
Position 24706: 0.030131067964664453
Position 8747: 0.029698169522467205
Position 18236: 0.029682521466449698
Position 6682: 0.029448094555329617
Position 15650: 0.028228971899416908
Position 21406: 0.026830574611852127
Position 5118: 0.026617234331648854
Position 13733: 0.025960067638112608
Position 17872: 0.02468987330757081
Position 17003: 0.02223483139518373
Position 25833: 0.0205341749674877
Position 11014: 0.020511429783060378
Position 2176: 0.019686421064180188
Position 25286: 0.018027254045659972
Position 14333: 0.01714544741178417
Position 24761: 0.016034902044992777
Position 22599: 0.015766394054411978
Position 13569: 0.014963343285313957
Position 6550: 0.01400043957782008
Position 21429: 0.0135287203840924
Position 2259: 0.013155093834621222
Position 21656: 0.012327096977909877
Position 3555: 0.010992814190075844
Position 6708: 0.01025887105031265
Position 25376: 0.009957429886884287
Position 1772: 0.00937608833998486
Position 24405: 0.009192306064455676
Position 23742: 0.008858241313689081
Position 24170: 0.0087788756045227
Position 10145: 0.008432046643230249
Position 24865: 0.008223352368727305
Position 5069: 0.007839391621640768
Position 23668: 0.007489707503776027
Position 20387: 0.006267946535475543
Position 22173: 0.005699623386757662
Position 24081: 0.0056439083042789705
Position 24771: 0.005282743473684706
Position 13461: 0.00527614049386126
Position 3297: 0.004847203220213584
Position 15118: 0.00476061544618985
Position 5112: 0.004383053923547522
Position 221: 0.0040491578060032896
Position 2139: 0.003969540065663865
Position 17113: 0.003947054915551185
Position 3831: 0.0039227733798423495
Position 2361: 0.0038157474835373412
Position 24209: 0.0038045378025018347
Position 17509: 0.0034137730188259336
Position 1725: 0.0033929008366502217
Position 1951: 0.0033691568379584976
Position 20230: 0.0033085666306514176
Position 24408: 0.003276037297508502
Position 23992: 0.0032102805589661813
Position 5031: 0.0031197640477019025
Position 3440: 0.0030478220748554113
Position 25167: 0.002975400018729447
Position 4577: 0.002927492201206549
Position 5158: 0.002881580378394192
Position 1700: 0.0028282795054500125
Position 4430: 0.0028044862363847327
Position 1867: 0.002782367814589118
Position 16928: 0.0027756464786647334
Position 25331: 0.002535275095887299
Position 24469: 0.002149632729636095
Position 18314: 0.0020854114010464392
Position 4990: 0.0019951140171931866
Position 5188: 0.0019720016087089415
Position 24537: 0.0018753090057721871
Position 23480: 0.0017243225304153379
Position 21159: 0.0016392791520529657
Position 18282: 0.0014543605662185152
Position 21192: 0.001379925160841602
Position 4593: 0.0012999072170723656
Position 24062: 0.001262944656186022
Position 5058: 0.001193695331772133
Position 25268: 0.0011841560636213927
Position 3338: 0.0009852917892696268
Position 9885: 0.0009552038344654769
Position 23681: 0.0009489156996494931
Position 2142: 0.0009310474203594081
Position 21293: 0.000918324513690879
Position 26045: 0.0009059290662990873
Position 21093: 0.0008452930817737381
Position 2316: 0.0008144049082420304
Position 18944: 0.0008019140530261295
Position 3379: 0.0007896124806412725
Position 25625: 0.0007756077835864546
Position 24126: 0.0007565705722503292
Position 25390: 0.0007476334971106132
Position 18335: 0.0007168471772817614
Position 3382: 0.0007017842356308602
Position 18805: 0.0006999507024508533
Position 21384: 0.0006012541659799411
Position 22951: 0.0005663873388748508
Position 1405: 0.0005320653788072675
Position 4474: 0.0005193606056082053
Position 21617: 0.0005107884692528456
Position 25540: 0.0004897606618421702
Position 19014: 0.00047676130160719714
Position 23048: 0.00047142514676646224
Position 20123: 0.0004392108780485671
Position 24213: 0.00042864311670122934
Position 24206: 0.0003989349456605724
Position 23589: 0.0003750599021350876
Position 23357: 0.0003743511910679466
Position 1933: 0.0003650172319493861
Position 1814: 0.00035989086838535367
Position 25981: 0.0003592355117060987
Position 1982: 0.00034967903727104095
Position 271: 0.00033632256142151763
Position 23642: 0.00031602980075077694
Position 7905: 0.0003118875960945639
Position 23765: 0.00030399654732265563
Position 22566: 0.0002957867309587625
Position 3211: 0.00024795902004458585
Position 22981: 0.00024224872165534144
Position 22892: 0.00022822619546599289
Position 23463: 0.0002163345472423532
Position 23484: 0.00021041244064476112
Position 2198: 0.00020247301270018422
Position 7036: 0.00020231533613022107
Position 23698: 0.0001966740135056144
Position 7081: 0.00018534038272636645
Position 21479: 0.000184315683134013
Position 20206: 0.0001757496731496114
Position 18802: 0.00017013615260194783
Position 15670: 0.00016014946491007458
Position 424: 0.0001517980874874518
Position 19478: 0.0001480569184501241
Position 1676: 0.00014304003447976522
Position 1567: 0.00014245973876314156
Position 5039: 0.00013259241879370995
Position 4638: 0.0001293560741262451
Position 1072: 0.00011907826432807726
Position 1732: 0.00011596833426442038
Position 21434: 0.00010041056821369648
Position 1743: 9.750414669853158e-05
Position 22421: 9.309357318085935e-05
Position 23648: 9.197608862400176e-05
Position 19179: 9.099617502950461e-05
Position 1753: 9.019540751077023e-05
Position 3092: 8.676258169238422e-05
Position 23968: 8.639367593677075e-05
Position 23630: 8.625802670649772e-05
Position 24016: 8.625106710471801e-05
Position 3269: 8.533876382952501e-05
Position 20197: 8.433754788449744e-05
Position 1020: 7.455908919386466e-05
Position 4375: 6.419696986043128e-05
Position 2304: 6.417766521985107e-05
Position 1848: 6.060881984659144e-05
Position 22382: 5.962321899206021e-05
Position 19294: 5.906097148200362e-05
Position 571: 5.857901802028343e-05
Position 23062: 5.4624835476056045e-05
Position 2328: 5.42700060055229e-05
Position 23943: 4.796265585750898e-05
Position 24141: 4.611384121349587e-05
Position 22457: 4.572072584726182e-05
Position 24024: 4.5229487045012736e-05
Position 24036: 4.321816724157845e-05
Position 1316: 4.1892133676127925e-05
Position 1958: 3.6904323655965145e-05
Position 860: 3.5385708423747325e-05
Position 793: 3.3394824709494034e-05
Position 839: 3.243176209373583e-05
Position 323: 3.194879402779595e-05
Position 21431: 2.9000104181236483e-05
Position 612: 2.799099955676956e-05
Position 4342: 2.5079854984045498e-05
Position 23922: 2.4486725959617797e-05
Position 965: 2.1655196547833607e-05
Position 891: 2.100566010041102e-05
Position 375: 1.7021249029909854e-05
Position 617: 1.6335110694607393e-05
Position 912: 1.5030531946184948e-05
Position 1293: 1.117139811769731e-05
Position 1534: 1.1169913273459932e-05
Position 355: 1.0971246401482743e-05
Position 1415: 1.00947819226236e-05
Position 842: 8.197022531103632e-06
Position 489: 8.102707765967573e-06
Position 995: 6.496582513517388e-06
Position 3569: 6.024838934813997e-06
Position 245: 5.357018463814717e-06
Position 2090: 4.949260606658581e-06
Position 577: 4.678448460346574e-06
Position 778: 4.620801205852173e-06
Position 2300: 4.417136714827826e-06
Position 917: 4.3651526261661405e-06
Position 458: 4.3021774895458476e-06
Position 1224: 3.5795347455742925e-06
Position 17457: 3.391326835595427e-06
Position 2011: 3.3666275865139067e-06
Position 438: 2.8361529137586347e-06
Position 1253: 2.5754065509767397e-06
Position 1615: 2.33262612903828e-06
Position 1702: 2.040242754121727e-06
Position 3405: 1.7957537638002445e-06
Position 2273: 1.6651587923072563e-06
Position 970: 1.2276846787297695e-06
Position 1344: 1.145661163842848e-06
Position 1268: 1.0010996950156387e-06
Position 845: 9.481340929074174e-07
Position 1207: 9.161219071606521e-07
Position 19967: 8.460929866848443e-07
Position 1578: 7.725725447266662e-07
Position 393: 7.63627607638133e-07
Position 382: 6.506482168749253e-07
Position 631: 5.808766746354586e-07
Position 1119: 5.085611973595588e-07
Position 1623: 5.048438121992022e-07
Position 361: 3.206800086721177e-07
Position 2077: 1.1328749782112235e-07
Position 22767: 6.747832630335472e-08
Position 18823: 6.590687296290247e-08
Position 1505: 5.996610438729643e-08
Position 19894: 4.619320743432559e-08
Position 22792: 4.434516977360032e-08
Position 19845: 1.115818385964509e-08
Position 19934: 3.5929158973503932e-09
Position 19827: 3.069184317869371e-09
