Gene = Prap1
Position 925: 7.977265742228534e-09
Position 854: 7.66360355761897e-09
Position 660: 5.924063915989134e-09
Position 320: 4.458938519419194e-09
Position 288: 3.2807222903587597e-09
Position 405: 2.8070706820435642e-09
Position 393: 1.0164999516169337e-09
Position 397: 8.31215972651968e-10
Position 385: 8.145994866353285e-10
Position 401: 5.699296281593775e-10
Position 332: 3.318573137104038e-10
Position 326: 2.000228240189951e-10
Position 376: 8.16649995301961e-11
Position 336: 7.265612006458666e-11
Position 328: 6.467787545254185e-11
Position 348: 1.926656349083863e-11
Position 340: 5.967566834435064e-13
Position 380: 5.679346828482578e-13
Position 352: 5.108461894082844e-13
Position 364: 4.6545626399785e-13
Position 360: 2.2055330826306122e-13
Position 368: 2.1849520645423325e-13
