Gene = Dpt
Position 26740: 0.08025036526069745
Position 26855: 0.07995547556578822
Position 26347: 0.0770300672020389
Position 2546: 0.07702968130979726
Position 4760: 0.070555934185367
Position 1503: 0.07002611657368868
Position 27111: 0.06884853277219664
Position 5215: 0.05942671498005267
Position 5062: 0.05613300621445781
Position 2023: 0.05193943506477645
Position 525: 0.048026357043155145
Position 13202: 0.0473188729480248
Position 14596: 0.042285481838066026
Position 7432: 0.037187480843145715
Position 26909: 0.03668672776324514
Position 25413: 0.036462744273413256
Position 1638: 0.03512195031290833
Position 27571: 0.03403458507561167
Position 3951: 0.03307684251937323
Position 786: 0.030829109115051587
Position 13205: 0.03041197402292369
Position 2644: 0.030084486416718847
Position 4458: 0.028907677128399888
Position 25607: 0.028477072611757706
Position 1543: 0.026765319877817197
Position 14316: 0.026647606427658208
Position 26114: 0.025303579764690325
Position 24018: 0.021559154041766705
Position 6805: 0.0202634910832045
Position 8793: 0.017671221846538868
Position 2666: 0.016688837203793157
Position 23021: 0.013417372204465178
Position 1547: 0.013192791483583889
Position 6746: 0.011483266023896327
Position 6693: 0.011300391603326437
Position 26815: 0.010975499123170133
Position 613: 0.010872626075012477
Position 5791: 0.010210923715522279
Position 5357: 0.009874646777837904
Position 25005: 0.009582211990771233
Position 22992: 0.008595531607738316
Position 26829: 0.008400839385429707
Position 16857: 0.008170944667590609
Position 4003: 0.007965678082494453
Position 2008: 0.007829546592709319
Position 1884: 0.007537342448115371
Position 4383: 0.0069491121461560425
Position 5179: 0.006614109557737263
Position 24649: 0.006545537482417229
Position 624: 0.006537363006655073
Position 15854: 0.006263036261976257
Position 25241: 0.0062150574667651955
Position 1770: 0.005871060454048421
Position 7714: 0.005694073898368805
Position 7766: 0.0054370314981384196
Position 1568: 0.005422193017793297
Position 14645: 0.004093020442165658
Position 2712: 0.003902599272561396
Position 2065: 0.0035417832668777696
Position 5486: 0.003325198784450435
Position 586: 0.0031910216405060116
Position 1407: 0.0031643721069738104
Position 2629: 0.0030326155512224997
Position 24559: 0.002718781152988691
Position 335: 0.0025946613217759772
Position 1599: 0.00257466930088335
Position 2037: 0.002566729934734548
Position 1572: 0.0025269158742017494
Position 1345: 0.0024670484675874444
Position 3898: 0.0024238963677304525
Position 24906: 0.002362625839572177
Position 22774: 0.002273969954359672
Position 1830: 0.0022047454017595806
Position 14593: 0.0022006243936406426
Position 5083: 0.00217373421680752
Position 2197: 0.002150601896918493
Position 15881: 0.002100485863692698
Position 25103: 0.002040069549211776
Position 13222: 0.0020066312894080488
Position 3984: 0.001910164732602054
Position 1778: 0.0019011040730540457
Position 2590: 0.0018965707074773768
Position 12472: 0.001723532049975515
Position 22927: 0.001647326228592527
Position 661: 0.0016018514715851772
Position 13274: 0.0015976176998147742
Position 23045: 0.0015806469644385475
Position 22078: 0.0015788144602154543
Position 4068: 0.0015100093797636425
Position 278: 0.0015096803800059224
Position 13089: 0.001493849918317244
Position 24138: 0.0014110947696270842
Position 26842: 0.0013763706517178225
Position 25062: 0.001347362486355294
Position 1821: 0.0013216266605018533
Position 13317: 0.0012204563543424386
Position 708: 0.0011974735620645376
Position 1480: 0.0011502654039507096
Position 3854: 0.0011236790833998814
Position 821: 0.0010904499250816945
Position 27080: 0.0010825987552308782
Position 1744: 0.000917635883475866
Position 5114: 0.000907576664869449
Position 250: 0.0008705876659742766
Position 13211: 0.0008495979867587939
Position 1644: 0.0007889861072494341
Position 1890: 0.0007262131213954348
Position 540: 0.0007242577776225648
Position 1320: 0.0006359422876586313
Position 1134: 0.0006228725770111044
Position 133: 0.0006104895486632871
Position 1525: 0.0005439519811306699
Position 4324: 0.00047359626488391256
Position 643: 0.00036860904644771665
Position 1222: 0.0003539508050902825
Position 1415: 0.0003504241459271394
Position 12477: 0.0003453952302057951
Position 1196: 0.0003339089133090924
Position 1652: 0.00031724339336863734
Position 553: 0.00030853837677915927
Position 13014: 0.0003038896567112904
Position 1007: 0.00027630985557849507
Position 1020: 0.0002659224833102019
Position 174: 0.00025469059936033357
Position 220: 0.00024668475728708726
Position 2840: 0.00024046575179511467
Position 686: 0.00024034691622559066
Position 1253: 0.00021714209716941816
Position 12492: 0.00021576626266682296
Position 469: 0.00021561792999056167
Position 285: 0.0002041032692557268
Position 14692: 0.00018743289499705026
Position 5515: 0.00018568491681571957
Position 565: 0.00017932133280475102
Position 282: 0.0001719548985264541
Position 299: 0.00016867366513620416
Position 472: 0.0001533994710000126
Position 1356: 0.00014738942030014657
Position 3814: 0.00013007794311628335
Position 171: 0.00012212766588460083
Position 1974: 0.00011434039861400838
Position 2673: 0.00011376686389754335
Position 12418: 0.0001043108895688384
Position 289: 0.00010020161153617674
Position 377: 9.089035236133091e-05
Position 1299: 7.985090527206742e-05
Position 698: 6.627187255487865e-05
Position 26866: 6.572395831660964e-05
Position 144: 6.072693327923306e-05
Position 227: 5.793796875712553e-05
Position 1392: 5.512794766342099e-05
Position 1101: 5.394587742780759e-05
Position 266: 5.3873318762807766e-05
Position 259: 5.143596178422913e-05
Position 688: 4.3936663501705923e-05
Position 24132: 4.177762288311455e-05
Position 12504: 3.970103921360183e-05
Position 630: 3.577387894194801e-05
Position 13173: 3.354949259249423e-05
Position 13180: 3.203528135264572e-05
Position 2073: 2.1696373176338216e-05
Position 1923: 1.7690188145645563e-05
Position 1925: 1.7183649903786266e-05
Position 14435: 1.4221706121334247e-05
Position 673: 1.1778773677875266e-05
Position 23145: 1.1640071641489426e-05
Position 2046: 1.0586740915342898e-05
Position 24797: 1.0534095893418163e-05
Position 5470: 1.02585128129434e-05
Position 2236: 1.01721622405473e-05
Position 712: 9.127317225049383e-06
Position 2067: 8.98064783461344e-06
Position 180: 5.63087400916814e-06
Position 22944: 3.866861723786861e-06
Position 1262: 9.899247097943532e-07
Position 1154: 7.070345448109897e-07
Position 354: 3.3187571975199385e-07
Position 12719: 2.848238895597397e-07
Position 369: 2.809217571840425e-07
Position 234: 2.7238836126935177e-07
Position 345: 2.0117034458221188e-07
Position 366: 1.491733717096312e-07
Position 269: 1.1550761719520073e-07
Position 403: 3.997302971253838e-08
Position 400: 2.0802205488125178e-08
Position 452: 1.2323960403264386e-08
Position 449: 4.911405360899209e-09
Position 415: 4.8899935397222344e-09
