Gene = Arl6ip4
Position 1057: 6.580381078359695e-05
Position 1692: 6.369241831404708e-05
Position 387: 6.285735712945048e-05
Position 2002: 5.971730888776761e-05
Position 301: 5.8997411099479244e-05
Position 1458: 5.136597890428954e-05
Position 1759: 4.939390892546639e-05
Position 946: 4.393738679013325e-05
Position 602: 4.039841302662658e-05
Position 964: 3.163416704183326e-05
Position 1752: 3.054772045394475e-05
Position 1408: 2.963316076639511e-05
Position 817: 2.8369554478775105e-05
Position 949: 2.6428084109470956e-05
Position 517: 2.6303574626945767e-05
Position 776: 2.509193217227907e-05
Position 381: 2.3375512794703475e-05
Position 822: 2.120072036227972e-05
Position 781: 2.0374724493227203e-05
Position 532: 1.7854585012559837e-05
Position 1024: 1.7118711576125664e-05
Position 819: 1.2564309589080407e-05
Position 313: 1.176685072288068e-05
Position 676: 8.209465392962192e-06
Position 714: 7.5217810810415106e-06
Position 511: 7.154012793164082e-06
Position 1787: 5.601227992655275e-06
Position 734: 5.173498767144816e-06
Position 464: 2.728414027212216e-06
Position 598: 2.527516949148569e-06
Position 416: 2.3222242535868394e-06
Position 790: 2.0289479250149525e-06
Position 471: 1.4123690148971268e-06
Position 566: 1.0650336962690871e-07
Position 102: 4.564842678004064e-08
Position 199: 4.050902767422083e-08
Position 1127: 3.357881174706501e-08
Position 410: 1.349594598999722e-10
Position 478: 1.305388149079535e-10
Position 421: 1.0511886149705229e-10
Position 378: 9.496993482159025e-11
Position 487: 7.515169611011828e-11
Position 432: 4.36436210136024e-11
Position 495: 3.0308802952430953e-11
