Gene = Flad1
Position 884: 7.718009964762631e-07
Position 913: 5.523502046494023e-07
Position 785: 5.311633786214382e-07
Position 526: 4.2205010183450014e-07
Position 848: 3.368680783773935e-07
Position 379: 4.336920509145566e-08
Position 809: 2.3114184188186627e-08
Position 826: 2.1760801937135447e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4306: 0.7545573455348976
Position 8393: 0.6433788620558291
Position 9550: 0.6125482886146266
Position 8561: 0.3952222513412648
Position 5909: 0.25643878794139463
Position 482: 0.22663050368658816
Position 3090: 0.2009188085090151
Position 6092: 0.17318088458255676
Position 649: 0.16767552755774598
Position 3277: 0.12609531686022502
Position 5940: 0.10861876766265188
Position 9355: 0.07640768582292647
Position 3369: 0.0725177152625377
Position 9273: 0.06497816113122805
Position 433: 0.05872676022214949
Position 4326: 0.04919686502089728
Position 4383: 0.043087312329927414
Position 6218: 0.02947953192691376
Position 3049: 0.02906528751178
Position 2696: 0.028099454499192406
Position 5957: 0.022916370600449203
Position 4276: 0.020586674290041813
Position 5601: 0.019333335733169532
Position 3244: 0.017911036518741402
Position 529: 0.016850559137488202
Position 5644: 0.012633528653278627
Position 5581: 0.012592184587489823
Position 4444: 0.012590534788505164
Position 3024: 0.011510532971677928
Position 2577: 0.011267207396550271
Position 2663: 0.010170831528853017
Position 5885: 0.00947853971963359
Position 809: 0.008453626331389876
Position 879: 0.006684337230139469
Position 655: 0.00605517061969622
Position 505: 0.00598566218336991
Position 7073: 0.005631520894197781
Position 1195: 0.003259635078050428
Position 913: 0.0032019485390826076
Position 6606: 0.0027804528643333576
Position 6105: 0.0026733710539292494
Position 771: 0.0023683084400474945
Position 6710: 0.0019717709217995246
Position 5664: 0.0018920606873514736
Position 8650: 0.0017028991733454985
Position 5985: 0.0016578975629681953
Position 5458: 0.0015489864700670179
Position 5046: 0.0012283880082393749
Position 437: 0.001186626916157611
Position 951: 0.0011165025852909313
Position 8874: 0.0010974770386332536
Position 5994: 0.001057894150334759
Position 284: 0.0009018925391088087
Position 2759: 0.0008354501614374949
Position 5708: 0.0007118887213489097
Position 4998: 0.0006939111727514169
Position 546: 0.0006225492391079781
Position 2194: 0.0006059185385079846
Position 440: 0.0005570025721768499
Position 4634: 0.0005519867576879715
Position 5606: 0.0005467538936868603
Position 4523: 0.0004508382595323372
Position 629: 0.00044569116183789775
Position 210: 0.00041619317486008337
Position 696: 0.00040114674040732574
Position 6817: 0.0002831728488182128
Position 7515: 0.000263550363887749
Position 2827: 0.00023233071711136182
Position 1106: 0.00020724549105606034
Position 5243: 0.00020422201121529342
Position 204: 0.00020079846293761294
Position 333: 0.00019458151954143246
Position 6557: 0.00018176308625488582
Position 705: 0.00014822450121484236
Position 2164: 0.00013897031381536923
Position 607: 0.00013414286061334135
Position 2609: 0.00012477256893598615
Position 6294: 0.00012039299746313986
Position 1217: 9.721902543674331e-05
Position 5287: 7.23691657411221e-05
Position 4853: 6.240099803781118e-05
Position 168: 4.893664539944806e-05
Position 178: 4.667431829356294e-05
Position 3549: 4.084251744467619e-05
Position 4640: 3.9728047866158116e-05
Position 960: 1.296499720014343e-05
Position 2201: 1.18003872946195e-05
Position 928: 1.027431167130498e-05
Position 149: 9.585329646956142e-06
Position 339: 8.629195219773652e-06
Position 190: 7.331762188244489e-06
Position 600: 6.875567828824206e-06
Position 357: 6.729646185927063e-06
Position 1299: 6.387636253588614e-06
Position 691: 5.549637785260953e-06
Position 244: 4.997073740467748e-06
Position 238: 3.1468145991834214e-06
Position 394: 2.8883801297317395e-06
Position 575: 2.8334156196460916e-06
Position 184: 2.709850224194605e-06
Position 228: 2.1259253919859702e-06
Position 226: 2.026632191959416e-06
Position 290: 1.496996887763224e-06
Position 418: 1.3655381832057233e-06
Position 589: 1.142675403323478e-06
Position 609: 1.1264098176562623e-06
Position 412: 1.0984819469120695e-06
Position 221: 9.980702694293403e-07
Position 154: 8.976158423708713e-07
Position 723: 7.4507342505607e-07
Position 614: 7.376066408814172e-07
Position 145: 6.607966295907933e-07
Position 662: 6.349323828403186e-07
Position 259: 5.161260706561859e-07
Position 774: 3.920696105049614e-07
Position 385: 3.4624001842174974e-07
Position 398: 2.8971834634297503e-07
Position 673: 2.6313365789481517e-07
Position 300: 2.0850329028801494e-07
Position 373: 1.6200638459938173e-07
Position 255: 1.0915654973353033e-07
Position 670: 8.781585592582893e-08
Position 842: 8.148490407807487e-08
Position 409: 6.226714071751237e-08
Position 306: 5.072055427312226e-08
Position 848: 4.025921089404811e-08
Position 194: 3.514537063463036e-08
Position 788: 3.1640200034213284e-08
Position 387: 3.0505266339295915e-08
Position 826: 2.6458193573848347e-08
Position 223: 1.1720727835736046e-08
Position 108: 1.1382484589122127e-09
Position 375: 6.059662074282163e-10
Position 347: 5.610382064129434e-10
Position 121: 7.933515417305956e-11
Position 115: 6.739727116447629e-11
Position 127: 1.637437255875439e-11
