Gene = Lin37
Position 3685: 1.2827785075051236e-05
Position 3965: 1.2433247175009452e-05
Position 27: 1.1629072554745406e-05
Position 414: 1.042489626605872e-05
Position 133: 1.015560452079131e-05
Position 393: 9.767427258729166e-06
Position 592: 8.401556773385686e-06
Position 1645: 7.528333275008316e-06
Position 366: 7.061020411234924e-06
Position 2194: 5.594097460690309e-06
Position 605: 4.540372070984585e-06
Position 3937: 3.987028884950974e-06
Position 41: 3.568513893042152e-06
Position 233: 3.3857497335544524e-06
Position 240: 2.9957371123621556e-06
Position 173: 1.3975082797080378e-07
Position 3834: 1.0571087318675511e-07
Position 2798: 2.7485312337102307e-09
Position 2689: 2.6592199079002778e-09
Position 351: 1.353022072846801e-09
Position 361: 9.015554873137957e-10
Position 368: 7.958901692673306e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4037: 0.9990171096552414
Position 3884: 0.9879655377288248
Position 1969: 0.8892748233316166
Position 3656: 0.8875064293680418
Position 1687: 0.878965011382484
Position 2621: 0.8366540064116585
Position 2485: 0.4460787710164889
Position 2215: 0.41466300609131146
Position 2351: 0.3683779241289309
Position 2460: 0.33707167532645094
Position 752: 0.15300098629412076
Position 3227: 0.08943788195487361
Position 3714: 0.08052008743073111
Position 2253: 0.06458376994710234
Position 1561: 0.044640352215441166
Position 2374: 0.04218468769527093
Position 1185: 0.04045085970064836
Position 3256: 0.021120823513808548
Position 2668: 0.019806271607889645
Position 3322: 0.011357508038697506
Position 2931: 0.010098625267967998
Position 1661: 0.009896729982840923
Position 1944: 0.009691831620846887
Position 2300: 0.00822217276246845
Position 736: 0.008070416513708788
Position 1689: 0.007987885491191426
Position 3176: 0.007962290456913554
Position 1189: 0.007009581718953558
Position 2652: 0.006812189394171103
Position 2638: 0.006241031118349165
Position 2721: 0.006177752793250209
Position 2976: 0.00588676663089733
Position 1122: 0.005607518285838927
Position 2729: 0.005595221930832038
Position 341: 0.005286034665593884
Position 3301: 0.003969954059455383
Position 3148: 0.003674484836114626
Position 3663: 0.003463647507042525
Position 2673: 0.0034568599774507667
Position 3117: 0.003266290692508031
Position 273: 0.002831628803474258
Position 1902: 0.0027937353139726316
Position 2103: 0.0020367645520890532
Position 3288: 0.0018017056463324292
Position 1067: 0.0017493572364470668
Position 2217: 0.0016032301252190545
Position 2323: 0.0015448203396839775
Position 2190: 0.0014653821466153187
Position 1948: 0.0014120117322620719
Position 1213: 0.0013899436905939323
Position 1624: 0.0012839405958035507
Position 3306: 0.0010725852883505071
Position 1601: 0.0009870501783511337
Position 1345: 0.0009562005090584497
Position 1914: 0.000954509757600606
Position 1651: 0.0008848679473516417
Position 905: 0.0008411174614598214
Position 3366: 0.0008284655151029733
Position 583: 0.0008165760686822801
Position 697: 0.0008094062997837135
Position 1168: 0.0007410351211682296
Position 3698: 0.000733087186443529
Position 2490: 0.0007258089759152947
Position 3767: 0.0006817533081067638
Position 791: 0.000674712079470699
Position 3285: 0.0005589390719590347
Position 2221: 0.0005422909737477074
Position 1071: 0.0005354676301338253
Position 3676: 0.0005159482392374752
Position 1695: 0.0005131630213181721
Position 1734: 0.0005014983432622829
Position 1617: 0.0004939261449621449
Position 2235: 0.0004747526437280495
Position 966: 0.0004438300059098245
Position 1716: 0.0004323932813172865
Position 766: 0.00041336112377321
Position 1613: 0.00039134159512255445
Position 810: 0.00037707798986330604
Position 786: 0.0003663933844563277
Position 412: 0.00036232056019097023
Position 678: 0.0003610466850469723
Position 2413: 0.0003418965729416067
Position 1534: 0.0003338178999728313
Position 452: 0.0003324455333645605
Position 3361: 0.00033056180969153837
Position 2953: 0.0003165997459949421
Position 935: 0.0003083416500454107
Position 4065: 0.0002825222250041482
Position 2428: 0.00027572068027683483
Position 4172: 0.00027437045326881285
Position 2421: 0.0002662436438015755
Position 3258: 0.0002635070981885166
Position 1589: 0.00024514426011646627
Position 3015: 0.00024298090054139241
Position 614: 0.00022635466597564327
Position 285: 0.00020796598138951398
Position 4044: 0.0001995339149341436
Position 1951: 0.00019913492409958563
Position 3511: 0.00019199865157085692
Position 1225: 0.000184128354720737
Position 2402: 0.0001806819030343959
Position 617: 0.00018049574163414299
Position 1216: 0.00017900717981309322
Position 831: 0.0001787233400629854
Position 1867: 0.00016901329054022418
Position 4078: 0.00015670748631532358
Position 4191: 0.00015376190376879104
Position 2896: 0.00015249112757975876
Position 1663: 0.00014413867849188657
Position 2983: 0.00014310044383334668
Position 299: 0.0001412764836972818
Position 2381: 0.0001353178048804919
Position 588: 0.00012155964270985954
Position 1395: 0.0001068756218875875
Position 1069: 0.00010587879888779356
Position 497: 0.00010303137331664382
Position 3093: 0.0001008973212295943
Position 2125: 9.881003176852117e-05
Position 620: 9.632970777523402e-05
Position 646: 9.551729925522563e-05
Position 2140: 9.548114729685668e-05
Position 624: 9.339642705850771e-05
Position 633: 9.024956700813604e-05
Position 1578: 8.789923114597184e-05
Position 2779: 7.959976520764524e-05
Position 3231: 7.639770394174727e-05
Position 1455: 7.243399009516842e-05
Position 2494: 7.24056605491399e-05
Position 3742: 7.234308841624262e-05
Position 3233: 7.087445450656686e-05
Position 3893: 6.98966763474426e-05
Position 1129: 6.785131340182406e-05
Position 1831: 6.0154123686315266e-05
Position 4128: 5.635594876599341e-05
Position 1856: 5.412747253786442e-05
Position 768: 4.8575539242468415e-05
Position 1165: 4.794344466703448e-05
Position 147: 4.4157575887479405e-05
Position 3665: 4.2976052903522535e-05
Position 1292: 3.7681361990906394e-05
Position 761: 3.6522438269636356e-05
Position 705: 3.451979284904284e-05
Position 2307: 3.214975928063468e-05
Position 2497: 3.1919698555754885e-05
Position 3467: 2.65751232634936e-05
Position 3867: 2.399375490364779e-05
Position 3482: 2.1253782234713284e-05
Position 2539: 1.8352610833604326e-05
Position 1440: 1.8179447777574957e-05
Position 133: 1.7825169682913424e-05
Position 109: 1.5960397631516766e-05
Position 1463: 1.503026811205621e-05
Position 1482: 1.434493213561316e-05
Position 2164: 1.236527008786014e-05
Position 4198: 1.2199437017515411e-05
Position 2109: 9.393451369537803e-06
Position 2943: 8.649535100538957e-06
Position 431: 6.911935657606974e-06
Position 2861: 6.583723068174613e-06
Position 2499: 5.895766515842265e-06
Position 4047: 5.8172594776419515e-06
Position 4082: 5.285596766729002e-06
Position 2586: 5.010847006945274e-06
Position 2962: 4.899002926601474e-06
Position 4116: 3.64817776509392e-06
Position 477: 3.600873178932726e-06
Position 541: 3.184208566877292e-06
Position 436: 2.9549318886444272e-06
Position 459: 2.93522444509407e-06
Position 419: 2.611802836340048e-06
Position 3002: 2.5747084688836196e-06
Position 699: 2.4176820950037194e-06
Position 1986: 2.3762242455069822e-06
Position 2084: 2.2389805231453236e-06
Position 504: 1.9338321492666964e-06
Position 185: 1.763101427047142e-06
Position 1989: 1.3645945629550042e-06
Position 560: 1.04140042056649e-06
Position 474: 1.0115315589581782e-06
Position 4006: 9.500151464685671e-07
Position 517: 8.974568667006957e-07
Position 443: 8.897047699976559e-07
Position 796: 8.128948674908852e-07
Position 4089: 7.291063285776594e-07
Position 467: 6.891988838583508e-07
Position 3994: 5.856809372533948e-07
Position 684: 5.393014820075213e-07
Position 482: 4.851460731515478e-07
Position 909: 4.6120882416077533e-07
Position 4101: 3.822855344707977e-07
Position 840: 3.169235919516456e-07
Position 600: 2.741515776612297e-07
Position 4009: 2.502669597253211e-07
Position 595: 2.3514467737559034e-07
Position 513: 1.9106524293448037e-07
Position 4202: 1.2941205174509925e-07
Position 1751: 9.886944071379147e-08
Position 155: 7.961673127072283e-08
Position 351: 7.064310371195982e-08
Position 877: 3.913083816673528e-08
Position 1145: 3.480625754686196e-08
Position 1088: 3.219125066611333e-08
Position 1749: 1.695507337294964e-08
Position 718: 7.064325735631838e-09
Position 463: 4.5972827303689e-09
