Gene = Atraid
Position 1586: 0.020294065482895085
Position 559: 0.01989910223202896
Position 5679: 0.019273017472519017
Position 4898: 0.016229969423197214
Position 4644: 0.015626204802987896
Position 3613: 0.014285126239609149
Position 591: 0.013490678644518986
Position 5781: 0.012490822367098316
Position 5011: 0.008189274348950473
Position 5798: 0.008141757447170696
Position 375: 0.006458130766640969
Position 4477: 0.0061339980348591935
Position 2324: 0.005560601754883311
Position 4322: 0.005004110311783112
Position 4506: 0.004897295073614007
Position 5040: 0.004026072032542612
Position 4301: 0.003976518049882509
Position 3566: 0.0038346545017260425
Position 2361: 0.003626209997535069
Position 3475: 0.0035260692428258442
Position 5045: 0.003425965291248479
Position 4159: 0.0032955697735735767
Position 3280: 0.003028297635029374
Position 3741: 0.0028933589419901777
Position 4074: 0.002786615836225821
Position 4163: 0.002723087522297973
Position 797: 0.002643325814269314
Position 3911: 0.002640040041594419
Position 3461: 0.002621408737791271
Position 807: 0.0025331678876167724
Position 4770: 0.0025296718702716415
Position 4658: 0.0024676007555233387
Position 530: 0.0024038769035480785
Position 4849: 0.0020583788298830135
Position 2681: 0.0020301176877234517
Position 1963: 0.0019859213658340864
Position 3589: 0.0019407991808051471
Position 3836: 0.001845906169337996
Position 410: 0.001511356294550178
Position 3386: 0.0015029149524099462
Position 385: 0.0014788774722917417
Position 4458: 0.0014699966583156634
Position 5444: 0.0012748927768258746
Position 3735: 0.0012286901002634017
Position 3505: 0.0011191229373419722
Position 2453: 0.001093254105665987
Position 848: 0.001014741201848324
Position 4797: 0.000949350090106358
Position 3765: 0.000918807263163133
Position 4821: 0.0008427867264093322
Position 4200: 0.0008267328099121983
Position 2151: 0.0008163092426328172
Position 1582: 0.0008088766817870794
Position 1666: 0.0007901484473545497
Position 1515: 0.0007593913383506633
Position 5233: 0.0006845610663612785
Position 3812: 0.0006178575918131085
Position 4023: 0.0006076728939486298
Position 3760: 0.0005911819357849803
Position 2593: 0.0004779518426778565
Position 2550: 0.0004705440624798429
Position 867: 0.0004605681254984
Position 1339: 0.0004343610534567424
Position 213: 0.0004214473239780196
Position 3851: 0.00039934010587137664
Position 2194: 0.0003869265708190852
Position 2116: 0.00037843382410607875
Position 2725: 0.00037012141993576146
Position 3261: 0.00036414637520279183
Position 3893: 0.00035662184914424895
Position 3289: 0.00035516211721063737
Position 4858: 0.0003122747495810274
Position 1171: 0.0002991985635701224
Position 3803: 0.00029169631160689896
Position 241: 0.00028900003644886365
Position 2255: 0.0002531947499273351
Position 329: 0.00024625837008203225
Position 396: 0.00021854660195783874
Position 3664: 0.00020677731721518503
Position 5230: 0.0002060240620778437
Position 3211: 0.00020315179585488175
Position 5924: 0.00019541030873556356
Position 1719: 0.0001879015408903294
Position 665: 0.00015472310829172983
Position 597: 0.00015342806837249662
Position 991: 0.00013588684538300591
Position 3325: 0.00013431463682912352
Position 2365: 0.0001232438315938522
Position 2296: 0.0001213635139085842
Position 1626: 0.00011580903657269094
Position 1601: 0.00011432379213407251
Position 2696: 0.00011264570636119134
Position 2773: 0.00010581940015066255
Position 3410: 0.0001055646713454916
Position 1588: 9.098739018278733e-05
Position 4235: 7.391245196988187e-05
Position 1322: 6.972498079878649e-05
Position 618: 6.826943496643186e-05
Position 600: 5.345784982255249e-05
Position 2090: 5.332130334533008e-05
Position 1689: 5.004491052519668e-05
Position 1984: 4.940376848886163e-05
Position 869: 4.940289997197376e-05
Position 1631: 3.9709087509655794e-05
Position 390: 1.3843942266744881e-05
Position 721: 4.113279079800456e-06
Position 281: 4.03874504551806e-06
Position 292: 3.5498413844572518e-06
Position 220: 3.124858645354247e-06
Position 297: 2.2510738606797113e-06
Position 693: 2.17354994196708e-06
Position 886: 1.965536129476789e-06
Position 928: 1.3437204536973988e-06
Position 907: 4.830642945779605e-07
Position 1027: 2.692163954178813e-07
Position 2038: 2.6677631202470994e-07
Position 1196: 2.1384128032925216e-07
Position 758: 1.350034004805265e-07
Position 898: 9.412814250306386e-08
Position 1047: 9.187750841363864e-08
Position 1014: 3.107852884341539e-08
Position 931: 6.203052208198247e-13
