Gene = Aagab
Position 2342: 0.00015166872673130348
Position 2114: 0.0001484114136833299
Position 1628: 0.0001450934520558474
Position 150: 0.00013083693228849332
Position 105: 0.00012679904899563378
Position 1679: 0.00011931188343192208
Position 10017: 0.00011726388589668432
Position 18083: 0.00010208871031506564
Position 1970: 0.00010011131360813678
Position 2683: 7.977513192911398e-05
Position 758: 5.679863777478886e-05
Position 3679: 5.646436471643646e-05
Position 381: 5.370415984823426e-05
Position 560: 5.2990015914212133e-05
Position 2056: 4.8932080393591075e-05
Position 15105: 2.900006232091621e-05
Position 15402: 7.2129747311310895e-06
Position 5347: 4.141381102058384e-06
Position 126: 1.5904351155701242e-06
Position 49: 1.373299425327282e-06
Position 263: 8.071353176660107e-07
Position 51: 7.06256362062387e-07
Position 16576: 3.9382013909358734e-07
Position 66: 2.659980079735849e-07
Position 277: 3.005476695003381e-08
Position 529: 1.8943940567810295e-08
Position 17936: 1.723938542422791e-08
Position 396: 8.397255849477909e-09
Position 581: 7.106297352113835e-09
Position 300: 3.116661398819145e-09
Position 383: 3.0837857688782386e-09
Position 261: 9.010613157945134e-10
Position 346: 8.235270112323852e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14847: 0.9971823131052175
Position 14025: 0.990185442903541
Position 16487: 0.9604628470237717
Position 24551: 0.6985180394325227
Position 8649: 0.6749190092609237
Position 14327: 0.6111809164942875
Position 3579: 0.44251252790071516
Position 23962: 0.3737073166541774
Position 30391: 0.22724092840336407
Position 25204: 0.1892391379272853
Position 19557: 0.17880646458874203
Position 14497: 0.16653154378706783
Position 19786: 0.16529394745555384
Position 27359: 0.11985854136467126
Position 15509: 0.11140392266951736
Position 21564: 0.10881472745449725
Position 28020: 0.08956425068329217
Position 9905: 0.08952703192816333
Position 15654: 0.08819120794040923
Position 14532: 0.08175987781351922
Position 21141: 0.08135182364491701
Position 14616: 0.07583562802596659
Position 8580: 0.06783589586545764
Position 18332: 0.06384249290043251
Position 15631: 0.06262693103968218
Position 15189: 0.05335419350415151
Position 20393: 0.05057359811257553
Position 15677: 0.044666332627609315
Position 16508: 0.03953670927328116
Position 15608: 0.038212036765260735
Position 19332: 0.03665289745585649
Position 2504: 0.020768477248876618
Position 19749: 0.016723767836467097
Position 15227: 0.016419513536906
Position 8692: 0.015751183202049462
Position 15682: 0.015309660671413988
Position 25519: 0.013802638654593039
Position 18985: 0.013223655671081521
Position 15711: 0.013053196900843422
Position 20005: 0.01289820820765504
Position 16028: 0.012119048122085505
Position 14370: 0.011606899151295586
Position 3710: 0.009504488041299443
Position 297: 0.009451517708528402
Position 15289: 0.009347731421228144
Position 19380: 0.008723842360820041
Position 15045: 0.008632188635428679
Position 229: 0.008609388247759482
Position 14334: 0.008083591180121225
Position 2787: 0.00742123193690392
Position 24894: 0.0072564800761086845
Position 15448: 0.0071216362322534445
Position 1291: 0.006631215747574279
Position 15275: 0.006621720628735362
Position 23855: 0.005541047301359351
Position 16344: 0.005313050358114953
Position 8388: 0.005243736479197412
Position 23102: 0.005168710280594612
Position 19796: 0.004471557954914598
Position 15204: 0.004176826935897915
Position 2567: 0.0035301159795374753
Position 8385: 0.003430447664787124
Position 16073: 0.003322313044928408
Position 18256: 0.0032119294567863723
Position 18076: 0.00264043781013944
Position 15355: 0.002532530562445603
Position 20282: 0.0024604318760839254
Position 25022: 0.0021951171506317283
Position 19409: 0.002027301862629433
Position 14742: 0.001976882557345002
Position 21838: 0.001827423516186969
Position 2486: 0.001746856269302397
Position 211: 0.0017250813578866312
Position 20031: 0.0016843175429308447
Position 3584: 0.001512649854468042
Position 2751: 0.0013908162309782673
Position 1969: 0.0013618796688333306
Position 17223: 0.001327677149821094
Position 17785: 0.00131018409422385
Position 1578: 0.0012393398492992536
Position 15185: 0.0011824711851785722
Position 15569: 0.0011509878577227193
Position 15313: 0.0011148697732560012
Position 3124: 0.0010842491621482627
Position 19928: 0.0010247307134962369
Position 2913: 0.0009723508196876026
Position 588: 0.0009157843398440004
Position 15552: 0.00091390888898785
Position 15531: 0.0008911624177347494
Position 18109: 0.0008440866599440374
Position 18689: 0.000776519338820837
Position 18956: 0.0007616746402683834
Position 15001: 0.0006745810265264083
Position 16686: 0.0006350585769681332
Position 17270: 0.0006341248513020319
Position 21284: 0.0006166429327728665
Position 649: 0.0006114871427612966
Position 22827: 0.0005886985051535395
Position 19801: 0.0005474812185589402
Position 19582: 0.0005450916433630999
Position 355: 0.0005398757802960475
Position 18479: 0.000524179722194537
Position 18557: 0.0004659658837199146
Position 504: 0.0004466583061412148
Position 16959: 0.00044493565347777497
Position 441: 0.0004231478495461526
Position 16652: 0.00041943358100907324
Position 17743: 0.000395625507506982
Position 2509: 0.0003121372662935627
Position 2891: 0.00030737122801557
Position 15249: 0.0002966782887294103
Position 15781: 0.0002783166625532587
Position 2952: 0.0002636863133751913
Position 600: 0.0002625459555918804
Position 563: 0.0002463507036088061
Position 2861: 0.00024229678233208954
Position 16909: 0.00021499125655814042
Position 2450: 0.00021229136949776575
Position 17063: 0.0002093945381192537
Position 2906: 0.00019295925609051214
Position 1509: 0.00018981844643278987
Position 200: 0.00018609384367871678
Position 2526: 0.00018398911559012947
Position 1911: 0.0001752370700109324
Position 268: 0.00016739156642301523
Position 242: 0.00015752401507743556
Position 16813: 0.0001515193475275475
Position 1942: 0.0001475435240312626
Position 5678: 0.00014471114956905745
Position 16967: 0.00013866113704127911
Position 15232: 0.00013622193892163611
Position 3188: 0.0001301555841854439
Position 1880: 0.0001131748505454557
Position 17188: 0.00010914630342633054
Position 19669: 0.00010714352444317099
Position 2925: 0.00010424814943838
Position 19472: 9.294094509263845e-05
Position 3185: 8.909370183140045e-05
Position 1069: 8.472389387754271e-05
Position 2819: 7.435877029836315e-05
Position 2816: 7.311205294239499e-05
Position 14753: 7.240957933864177e-05
Position 15372: 7.154376605349192e-05
Position 18357: 6.323274367036442e-05
Position 17704: 5.9417652566747706e-05
Position 15104: 5.86233542210567e-05
Position 17711: 5.751380038485857e-05
Position 1376: 5.7449653586201624e-05
Position 2801: 5.6005734968454596e-05
Position 2142: 4.513671248300805e-05
Position 1597: 4.485175840228902e-05
Position 2572: 4.4811069818586746e-05
Position 15324: 4.0807835547331706e-05
Position 2307: 4.014713562958551e-05
Position 15012: 3.9068017763911265e-05
Position 1705: 3.8765697527021866e-05
Position 493: 3.7317198348183996e-05
Position 5588: 3.43477117721896e-05
Position 2196: 3.394433697883271e-05
Position 18009: 3.255328068644327e-05
Position 567: 2.417665869198607e-05
Position 5658: 2.2172724124551974e-05
Position 15093: 1.719107096550059e-05
Position 272: 1.3208368043130965e-05
Position 14685: 1.1056213980840397e-05
Position 15064: 9.098680791089731e-06
Position 17835: 8.125998367064099e-06
Position 17726: 7.815133014566015e-06
Position 18199: 7.563808385820901e-06
Position 16661: 6.764424391222977e-06
Position 16833: 4.371347730784737e-06
Position 16674: 4.239264575450754e-06
Position 5221: 4.141381102058362e-06
Position 5675: 4.057709445711392e-06
Position 15054: 2.485893078509189e-06
Position 15585: 1.0237571940777906e-06
Position 16642: 3.7491745863665084e-07
Position 16441: 2.891059937659453e-07
Position 17636: 4.809570876611808e-08
Position 17750: 3.510083070267125e-08
Position 14453: 1.9563311986302436e-08
Position 16664: 4.0600155004064795e-09
