Gene = Dkk2
Position 5262: 0.0004832454350133182
Position 2001: 0.0004594402588276097
Position 2547: 0.0004416599084578865
Position 1485: 0.00043035435791422347
Position 2660: 0.00042228901637127766
Position 1919: 0.0003705121355383955
Position 1628: 0.00035676562839087573
Position 3975: 0.0003366564182385565
Position 4385: 0.0003295868327710498
Position 2709: 0.0003211733541831403
Position 4644: 0.00031492856217132893
Position 1773: 0.00030402402569060477
Position 2336: 0.0002940797949888555
Position 2047: 0.00027628042153746596
Position 3305: 0.0002490811166184186
Position 4324: 0.00022921906021754253
Position 4262: 0.0002238024646879269
Position 1984: 0.00021738851462713697
Position 6165: 0.00019878279761546873
Position 3171: 0.00019087990317487693
Position 1462: 0.00018663356968551462
Position 2796: 0.00018152313628004712
Position 1745: 0.00016657113735055946
Position 2297: 0.00015263050647120393
Position 1211: 0.00013924806124268407
Position 1174: 0.00013439795217310292
Position 3269: 0.00012560018966192106
Position 821: 9.84605209943752e-05
Position 1379: 9.564294374237623e-05
Position 2528: 7.175061541173889e-05
Position 1891: 5.903807726859171e-05
Position 554: 5.837971184909404e-05
Position 1407: 5.823218351888947e-05
Position 1383: 5.796487019839075e-05
Position 603: 5.7573475814509266e-05
Position 1073: 5.714739508146333e-05
Position 468: 5.1914896232130235e-05
Position 1229: 4.989348101140232e-05
Position 1260: 4.506904819885849e-05
Position 1041: 3.7185320842090164e-05
Position 342: 3.050869928537696e-05
Position 1124: 2.9318276268929408e-05
Position 653: 1.2570933149948844e-05
Position 254: 9.325665546595593e-06
Position 502: 7.21017729012795e-06
Position 519: 6.892731045311733e-06
Position 315: 5.947999680182254e-06
Position 252: 4.175698960033052e-06
Position 242: 2.7339042216343283e-06
Position 294: 2.6923507413492107e-06
Position 524: 2.0866060495085796e-06
Position 202: 1.890153922128052e-06
Position 309: 1.8551300032790613e-06
Position 300: 1.663440987728678e-06
Position 260: 1.3606685632020567e-06
Position 223: 1.2832278231697205e-06
Position 346: 1.2448606464670733e-06
Position 290: 9.946050702754364e-07
Position 870: 9.553828203247375e-07
Position 229: 8.98423037048704e-07
Position 521: 7.574199068365406e-07
Position 265: 7.245470674777304e-07
Position 286: 6.560514501548376e-07
Position 279: 6.38058149585591e-07
Position 176: 6.008286789019673e-07
Position 411: 5.475764676065705e-07
Position 887: 5.439699791316686e-07
Position 306: 4.5905444059876493e-07
Position 312: 3.8905423676677607e-07
Position 423: 3.7425078517817385e-07
Position 257: 2.95701507553262e-07
Position 130: 2.831553750224763e-07
Position 607: 2.7044637374965535e-07
Position 247: 2.5280152835316686e-07
Position 438: 2.1273526934670025e-07
Position 992: 1.8154060392675734e-07
Position 937: 1.708510491225333e-07
Position 245: 1.6126740456816714e-07
Position 237: 1.379569333728185e-07
Position 875: 1.322775819714213e-07
Position 262: 1.0843509207944884e-07
Position 891: 8.530618450438454e-08
Position 204: 8.479614831828009e-08
Position 281: 8.048882615006699e-08
Position 561: 8.030102221058592e-08
Position 138: 6.995297645976941e-08
Position 812: 6.663468972582924e-08
Position 918: 5.6732006785094785e-08
Position 661: 5.138978870737986e-08
Position 631: 4.894389343569309e-08
Position 377: 4.6245898953837664e-08
Position 213: 3.967830595317755e-08
Position 944: 6.57982034128994e-09
Position 634: 2.9916858012497044e-09
