Gene = 2410004B18Rik
Position 857: 0.05967326516446431
Position 5435: 0.0495822117219876
Position 5282: 0.03883202986824551
Position 5985: 0.03581068553021812
Position 563: 0.030381568547854048
Position 715: 0.029590563065049275
Position 5235: 0.02535354744136463
Position 3027: 0.025031849680363483
Position 1679: 0.014591074244881675
Position 5090: 0.01432506112094274
Position 6630: 0.011091856039709575
Position 6057: 0.010062232477546675
Position 3087: 0.010032896895144569
Position 5438: 0.009412243851030564
Position 754: 0.00915953858275457
Position 934: 0.009026645659593763
Position 955: 0.00848767498981256
Position 5153: 0.008249260307993115
Position 968: 0.007918738779034108
Position 3152: 0.007908730700095104
Position 952: 0.007548895094962888
Position 3505: 0.005674505593951965
Position 901: 0.005368090699409317
Position 484: 0.005224745364732708
Position 3592: 0.0049506452654241384
Position 6212: 0.004579897756762323
Position 892: 0.0038579866789919103
Position 3378: 0.003344070314392145
Position 2798: 0.0031958460928461704
Position 540: 0.0031081408886362216
Position 3949: 0.0027360666909192425
Position 5194: 0.0021227209570368467
Position 761: 0.002091283738826858
Position 2217: 0.0020174668238150373
Position 3737: 0.0016665693391450154
Position 6653: 0.0016521158231392141
Position 2908: 0.0016036729198682235
Position 3184: 0.0015910144564106976
Position 3535: 0.0014885146224003097
Position 6096: 0.0014766271972665268
Position 3986: 0.00141293492280105
Position 3188: 0.0012825682424946105
Position 1007: 0.0011535469757661262
Position 2947: 0.001116670115046037
Position 2973: 0.0011052082347074613
Position 784: 0.001067589110934297
Position 3108: 0.0010338730297651622
Position 1633: 0.0009398775861366374
Position 1837: 0.0008443475782714843
Position 2417: 0.0008285851630668186
Position 3215: 0.0007250049015990055
Position 687: 0.0007115880679322045
Position 774: 0.0007009798568916793
Position 589: 0.0006699055730198485
Position 782: 0.0006658889559721045
Position 970: 0.0006439383507535245
Position 2299: 0.0006398309924567312
Position 6687: 0.0005692394132111399
Position 895: 0.0005459154717494936
Position 2821: 0.0005260817043902515
Position 778: 0.0005179740872940523
Position 2631: 0.0004746409805575953
Position 743: 0.00046389545457071275
Position 3417: 0.0004155952120690876
Position 1030: 0.00041474183245890925
Position 4046: 0.00033292085887030767
Position 2264: 0.0003176996636315631
Position 1816: 0.0002667125086654304
Position 585: 0.00025562087659640383
Position 1525: 0.0002106241799849831
Position 232: 0.00019195927000421404
Position 3796: 0.00017032097038724482
Position 2095: 0.00016721300519869186
Position 949: 0.00015037851601423539
Position 2375: 0.00014358813356930443
Position 603: 0.00013135453123070532
Position 2303: 0.0001291993146199636
Position 813: 9.644737348348265e-05
Position 2851: 9.364455692914275e-05
Position 2772: 7.9693917858208e-05
Position 399: 7.437862411328799e-05
Position 2472: 7.132625140235353e-05
Position 6351: 6.537881390295755e-05
Position 1335: 5.612815750844778e-05
Position 2586: 4.981634095168282e-05
Position 5749: 4.97712137899083e-05
Position 5695: 3.867309130103163e-05
Position 1942: 3.862992826354408e-05
Position 5718: 3.846839427994194e-05
Position 97: 3.494958390897341e-05
Position 3789: 3.321526649810236e-05
Position 2488: 2.866489854905926e-05
Position 1504: 2.7464258163971598e-05
Position 1891: 2.3583132982819988e-05
Position 435: 2.0796651105377837e-05
Position 809: 1.2430451657501961e-05
Position 275: 1.1484329072192256e-05
Position 666: 7.820224106902167e-06
Position 1291: 7.663663348020086e-06
Position 100: 7.152777518832688e-06
Position 124: 6.566889589435261e-06
Position 221: 5.601234252817767e-06
Position 450: 4.865157894226775e-06
Position 191: 4.785384507468549e-06
Position 152: 2.9449226159139205e-06
Position 149: 2.880397261664755e-06
Position 94: 2.8768508369659647e-06
Position 1149: 1.995608458053746e-06
Position 1447: 1.2911226787622042e-06
Position 188: 1.0865693043661863e-06
Position 2738: 9.449550376184899e-07
Position 272: 9.218445406189191e-07
Position 1252: 7.268826674701448e-07
Position 1061: 7.212659413591577e-07
Position 1396: 6.192836905755365e-07
Position 135: 5.517724075683814e-07
Position 613: 5.365620996958115e-07
Position 1528: 3.680550644996554e-07
Position 1157: 2.8390320273945687e-07
Position 1343: 2.02915411689555e-07
Position 1552: 1.6013739522066032e-07
Position 119: 1.560279785555648e-07
Position 1309: 1.472562256479956e-07
Position 1247: 1.2653363925031113e-07
Position 1357: 1.2393580603671733e-07
Position 1110: 1.0564096660659871e-07
Position 1349: 1.0092526040878678e-07
Position 1750: 9.630632023027604e-08
Position 197: 9.20596418708062e-08
Position 2229: 7.095108019722044e-08
Position 200: 6.713217894775911e-08
Position 311: 4.817943808377062e-08
Position 128: 4.619155914640476e-08
Position 620: 4.495003392677571e-08
Position 2051: 3.391866072864235e-08
Position 3900: 1.545609059289196e-08
Position 287: 4.795810851063623e-09
Position 303: 4.622206540743595e-09
Position 631: 4.489984166160309e-09
Position 314: 3.4760318307104767e-09
Position 1296: 1.987836837745054e-09
Position 1117: 8.397240984471932e-10
Position 1066: 5.294915985636727e-10
Position 319: 4.1331072313596924e-10
Position 789: 2.760868885697144e-10
