Gene = Supt7l
Position 6454: 0.0031166933622360513
Position 3616: 0.0028813198855382497
Position 11048: 0.002852595601785666
Position 3784: 0.0028371057707548522
Position 11324: 0.002769320921838461
Position 2018: 0.002715168713228855
Position 8424: 0.002527553447215022
Position 8837: 0.0024844618000946406
Position 1731: 0.0022222949409832567
Position 2294: 0.001956031874701141
Position 7745: 0.0018934588402370195
Position 8760: 0.0018086687054604048
Position 3592: 0.0016909690856628588
Position 8319: 0.0016826605326457197
Position 1426: 0.0016451647005221223
Position 9848: 0.0014007045275806352
Position 8656: 0.001282894369907753
Position 3565: 0.001218298401013425
Position 6764: 0.0009909813913848314
Position 3123: 0.0009706437651620995
Position 8387: 0.000928630247886521
Position 7545: 0.000917595382530644
Position 2132: 0.0008847381439836088
Position 1861: 0.0008245159540098575
Position 259: 0.0006794857878130881
Position 9204: 0.0006530635541840703
Position 1654: 0.0005633345301236271
Position 8672: 0.0005608942596802734
Position 2020: 0.0005390190410619713
Position 1479: 0.0004924824225903845
Position 3094: 0.00043772288020008435
Position 7710: 0.00043387626869391936
Position 7832: 0.0004179204323328947
Position 2603: 0.00040439069928078136
Position 2332: 0.00037115430239004595
Position 3532: 0.00035942537551248387
Position 2095: 0.0003372917742941965
Position 2092: 0.0003199977000145077
Position 1880: 0.00022663498981415544
Position 2079: 0.00020849796552195309
Position 3659: 0.00019032725402177796
Position 2523: 0.00017267767444836157
Position 1404: 0.00014681449789184672
Position 8300: 0.00011991462939612814
Position 4842: 8.173625202336587e-05
Position 2102: 7.074260231807704e-05
Position 580: 6.600800126607041e-05
Position 2857: 6.378544880729368e-05
Position 3748: 6.350088070659386e-05
Position 3743: 6.0583498652107533e-05
Position 4502: 5.86419433610538e-05
Position 1560: 5.598202442838039e-05
Position 300: 5.58347115315102e-05
Position 1453: 4.977186995635003e-05
Position 1511: 3.448792534597677e-05
Position 1408: 3.2343611845076826e-05
Position 1450: 3.153063030375057e-05
Position 1021: 2.6674960788063027e-05
Position 1660: 2.5728510152109767e-05
Position 1635: 1.9824076396322223e-05
Position 4813: 1.829904747624583e-05
Position 272: 1.6130597580059454e-05
Position 1688: 1.5274243329428933e-05
Position 4450: 1.3212738031335844e-05
Position 480: 1.2702578145284612e-05
Position 1738: 1.2252545761374763e-05
Position 4192: 1.2028353685292834e-05
Position 963: 1.175961453548417e-05
Position 598: 1.0904872566342498e-05
Position 3556: 1.0820660891052426e-05
Position 1752: 1.0098014567039402e-05
Position 1068: 6.916198192360818e-06
Position 1456: 5.829508232319818e-06
Position 265: 5.249898014838061e-06
Position 195: 3.336682569060746e-06
Position 555: 3.3287659412207328e-06
Position 895: 3.316319054818967e-06
Position 549: 3.0883727666517415e-06
Position 2787: 2.5398683948498857e-06
Position 1052: 1.8388349345911684e-06
Position 507: 1.2714752284033647e-06
Position 1143: 8.43643253539399e-07
Position 828: 6.119492443727698e-07
Position 2194: 6.067202318800774e-07
Position 2447: 5.742556562119192e-07
Position 2222: 5.663433835320071e-07
Position 6337: 4.6364816495368007e-07
Position 2588: 3.5967147073616134e-07
Position 2559: 3.1733667708182277e-07
Position 2440: 2.6693800572769257e-07
Position 2361: 2.592074040838678e-07
Position 2241: 1.9799729078083212e-07
Position 628: 1.8924316061599676e-07
Position 284: 1.563374333119123e-07
Position 724: 1.345561497681747e-07
Position 907: 9.593937658524534e-08
Position 1206: 9.116207102624869e-08
Position 389: 7.41020291930887e-08
Position 935: 5.7342336566624834e-08
Position 510: 4.0580810246417134e-08
Position 287: 3.650764068485937e-08
Position 398: 3.1031241256894236e-08
Position 825: 2.9493336830000236e-08
Position 605: 2.4290427141780148e-08
Position 326: 4.063151038283026e-09
Position 120: 2.9230681567106207e-09
Position 88: 2.3733762994692023e-09
Position 80: 1.1121931251507932e-09
Position 385: 1.0297337258487033e-09
Position 416: 9.312503435080021e-10
Position 99: 5.385974671300723e-10
Position 197: 3.531971531135305e-10
Position 154: 2.9572073551253766e-10
Position 330: 2.1964994240014205e-10
Position 280: 9.09430920089062e-11
Position 122: 7.64321591145172e-11
Position 126: 3.5513318929924475e-11
Position 335: 4.767781617818774e-12
Position 163: 4.585438549805744e-18
Position 130: 1.5849679988211304e-18
