Gene = A330070K13Rik
Position 562: 3.4182754296425027e-10
Position 580: 1.0859465024010404e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5504: 0.5174373769223506
Position 2316: 0.3394036396060494
Position 3304: 0.2657284777169244
Position 3261: 0.1367394779871397
Position 2979: 0.07898980404346796
Position 5507: 0.042409758813652734
Position 3063: 0.0401429077699643
Position 3335: 0.038271935460693664
Position 5310: 0.02244314868531939
Position 2046: 0.02001631743105225
Position 5703: 0.019774461915286774
Position 2356: 0.018633143326120857
Position 3067: 0.018166380639397593
Position 3789: 0.014684883590176164
Position 768: 0.01093112903837388
Position 3551: 0.010358419545486152
Position 3958: 0.007512912416074648
Position 3031: 0.006726217654930824
Position 745: 0.006484830106152736
Position 1619: 0.00605088499839175
Position 5237: 0.0038843244740781853
Position 2283: 0.00375891803575284
Position 1972: 0.003617520905457858
Position 3484: 0.003488889029069992
Position 3509: 0.003159679621074785
Position 5650: 0.0029946588021511128
Position 2989: 0.0025970472745732508
Position 1747: 0.002560644103293661
Position 945: 0.0024708600699642827
Position 3088: 0.0023719307610661454
Position 3624: 0.002347992049359073
Position 5077: 0.0023456031425267703
Position 3410: 0.0022959842245602914
Position 2174: 0.0022272729418441506
Position 2319: 0.0021482891625256777
Position 1158: 0.002097930250897279
Position 1305: 0.0019823137604248757
Position 1545: 0.001925567484914104
Position 4112: 0.0018681348301713297
Position 2253: 0.0018650600637109568
Position 1788: 0.00182046262126068
Position 1531: 0.0017421696897865224
Position 3146: 0.00168196899114767
Position 1034: 0.0016469089919848043
Position 3274: 0.001547964271674695
Position 3196: 0.0015066103642489002
Position 3337: 0.001455521595641336
Position 4957: 0.0014123379981505178
Position 3446: 0.0013956836378528842
Position 4143: 0.0013641283450156155
Position 3825: 0.0012593110463168893
Position 4995: 0.0010803282128595635
Position 1259: 0.0010319803681464582
Position 1663: 0.0010197855578515473
Position 3912: 0.0010072301696971134
Position 5164: 0.0009842854873384722
Position 1908: 0.0009814836025134914
Position 5002: 0.0009812612690395235
Position 3770: 0.0009737113291422397
Position 2146: 0.0008082742048939386
Position 3211: 0.0008030458754574571
Position 1733: 0.0006437189310609369
Position 5393: 0.0006409166919226788
Position 1023: 0.0006314321871186641
Position 3111: 0.000623380633659338
Position 1097: 0.0006001049136299745
Position 2220: 0.0005493728862978202
Position 2060: 0.0005318879326357211
Position 173: 0.0004706119610864147
Position 1449: 0.0004695377650958768
Position 2637: 0.0004691033256158573
Position 3580: 0.00042756287080284735
Position 2641: 0.00040667389395763104
Position 253: 0.0003476451776224581
Position 798: 0.00033332310485569553
Position 1795: 0.00030282869728738657
Position 2633: 0.00029946714039014573
Position 2239: 0.0002971080607286634
Position 5056: 0.00029469157154264207
Position 3733: 0.0002847238736730226
Position 1753: 0.00028161845167158845
Position 897: 0.00027823337091300627
Position 4054: 0.0002775465995022341
Position 2649: 0.0002769269838003314
Position 1067: 0.0002670481919049682
Position 1237: 0.0002514137984837103
Position 1014: 0.0002465365979878576
Position 1332: 0.00024464303584652617
Position 2131: 0.0002293549263424005
Position 2184: 0.00021329750259150676
Position 837: 0.00020763027170006941
Position 1933: 0.0001685405109613363
Position 1981: 0.0001512580470436752
Position 2625: 0.00015095599904170348
Position 1045: 0.00014963145085468774
Position 904: 0.00014235057479473459
Position 1581: 0.00014067331316871518
Position 1392: 0.00013505853958845597
Position 1117: 0.00013144760665538373
Position 1287: 0.00012712698532475294
Position 1008: 0.00012591510072868574
Position 1882: 0.0001258534100485298
Position 2113: 0.00011807898771124958
Position 1921: 0.00011028121470735205
Position 1309: 0.0001099312305656589
Position 394: 0.00010366731402014728
Position 475: 6.154536440247575e-05
Position 317: 4.7634734692920764e-05
Position 1552: 2.709083056992143e-05
Position 1458: 2.5483860405612968e-05
Position 205: 1.3255063838712805e-05
Position 1054: 1.0823572026990699e-05
Position 842: 1.0193951946456457e-05
Position 200: 6.382555292036864e-06
Position 878: 5.596265135085911e-07
Position 1075: 4.4679922775712586e-07
Position 781: 3.698926502762791e-08
