Gene = Selenot
Position 12876: 0.00045753451608868817
Position 12704: 0.0003794562962302012
Position 14162: 0.00035478377591513364
Position 12814: 0.00032458174010415906
Position 10240: 0.000309431561160282
Position 12747: 0.00025229307808331434
Position 13352: 0.00023363537958061192
Position 544: 0.00020277112195531239
Position 9804: 0.00019330310238534313
Position 13702: 0.00018087133095591167
Position 14130: 0.0001391450908321479
Position 5097: 0.0001271788286681401
Position 12909: 0.00011936462265626963
Position 5049: 0.00011608935859322982
Position 143: 0.00010965448327890935
Position 4976: 0.00010117032723740258
Position 746: 8.445513021351665e-05
Position 664: 4.385054385435913e-05
Position 1200: 4.1387055855900175e-05
Position 3738: 2.9058687554799507e-05
Position 9955: 2.6118482730079376e-05
Position 2172: 2.067216396210834e-05
Position 8725: 1.9076972023117363e-05
Position 8710: 1.8356305417818476e-05
Position 8900: 1.3612557566081583e-05
Position 292: 1.2410672776214428e-05
Position 15019: 1.108010715122785e-05
Position 140: 1.0704608226724605e-05
Position 226: 7.603330298178222e-06
Position 35: 7.0451671829029884e-06
Position 278: 6.3154348342470444e-06
Position 582: 5.508106747506821e-06
Position 1059: 4.92396356042617e-06
Position 14159: 4.650628823285171e-06
Position 677: 4.292531230075623e-06
Position 8750: 3.990622559345554e-06
Position 176: 3.046096278627814e-06
Position 10733: 2.3776737188702834e-06
Position 14249: 2.2394455883797455e-06
Position 14239: 2.220551487473471e-06
Position 8754: 2.181486790377111e-06
Position 47: 2.0949693444989355e-06
Position 264: 1.9822182486630082e-06
Position 13705: 1.8647036259218019e-06
Position 133: 1.8322703430631894e-06
Position 1488: 1.3632868801392924e-06
Position 1069: 1.0752171787787224e-06
Position 880: 9.615248220347907e-07
Position 125: 7.530279662496775e-07
Position 66: 7.210774931801718e-07
Position 13497: 6.706603328633448e-07
Position 523: 3.821278623908676e-07
Position 39: 8.149054437741243e-08
Position 509: 7.304612965003952e-08
Position 303: 5.42168683474308e-08
Position 89: 4.112765916683768e-08
Position 1291: 3.8118117123436753e-08
Position 374: 3.572492734349823e-08
Position 706: 2.615623260632338e-08
Position 695: 1.6346716617769378e-08
Position 442: 1.4776461312074646e-08
Position 25: 4.390043449187375e-09
Position 927: 3.2063985637974224e-11
Position 813: 3.0799393137714145e-11
Position 1244: 1.9854940048826956e-11
Position 60: 7.736394237189011e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8594: 0.9934054491924031
Position 11809: 0.9704142476992047
Position 13530: 0.9278829163631451
Position 14058: 0.7021435757720657
Position 10027: 0.6859352351807982
Position 9315: 0.683126550020633
Position 6358: 0.241937741859623
Position 9590: 0.2153752207588017
Position 6380: 0.15312913663764557
Position 14892: 0.07327819738779794
Position 6299: 0.06405626115020889
Position 15132: 0.05917173744997323
Position 9636: 0.055903080747157156
Position 9659: 0.054396590852237824
Position 9338: 0.054040421963299
Position 5203: 0.053660904633978886
Position 4823: 0.02846647110126432
Position 9359: 0.026867677061921485
Position 2346: 0.025733300497709003
Position 12974: 0.02361205528581694
Position 1926: 0.02119234521107968
Position 10042: 0.0201728063436128
Position 9267: 0.019437934609210533
Position 9380: 0.017798066582961514
Position 15345: 0.016918305716917836
Position 5268: 0.01657190582419448
Position 16168: 0.013874456564351434
Position 10023: 0.013619623631493463
Position 7038: 0.01325054010528765
Position 16052: 0.012199322055956622
Position 11122: 0.011874483164795972
Position 9722: 0.01109430619973395
Position 16401: 0.010948642127524198
Position 14154: 0.01015130533697926
Position 1817: 0.009487302981421385
Position 15742: 0.008612785150925973
Position 14423: 0.008471532127512936
Position 2253: 0.007488416023708642
Position 13986: 0.006551582361343953
Position 9350: 0.006320998633056729
Position 11285: 0.006260039324963332
Position 12516: 0.006247186390655362
Position 10768: 0.006142534423283269
Position 14956: 0.006029920843631213
Position 1766: 0.005907125278178894
Position 13031: 0.005786827710436463
Position 1141: 0.005610997764223675
Position 16105: 0.005321147614020072
Position 2249: 0.005101905410937249
Position 8884: 0.004958313904412995
Position 15794: 0.004632383765664552
Position 2059: 0.004362857188528709
Position 6802: 0.004280214007223472
Position 12309: 0.004253597277521668
Position 3050: 0.004138548004239924
Position 13249: 0.003794064565491949
Position 16023: 0.0037518639308657805
Position 13852: 0.0036267044116064695
Position 15680: 0.003371781305894516
Position 13808: 0.0033137390701794165
Position 12875: 0.003203446112171026
Position 5666: 0.0030816756736268503
Position 2418: 0.002935315794354219
Position 6423: 0.0028631603134877206
Position 6340: 0.002696880359605823
Position 12887: 0.0025651023426469266
Position 4683: 0.0025452231826680973
Position 11689: 0.0024875572198258893
Position 14534: 0.002449312414414733
Position 4371: 0.0024424783398558185
Position 16428: 0.002360889255358398
Position 11375: 0.0022414587726350297
Position 613: 0.0021378681772200115
Position 10874: 0.0020179704612937554
Position 8546: 0.001968006238845594
Position 9978: 0.001922354223431862
Position 1993: 0.0018991021985221856
Position 14724: 0.0017915737641895045
Position 9857: 0.0017749897912783669
Position 6440: 0.0017450372631679853
Position 1090: 0.0017260750006669147
Position 1887: 0.0017238934981766828
Position 9323: 0.0017027251470840437
Position 15569: 0.0016584199689267266
Position 10591: 0.001633782044853957
Position 15608: 0.001629371853354919
Position 5183: 0.001602634392671278
Position 16055: 0.0015908086291152959
Position 9880: 0.0015263639667506266
Position 13923: 0.0015208104351061035
Position 15407: 0.0014994676713973132
Position 3102: 0.0014364942331001925
Position 2294: 0.0014149039408667891
Position 3072: 0.0013048433136868692
Position 16176: 0.0013033055364326176
Position 6129: 0.0013014913185427739
Position 2268: 0.00128763413260273
Position 14291: 0.0012535196989111256
Position 13155: 0.0012099250536689989
Position 2389: 0.0012033137687238974
Position 13791: 0.0011541645400912433
Position 15091: 0.0011506678706827897
Position 9183: 0.0010991808238849936
Position 2319: 0.0010824507275370683
Position 13550: 0.00103553972626812
Position 1748: 0.0010249495704653987
Position 11057: 0.0009695750385988118
Position 2360: 0.000964218216597713
Position 3092: 0.0009487501720929471
Position 13387: 0.0009045952116134135
Position 416: 0.0008511261260717241
Position 16239: 0.0008453515618277864
Position 9105: 0.0007706420990460172
Position 1690: 0.0007423108991566701
Position 12374: 0.0007312318651818005
Position 9407: 0.0007306997771527864
Position 3110: 0.0007257114081687926
Position 11224: 0.0007183163862978445
Position 10807: 0.0006854289786808596
Position 14843: 0.0006847026923745177
Position 14102: 0.0006595790073108479
Position 13100: 0.0006148885680550046
Position 1391: 0.000593048365773646
Position 980: 0.0005722961508953763
Position 14002: 0.0005662685519145748
Position 311: 0.0005255521098405971
Position 1366: 0.0005064060155749385
Position 629: 0.0004834246692156533
Position 1020: 0.00047596504856750274
Position 12411: 0.00042977652115151044
Position 2923: 0.00041696787924024677
Position 487: 0.00041219756259485677
Position 2161: 0.0004083813473465262
Position 14800: 0.00040569494837626414
Position 15210: 0.000360448647400828
Position 13179: 0.00033221321206129527
Position 646: 0.0003277685340745669
Position 13539: 0.0003264523379358474
Position 14476: 0.0003231783868883697
Position 1768: 0.00031791605540619115
Position 9228: 0.0002897600175718204
Position 12145: 0.00023887149301921563
Position 1094: 0.0002188161133531206
Position 12553: 0.00021667078911247618
Position 14083: 0.0001998039613263792
Position 1259: 0.00017795016861458612
Position 10058: 0.00017698390390168302
Position 14380: 0.00017686053459406624
Position 1308: 0.00017638337634889243
Position 14182: 0.00016540557445131072
Position 12337: 0.0001644596156929301
Position 1248: 0.00016002216295842286
Position 13740: 0.00015735085071609856
Position 13823: 0.00015519438255059886
Position 1295: 0.0001524997157448491
Position 442: 0.00014597646634779195
Position 1346: 0.0001422017591023267
Position 2316: 0.00012965091135498053
Position 9690: 0.00012877455422476416
Position 2212: 0.00012279900089046496
Position 13221: 0.00011246606519873148
Position 1902: 0.00010722677024141051
Position 517: 0.00010717759201240663
Position 336: 0.00010572932291878941
Position 3024: 0.00010460125195378486
Position 13143: 0.0001023173737400997
Position 3161: 9.184808333152677e-05
Position 492: 8.460168122308834e-05
Position 11592: 8.278565967945626e-05
Position 9009: 7.48244381098331e-05
Position 8924: 4.3447627783429177e-05
Position 4856: 3.979939289509629e-05
Position 4414: 3.437072768599436e-05
Position 4271: 3.2048582253013547e-05
Position 4256: 2.8187990469555765e-05
Position 9517: 2.640055761589218e-05
Position 2299: 2.5934865756462735e-05
Position 3586: 2.0353646920302446e-05
Position 472: 8.773793606180577e-06
Position 3563: 8.70504063449708e-06
Position 880: 8.630336510646146e-06
Position 1269: 6.853612548443073e-06
Position 4296: 6.521394623647762e-06
Position 10095: 6.212883867959284e-06
Position 10630: 3.3687707242447243e-06
Position 3124: 2.771757487959358e-06
Position 1934: 2.7574374806805254e-06
Position 1795: 2.7084619389180094e-06
Position 2064: 2.329001295495303e-06
Position 1952: 2.0251286210512716e-06
Position 9873: 1.8835121018348228e-06
Position 936: 1.7371580659842966e-06
Position 2009: 1.6540825799030193e-06
Position 946: 1.4766224961285348e-06
Position 572: 1.340426275752905e-06
Position 12862: 1.2984134066924986e-06
Position 1782: 1.208734481038147e-06
Position 1028: 1.1738873288957806e-06
Position 10508: 1.164697860654703e-06
Position 543: 6.818434741535526e-07
Position 11873: 6.198755968299762e-07
Position 563: 6.096815624715534e-07
Position 1196: 4.4859402904264385e-07
Position 1625: 4.3725449975468104e-07
Position 1173: 4.075092008903373e-07
Position 13309: 4.002304312368188e-07
Position 13339: 3.923642435446077e-07
Position 1218: 2.1677655747800702e-07
Position 839: 9.429704417067607e-08
Position 1022: 4.215994000766343e-08
Position 1063: 3.297905845356339e-08
Position 374: 2.7380446110055948e-08
Position 553: 2.584830928405247e-08
Position 8946: 1.0486466603800429e-09
