Gene = Selplg
Position 1895: 0.00029702361115252436
Position 4363: 0.000273622573982365
Position 3945: 0.00027259316791576697
Position 2272: 0.0002664566571353574
Position 3445: 0.00025860096115792506
Position 3722: 0.0002036006769613242
Position 5757: 0.00010463621141180028
Position 264: 1.1201170559438252e-05
Position 243: 5.181585087216062e-06
Position 36: 2.6767101928970048e-06
Position 61: 1.224689438306171e-06
Position 240: 9.200286947793615e-07
Position 251: 8.812826040742559e-07
Position 102: 4.549894291099945e-07
Position 181: 3.747659513593906e-07
Position 157: 3.602888787572822e-07
Position 809: 3.1520648043051653e-07
Position 105: 1.482142553791771e-07
Position 73: 1.1004099581379986e-07
Position 71: 1.0812541170753117e-07
Position 63: 1.0670232601415912e-07
Position 143: 9.429557334361998e-08
Position 29: 3.8731407879063265e-08
Position 88: 3.8063606717045275e-08
Position 460: 1.4656336587532536e-08
Position 372: 5.782109722015074e-09
Position 452: 4.993398611690032e-09
Position 797: 2.217867904058373e-09
Position 321: 1.8383171296120003e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10252: 0.9423681388656486
Position 11654: 0.5896277342669676
Position 4065: 0.4021949958212855
Position 11821: 0.14371844758697824
Position 10510: 0.10853841088621496
Position 11206: 0.09258060930278922
Position 7427: 0.08934773735674259
Position 4550: 0.08325310972024488
Position 10485: 0.06067087377195028
Position 7821: 0.054595561325582805
Position 11797: 0.05385040294923805
Position 7615: 0.04997860951649011
Position 3185: 0.04267233589609028
Position 11293: 0.039324117969357766
Position 6113: 0.0323208739717665
Position 11322: 0.03126891549081094
Position 5979: 0.02727217396953288
Position 5497: 0.02650974319824895
Position 5585: 0.024880237913735326
Position 11685: 0.022738507050097712
Position 7580: 0.022468075438378653
Position 6153: 0.021265661072679184
Position 11884: 0.021100307708209576
Position 11041: 0.02075819279872554
Position 10678: 0.017180737762285195
Position 297: 0.017030204327111314
Position 2619: 0.012904832475900171
Position 329: 0.01175730948680178
Position 11062: 0.009926265181954396
Position 5672: 0.00835874060690242
Position 7176: 0.00818785310254721
Position 6622: 0.007719033639937813
Position 4979: 0.007177641596591804
Position 7529: 0.006331380944863835
Position 3324: 0.005901898912732416
Position 11836: 0.0054301742033659875
Position 11147: 0.0049681707799608685
Position 4184: 0.004328243358833169
Position 4208: 0.004214134045343987
Position 5059: 0.003669847159084241
Position 4868: 0.0036105250982005764
Position 2577: 0.00353220430713416
Position 10585: 0.0033327359295571616
Position 8909: 0.002921644852641434
Position 4657: 0.002875505201086768
Position 4038: 0.002822985001282807
Position 5477: 0.002279939879031566
Position 342: 0.0022129640650182703
Position 4956: 0.0022070763415820115
Position 4888: 0.0019067507731284781
Position 5700: 0.0018986571439161336
Position 9477: 0.0018903889670496853
Position 11574: 0.0013992613453130155
Position 3344: 0.0013679421851386666
Position 2365: 0.0013012534905501164
Position 3318: 0.0012181701095786534
Position 3340: 0.0011854242335614868
Position 6296: 0.0011095069447012444
Position 1700: 0.0011070998576148679
Position 8786: 0.0010547151267891412
Position 4347: 0.0010197208289175897
Position 2454: 0.0010099256830073224
Position 6907: 0.0009069715997732816
Position 4136: 0.0008974652894568749
Position 7101: 0.0008745735735049113
Position 263: 0.0008257111492559197
Position 3822: 0.0008070350004832589
Position 2340: 0.0006788809454624607
Position 3501: 0.000639232792106115
Position 1736: 0.0006336536096381748
Position 221: 0.0005703641514779537
Position 3467: 0.0005675121518424249
Position 6005: 0.0005288564158927318
Position 2633: 0.0005075477751687847
Position 2503: 0.0005056926873563065
Position 11890: 0.00048408793642349134
Position 3888: 0.00048374137914293963
Position 361: 0.00045250506583623405
Position 1515: 0.00042554685678493657
Position 1435: 0.00042391962051232087
Position 5523: 0.00040484990269794643
Position 3352: 0.0003931230104161847
Position 272: 0.0003702277539328712
Position 847: 0.0002937876246491919
Position 3680: 0.00027203097566096015
Position 5836: 0.00026135340980257407
Position 2006: 0.00024430789642960446
Position 7220: 0.00024367934882697009
Position 3657: 0.0002327588415388528
Position 3108: 0.0002238846287849485
Position 1415: 0.0002040542767342046
Position 1613: 0.00019936299568276082
Position 2040: 0.00019426255168941708
Position 355: 0.0001925603124050857
Position 1869: 0.00019052274769651548
Position 1532: 0.00018747430649706723
Position 6854: 0.000181093278306016
Position 1309: 0.00013916569957782502
Position 2832: 0.0001345963262425755
Position 2110: 0.0001319938114335428
Position 4077: 0.0001304667288754624
Position 6396: 0.00012461132610317344
Position 5384: 0.00011999700577673168
Position 1040: 0.00011465836312590048
Position 2598: 0.00011378200363198301
Position 2181: 0.00010995639431936299
Position 4473: 9.994840219832792e-05
Position 778: 9.923181963910771e-05
Position 3511: 9.757062177760391e-05
Position 2585: 9.533279476658847e-05
Position 5916: 9.291214168816286e-05
Position 4865: 9.022094572587213e-05
Position 1799: 7.264926898217193e-05
Position 4568: 5.911717809766812e-05
Position 4528: 5.7444381917529016e-05
Position 746: 5.507075026656996e-05
Position 3226: 5.5029288748332025e-05
Position 1357: 5.2725474237737975e-05
Position 1459: 5.1190128639382325e-05
Position 2774: 4.967198568210723e-05
Position 1745: 4.9349392024070085e-05
Position 1767: 4.776066300943944e-05
Position 311: 4.586850889664079e-05
Position 561: 4.190263508144919e-05
Position 4744: 3.9150852155484715e-05
Position 3558: 3.7394109296680384e-05
Position 3198: 3.632383512305702e-05
Position 3166: 3.5170018283753143e-05
Position 1263: 3.479982595875356e-05
Position 2413: 3.350589041326182e-05
Position 584: 3.136447411061982e-05
Position 418: 2.995159603903121e-05
Position 797: 2.7424197373846244e-05
Position 2477: 2.654926539017686e-05
Position 1280: 2.6065290293866607e-05
Position 1437: 2.169838981392809e-05
Position 775: 2.100471441834539e-05
Position 4239: 2.0361748207033768e-05
Position 1467: 1.6560485265471328e-05
Position 424: 1.5589631168445514e-05
Position 1449: 1.4803256833545617e-05
Position 1164: 6.005054326606843e-06
Position 1990: 4.699749705751086e-06
Position 1082: 3.829749236469104e-06
Position 870: 3.476303873911664e-06
Position 1006: 2.738477148869293e-06
Position 986: 2.6287581440185915e-06
Position 4836: 6.898784737647443e-07
Position 2380: 6.613975658090201e-07
Position 1465: 6.308829576103438e-07
Position 1526: 4.05273541800388e-07
Position 1397: 2.9201102429210703e-07
Position 275: 2.860079054663677e-07
Position 640: 1.8791771556629227e-07
Position 363: 5.086005173402723e-09
Position 240: 4.16883859640914e-09
Position 366: 2.8604455904693745e-09
Position 429: 2.215431030958222e-10
Position 431: 1.4006706727903763e-10
Position 442: 3.762323563170811e-11
Position 436: 4.63861592126098e-12
Position 124: 2.3875693855494856e-12
Position 452: 1.3552298508208572e-12
Position 128: 1.3270571487090105e-12
Position 157: 1.1123363137909587e-12
Position 460: 4.4862904168340065e-13
Position 100: 3.594371500786967e-13
