Gene = Nadsyn1
Position 9853: 0.018427257106163778
Position 16051: 0.01774744319846027
Position 18830: 0.017541797390422834
Position 24536: 0.016868167513295285
Position 8923: 0.01653087453803175
Position 8820: 0.015324573936524925
Position 5418: 0.01529626461792113
Position 5817: 0.015025003441856123
Position 8788: 0.014956962005350037
Position 9492: 0.014896038626445167
Position 3879: 0.014615128165092882
Position 15505: 0.01405813961198566
Position 13157: 0.01293729201421445
Position 21557: 0.012831687774485739
Position 16557: 0.012586927916564067
Position 11033: 0.011936908056913102
Position 16290: 0.011876745642556754
Position 26018: 0.01161042843524888
Position 2399: 0.011459870382805739
Position 10153: 0.011330202003834711
Position 25885: 0.010287668238018854
Position 9541: 0.010265797574845937
Position 15048: 0.00956098818832822
Position 8723: 0.008316079469808625
Position 9516: 0.008083250361527933
Position 11435: 0.00806436507120373
Position 11339: 0.007997206738856137
Position 25778: 0.007971717437676848
Position 9616: 0.007731868383076259
Position 1997: 0.007640094099278456
Position 3004: 0.007449208840306327
Position 23270: 0.007295275090407608
Position 7343: 0.007273219648436647
Position 7959: 0.007075348979756058
Position 12291: 0.006988847279543858
Position 3366: 0.006957065402037664
Position 2222: 0.006799019324660219
Position 11029: 0.006709243901821579
Position 16002: 0.006507338779220101
Position 9806: 0.006202964142294423
Position 23367: 0.00613807642290322
Position 19070: 0.005762773318443528
Position 11584: 0.005481733515705266
Position 23783: 0.005404653620995869
Position 919: 0.0053451596894502525
Position 7048: 0.005184010881853213
Position 1817: 0.005118631374504195
Position 13675: 0.00466682849730499
Position 2445: 0.004495973876191121
Position 15216: 0.0044720015920757614
Position 23473: 0.004417762740961614
Position 848: 0.004337995670860808
Position 1948: 0.004295180096558407
Position 14099: 0.004230116538068995
Position 7678: 0.004078855882460935
Position 24312: 0.004008963889344385
Position 9620: 0.0038896186599843693
Position 6825: 0.003788946157385305
Position 7628: 0.003778504600693921
Position 21629: 0.0036359063646885597
Position 10147: 0.003614963316308891
Position 14589: 0.003601481396389536
Position 89: 0.003550537546548895
Position 17844: 0.0035428006837757136
Position 720: 0.0035329528257396965
Position 3761: 0.0035185820765289647
Position 2202: 0.003266765631433485
Position 26894: 0.003242822386523232
Position 2426: 0.0032427398688524237
Position 17274: 0.0032057834915668534
Position 1453: 0.003153487038505402
Position 7467: 0.0031518830605169836
Position 10372: 0.0029747578721323197
Position 17874: 0.0028772274243613343
Position 25857: 0.00261548743877711
Position 15494: 0.002558211867214166
Position 17958: 0.002547097203805136
Position 26083: 0.0025137074761078415
Position 110: 0.002394985596631104
Position 15658: 0.002333643147774291
Position 5484: 0.002303700515635741
Position 17001: 0.002298964634143295
Position 6874: 0.0022624554094106395
Position 7747: 0.0022359071082070216
Position 26589: 0.002045564885374637
Position 6725: 0.002041693324230947
Position 1633: 0.002021507377948665
Position 7916: 0.002018930038862537
Position 11761: 0.001997425171202937
Position 24517: 0.00197748321722559
Position 935: 0.001952812886846388
Position 8698: 0.0018594094370926416
Position 10676: 0.0018492779767417976
Position 901: 0.0017974940040524506
Position 15509: 0.0016650027046286623
Position 2238: 0.0016076330932263668
Position 1984: 0.0015167722830507029
Position 10591: 0.0014733450454612995
Position 7573: 0.0014726354025505972
Position 352: 0.0014640285316934825
Position 17880: 0.0014237262015877423
Position 24201: 0.0012394045549431944
Position 11187: 0.0012378334494154673
Position 14350: 0.001192968705573963
Position 592: 0.0011067693189921025
Position 9830: 0.0010773851281894828
Position 15276: 0.001065103663412536
Position 21528: 0.00094214621552456
Position 24424: 0.000942050146696906
Position 7267: 0.0009343140874619015
Position 17651: 0.0009199999872255525
Position 7052: 0.0009079594965886259
Position 139: 0.0008553764258818251
Position 1418: 0.0008470596312585661
Position 10014: 0.000831125305366006
Position 19253: 0.0007755272210152468
Position 19188: 0.0007733601393507197
Position 800: 0.0007301125296540638
Position 1865: 0.0007191142208343894
Position 1797: 0.0006747976290920289
Position 22940: 0.0006687741999636318
Position 3717: 0.0006050479880135189
Position 6830: 0.0006034015862420521
Position 7056: 0.000547209230295625
Position 26830: 0.000527442223532108
Position 2068: 0.000501072911439798
Position 1609: 0.0004903962405215563
Position 2124: 0.00040402295746716824
Position 1563: 0.00035742680175155457
Position 41: 0.00035358587694710804
Position 1457: 0.0003505024537547332
Position 448: 0.0003417101672176353
Position 3851: 0.00032171586669128155
Position 891: 0.00030898230774928695
Position 1289: 0.0003057065807900343
Position 19801: 0.00027212682901281405
Position 116: 0.0002228915567440634
Position 1196: 0.00022098801317307605
Position 1463: 0.00020674995492762593
Position 126: 0.0001934439717222503
Position 3838: 0.0001826098770699964
Position 14759: 0.0001714126276912359
Position 18219: 0.00017061899192790894
Position 816: 0.00016714929452358598
Position 1913: 0.0001405026294065051
Position 7487: 0.00010653658765520663
Position 7480: 0.00010028222090267506
Position 3920: 9.598571327476576e-05
Position 72: 8.888239760527829e-05
Position 11862: 8.348120822337068e-05
Position 187: 8.163770863620277e-05
Position 11670: 8.001044686798355e-05
Position 55: 7.722614019654359e-05
Position 32: 7.58068147466107e-05
Position 1081: 6.255084153507103e-05
Position 3767: 4.567501076159532e-05
Position 3736: 4.1817183075907525e-05
Position 195: 1.2602580496129536e-05
Position 7369: 1.1483642354003352e-05
Position 3741: 9.945560737277448e-06
Position 221: 9.39900227908287e-06
Position 61: 9.0683049887396e-06
Position 287: 7.856713907803364e-06
Position 20: 7.590816402649198e-06
Position 631: 7.1958028139119035e-06
Position 383: 5.7855868032908514e-06
Position 215: 4.435253927004024e-06
Position 437: 3.6580995825732183e-06
Position 245: 3.0688978908978263e-06
Position 52: 1.2577337138000153e-06
Position 610: 8.03985399087909e-08
Position 524: 5.772935255827014e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10233: 0.9992741946594611
Position 3631: 0.9973922038461905
Position 13974: 0.9857802869856334
Position 18691: 0.966565082946188
Position 6613: 0.9636868281692315
Position 22918: 0.9555874011166439
Position 26784: 0.9237820216983863
Position 11540: 0.8752547390572177
Position 24839: 0.838202102286528
Position 7165: 0.8001338693548732
Position 24257: 0.7628934294444967
Position 1608: 0.7545536092424919
Position 15405: 0.732302465680467
Position 19538: 0.7244820226576747
Position 9399: 0.6733030211591211
Position 14731: 0.6588321636587045
Position 16757: 0.6493454723172136
Position 23730: 0.6205775021470569
Position 15858: 0.5508023683454908
Position 9739: 0.5461199882508401
Position 5474: 0.4301944354607716
Position 9989: 0.3402520878985986
Position 2055: 0.31187258475349894
Position 7794: 0.21361262045373441
Position 22641: 0.1879456771782227
Position 16433: 0.1799622537395634
Position 7118: 0.17222391558683176
Position 2308: 0.16652493209424135
Position 10511: 0.1535765318678811
Position 14657: 0.15021810942334282
Position 20999: 0.13750245811695666
Position 19577: 0.1303525825635682
Position 18975: 0.11321533711143784
Position 21255: 0.11235219664551321
Position 11044: 0.10385433873415184
Position 19987: 0.099410930483926
Position 14546: 0.09811468272341473
Position 24301: 0.08961425565104052
Position 4321: 0.08440045102207806
Position 3919: 0.08391714698278556
Position 9436: 0.0770595684778862
Position 10943: 0.07589082601753744
Position 5417: 0.07544891743730697
Position 18371: 0.07529181068112645
Position 426: 0.07435686017100489
Position 11052: 0.07042378972863296
Position 15143: 0.06877910642535827
Position 10904: 0.0672667765100439
Position 18307: 0.06638890577478443
Position 4201: 0.06373351105789242
Position 4851: 0.0617152284114905
Position 2021: 0.06005267331769273
Position 11147: 0.05909192676612957
Position 12211: 0.05580297003336447
Position 10581: 0.05498066254087489
Position 24872: 0.05195695052375173
Position 13504: 0.05135215193904547
Position 16179: 0.04937415212613668
Position 11320: 0.04649668155510805
Position 530: 0.045903047100648624
Position 15349: 0.045545491835884924
Position 25919: 0.04369036970573416
Position 25550: 0.0380333090102988
Position 19775: 0.036463858598038794
Position 15238: 0.03601507591591309
Position 17682: 0.03418649965413082
Position 15249: 0.0339125509936771
Position 22884: 0.031121351184644392
Position 10557: 0.030795519211981388
Position 498: 0.029684397922800348
Position 447: 0.028324565880873977
Position 8655: 0.028099085714648163
Position 14881: 0.027310737024452882
Position 24886: 0.026062569985317408
Position 23424: 0.025687105826038757
Position 10809: 0.025319840479551
Position 5079: 0.02508120921165123
Position 2067: 0.023703468048893422
Position 14685: 0.02326553614282432
Position 1273: 0.022150865812228374
Position 19507: 0.02181535115114243
Position 14933: 0.021610890752411793
Position 22329: 0.021513607941036374
Position 11104: 0.020142885543541662
Position 23569: 0.020041541355052928
Position 8787: 0.01977288816162171
Position 16762: 0.019392398401127275
Position 5289: 0.018826259050774265
Position 23676: 0.01868589728728227
Position 16246: 0.01851361133288061
Position 23653: 0.01837848075968
Position 1245: 0.016866502487527156
Position 15695: 0.016703216238090998
Position 26629: 0.015826362337508268
Position 10774: 0.015730173181469125
Position 15337: 0.015643211037131993
Position 1223: 0.01562318627957658
Position 1489: 0.014594548239462367
Position 1860: 0.014100581313116763
Position 24195: 0.014043763479705706
Position 4035: 0.013706288954635342
Position 13043: 0.012937292014214468
Position 15838: 0.012404657770935495
Position 11027: 0.012278517868868216
Position 19876: 0.011956006784233373
Position 26524: 0.011689132117254017
Position 5741: 0.011529258007280808
Position 1571: 0.01120040927613238
Position 23363: 0.010641175763099923
Position 24481: 0.010426585909933998
Position 25877: 0.010176085378906735
Position 19731: 0.009964564300538225
Position 5035: 0.009844110253999283
Position 10619: 0.00961605801458551
Position 22821: 0.00950547595955707
Position 25236: 0.00937930027711987
Position 1946: 0.009145638722581359
Position 7147: 0.008610269239350363
Position 3956: 0.008546720265482808
Position 4257: 0.008402511561573747
Position 4081: 0.008282206522258966
Position 23149: 0.00811231430754233
Position 9323: 0.0077837385397533975
Position 16473: 0.007728739077134727
Position 16137: 0.007587114700873911
Position 10554: 0.007410109134221046
Position 26793: 0.007302527053001554
Position 7169: 0.00691541746940033
Position 10913: 0.006708906001963527
Position 7736: 0.006600436904293284
Position 7130: 0.006579134677260946
Position 14739: 0.006496474226078458
Position 11403: 0.0063911223834797245
Position 10464: 0.00629945044884886
Position 27086: 0.006294376848371003
Position 7572: 0.005982026114235382
Position 7533: 0.005637933408362191
Position 492: 0.005602491877567151
Position 20958: 0.005389176464912071
Position 647: 0.00535296335271339
Position 7329: 0.005249131609571934
Position 6924: 0.005178015744111078
Position 17571: 0.005080652153142122
Position 24934: 0.004862446155548509
Position 15762: 0.0046728667725890105
Position 2884: 0.004588803337182107
Position 1276: 0.0044649704340020595
Position 24912: 0.0044180194665147145
Position 13977: 0.004379535717019091
Position 14787: 0.004338654918792157
Position 24949: 0.004331682937383239
Position 2028: 0.004252321856518402
Position 23632: 0.004150652553034061
Position 7400: 0.0041145907764041974
Position 26747: 0.003720453502477817
Position 3263: 0.0036894610707067913
Position 19549: 0.003617785530243202
Position 5307: 0.0035875595180210017
Position 24113: 0.0035207617916670707
Position 24282: 0.0035116978735901033
Position 3199: 0.003267604331330886
Position 15881: 0.003248517089636319
Position 23170: 0.003236520952147664
Position 17193: 0.0032057834915668543
Position 18748: 0.0031452864696947884
Position 705: 0.003053724426804269
Position 1196: 0.0029697479203366437
Position 14583: 0.002933643143865583
Position 15896: 0.0028955659980059337
Position 4041: 0.002736597987793305
Position 25572: 0.0027310746156482
Position 24772: 0.002710893639124196
Position 8496: 0.002628144712131761
Position 8544: 0.0026197827933569806
Position 1342: 0.0024834197455456445
Position 17679: 0.002424517338724676
Position 510: 0.0024087658691286412
Position 15647: 0.002397510123476005
Position 24843: 0.0022130505273945064
Position 2809: 0.0021814500788040494
Position 8768: 0.0021038645117849365
Position 669: 0.0020853923627598787
Position 11513: 0.002067842657849215
Position 10947: 0.0019991791514901345
Position 14838: 0.0019046073762256502
Position 5050: 0.0018734354087731138
Position 13802: 0.0018608906158451423
Position 14699: 0.001842049805851217
Position 7190: 0.0018249590494402636
Position 7183: 0.0017612169114295583
Position 8816: 0.0017559254022413817
Position 15189: 0.001751961697686244
Position 26711: 0.0017393873309767011
Position 5378: 0.0017026683246520516
Position 11570: 0.0016383204341659182
Position 15824: 0.0015818721321645248
Position 15733: 0.0015210221233861241
Position 10589: 0.0014834305952117974
Position 19826: 0.0014827121043983439
Position 719: 0.0014820385295397846
Position 23533: 0.0014731735618744432
Position 6790: 0.0013812456640232907
Position 23256: 0.0013458420717595348
Position 14613: 0.0012788684742012842
Position 5748: 0.0012424542634131936
Position 2364: 0.0012415160720485848
Position 3965: 0.0011871043307249754
Position 699: 0.0011532766565905308
Position 24261: 0.0011501465964880073
Position 14453: 0.0011348542216327064
Position 7088: 0.0011305311487353436
Position 6868: 0.0010792598380551404
Position 5558: 0.0010430157427360567
Position 25393: 0.0010340007275816102
Position 672: 0.0008813284155485019
Position 20928: 0.0008724100157310106
Position 24072: 0.0008401918691859933
Position 9369: 0.0008326705538427851
Position 1313: 0.0008321982212796057
Position 23218: 0.0008259355081922404
Position 1537: 0.0008252012590867988
Position 19356: 0.0008129663612530661
Position 10663: 0.0007985225991796053
Position 25557: 0.0007780329965423894
Position 14194: 0.0007732139551493779
Position 2185: 0.0007559288337639681
Position 326: 0.0006839194683203626
Position 2909: 0.0006789554243201767
Position 1718: 0.0006676626345901172
Position 10435: 0.0005766922269641652
Position 7133: 0.0005423206097995644
Position 517: 0.0005397716317360372
Position 1225: 0.0005123703031353815
Position 15177: 0.0005093180659938392
Position 461: 0.0004887000879172241
Position 25944: 0.00045434100730174724
Position 26668: 0.00044484495324799715
Position 14807: 0.0004365203224162178
Position 15556: 0.0004312836875276609
Position 23383: 0.0004310213102719722
Position 14291: 0.0004197547504245843
Position 3923: 0.00041896675949348644
Position 1462: 0.00041546550418929926
Position 22279: 0.00040242365790554385
Position 515: 0.0003951848924278987
Position 25283: 0.00038854916143521185
Position 6667: 0.00037485341233997426
Position 25605: 0.00035391879505780285
Position 15563: 0.0003437633686657608
Position 6735: 0.00034065832474175885
Position 25518: 0.00033449007207176707
Position 19937: 0.0003210372817167737
Position 10692: 0.0002944288782459632
Position 1355: 0.00028556078165750594
Position 23442: 0.0002844717740220084
Position 21211: 0.00027646848434093594
Position 26903: 0.0002760603789695278
Position 4046: 0.0002721307400267573
Position 6804: 0.00025535400099927164
Position 4353: 0.0002384948210795652
Position 7424: 0.00023499326962772902
Position 25408: 0.0001926201191129693
Position 296: 0.000184141632334254
Position 18083: 0.00017061899192790896
Position 7677: 0.00016851203563033438
Position 16724: 0.00015574624284448092
Position 1391: 0.00011849609080092807
Position 16112: 0.00011674751824342819
Position 10168: 0.0001003940897463495
Position 7440: 0.00010000228603643732
Position 10468: 9.991436105503555e-05
Position 15779: 9.741933739443057e-05
Position 19969: 9.661283393647878e-05
Position 745: 9.511219700613815e-05
Position 3991: 8.875669710735226e-05
Position 1626: 8.828853086878714e-05
Position 17392: 8.628062233659089e-05
Position 17530: 8.532635294126798e-05
Position 3690: 7.113889308052988e-05
Position 3461: 6.804296700923168e-05
Position 3959: 6.097591204756427e-05
Position 11743: 5.838409364262948e-05
Position 394: 5.789091521125875e-05
Position 1015: 5.511627520917206e-05
Position 398: 4.9365395265679195e-05
Position 1632: 4.683144100473469e-05
Position 25254: 4.5877873033713425e-05
Position 19304: 4.396439111386263e-05
Position 356: 3.998414816757395e-05
Position 3725: 3.97040768324781e-05
Position 3532: 3.708953124325261e-05
Position 1912: 3.6254976924891964e-05
Position 7209: 3.283588361566947e-05
Position 19906: 2.8553331532221183e-05
Position 4114: 2.8119467963787095e-05
Position 7443: 2.7343158601123604e-05
Position 4364: 1.8655547147012637e-05
Position 14552: 1.5676920922164292e-05
Position 3851: 1.5458587677341232e-05
Position 7353: 1.2158092494184229e-05
Position 7342: 1.195933398662897e-05
Position 3845: 1.1580647764019975e-05
Position 4275: 1.1408345829292828e-05
Position 10415: 1.1200780333120016e-05
Position 24720: 1.01975665139023e-05
Position 4164: 8.731563358804915e-06
Position 8467: 8.208091022987787e-06
Position 7746: 8.205048254568513e-06
Position 14406: 6.951016260718513e-06
Position 3883: 6.457823658974679e-06
Position 23127: 5.173146872686352e-06
Position 10821: 4.936769028816935e-06
Position 278: 3.6993270553430486e-06
Position 7906: 3.611057007120457e-06
Position 268: 3.2095861766822516e-06
Position 7820: 2.74240439928524e-06
Position 10078: 2.671840457770756e-06
Position 7802: 2.639920413581849e-06
Position 265: 2.531014706602706e-06
Position 866: 1.844553687364504e-06
Position 540: 1.704869878859127e-06
Position 571: 1.6075772709762876e-06
Position 847: 1.5208246442858014e-06
Position 854: 1.4225813172342805e-06
Position 14993: 1.2554948616289008e-06
Position 270: 1.2314479372715953e-06
Position 402: 1.142080305769995e-06
Position 24554: 1.1094888453723805e-06
Position 6231: 8.765081580018564e-07
Position 598: 8.713708603208021e-07
Position 14355: 8.422166352165908e-07
Position 24160: 7.226381658949994e-07
Position 255: 6.385205912469305e-07
Position 7249: 6.254190646908268e-07
Position 360: 5.711446866721444e-07
Position 169: 5.059346292880357e-07
Position 208: 4.5577804934384216e-07
Position 245: 4.5118073141613945e-07
Position 181: 2.6888148500960763e-07
Position 364: 2.4577217217616104e-07
Position 380: 2.4448323598998046e-07
Position 250: 2.1122070281142086e-07
Position 235: 1.7825710551264715e-07
Position 300: 1.5640610777239933e-07
Position 7362: 1.5414232233552043e-07
Position 139: 1.47351425056564e-07
Position 303: 1.4084918369267882e-07
Position 204: 7.754036983282232e-08
Position 157: 7.452518456612316e-08
Position 215: 5.976472900065706e-08
Position 319: 4.494032631368975e-08
Position 7347: 2.8437085533932548e-08
Position 568: 1.9667667557745888e-08
Position 371: 1.2602741609919523e-08
Position 96: 1.1177879892014596e-08
Position 369: 6.95285324010199e-09
Position 212: 6.5415943647890915e-09
Position 183: 5.44508640077826e-09
Position 187: 4.688940797239411e-09
Position 171: 4.465539788100893e-09
Position 221: 4.445674006472442e-09
Position 591: 3.013241079662722e-09
Position 589: 2.833257749748042e-09
Position 110: 4.944248550885777e-10
